species,class,order,weight_kg,length_cm,conservation_status
Quickly small,Reptilia,Passeriformes,956.847,1185.53,Extinct in the Wild
Unit respond,Reptilia,Carnivora,743.854,972.72,Extinct in the Wild
Society southern,Aves,Carnivora,2773.341,561.61,Near Threatened
Own letter,Reptilia,Primates,2531.929,1343.57,Vulnerable
Visit music,Reptilia,Primates,525.386,1864.87,Near Threatened
Trouble difficult,Aves,Rodentia,4425.948,224.26,Critically Endangered
Office however,Mammalia,Primates,1630.136,1819.85,Near Threatened
Think small,Aves,Anura,93.722,1444.85,Extinct in the Wild
Issue buy,Actinopterygii,Squamata,2854.17,1613.09,Least Concern
Staff media,Aves,Passeriformes,199.836,1832.68,Vulnerable
Subject star,Mammalia,Carnivora,4298.442,2883.59,Critically Endangered
Share majority,Mammalia,Primates,822.16,108.02,Critically Endangered
Plant crime,Mammalia,Squamata,3559.82,292.67,Vulnerable
Republican food,Mammalia,Squamata,1359.038,2193.44,Extinct in the Wild
Yard star,Mammalia,Anura,3445.715,397.81,Least Concern
Similar food,Aves,Passeriformes,2546.69,2120.83,Extinct in the Wild
National this,Mammalia,Anura,4355.164,271.61,Critically Endangered
Future eat,Aves,Anura,4232.314,174.42,Least Concern
Others teacher,Aves,Passeriformes,3449.467,887.01,Endangered
Support go,Actinopterygii,Passeriformes,1704.822,1154.15,Extinct in the Wild
Study weight,Mammalia,Rodentia,1357.801,863.46,Extinct in the Wild
Line bag,Amphibia,Passeriformes,3555.094,1674.12,Endangered
Information rich,Aves,Primates,3475.676,1888.72,Least Concern
Kid new,Reptilia,Primates,3109.048,1610.59,Critically Endangered
Remain standard,Amphibia,Carnivora,3462.46,1720.88,Vulnerable
See rule,Actinopterygii,Primates,1365.942,2238.19,Extinct in the Wild
Travel fall,Aves,Primates,3251.513,1885.82,Extinct in the Wild
Charge unit,Reptilia,Squamata,2047.617,2444.3,Least Concern
Thousand place,Mammalia,Primates,1156.211,1152.12,Near Threatened
Think smile,Reptilia,Squamata,2487.174,570.99,Least Concern
Indicate baby,Reptilia,Passeriformes,506.472,1120.5,Vulnerable
Talk believe,Actinopterygii,Squamata,3860.025,837.48,Near Threatened
Simple face,Actinopterygii,Rodentia,2530.503,1357.36,Least Concern
Arrive all,Reptilia,Anura,1271.762,2303.56,Near Threatened
Attorney town,Amphibia,Carnivora,1085.796,1643.11,Vulnerable
South hundred,Actinopterygii,Squamata,4952.956,1350.64,Near Threatened
Foot left,Reptilia,Anura,2897.325,1492.63,Near Threatened
Case business,Mammalia,Rodentia,3214.178,22.36,Near Threatened
At its,Mammalia,Passeriformes,1643.528,901.67,Vulnerable
Walk college,Mammalia,Squamata,1667.989,2935.06,Endangered
