species,class,order,weight_kg,length_cm,conservation_status
Check skill,Mammalia,Anura,825.001,392.15,Extinct in the Wild
Question themselves,Reptilia,Anura,1763.455,280.1,Extinct in the Wild
Loss south,Actinopterygii,Squamata,2183.156,112.14,Extinct in the Wild
Take different,Aves,Anura,818.948,372.08,Vulnerable
Sometimes back,Actinopterygii,Passeriformes,4302.424,2340.46,Vulnerable
Individual truth,Amphibia,Anura,4052.423,827.36,Endangered
Interesting travel,Amphibia,Rodentia,376.777,1392.17,Extinct in the Wild
Loss effect,Actinopterygii,Passeriformes,4041.035,1241.07,Extinct in the Wild
Exist ground,Mammalia,Passeriformes,3066.509,2965.76,Extinct in the Wild
Old value,Reptilia,Anura,814.397,706.25,Critically Endangered
Institution physical,Mammalia,Passeriformes,1545.312,2062.29,Near Threatened
Should pass,Amphibia,Anura,3533.225,1840.56,Extinct in the Wild
Account happen,Reptilia,Rodentia,904.034,1239.41,Vulnerable
Finally represent,Aves,Primates,2303.107,2868.8,Near Threatened
Close heart,Aves,Squamata,4172.476,2639.74,Least Concern
Laugh entire,Aves,Carnivora,552.565,1850.88,Near Threatened
Present consumer,Mammalia,Primates,4325.446,58.08,Near Threatened
Onto force,Aves,Carnivora,4668.121,1961.08,Extinct in the Wild
Itself believe,Actinopterygii,Anura,3014.059,1939.3,Critically Endangered
Amount interesting,Reptilia,Primates,4344.151,768.48,Endangered
Become might,Aves,Primates,291.803,1373.96,Critically Endangered
Fire sit,Actinopterygii,Squamata,864.137,2868.52,Near Threatened
Wonder hot,Aves,Squamata,2185.934,2044.73,Least Concern
Behavior girl,Mammalia,Anura,3160.881,1807.9,Endangered
Cold spring,Amphibia,Carnivora,1476.117,2374.39,Near Threatened
Teacher bed,Aves,Carnivora,4289.445,2108.36,Extinct in the Wild
Herself reach,Amphibia,Carnivora,1561.7,153.99,Critically Endangered
No home,Reptilia,Primates,2165.324,2328.49,Near Threatened
National politics,Actinopterygii,Passeriformes,2172.466,1118.18,Near Threatened
Until police,Amphibia,Rodentia,2014.354,2515.99,Least Concern
Network account,Reptilia,Passeriformes,420.018,267.08,Near Threatened
Call such,Reptilia,Rodentia,3364.722,2243.01,Vulnerable
