species,class,order,weight_kg,length_cm,conservation_status
Reach fine,Amphibia,Passeriformes,2659.941,1773.46,Extinct in the Wild
It pressure,Aves,Carnivora,346.911,839.6,Critically Endangered
Open suddenly,Aves,Passeriformes,3503.709,1304.54,Extinct in the Wild
Summer onto,Actinopterygii,Passeriformes,1953.166,2613.95,Near Threatened
Nearly speak,Amphibia,Carnivora,2130.578,829.39,Vulnerable
Involve bank,Amphibia,Squamata,3054.023,2968.77,Extinct in the Wild
Without store,Amphibia,Squamata,4620.252,2488.6,Endangered
Program receive,Aves,Primates,2752.996,1808.08,Least Concern
Occur standard,Aves,Carnivora,632.281,1354.56,Vulnerable
Necessary my,Amphibia,Passeriformes,2675.387,1436.18,Critically Endangered
Bar Congress,Mammalia,Passeriformes,4847.601,2588.11,Extinct in the Wild
Relate these,Amphibia,Anura,1728.789,1479.25,Extinct in the Wild
Money thing,Reptilia,Passeriformes,4269.532,876.44,Endangered
Owner probably,Actinopterygii,Passeriformes,1166.047,2001.94,Vulnerable
Citizen cover,Actinopterygii,Carnivora,3559.479,1497.89,Extinct in the Wild
Event prevent,Actinopterygii,Anura,1243.828,544.4,Endangered
Future as,Amphibia,Carnivora,4862.49,217.62,Extinct in the Wild
Help yourself,Actinopterygii,Squamata,982.824,696.21,Critically Endangered
Enter upon,Reptilia,Rodentia,2511.026,1419.66,Least Concern
Before head,Amphibia,Carnivora,2212.858,2859.56,Critically Endangered
Even organization,Actinopterygii,Rodentia,1759.524,132.37,Endangered
Choice ever,Amphibia,Primates,3809.645,2910.85,Near Threatened
Both ask,Mammalia,Passeriformes,123.941,1090.36,Near Threatened
Site avoid,Amphibia,Anura,3282.693,720.41,Endangered
Each thing,Mammalia,Carnivora,2660.452,772.78,Extinct in the Wild
Ten cultural,Actinopterygii,Rodentia,909.016,71.09,Near Threatened
One choose,Amphibia,Squamata,4269.022,223.35,Least Concern
Begin north,Actinopterygii,Rodentia,3152.702,2041.39,Critically Endangered
Health put,Amphibia,Rodentia,3877.349,2034.44,Critically Endangered
Pick modern,Mammalia,Carnivora,457.463,1381.48,Least Concern
Cultural return,Amphibia,Passeriformes,2803.03,2752.54,Extinct in the Wild
Listen coach,Mammalia,Rodentia,3668.414,1629.63,Vulnerable
Point piece,Actinopterygii,Carnivora,2537.894,2491.6,Near Threatened
Travel rise,Aves,Squamata,2907.856,2470.03,Extinct in the Wild
Ok keep,Actinopterygii,Passeriformes,2146.548,1157.03,Endangered
Attack place,Amphibia,Squamata,1353.985,292.87,Critically Endangered
Party wear,Reptilia,Passeriformes,528.425,697.49,Extinct in the Wild
Serve college,Aves,Primates,1745.788,1588.15,Endangered
Choose sense,Reptilia,Carnivora,3174.909,230.17,Critically Endangered
He speech,Aves,Passeriformes,4628.166,2312.13,Least Concern
Happy marriage,Reptilia,Rodentia,2063.654,2854.73,Extinct in the Wild
Tree whose,Aves,Carnivora,113.637,2067.85,Near Threatened
Or per,Reptilia,Passeriformes,3433.349,229.05,Critically Endangered
Evidence success,Actinopterygii,Passeriformes,2792.961,2828.23,Least Concern
Easy society,Mammalia,Carnivora,1061.406,82.62,Extinct in the Wild
Generation cultural,Mammalia,Anura,3047.044,2983.14,Near Threatened
Position article,Actinopterygii,Carnivora,3015.853,978.64,Extinct in the Wild
Decide here,Mammalia,Passeriformes,2961.07,2707.07,Endangered
Mouth happen,Reptilia,Rodentia,4809.79,459.18,Extinct in the Wild
Business word,Reptilia,Primates,4293.282,2895.45,Vulnerable
Find threat,Aves,Passeriformes,2519.409,98.98,Endangered
Main address,Amphibia,Anura,3711.499,1371.5,Extinct in the Wild
Until these,Reptilia,Primates,1517.283,1415.47,Near Threatened
Work tell,Actinopterygii,Rodentia,592.713,966.43,Vulnerable
Past light,Reptilia,Passeriformes,3031.222,1221.96,Vulnerable
Toward run,Amphibia,Squamata,2003.687,1660.59,Extinct in the Wild
Senior person,Aves,Passeriformes,786.159,2928.44,Extinct in the Wild
Believe trial,Actinopterygii,Rodentia,156.554,1873.68,Vulnerable
Control career,Actinopterygii,Primates,545.934,2284.24,Endangered
Attorney environmental,Amphibia,Rodentia,4357.081,961.83,Least Concern
Place those,Mammalia,Primates,2108.421,2321.74,Endangered
Or professor,Amphibia,Anura,4995.15,289.33,Extinct in the Wild
Unit center,Reptilia,Carnivora,4042.803,1184.71,Critically Endangered
Tonight reason,Mammalia,Primates,2470.604,1896.41,Critically Endangered
Language tree,Aves,Carnivora,1955.017,120.29,Vulnerable
Bring culture,Mammalia,Carnivora,4097.832,1673.54,Vulnerable
Thing well,Reptilia,Passeriformes,4310.964,1417.2,Vulnerable
Something partner,Actinopterygii,Primates,652.842,2908.59,Near Threatened
Now writer,Reptilia,Anura,4718.906,1645.85,Vulnerable
American we,Mammalia,Squamata,917.179,1420.16,Least Concern
Claim state,Mammalia,Passeriformes,4817.17,1836.53,Extinct in the Wild
Challenge sister,Mammalia,Passeriformes,1915.921,2058.86,Vulnerable
Figure foot,Reptilia,Passeriformes,2051.26,1956.67,Critically Endangered
Nice dream,Actinopterygii,Passeriformes,1369.36,2269.65,Critically Endangered
Race yes,Actinopterygii,Squamata,4792.974,600.43,Extinct in the Wild
Add local,Reptilia,Rodentia,1371.954,884.24,Least Concern
Congress chance,Aves,Passeriformes,3244.042,2479.98,Extinct in the Wild
In game,Amphibia,Carnivora,3612.256,1175.37,Critically Endangered
Soldier doctor,Amphibia,Anura,4648.87,2413.45,Endangered
Minute center,Amphibia,Carnivora,723.441,1850.97,Near Threatened
Choice Republican,Reptilia,Anura,2532.983,78.65,Near Threatened
Eight professional,Aves,Anura,4146.69,521.56,Vulnerable
Bank either,Aves,Passeriformes,1162.596,373.46,Critically Endangered
Far move,Amphibia,Passeriformes,1663.105,234.16,Extinct in the Wild
Since theory,Aves,Squamata,1227.693,1538.17,Near Threatened
Tonight forward,Amphibia,Squamata,904.774,799.49,Vulnerable
Now because,Actinopterygii,Passeriformes,1675.601,1251.36,Endangered
Newspaper kind,Amphibia,Primates,135.317,2646.54,Endangered
Officer appear,Actinopterygii,Anura,1725.221,514.22,Near Threatened
Before charge,Amphibia,Squamata,4941.329,1883.25,Vulnerable
Mission how,Actinopterygii,Rodentia,1096.304,717.11,Critically Endangered
Article leg,Mammalia,Anura,2734.606,2757.17,Endangered
Cultural already,Mammalia,Primates,3304.818,76.51,Endangered
