species,class,order,weight_kg,length_cm,conservation_status
Standard speak,Actinopterygii,Rodentia,1712.552,111.1,Extinct in the Wild
Bank because,Reptilia,Squamata,4432.702,1417.61,Endangered
Senior commercial,Aves,Primates,1440.844,862.37,Critically Endangered
Scientist PM,Actinopterygii,Primates,3899.068,2170.75,Critically Endangered
Successful science,Aves,Primates,1451.771,60.78,Least Concern
Gun mission,Aves,Squamata,4929.303,696.05,Vulnerable
School into,Mammalia,Carnivora,1148.332,90.32,Near Threatened
Value policy,Amphibia,Squamata,845.263,391.54,Vulnerable
At everybody,Aves,Primates,4790.237,2919.39,Near Threatened
East about,Reptilia,Squamata,2463.396,1941.5,Vulnerable
Order for,Reptilia,Squamata,4212.61,2054.91,Extinct in the Wild
Her fight,Amphibia,Anura,2516.677,1081.82,Least Concern
Fish report,Amphibia,Squamata,264.444,999.98,Critically Endangered
Suddenly point,Actinopterygii,Anura,1400.639,2737.98,Near Threatened
Home marriage,Reptilia,Passeriformes,2983.384,2237.3,Near Threatened
Pick expect,Reptilia,Squamata,3162.458,4.34,Least Concern
Measure without,Mammalia,Squamata,2833.258,796.29,Least Concern
Black reach,Mammalia,Passeriformes,285.725,321.55,Critically Endangered
Leg could,Reptilia,Squamata,3557.85,1195.71,Critically Endangered
Water onto,Actinopterygii,Passeriformes,4463.965,1144.34,Critically Endangered
Here maintain,Amphibia,Rodentia,4566.555,1078.48,Endangered
Know listen,Amphibia,Primates,3099.585,2168.47,Extinct in the Wild
Somebody wrong,Actinopterygii,Primates,2564.923,573.82,Near Threatened
Trade appear,Mammalia,Squamata,2970.852,1904.74,Near Threatened
Support sense,Actinopterygii,Squamata,1000.383,2806.62,Near Threatened
Region rather,Aves,Passeriformes,4010.744,125.59,Near Threatened
That share,Actinopterygii,Passeriformes,680.084,1011.27,Critically Endangered
Country factor,Amphibia,Squamata,2647.143,1937.56,Least Concern
Allow offer,Reptilia,Carnivora,2796.041,394.25,Endangered
During source,Aves,Anura,561.932,2540.1,Critically Endangered
Add man,Aves,Passeriformes,4584.231,2861.88,Critically Endangered
Road budget,Reptilia,Squamata,3044.282,1372.32,Near Threatened
Also property,Amphibia,Carnivora,1495.514,218.69,Extinct in the Wild
Quickly start,Aves,Carnivora,4531.914,2813.89,Vulnerable
Care hit,Aves,Rodentia,138.576,1965.62,Critically Endangered
Difficult really,Aves,Rodentia,2784.242,673.6,Critically Endangered
Want view,Reptilia,Primates,3544.322,304.0,Near Threatened
Central light,Amphibia,Carnivora,3607.376,2880.71,Vulnerable
Late choose,Reptilia,Primates,1259.611,903.37,Least Concern
Increase health,Actinopterygii,Squamata,904.987,1969.3,Extinct in the Wild
Parent between,Reptilia,Primates,1817.798,346.54,Vulnerable
Method dream,Reptilia,Squamata,4933.249,1238.18,Near Threatened
Should heart,Reptilia,Primates,3375.823,86.69,Least Concern
Community everything,Reptilia,Carnivora,631.573,1537.64,Least Concern
Land present,Aves,Anura,3946.842,2840.59,Endangered
Ahead use,Aves,Primates,258.468,1115.08,Endangered
Point fill,Aves,Squamata,2072.93,1788.68,Critically Endangered
He difficult,Mammalia,Squamata,3307.304,2150.82,Extinct in the Wild
Feel history,Reptilia,Passeriformes,1189.689,1963.35,Extinct in the Wild
Describe act,Reptilia,Rodentia,3248.727,1244.73,Critically Endangered
Right scene,Amphibia,Carnivora,2510.269,2339.92,Extinct in the Wild
Least it,Mammalia,Primates,731.382,182.11,Vulnerable
Main picture,Amphibia,Passeriformes,2460.794,1501.33,Critically Endangered
Member major,Mammalia,Anura,4225.054,2930.82,Least Concern
Truth person,Amphibia,Squamata,701.902,2074.26,Least Concern
Play amount,Reptilia,Primates,3370.173,1260.64,Critically Endangered
Set network,Amphibia,Squamata,2698.595,402.91,Endangered
Not ready,Actinopterygii,Carnivora,744.457,1690.21,Near Threatened
Learn thought,Amphibia,Squamata,1649.918,165.63,Endangered
Expert tell,Mammalia,Passeriformes,2532.605,2149.67,Least Concern
Amount ever,Reptilia,Primates,2382.281,2395.71,Critically Endangered
Firm learn,Amphibia,Anura,4560.553,1937.68,Least Concern
Arm reach,Aves,Anura,1554.343,18.3,Vulnerable
Former good,Aves,Carnivora,2715.709,1515.92,Critically Endangered
Join Republican,Actinopterygii,Rodentia,3399.723,1361.0,Extinct in the Wild
Pm without,Reptilia,Rodentia,781.648,258.04,Vulnerable
It after,Actinopterygii,Squamata,4860.004,2992.97,Critically Endangered
Ten must,Aves,Carnivora,2400.752,2854.18,Vulnerable
Usually artist,Mammalia,Passeriformes,2643.674,2253.67,Vulnerable
Item certainly,Mammalia,Anura,1399.55,385.26,Endangered
Part body,Reptilia,Primates,4614.031,860.51,Near Threatened
Political quickly,Reptilia,Anura,4410.737,2500.52,Least Concern
Head adult,Amphibia,Passeriformes,4172.589,1606.42,Vulnerable
South trip,Reptilia,Squamata,4108.138,192.96,Extinct in the Wild
Free quickly,Mammalia,Passeriformes,971.465,1133.24,Near Threatened
Research data,Amphibia,Squamata,1358.916,2299.24,Extinct in the Wild
Item animal,Actinopterygii,Primates,1910.752,2058.44,Near Threatened
Despite modern,Reptilia,Rodentia,4997.062,1161.11,Least Concern
List soldier,Mammalia,Rodentia,831.03,51.29,Near Threatened
Trouble yet,Reptilia,Passeriformes,3253.867,1246.42,Near Threatened
Subject woman,Actinopterygii,Primates,4391.455,2656.58,Near Threatened
Answer team,Mammalia,Primates,832.017,167.58,Vulnerable
Remember five,Reptilia,Primates,2873.4,194.2,Extinct in the Wild
Beat right,Amphibia,Anura,3808.745,251.08,Least Concern
Plant air,Aves,Primates,4610.384,405.53,Critically Endangered
Hair indeed,Reptilia,Carnivora,1031.171,1284.4,Least Concern
Early challenge,Reptilia,Squamata,1713.107,2609.9,Extinct in the Wild
Beat friend,Amphibia,Passeriformes,356.989,632.55,Vulnerable
Without manage,Reptilia,Anura,4841.474,2125.95,Least Concern
Memory ability,Amphibia,Primates,1202.007,593.42,Least Concern
I response,Aves,Anura,4159.222,666.41,Critically Endangered
Prove read,Reptilia,Passeriformes,1859.202,1958.47,Critically Endangered
Recent effect,Amphibia,Anura,33.224,2729.12,Near Threatened
Else kitchen,Actinopterygii,Squamata,2962.772,664.72,Least Concern
Surface evening,Actinopterygii,Squamata,4516.746,1687.32,Least Concern
Place section,Reptilia,Carnivora,1046.322,1124.78,Extinct in the Wild
Forward southern,Amphibia,Carnivora,476.05,274.96,Near Threatened
Fine skin,Reptilia,Squamata,1726.274,2971.93,Vulnerable
Blue book,Amphibia,Passeriformes,2976.612,2609.35,Vulnerable
Development statement,Amphibia,Primates,4564.194,677.19,Endangered
Need movement,Aves,Anura,3473.462,691.31,Critically Endangered
Executive direction,Reptilia,Primates,3792.329,2889.91,Endangered
Five boy,Reptilia,Anura,4869.359,1242.23,Endangered
Weight together,Amphibia,Passeriformes,2700.939,1651.54,Endangered
