species,class,order,weight_kg,length_cm,conservation_status
Live quite,Aves,Primates,1567.746,638.23,Vulnerable
How challenge,Amphibia,Primates,2704.675,917.15,Extinct in the Wild
Level however,Reptilia,Carnivora,3432.197,1945.4,Least Concern
Generation join,Actinopterygii,Anura,1381.511,2858.82,Vulnerable
Final herself,Mammalia,Primates,1724.215,1445.03,Least Concern
Even possible,Aves,Anura,4911.758,743.09,Near Threatened
Feel will,Amphibia,Squamata,1255.778,2634.54,Least Concern
Student their,Mammalia,Primates,3609.739,661.19,Critically Endangered
Cell where,Actinopterygii,Rodentia,872.384,1907.88,Critically Endangered
Audience investment,Actinopterygii,Carnivora,2812.544,603.18,Vulnerable
Reveal whom,Aves,Carnivora,2103.283,1146.2,Endangered
Something act,Actinopterygii,Passeriformes,483.832,2563.38,Critically Endangered
Bank business,Actinopterygii,Rodentia,515.459,2681.95,Endangered
Hear research,Mammalia,Squamata,2399.505,1794.95,Endangered
Special call,Aves,Anura,199.453,367.95,Extinct in the Wild
Chance political,Amphibia,Squamata,93.48,1150.9,Critically Endangered
Better environment,Aves,Primates,2683.081,32.13,Endangered
Somebody scientist,Amphibia,Squamata,3231.39,1807.21,Extinct in the Wild
Building commercial,Mammalia,Passeriformes,992.923,279.91,Endangered
Degree answer,Aves,Carnivora,876.192,1989.37,Least Concern
Kid Republican,Mammalia,Passeriformes,4537.411,1484.26,Vulnerable
Land learn,Actinopterygii,Primates,1519.121,1062.09,Critically Endangered
Section budget,Mammalia,Squamata,3120.624,546.9,Vulnerable
Board president,Reptilia,Primates,1015.896,1416.3,Endangered
Same foot,Reptilia,Anura,157.604,1550.83,Near Threatened
Difference indicate,Mammalia,Anura,67.244,2207.84,Near Threatened
Involve life,Reptilia,Rodentia,2123.54,2525.03,Endangered
Degree on,Reptilia,Anura,1897.354,878.45,Least Concern
Rest time,Actinopterygii,Primates,4784.745,555.05,Endangered
Determine page,Aves,Primates,1550.948,837.94,Least Concern
Effort raise,Actinopterygii,Rodentia,3970.896,2898.77,Extinct in the Wild
Identify trip,Aves,Passeriformes,1760.008,1391.08,Critically Endangered
Hospital move,Amphibia,Primates,2038.221,1435.23,Vulnerable
Source partner,Actinopterygii,Squamata,1280.295,903.15,Extinct in the Wild
Fight administration,Aves,Primates,3058.535,2569.09,Critically Endangered
Management idea,Reptilia,Primates,1098.552,1261.58,Least Concern
South member,Actinopterygii,Passeriformes,4112.974,2278.2,Near Threatened
Reflect also,Actinopterygii,Anura,2163.932,2375.24,Extinct in the Wild
Politics card,Reptilia,Carnivora,3015.863,2890.35,Near Threatened
Carry democratic,Actinopterygii,Passeriformes,556.928,1025.41,Near Threatened
Kitchen our,Aves,Anura,1171.084,2081.3,Extinct in the Wild
Partner alone,Amphibia,Rodentia,2047.579,530.89,Extinct in the Wild
Leg contain,Aves,Anura,4847.415,683.23,Endangered
Score red,Actinopterygii,Squamata,4999.395,815.42,Critically Endangered
Agent two,Mammalia,Squamata,788.056,475.83,Least Concern
Throw including,Reptilia,Squamata,1619.622,674.49,Near Threatened
More line,Amphibia,Passeriformes,3689.039,185.24,Least Concern
Dog hundred,Amphibia,Carnivora,3340.091,484.62,Least Concern
Prepare clearly,Reptilia,Squamata,2505.111,960.75,Endangered
Middle speak,Reptilia,Primates,1706.527,250.61,Endangered
Heavy might,Actinopterygii,Passeriformes,2171.716,1523.84,Endangered
Situation side,Actinopterygii,Carnivora,1691.658,2859.92,Least Concern
Laugh space,Reptilia,Primates,4200.416,1918.87,Near Threatened
Until accept,Mammalia,Rodentia,893.134,2989.81,Critically Endangered
Present most,Mammalia,Anura,1362.969,1965.1,Vulnerable
Most begin,Actinopterygii,Carnivora,941.526,2619.66,Extinct in the Wild
Range apply,Amphibia,Carnivora,258.999,1521.31,Vulnerable
Not politics,Aves,Squamata,2255.355,148.64,Endangered
Maintain add,Amphibia,Rodentia,3059.379,97.94,Extinct in the Wild
Discussion say,Aves,Squamata,3289.998,1023.13,Least Concern
I long,Reptilia,Passeriformes,2022.018,24.17,Critically Endangered
Blue town,Actinopterygii,Squamata,732.918,2261.21,Extinct in the Wild
Let those,Mammalia,Carnivora,3270.18,810.74,Vulnerable
Southern discussion,Actinopterygii,Primates,3625.668,2484.15,Endangered
Music worker,Amphibia,Anura,3916.675,1854.72,Critically Endangered
Partner doctor,Amphibia,Rodentia,2069.641,2696.5,Critically Endangered
Congress animal,Amphibia,Rodentia,377.386,829.08,Critically Endangered
Leave person,Reptilia,Primates,4872.622,2405.52,Near Threatened
Beat side,Actinopterygii,Squamata,119.332,897.23,Critically Endangered
Administration sister,Aves,Carnivora,305.138,2386.32,Endangered
Finish book,Reptilia,Passeriformes,4429.477,2656.95,Extinct in the Wild
Gas road,Mammalia,Primates,901.294,1102.63,Critically Endangered
Get party,Amphibia,Rodentia,4248.747,2101.44,Near Threatened
Idea shake,Reptilia,Squamata,804.377,763.16,Least Concern
Public receive,Actinopterygii,Carnivora,549.052,2191.4,Near Threatened
Line institution,Reptilia,Passeriformes,880.958,2457.52,Least Concern
Ok travel,Amphibia,Passeriformes,3614.261,1765.28,Extinct in the Wild
Well central,Aves,Squamata,24.132,2169.52,Endangered
Provide strategy,Amphibia,Rodentia,3656.296,2001.73,Vulnerable
Since indeed,Aves,Passeriformes,3346.306,2565.03,Critically Endangered
Radio each,Reptilia,Passeriformes,3717.086,1330.67,Critically Endangered
Soldier guy,Amphibia,Primates,142.366,1397.41,Critically Endangered
Scientist support,Actinopterygii,Passeriformes,703.383,507.39,Near Threatened
Fear certain,Aves,Primates,4138.1,194.55,Endangered
Capital condition,Mammalia,Rodentia,1887.693,2380.01,Least Concern
Allow often,Amphibia,Squamata,245.379,1386.69,Near Threatened
Ability speak,Mammalia,Primates,675.168,1197.57,Least Concern
Plan now,Aves,Passeriformes,3267.847,2716.45,Least Concern
He you,Aves,Rodentia,0.153,2085.17,Least Concern
Surface wrong,Mammalia,Rodentia,3579.842,2100.78,Extinct in the Wild
Many such,Actinopterygii,Carnivora,3700.623,237.77,Near Threatened
Some father,Aves,Squamata,1923.067,737.54,Near Threatened
Billion at,Actinopterygii,Primates,1754.231,1340.8,Extinct in the Wild
High lose,Mammalia,Rodentia,790.423,586.06,Extinct in the Wild
Job fund,Amphibia,Passeriformes,3274.722,2678.74,Endangered
Account time,Amphibia,Primates,2205.765,2598.1,Least Concern
Plan start,Reptilia,Primates,1916.45,148.09,Critically Endangered
Enter want,Actinopterygii,Rodentia,1754.929,376.7,Extinct in the Wild
President light,Amphibia,Rodentia,3116.422,256.55,Endangered
Edge town,Aves,Rodentia,3094.672,2891.55,Near Threatened
Seven family,Aves,Rodentia,521.836,2294.74,Endangered
Art community,Aves,Carnivora,2784.461,1002.98,Endangered
