species,class,order,weight_kg,length_cm,conservation_status
Husband Congress,Actinopterygii,Anura,447.06,696.36,Extinct in the Wild
Close feeling,Reptilia,Carnivora,666.097,280.96,Near Threatened
Now blood,Reptilia,Anura,1673.996,1545.15,Least Concern
Stop score,Mammalia,Passeriformes,2060.719,2127.08,Extinct in the Wild
According office,Amphibia,Rodentia,4204.187,2275.13,Endangered
Drug science,Reptilia,Primates,3290.199,2187.06,Critically Endangered
Quite safe,Aves,Squamata,170.008,1223.33,Extinct in the Wild
Easy successful,Amphibia,Rodentia,1785.549,72.77,Least Concern
Court save,Amphibia,Carnivora,2800.532,2013.81,Least Concern
Staff where,Mammalia,Squamata,4090.858,873.66,Vulnerable
Hit sit,Mammalia,Squamata,1901.865,959.91,Least Concern
Bag floor,Amphibia,Rodentia,3827.583,909.8,Vulnerable
Possible daughter,Actinopterygii,Passeriformes,1477.287,18.18,Extinct in the Wild
Region occur,Reptilia,Primates,4580.25,987.07,Extinct in the Wild
Money every,Amphibia,Primates,4804.708,2636.67,Endangered
Least hand,Reptilia,Passeriformes,4369.382,783.98,Critically Endangered
Food figure,Aves,Rodentia,1659.836,1986.46,Extinct in the Wild
Will available,Actinopterygii,Squamata,1361.005,2919.11,Least Concern
Get various,Mammalia,Squamata,4186.538,835.59,Vulnerable
Doctor find,Amphibia,Squamata,2707.245,2054.39,Extinct in the Wild
Local fight,Aves,Primates,2999.551,2711.91,Extinct in the Wild
Dog away,Reptilia,Squamata,2457.903,1872.34,Near Threatened
Federal whom,Actinopterygii,Anura,880.006,1714.95,Endangered
Financial score,Actinopterygii,Carnivora,77.819,411.32,Extinct in the Wild
While quality,Reptilia,Rodentia,1127.479,637.95,Endangered
Camera to,Aves,Anura,3134.752,2488.44,Extinct in the Wild
Song during,Mammalia,Primates,4406.647,35.09,Least Concern
Mean mission,Mammalia,Squamata,1148.412,2898.93,Vulnerable
Approach federal,Amphibia,Primates,2228.666,998.71,Critically Endangered
Lay available,Amphibia,Primates,0.013,2789.35,Critically Endangered
Figure order,Aves,Primates,682.98,170.85,Vulnerable
When point,Actinopterygii,Carnivora,4094.009,67.32,Critically Endangered
Result stand,Aves,Primates,1900.496,1630.84,Least Concern
Population line,Reptilia,Passeriformes,3717.506,1218.07,Extinct in the Wild
Throughout free,Actinopterygii,Rodentia,3413.251,1578.9,Least Concern
Meeting special,Reptilia,Primates,3521.493,1240.59,Vulnerable
Member value,Mammalia,Anura,2201.098,806.59,Extinct in the Wild
Clear return,Mammalia,Squamata,1388.692,1294.17,Critically Endangered
Both billion,Reptilia,Anura,4221.788,1265.45,Near Threatened
Agree opportunity,Aves,Carnivora,4833.528,343.86,Near Threatened
Month action,Reptilia,Carnivora,2031.334,2712.07,Critically Endangered
Develop realize,Actinopterygii,Carnivora,1476.176,2823.12,Critically Endangered
Debate race,Aves,Squamata,2674.897,647.89,Near Threatened
Meet audience,Aves,Anura,3891.165,1249.11,Least Concern
Large something,Aves,Squamata,518.809,1413.82,Endangered
Face relate,Amphibia,Primates,3418.145,1091.21,Endangered
Approach free,Mammalia,Anura,3333.51,626.22,Vulnerable
Beyond ready,Reptilia,Passeriformes,3841.08,1279.61,Extinct in the Wild
Determine everything,Amphibia,Squamata,1953.58,93.86,Near Threatened
Mrs thousand,Aves,Rodentia,1579.891,2178.33,Vulnerable
Campaign hard,Aves,Anura,621.417,2289.64,Vulnerable
Practice various,Amphibia,Passeriformes,700.042,1719.75,Near Threatened
Son television,Mammalia,Passeriformes,1105.271,663.11,Least Concern
Return analysis,Mammalia,Primates,4726.466,1886.75,Near Threatened
Put employee,Actinopterygii,Primates,1936.464,2578.19,Near Threatened
Upon other,Mammalia,Primates,2444.073,495.18,Least Concern
Sister out,Mammalia,Rodentia,2148.394,2630.68,Vulnerable
Friend about,Mammalia,Primates,2883.928,2844.19,Endangered
Nation mouth,Amphibia,Squamata,4867.858,615.27,Extinct in the Wild
Education near,Amphibia,Squamata,483.291,1977.75,Endangered
Whose population,Actinopterygii,Passeriformes,2000.055,1579.3,Critically Endangered
Rule listen,Reptilia,Rodentia,2182.158,1676.64,Endangered
Street sort,Mammalia,Carnivora,490.158,2159.09,Endangered
Low beat,Reptilia,Anura,4665.141,2631.32,Near Threatened
Person herself,Amphibia,Passeriformes,1770.902,1612.04,Critically Endangered
Push experience,Actinopterygii,Anura,731.172,1718.3,Vulnerable
Beautiful test,Actinopterygii,Primates,95.959,2822.79,Critically Endangered
Heart whose,Mammalia,Anura,1908.168,2052.65,Critically Endangered
Wish vote,Reptilia,Carnivora,4017.323,733.36,Critically Endangered
Treatment clear,Mammalia,Rodentia,3305.329,2002.13,Vulnerable
Oil air,Amphibia,Squamata,2316.854,2449.67,Critically Endangered
Direction anything,Reptilia,Rodentia,630.539,434.4,Endangered
History open,Amphibia,Anura,2181.948,387.92,Critically Endangered
Apply whether,Actinopterygii,Carnivora,790.524,388.8,Critically Endangered
Yet shake,Aves,Rodentia,3017.369,1871.24,Least Concern
Trouble officer,Actinopterygii,Rodentia,3710.969,2757.76,Extinct in the Wild
Result rather,Aves,Anura,1500.544,2179.76,Extinct in the Wild
Edge relate,Amphibia,Carnivora,4242.714,997.39,Vulnerable
Fish sit,Actinopterygii,Rodentia,2493.361,1605.38,Extinct in the Wild
Generation guy,Amphibia,Primates,2257.236,916.18,Least Concern
Early financial,Aves,Rodentia,4488.687,2015.06,Extinct in the Wild
News space,Actinopterygii,Primates,756.226,2425.42,Extinct in the Wild
Result thus,Amphibia,Primates,2419.262,2434.79,Least Concern
Deep hand,Amphibia,Passeriformes,641.122,988.08,Least Concern
Management either,Mammalia,Rodentia,4340.09,592.05,Vulnerable
Attorney hard,Mammalia,Rodentia,2534.716,2495.84,Endangered
Especially when,Amphibia,Passeriformes,3066.16,2024.86,Least Concern
Laugh military,Aves,Squamata,1093.457,468.59,Least Concern
Discussion old,Reptilia,Squamata,2236.559,393.89,Extinct in the Wild
Detail blue,Aves,Carnivora,689.735,1872.7,Critically Endangered
Stage particularly,Amphibia,Carnivora,3003.421,2029.84,Vulnerable
Discover total,Amphibia,Anura,3572.734,1004.45,Near Threatened
Best ground,Amphibia,Squamata,3842.598,466.36,Extinct in the Wild
Amount make,Aves,Primates,321.818,1628.62,Least Concern
Customer test,Amphibia,Rodentia,4359.131,2588.51,Endangered
Moment though,Amphibia,Primates,494.326,1560.79,Vulnerable
Well ago,Amphibia,Passeriformes,1803.945,1163.31,Least Concern
Thousand sure,Actinopterygii,Anura,327.521,335.74,Vulnerable
Action same,Mammalia,Rodentia,4089.999,263.25,Least Concern
Rich class,Reptilia,Rodentia,3575.701,2965.99,Least Concern
Near father,Actinopterygii,Squamata,138.847,1052.48,Endangered
Ever magazine,Aves,Rodentia,4552.42,448.85,Extinct in the Wild
Upon though,Mammalia,Squamata,2896.326,2460.98,Least Concern
Wear despite,Amphibia,Squamata,4662.516,1738.28,Critically Endangered
Customer international,Mammalia,Squamata,1594.052,95.75,Least Concern
Tend do,Reptilia,Rodentia,1334.684,2763.12,Vulnerable
Wife always,Actinopterygii,Primates,977.926,346.2,Critically Endangered
Air music,Reptilia,Squamata,4704.125,1565.5,Extinct in the Wild
Safe nor,Mammalia,Passeriformes,3925.435,1788.24,Least Concern
Knowledge quickly,Aves,Carnivora,2809.12,952.08,Critically Endangered
Table turn,Actinopterygii,Primates,570.173,715.65,Critically Endangered
Reflect indicate,Aves,Passeriformes,3203.316,623.29,Vulnerable
Short challenge,Mammalia,Passeriformes,4026.704,1444.64,Least Concern
Medical yard,Mammalia,Primates,3848.81,178.35,Critically Endangered
