species,class,order,weight_kg,length_cm,conservation_status
Even management,Amphibia,Squamata,333.837,1908.64,Endangered
Available trade,Mammalia,Carnivora,1444.175,2922.17,Near Threatened
Available movie,Aves,Anura,2735.6,350.93,Least Concern
Argue fill,Amphibia,Primates,1014.162,2983.47,Vulnerable
Early guy,Reptilia,Squamata,2509.067,791.13,Critically Endangered
Along leg,Reptilia,Anura,1733.501,605.12,Least Concern
Force because,Amphibia,Passeriformes,1359.281,888.75,Vulnerable
Record car,Mammalia,Rodentia,1360.451,1655.01,Extinct in the Wild
Ball area,Mammalia,Carnivora,1498.004,2241.19,Vulnerable
Half word,Mammalia,Anura,133.091,2228.54,Vulnerable
Green source,Actinopterygii,Squamata,3568.834,1665.33,Near Threatened
Charge explain,Amphibia,Passeriformes,2460.815,373.26,Near Threatened
Relate suffer,Mammalia,Rodentia,1064.388,650.93,Extinct in the Wild
Doctor mention,Mammalia,Rodentia,3215.376,2941.97,Least Concern
Low major,Aves,Squamata,2252.167,2664.47,Critically Endangered
Reality back,Actinopterygii,Rodentia,1367.203,184.69,Near Threatened
Spring house,Reptilia,Primates,4686.904,248.11,Vulnerable
Course special,Mammalia,Primates,1929.703,1324.1,Critically Endangered
Interview able,Amphibia,Carnivora,3767.686,2959.71,Critically Endangered
Billion state,Mammalia,Squamata,2137.748,1361.49,Critically Endangered
Material deal,Reptilia,Anura,1191.769,1998.93,Near Threatened
Watch water,Actinopterygii,Anura,3321.139,341.32,Vulnerable
Social career,Reptilia,Carnivora,1916.374,1823.51,Vulnerable
Customer force,Aves,Squamata,4082.484,1513.76,Extinct in the Wild
Response help,Actinopterygii,Carnivora,4028.347,829.25,Extinct in the Wild
Quality glass,Mammalia,Rodentia,4774.878,1788.8,Critically Endangered
Government major,Aves,Anura,1800.713,2475.89,Critically Endangered
Big stay,Actinopterygii,Carnivora,2710.027,282.27,Vulnerable
Attack six,Actinopterygii,Squamata,2368.629,2713.56,Least Concern
Newspaper since,Aves,Passeriformes,62.027,2596.35,Critically Endangered
Talk save,Mammalia,Squamata,4657.565,1591.04,Endangered
Their still,Aves,Anura,3731.891,644.07,Endangered
Ten summer,Amphibia,Passeriformes,74.991,768.59,Near Threatened
Detail thank,Reptilia,Squamata,968.186,2278.98,Least Concern
Argue drive,Amphibia,Anura,1393.454,2946.72,Near Threatened
Most hit,Mammalia,Anura,4926.801,1623.34,Vulnerable
Once example,Actinopterygii,Passeriformes,2033.276,2407.17,Extinct in the Wild
Continue ready,Amphibia,Rodentia,804.621,1913.87,Endangered
No movement,Aves,Passeriformes,3319.528,2740.0,Vulnerable
Above resource,Amphibia,Rodentia,398.663,1681.58,Least Concern
Eye law,Reptilia,Rodentia,4319.745,2287.57,Endangered
Many reflect,Actinopterygii,Passeriformes,642.701,1251.59,Least Concern
Drug daughter,Amphibia,Anura,4028.772,1979.92,Endangered
Bank exist,Amphibia,Primates,452.123,1414.73,Least Concern
Notice partner,Mammalia,Anura,596.97,1438.62,Least Concern
Choice no,Reptilia,Primates,2376.049,144.85,Least Concern
Personal red,Aves,Squamata,3657.837,1889.46,Endangered
Feeling family,Actinopterygii,Carnivora,2971.573,1396.09,Vulnerable
Federal party,Actinopterygii,Squamata,3873.288,337.97,Extinct in the Wild
Hit knowledge,Amphibia,Primates,1113.062,2996.46,Near Threatened
Play leader,Actinopterygii,Rodentia,2480.559,38.74,Near Threatened
Movie company,Aves,Primates,928.275,2256.15,Least Concern
Blue will,Reptilia,Anura,1885.64,595.1,Near Threatened
Reach suffer,Aves,Squamata,4037.481,1449.38,Endangered
Value forget,Reptilia,Squamata,1194.203,1898.1,Endangered
Hope race,Actinopterygii,Rodentia,3852.043,429.03,Endangered
Value mission,Mammalia,Anura,3997.252,498.41,Extinct in the Wild
Film let,Actinopterygii,Rodentia,285.457,549.93,Extinct in the Wild
Political short,Actinopterygii,Passeriformes,4764.898,2918.25,Near Threatened
Follow start,Amphibia,Primates,649.919,2222.04,Extinct in the Wild
Only economy,Mammalia,Primates,2423.652,380.39,Critically Endangered
Hold money,Amphibia,Passeriformes,3445.569,2284.65,Critically Endangered
Western develop,Amphibia,Primates,36.337,389.29,Extinct in the Wild
Explain similar,Actinopterygii,Rodentia,1437.346,888.03,Critically Endangered
Report state,Amphibia,Rodentia,4982.634,2354.03,Near Threatened
Hundred year,Mammalia,Rodentia,1156.266,1733.09,Least Concern
Provide whom,Amphibia,Carnivora,3703.882,524.95,Vulnerable
Election or,Aves,Passeriformes,3462.363,1847.18,Vulnerable
Describe staff,Mammalia,Carnivora,735.358,1625.21,Least Concern
Too Congress,Amphibia,Passeriformes,1869.146,2252.45,Near Threatened
Be watch,Actinopterygii,Rodentia,930.802,2465.44,Least Concern
Quality know,Reptilia,Rodentia,4021.739,1767.73,Endangered
Third cell,Reptilia,Squamata,4691.253,2543.79,Endangered
Moment American,Mammalia,Anura,2930.08,1840.41,Least Concern
My when,Mammalia,Rodentia,1670.994,2103.72,Extinct in the Wild
Save field,Reptilia,Rodentia,1061.023,1707.94,Least Concern
Back southern,Amphibia,Carnivora,2578.595,2583.18,Critically Endangered
Animal forward,Aves,Primates,414.387,1401.15,Critically Endangered
Read from,Aves,Rodentia,2584.719,1033.54,Critically Endangered
Across seven,Actinopterygii,Primates,1019.34,2157.13,Vulnerable
Shoulder important,Aves,Passeriformes,3816.23,806.11,Near Threatened
Company Republican,Reptilia,Carnivora,1116.838,166.04,Critically Endangered
There feeling,Aves,Passeriformes,2621.904,2998.16,Near Threatened
Process common,Mammalia,Anura,742.661,199.86,Least Concern
Many line,Amphibia,Squamata,2957.581,1746.18,Vulnerable
Scientist hot,Mammalia,Rodentia,4825.175,2905.2,Vulnerable
Evidence major,Reptilia,Squamata,2776.73,96.09,Extinct in the Wild
Daughter glass,Mammalia,Anura,4754.265,1515.66,Extinct in the Wild
Trial tax,Aves,Anura,1513.082,2305.03,Extinct in the Wild
Much catch,Aves,Rodentia,4787.888,2737.51,Extinct in the Wild
Surface view,Amphibia,Primates,3690.802,2715.18,Least Concern
A detail,Actinopterygii,Squamata,388.967,883.74,Vulnerable
Start chance,Aves,Rodentia,4782.271,627.64,Extinct in the Wild
Center build,Reptilia,Carnivora,4722.244,2027.06,Vulnerable
Listen almost,Amphibia,Rodentia,4280.763,2685.3,Near Threatened
Begin which,Amphibia,Rodentia,2619.049,2221.58,Least Concern
Western it,Mammalia,Primates,4269.316,178.85,Extinct in the Wild
Consider strong,Aves,Passeriformes,1513.479,1952.34,Near Threatened
Top reason,Mammalia,Passeriformes,3288.456,493.92,Least Concern
Now it,Actinopterygii,Passeriformes,4196.909,562.18,Critically Endangered
Discuss book,Amphibia,Squamata,2851.043,1291.03,Vulnerable
Find however,Reptilia,Carnivora,3288.764,1051.1,Near Threatened
Available position,Amphibia,Passeriformes,306.182,549.83,Vulnerable
Degree sure,Reptilia,Rodentia,4174.359,1457.1,Least Concern
Investment win,Reptilia,Carnivora,3974.961,1665.2,Vulnerable
Whatever inside,Actinopterygii,Primates,1644.809,2255.79,Vulnerable
Bank young,Reptilia,Carnivora,2293.539,1657.15,Vulnerable
Know always,Amphibia,Passeriformes,2042.907,2734.38,Vulnerable
Everybody value,Reptilia,Anura,1448.354,2413.95,Near Threatened
Condition national,Reptilia,Rodentia,4704.636,691.11,Near Threatened
Religious someone,Amphibia,Primates,1723.985,1443.32,Least Concern
Really happy,Aves,Passeriformes,3613.892,2510.75,Least Concern
Kind statement,Actinopterygii,Squamata,2564.624,1190.08,Extinct in the Wild
Great way,Actinopterygii,Anura,4936.86,82.87,Vulnerable
Along decide,Amphibia,Rodentia,2215.011,293.49,Extinct in the Wild
Former buy,Reptilia,Anura,1530.338,2810.6,Extinct in the Wild
Over century,Reptilia,Rodentia,4576.624,1493.12,Vulnerable
Trial movie,Amphibia,Squamata,3581.049,44.86,Least Concern
Thus around,Actinopterygii,Squamata,4834.843,2672.53,Extinct in the Wild
Short table,Reptilia,Rodentia,333.327,314.24,Extinct in the Wild
Card area,Reptilia,Squamata,4419.828,1042.28,Near Threatened
Pick state,Aves,Rodentia,2183.791,2118.5,Near Threatened
Property single,Amphibia,Passeriformes,3882.05,2802.96,Critically Endangered
Care ever,Aves,Passeriformes,4657.561,610.55,Critically Endangered
Least woman,Aves,Squamata,2523.176,370.11,Extinct in the Wild
Go Mr,Reptilia,Anura,3956.267,2919.46,Endangered
Receive may,Aves,Rodentia,3139.102,2997.21,Endangered
Phone question,Amphibia,Passeriformes,4219.282,1339.05,Critically Endangered
Budget team,Reptilia,Passeriformes,555.939,2340.27,Least Concern
Member other,Amphibia,Primates,3562.012,2917.99,Critically Endangered
