species,class,order,weight_kg,length_cm,conservation_status
Man someone,Actinopterygii,Rodentia,1105.161,1127.39,Near Threatened
Better perhaps,Actinopterygii,Rodentia,1784.028,1000.62,Extinct in the Wild
Stand Mrs,Amphibia,Passeriformes,4365.018,1538.8,Extinct in the Wild
Cell face,Mammalia,Anura,4772.997,1426.75,Least Concern
Group media,Reptilia,Squamata,847.821,2484.67,Near Threatened
Quite speech,Aves,Anura,4061.601,1945.49,Extinct in the Wild
Drop food,Aves,Rodentia,1441.035,874.93,Extinct in the Wild
Professional argue,Actinopterygii,Carnivora,4911.863,420.93,Vulnerable
Foreign with,Mammalia,Carnivora,372.862,1523.14,Endangered
Example board,Reptilia,Anura,3048.12,1769.8,Extinct in the Wild
Effect would,Reptilia,Passeriformes,4393.481,2754.34,Critically Endangered
Imagine door,Amphibia,Rodentia,2902.406,1621.2,Extinct in the Wild
Who throughout,Mammalia,Rodentia,70.572,1400.82,Vulnerable
Decide when,Mammalia,Rodentia,3698.109,106.94,Near Threatened
Game set,Mammalia,Carnivora,993.915,933.7,Extinct in the Wild
Admit before,Amphibia,Primates,1296.961,416.22,Critically Endangered
Standard lawyer,Actinopterygii,Anura,2681.738,278.72,Vulnerable
Off outside,Amphibia,Anura,1460.889,2335.52,Endangered
Specific thus,Mammalia,Carnivora,4204.582,1986.49,Endangered
Woman plant,Aves,Carnivora,928.967,589.74,Vulnerable
Prove ok,Mammalia,Passeriformes,1204.547,2649.97,Extinct in the Wild
Field surface,Mammalia,Passeriformes,4033.85,1173.55,Extinct in the Wild
Stay leg,Mammalia,Rodentia,1625.698,999.19,Endangered
Forget article,Amphibia,Passeriformes,1725.51,1833.54,Vulnerable
Car mother,Mammalia,Squamata,1974.251,109.34,Vulnerable
Experience sign,Reptilia,Squamata,2863.738,37.29,Least Concern
Order vote,Reptilia,Anura,815.619,1847.41,Endangered
Action modern,Actinopterygii,Rodentia,715.057,926.89,Critically Endangered
Do role,Actinopterygii,Carnivora,2444.565,2153.43,Endangered
Computer network,Amphibia,Squamata,1328.147,506.41,Critically Endangered
