species,class,order,weight_kg,length_cm,conservation_status
Arm relate,Actinopterygii,Rodentia,7.628,2772.71,Extinct in the Wild
Free medical,Aves,Squamata,1284.997,132.59,Extinct in the Wild
Show red,Amphibia,Carnivora,2830.002,1209.77,Extinct in the Wild
Serve off,Amphibia,Anura,1612.745,996.72,Least Concern
New tonight,Mammalia,Anura,939.346,1365.46,Least Concern
Economy right,Amphibia,Anura,3702.269,1727.58,Near Threatened
Project exactly,Mammalia,Rodentia,3730.551,1407.72,Least Concern
Maintain close,Amphibia,Rodentia,1438.448,1089.61,Critically Endangered
Simply rise,Actinopterygii,Passeriformes,3002.902,1304.84,Vulnerable
Consider discussion,Amphibia,Squamata,1712.642,414.84,Least Concern
Knowledge within,Reptilia,Passeriformes,4312.129,1022.26,Endangered
Trouble put,Reptilia,Rodentia,1493.109,83.57,Vulnerable
Provide every,Mammalia,Passeriformes,2960.175,239.14,Endangered
Agreement smile,Amphibia,Rodentia,4062.804,2636.07,Least Concern
Political consumer,Actinopterygii,Primates,4197.221,89.43,Vulnerable
Treatment nation,Aves,Primates,2855.547,767.39,Critically Endangered
Listen too,Actinopterygii,Rodentia,3223.055,1252.22,Least Concern
Left life,Amphibia,Rodentia,2590.929,112.99,Vulnerable
Discussion writer,Mammalia,Carnivora,1110.95,2111.74,Near Threatened
Improve social,Reptilia,Anura,1181.108,948.87,Near Threatened
Six heart,Mammalia,Squamata,2475.329,505.75,Vulnerable
Maintain wind,Reptilia,Passeriformes,991.283,854.64,Vulnerable
Century appear,Aves,Squamata,4227.816,2205.23,Vulnerable
Speak anyone,Actinopterygii,Passeriformes,2239.398,2853.97,Vulnerable
Good measure,Actinopterygii,Squamata,2339.342,1559.03,Endangered
Across phone,Actinopterygii,Rodentia,2188.714,1051.59,Vulnerable
Matter big,Aves,Rodentia,1279.579,220.64,Critically Endangered
It couple,Reptilia,Rodentia,729.351,2402.66,Critically Endangered
Science group,Actinopterygii,Rodentia,3460.891,302.89,Least Concern
Visit argue,Actinopterygii,Passeriformes,2374.896,1192.49,Near Threatened
Bag exist,Mammalia,Anura,816.744,1128.54,Least Concern
Become through,Aves,Carnivora,449.27,1891.05,Near Threatened
Can anyone,Amphibia,Carnivora,4323.343,45.39,Critically Endangered
This trial,Amphibia,Passeriformes,1427.946,1966.17,Vulnerable
