species,class,order,weight_kg,length_cm,conservation_status
Other bill,Actinopterygii,Anura,2341.13,1445.99,Extinct in the Wild
Any reduce,Reptilia,Squamata,481.929,980.96,Vulnerable
Should reach,Amphibia,Primates,2126.664,1653.55,Least Concern
Factor dog,Reptilia,Primates,596.915,1352.83,Least Concern
Clear present,Aves,Rodentia,949.36,1401.46,Critically Endangered
Practice many,Reptilia,Primates,4832.729,253.22,Extinct in the Wild
Lead PM,Actinopterygii,Anura,4033.442,2999.76,Endangered
Medical of,Mammalia,Anura,4819.857,1843.14,Least Concern
Front trip,Aves,Carnivora,4297.561,1251.38,Least Concern
Bad benefit,Actinopterygii,Anura,1774.029,1858.83,Extinct in the Wild
Great own,Reptilia,Anura,1497.816,1112.98,Vulnerable
Soldier deal,Actinopterygii,Squamata,1746.064,1715.47,Extinct in the Wild
Edge movement,Reptilia,Passeriformes,4783.159,121.02,Critically Endangered
Team resource,Mammalia,Primates,3772.407,2850.83,Endangered
Hope best,Reptilia,Anura,2569.963,1542.55,Critically Endangered
Center history,Reptilia,Primates,2110.343,2859.39,Near Threatened
List act,Aves,Anura,2488.44,1239.26,Near Threatened
Fill question,Actinopterygii,Squamata,697.602,2676.37,Vulnerable
Read federal,Amphibia,Anura,1175.189,530.07,Near Threatened
Indicate author,Reptilia,Primates,4699.113,2054.45,Near Threatened
Item case,Reptilia,Anura,3161.793,2796.35,Vulnerable
Tv attention,Amphibia,Squamata,3272.162,2711.58,Vulnerable
Before surface,Aves,Anura,369.242,2830.35,Vulnerable
Reason ground,Actinopterygii,Passeriformes,1592.428,2331.53,Vulnerable
Activity scene,Reptilia,Anura,735.547,1660.85,Near Threatened
After major,Amphibia,Squamata,385.665,2455.59,Endangered
Note send,Aves,Rodentia,3593.345,584.03,Least Concern
Low power,Reptilia,Passeriformes,1166.84,703.97,Extinct in the Wild
Couple some,Reptilia,Anura,3710.71,2394.83,Vulnerable
Picture strong,Aves,Passeriformes,1295.404,2393.89,Near Threatened
Task crime,Amphibia,Squamata,1648.126,1828.83,Critically Endangered
Fact kitchen,Amphibia,Squamata,3941.561,941.96,Near Threatened
