species,class,order,weight_kg,length_cm,conservation_status
Well security,Mammalia,Passeriformes,4187.119,218.65,Near Threatened
Step through,Reptilia,Squamata,4463.302,395.42,Critically Endangered
Or often,Aves,Primates,3438.609,2616.23,Near Threatened
Reduce great,Mammalia,Primates,2661.463,108.16,Least Concern
Help size,Aves,Primates,2300.483,1607.7,Endangered
Black science,Reptilia,Squamata,1778.345,704.06,Extinct in the Wild
Live over,Aves,Squamata,461.653,2106.89,Least Concern
Me style,Reptilia,Anura,1050.512,1104.87,Critically Endangered
Likely lay,Reptilia,Rodentia,405.279,1340.15,Least Concern
Education budget,Reptilia,Squamata,4291.814,1231.36,Critically Endangered
Recently campaign,Reptilia,Anura,4868.377,1164.91,Near Threatened
Exactly always,Aves,Carnivora,3102.822,1456.94,Extinct in the Wild
Right father,Aves,Rodentia,3061.546,1108.56,Vulnerable
Ever reality,Actinopterygii,Carnivora,264.05,540.38,Extinct in the Wild
Per today,Aves,Primates,3347.252,2539.45,Vulnerable
Tend career,Reptilia,Rodentia,2706.519,1678.62,Extinct in the Wild
Matter production,Actinopterygii,Squamata,2782.742,2761.93,Vulnerable
Produce amount,Actinopterygii,Squamata,2445.072,1693.84,Extinct in the Wild
Memory trouble,Actinopterygii,Rodentia,3702.432,1910.34,Near Threatened
Investment deep,Aves,Primates,3402.297,1092.16,Near Threatened
Pay resource,Aves,Carnivora,4470.608,2081.64,Near Threatened
But must,Aves,Carnivora,4708.967,536.53,Vulnerable
Effort black,Mammalia,Rodentia,4884.278,915.93,Endangered
Wall throw,Actinopterygii,Anura,2152.305,2197.79,Near Threatened
Subject play,Reptilia,Passeriformes,1871.258,1269.05,Critically Endangered
Project firm,Mammalia,Carnivora,158.313,2139.96,Least Concern
Network born,Amphibia,Passeriformes,428.49,1601.8,Least Concern
Future team,Actinopterygii,Squamata,3192.423,420.02,Near Threatened
My west,Reptilia,Squamata,1919.062,1650.93,Critically Endangered
Good up,Aves,Carnivora,4715.245,2084.53,Extinct in the Wild
Foreign protect,Mammalia,Rodentia,1562.282,2921.14,Endangered
Position modern,Actinopterygii,Passeriformes,2179.168,2514.94,Least Concern
Successful force,Mammalia,Primates,975.921,2906.57,Critically Endangered
Look forward,Mammalia,Passeriformes,45.075,1796.86,Near Threatened
Maybe course,Aves,Rodentia,2926.584,2615.04,Near Threatened
Western bar,Amphibia,Anura,2634.152,1372.37,Vulnerable
Hundred above,Mammalia,Squamata,2008.563,1294.19,Critically Endangered
Strategy agree,Aves,Primates,4439.926,2556.86,Critically Endangered
Trade left,Amphibia,Passeriformes,4975.886,2460.48,Critically Endangered
Focus him,Amphibia,Rodentia,1295.959,1320.93,Least Concern
South amount,Amphibia,Carnivora,275.538,2590.56,Least Concern
Along live,Actinopterygii,Rodentia,4880.667,2941.14,Vulnerable
Figure attorney,Reptilia,Primates,2613.822,705.45,Extinct in the Wild
Born rise,Reptilia,Squamata,2458.637,2278.46,Critically Endangered
There wife,Reptilia,Anura,2804.223,2687.32,Near Threatened
Read or,Amphibia,Squamata,2314.948,388.24,Critically Endangered
Talk get,Amphibia,Anura,4131.835,1410.7,Critically Endangered
From edge,Mammalia,Primates,2981.395,982.2,Endangered
Key live,Reptilia,Primates,995.925,2014.83,Least Concern
Number customer,Actinopterygii,Passeriformes,2794.671,2680.89,Critically Endangered
Answer explain,Reptilia,Squamata,508.094,169.36,Near Threatened
Lot I,Mammalia,Carnivora,4303.762,461.37,Extinct in the Wild
Others sometimes,Reptilia,Squamata,3560.739,1139.66,Near Threatened
Series stay,Actinopterygii,Squamata,1842.988,1517.67,Least Concern
Discussion fish,Aves,Squamata,1638.853,2136.86,Least Concern
Cultural color,Amphibia,Rodentia,3798.111,2378.15,Least Concern
Newspaper sell,Aves,Squamata,4426.533,2852.29,Critically Endangered
Bar peace,Reptilia,Passeriformes,545.018,2652.87,Extinct in the Wild
Office foreign,Reptilia,Rodentia,1881.794,1518.2,Least Concern
