species,class,order,weight_kg,length_cm,conservation_status
Book world,Aves,Passeriformes,141.807,422.52,Endangered
Moment yourself,Reptilia,Carnivora,2918.095,52.63,Vulnerable
Usually material,Reptilia,Rodentia,3398.635,430.87,Vulnerable
Star win,Mammalia,Squamata,980.879,2335.83,Extinct in the Wild
Himself thought,Mammalia,Squamata,3411.582,453.68,Extinct in the Wild
Cause end,Aves,Anura,316.274,1528.74,Least Concern
Change student,Reptilia,Squamata,1522.927,795.45,Near Threatened
Reflect partner,Mammalia,Carnivora,4418.504,2801.14,Near Threatened
Read many,Reptilia,Passeriformes,1571.487,343.34,Near Threatened
Middle life,Actinopterygii,Anura,2218.482,2606.59,Least Concern
Business staff,Aves,Squamata,3181.525,593.83,Extinct in the Wild
Room modern,Amphibia,Carnivora,2001.036,2828.3,Least Concern
Ask hand,Actinopterygii,Rodentia,3037.829,1809.96,Endangered
Staff there,Actinopterygii,Carnivora,733.64,49.31,Least Concern
View kitchen,Aves,Primates,2591.866,841.25,Near Threatened
Billion fire,Mammalia,Passeriformes,3568.619,334.04,Least Concern
Bit grow,Mammalia,Anura,609.922,296.7,Extinct in the Wild
Wife war,Aves,Passeriformes,3180.802,1804.45,Least Concern
Vote pattern,Reptilia,Rodentia,1275.245,544.45,Vulnerable
Fine table,Mammalia,Rodentia,432.149,1280.94,Endangered
Share return,Amphibia,Squamata,4154.829,2729.07,Endangered
Theory ability,Aves,Carnivora,3210.315,1405.13,Critically Endangered
Wear him,Aves,Rodentia,3123.016,2113.7,Least Concern
Life have,Reptilia,Primates,3891.548,2396.65,Vulnerable
Respond as,Mammalia,Squamata,3433.574,2908.29,Vulnerable
Partner during,Amphibia,Primates,942.608,1345.29,Near Threatened
Place art,Amphibia,Squamata,187.523,1638.76,Vulnerable
Hard member,Mammalia,Squamata,1418.887,2041.41,Critically Endangered
Collection single,Mammalia,Carnivora,1511.047,212.68,Vulnerable
Region without,Aves,Rodentia,3490.328,1115.05,Extinct in the Wild
Young put,Aves,Rodentia,3914.876,668.82,Extinct in the Wild
Much general,Reptilia,Anura,1364.082,2140.87,Least Concern
Five fight,Actinopterygii,Carnivora,3497.546,345.45,Vulnerable
Reality yourself,Actinopterygii,Rodentia,155.315,2577.95,Critically Endangered
Land commercial,Reptilia,Rodentia,1163.582,1312.55,Least Concern
Finally available,Actinopterygii,Carnivora,1093.38,486.18,Critically Endangered
Nice include,Aves,Passeriformes,3948.106,2282.25,Critically Endangered
Kitchen trade,Mammalia,Squamata,570.689,1084.43,Vulnerable
Close use,Aves,Passeriformes,3391.587,1437.0,Vulnerable
Animal focus,Aves,Rodentia,1995.208,1677.97,Endangered
Camera book,Actinopterygii,Squamata,1715.355,480.35,Least Concern
Over reflect,Actinopterygii,Anura,742.09,2696.3,Least Concern
Kind family,Actinopterygii,Rodentia,1927.578,1404.91,Vulnerable
