species,class,order,weight_kg,length_cm,conservation_status
Since raise,Reptilia,Carnivora,2759.436,2961.81,Vulnerable
We turn,Aves,Rodentia,732.531,2729.37,Least Concern
Accept chair,Mammalia,Rodentia,2390.307,1888.76,Endangered
Second local,Actinopterygii,Rodentia,1083.202,81.03,Endangered
Million perform,Mammalia,Anura,1584.122,72.57,Endangered
Back suffer,Amphibia,Rodentia,3943.952,2473.38,Least Concern
Contain international,Amphibia,Anura,3789.489,334.82,Vulnerable
But fall,Actinopterygii,Carnivora,1134.183,2762.97,Near Threatened
Stand themselves,Amphibia,Squamata,1331.238,1447.18,Least Concern
South bank,Aves,Rodentia,2342.372,1260.07,Vulnerable
Talk bring,Aves,Primates,4043.704,2448.98,Endangered
Control prove,Reptilia,Carnivora,4797.055,2802.01,Least Concern
Record while,Aves,Squamata,2885.226,1668.15,Extinct in the Wild
Friend smile,Aves,Squamata,661.321,1721.16,Extinct in the Wild
Education option,Mammalia,Primates,708.832,292.84,Least Concern
Other fill,Actinopterygii,Primates,3147.915,2178.81,Extinct in the Wild
Near performance,Mammalia,Anura,3227.892,906.77,Critically Endangered
Speak single,Mammalia,Rodentia,669.563,2460.87,Critically Endangered
Your rock,Aves,Squamata,774.018,367.72,Least Concern
Return apply,Aves,Anura,1692.846,985.0,Critically Endangered
Whole Mrs,Aves,Squamata,1500.401,2516.97,Least Concern
Include listen,Actinopterygii,Rodentia,2023.688,2927.36,Vulnerable
Picture voice,Actinopterygii,Rodentia,1004.292,1639.82,Endangered
Must player,Mammalia,Carnivora,1322.157,153.6,Vulnerable
Establish for,Amphibia,Carnivora,3630.741,1847.52,Critically Endangered
More age,Aves,Carnivora,2473.965,2973.79,Least Concern
Green institution,Amphibia,Squamata,97.703,647.99,Critically Endangered
Guess view,Aves,Carnivora,6.461,501.48,Near Threatened
Remember ever,Aves,Rodentia,2837.692,1034.96,Vulnerable
Over him,Aves,Anura,1601.483,2109.85,Near Threatened
Computer worker,Reptilia,Passeriformes,796.936,40.19,Near Threatened
Whom another,Mammalia,Squamata,4058.94,2750.48,Critically Endangered
Political friend,Reptilia,Carnivora,126.539,2965.28,Critically Endangered
