species,class,order,weight_kg,length_cm,conservation_status
Four subject,Aves,Rodentia,1558.609,135.6,Critically Endangered
Rule low,Reptilia,Anura,1504.977,1449.06,Vulnerable
Investment when,Amphibia,Passeriformes,2688.42,31.86,Endangered
Budget summer,Amphibia,Squamata,767.013,469.93,Least Concern
Small blue,Mammalia,Rodentia,2998.396,1032.45,Endangered
None question,Aves,Primates,1073.185,1027.77,Vulnerable
Body the,Reptilia,Squamata,2190.234,602.69,Endangered
Statement letter,Reptilia,Squamata,1919.579,2558.93,Near Threatened
Few indeed,Reptilia,Rodentia,1204.037,370.65,Endangered
Republican into,Actinopterygii,Rodentia,4919.895,788.2,Critically Endangered
Threat early,Actinopterygii,Rodentia,3752.116,701.46,Near Threatened
Most nice,Amphibia,Primates,4454.268,2463.47,Least Concern
Company blood,Mammalia,Rodentia,2394.988,1852.95,Endangered
Your herself,Aves,Passeriformes,3878.052,275.07,Least Concern
Home direction,Amphibia,Squamata,3758.427,2300.82,Endangered
Choose key,Actinopterygii,Carnivora,1582.722,2096.06,Critically Endangered
System Mrs,Aves,Carnivora,3154.842,1404.41,Critically Endangered
Film total,Amphibia,Squamata,2358.791,1103.07,Critically Endangered
Both field,Reptilia,Rodentia,1052.301,1000.49,Extinct in the Wild
Become half,Actinopterygii,Primates,4986.323,667.9,Critically Endangered
Population country,Reptilia,Carnivora,2821.702,1130.78,Near Threatened
Worry by,Mammalia,Primates,429.487,2100.38,Near Threatened
Minute human,Actinopterygii,Primates,4020.801,2138.3,Endangered
Perhaps set,Actinopterygii,Passeriformes,3455.962,2319.67,Extinct in the Wild
My doctor,Reptilia,Anura,510.88,2195.7,Endangered
Increase environment,Reptilia,Squamata,1471.06,2540.57,Least Concern
Understand far,Actinopterygii,Squamata,1325.064,1156.55,Near Threatened
Reflect like,Reptilia,Anura,1293.373,1454.73,Critically Endangered
Yes be,Aves,Squamata,3145.977,2202.25,Near Threatened
Usually power,Reptilia,Anura,391.751,1915.24,Vulnerable
Box much,Mammalia,Anura,451.933,227.95,Endangered
War real,Aves,Carnivora,4487.207,626.14,Near Threatened
Though far,Reptilia,Squamata,964.925,239.77,Near Threatened
Form chair,Aves,Passeriformes,4035.787,664.15,Critically Endangered
Contain already,Reptilia,Carnivora,2718.029,1742.54,Near Threatened
Responsibility Republican,Reptilia,Primates,279.956,2025.55,Extinct in the Wild
Month certainly,Actinopterygii,Passeriformes,2758.356,2994.76,Least Concern
Pressure order,Actinopterygii,Passeriformes,142.103,2334.63,Critically Endangered
Listen travel,Reptilia,Squamata,3250.147,1649.41,Critically Endangered
Live party,Amphibia,Carnivora,3545.316,222.0,Least Concern
Way door,Mammalia,Passeriformes,758.254,1309.03,Extinct in the Wild
Say week,Mammalia,Carnivora,139.33,1422.53,Critically Endangered
Management car,Reptilia,Anura,1266.361,322.11,Near Threatened
Adult matter,Actinopterygii,Carnivora,999.225,2094.25,Least Concern
Respond watch,Mammalia,Primates,2801.72,621.26,Extinct in the Wild
Any figure,Amphibia,Carnivora,2824.39,1341.85,Vulnerable
Start point,Reptilia,Rodentia,898.946,2581.31,Vulnerable
Upon take,Actinopterygii,Anura,1787.422,2258.21,Near Threatened
Tv instead,Mammalia,Carnivora,4497.102,1447.65,Critically Endangered
Or teacher,Reptilia,Squamata,4640.269,1423.69,Near Threatened
Bring white,Actinopterygii,Anura,2009.33,1086.58,Extinct in the Wild
Daughter consider,Reptilia,Anura,4894.778,378.76,Critically Endangered
Partner listen,Amphibia,Anura,4721.069,2665.19,Near Threatened
Present positive,Amphibia,Carnivora,3280.44,1624.33,Vulnerable
President some,Reptilia,Primates,833.681,2131.93,Least Concern
Third skill,Aves,Rodentia,1588.735,1092.64,Least Concern
Positive responsibility,Amphibia,Anura,1581.642,835.65,Critically Endangered
Reach with,Aves,Passeriformes,1196.957,2318.72,Extinct in the Wild
Remain as,Mammalia,Passeriformes,2815.909,2013.01,Vulnerable
Process sure,Amphibia,Anura,823.41,336.5,Extinct in the Wild
Receive nature,Actinopterygii,Passeriformes,1692.897,1103.68,Vulnerable
Office street,Reptilia,Rodentia,2295.678,2904.26,Vulnerable
State eat,Aves,Squamata,2652.564,1403.58,Near Threatened
Sit much,Reptilia,Rodentia,4775.076,235.31,Vulnerable
Strategy civil,Actinopterygii,Passeriformes,1730.307,2507.94,Vulnerable
Man business,Amphibia,Anura,835.248,1696.39,Near Threatened
Need land,Amphibia,Rodentia,231.154,775.91,Extinct in the Wild
Majority leg,Aves,Passeriformes,977.378,1866.61,Endangered
Long role,Amphibia,Rodentia,3037.999,1056.73,Extinct in the Wild
Election we,Reptilia,Passeriformes,4363.908,2534.45,Endangered
Position force,Aves,Squamata,1869.132,455.17,Extinct in the Wild
Suggest cell,Reptilia,Carnivora,3702.305,198.05,Critically Endangered
Past debate,Actinopterygii,Primates,4979.834,1159.44,Extinct in the Wild
Value people,Reptilia,Primates,3196.275,1883.32,Endangered
Always after,Reptilia,Rodentia,2892.439,1362.82,Critically Endangered
Name standard,Reptilia,Carnivora,4424.39,337.93,Extinct in the Wild
Catch when,Amphibia,Passeriformes,2170.247,2594.93,Near Threatened
Serve only,Aves,Rodentia,2207.046,2812.21,Least Concern
Allow Republican,Amphibia,Primates,2883.168,156.95,Extinct in the Wild
Visit bill,Mammalia,Rodentia,4728.366,2293.28,Endangered
Either sign,Aves,Passeriformes,1594.095,368.91,Extinct in the Wild
Herself since,Amphibia,Carnivora,3507.718,2013.18,Extinct in the Wild
Care when,Aves,Passeriformes,723.303,2922.22,Least Concern
Simply message,Mammalia,Squamata,2236.239,1411.87,Least Concern
Very know,Amphibia,Rodentia,4067.087,1831.52,Near Threatened
Time he,Actinopterygii,Anura,3127.371,2070.49,Extinct in the Wild
Exactly watch,Actinopterygii,Carnivora,2554.389,190.52,Near Threatened
Medical friend,Actinopterygii,Primates,4087.862,1227.18,Least Concern
Phone although,Actinopterygii,Passeriformes,3906.13,304.19,Extinct in the Wild
Offer baby,Actinopterygii,Primates,1352.545,956.61,Near Threatened
Back animal,Mammalia,Squamata,4230.991,2633.14,Near Threatened
