species,class,order,weight_kg,length_cm,conservation_status
Not she,Mammalia,Anura,1408.109,2524.12,Endangered
Summer everything,Aves,Squamata,1823.136,744.81,Vulnerable
Know TV,Reptilia,Rodentia,3003.615,2460.7,Least Concern
But level,Reptilia,Carnivora,4848.043,1508.83,Vulnerable
Air return,Aves,Passeriformes,730.649,323.26,Critically Endangered
Soon court,Mammalia,Squamata,1820.001,1123.7,Extinct in the Wild
Trade design,Actinopterygii,Primates,3095.849,2256.37,Least Concern
Center space,Mammalia,Squamata,2659.444,406.91,Near Threatened
End Democrat,Aves,Anura,3166.617,2364.93,Near Threatened
Recognize service,Actinopterygii,Rodentia,1704.907,604.01,Extinct in the Wild
Woman the,Mammalia,Carnivora,3789.19,2057.13,Vulnerable
Pay home,Reptilia,Carnivora,3134.257,2391.73,Endangered
Rate help,Aves,Passeriformes,1891.539,1855.19,Near Threatened
Always people,Mammalia,Passeriformes,4161.831,2922.75,Endangered
Nation may,Aves,Anura,47.218,999.7,Critically Endangered
Former song,Aves,Squamata,2801.3,2192.62,Vulnerable
After wind,Mammalia,Rodentia,4214.097,2280.77,Near Threatened
Participant woman,Aves,Carnivora,3013.379,120.6,Critically Endangered
Seven owner,Reptilia,Anura,669.718,2389.54,Extinct in the Wild
Actually whom,Amphibia,Squamata,1234.668,887.99,Vulnerable
Mission certainly,Reptilia,Primates,4154.576,2942.14,Critically Endangered
Him home,Mammalia,Carnivora,4349.745,252.11,Vulnerable
Nor leave,Mammalia,Anura,2817.995,524.26,Vulnerable
Radio recognize,Aves,Rodentia,1923.991,1123.97,Vulnerable
Despite view,Mammalia,Rodentia,3727.903,1186.46,Extinct in the Wild
Coach research,Aves,Carnivora,2400.721,1385.94,Endangered
Exactly space,Reptilia,Carnivora,4299.774,377.21,Near Threatened
Begin window,Aves,Passeriformes,3785.335,2976.23,Critically Endangered
Hard whom,Reptilia,Anura,4920.218,872.2,Extinct in the Wild
Owner Congress,Amphibia,Carnivora,802.577,404.47,Near Threatened
Energy hard,Reptilia,Rodentia,2404.47,2041.23,Endangered
Goal prove,Aves,Primates,397.347,103.02,Extinct in the Wild
Bed I,Amphibia,Rodentia,4616.633,1394.89,Critically Endangered
South magazine,Reptilia,Anura,1084.904,2577.61,Vulnerable
Throw break,Actinopterygii,Squamata,3248.308,2715.94,Least Concern
Quickly today,Actinopterygii,Carnivora,3391.499,188.02,Extinct in the Wild
Institution require,Aves,Carnivora,2252.595,30.11,Near Threatened
Thousand remember,Actinopterygii,Carnivora,3454.288,1506.11,Extinct in the Wild
Role notice,Amphibia,Primates,2208.121,704.15,Least Concern
Close word,Actinopterygii,Carnivora,3604.831,1606.29,Endangered
Investment success,Mammalia,Carnivora,4720.92,2056.29,Near Threatened
Effort experience,Reptilia,Squamata,1589.959,2143.06,Endangered
His important,Actinopterygii,Squamata,2265.071,1154.22,Vulnerable
Service knowledge,Mammalia,Passeriformes,4864.701,1210.06,Extinct in the Wild
Want over,Reptilia,Primates,3614.526,928.18,Endangered
Quality very,Reptilia,Carnivora,2136.126,2388.13,Endangered
