species,class,order,weight_kg,length_cm,conservation_status
Bring station,Aves,Carnivora,2762.296,1397.59,Extinct in the Wild
Pm discuss,Aves,Passeriformes,2207.948,2943.36,Extinct in the Wild
Less watch,Aves,Primates,3404.288,576.09,Endangered
Research believe,Aves,Anura,3915.255,967.12,Least Concern
Discussion garden,Reptilia,Passeriformes,186.891,2346.31,Critically Endangered
Power top,Reptilia,Squamata,4344.606,2160.69,Least Concern
Hotel box,Actinopterygii,Anura,3578.991,418.21,Vulnerable
Small arrive,Amphibia,Rodentia,489.763,2387.11,Critically Endangered
Company side,Aves,Anura,1270.802,512.93,Least Concern
Resource and,Aves,Squamata,3329.356,2650.62,Extinct in the Wild
Public provide,Actinopterygii,Primates,4684.515,587.04,Critically Endangered
Upon win,Mammalia,Passeriformes,795.431,435.71,Least Concern
Experience eat,Actinopterygii,Carnivora,139.756,841.41,Endangered
Total require,Reptilia,Carnivora,3995.317,2723.42,Critically Endangered
Member name,Mammalia,Rodentia,2562.521,1400.01,Critically Endangered
Reveal fast,Aves,Squamata,2.631,39.24,Critically Endangered
Amount offer,Amphibia,Rodentia,2819.572,2449.08,Extinct in the Wild
Point statement,Aves,Rodentia,887.839,2215.47,Vulnerable
Life scene,Actinopterygii,Passeriformes,4283.192,1450.46,Critically Endangered
Several successful,Reptilia,Carnivora,3043.319,2312.76,Vulnerable
Force need,Mammalia,Carnivora,2509.835,281.14,Least Concern
Unit ever,Mammalia,Primates,4742.74,1993.07,Vulnerable
Develop line,Aves,Anura,879.248,2323.0,Vulnerable
Establish however,Actinopterygii,Primates,2250.963,756.07,Least Concern
Film and,Actinopterygii,Primates,42.437,1714.17,Near Threatened
All kind,Actinopterygii,Passeriformes,3508.93,1833.08,Extinct in the Wild
Peace throughout,Mammalia,Passeriformes,1856.901,857.85,Endangered
Tend prepare,Amphibia,Passeriformes,389.977,1361.32,Critically Endangered
Defense loss,Reptilia,Primates,4996.876,411.27,Vulnerable
Drug positive,Reptilia,Carnivora,2212.088,2900.16,Least Concern
Soldier cut,Mammalia,Primates,1173.843,2547.75,Critically Endangered
To few,Amphibia,Primates,2191.044,1884.72,Near Threatened
Up themselves,Reptilia,Squamata,565.207,136.63,Vulnerable
Interview into,Mammalia,Squamata,4484.094,2884.25,Critically Endangered
In arm,Amphibia,Primates,1562.17,686.15,Least Concern
Heart range,Mammalia,Anura,1082.446,1203.26,Critically Endangered
Decade production,Mammalia,Squamata,2299.04,2779.8,Near Threatened
Product government,Reptilia,Anura,4901.703,1358.9,Near Threatened
Forget experience,Reptilia,Squamata,3565.587,1685.93,Near Threatened
Sit last,Aves,Primates,1377.931,2106.21,Extinct in the Wild
Speak nature,Actinopterygii,Primates,84.773,1276.62,Critically Endangered
Together chair,Amphibia,Carnivora,4147.286,861.95,Endangered
On investment,Mammalia,Primates,72.947,169.56,Endangered
Teacher experience,Mammalia,Carnivora,2017.213,1197.77,Vulnerable
Film edge,Aves,Primates,590.202,2708.25,Endangered
Include product,Reptilia,Squamata,3273.27,2024.69,Vulnerable
Follow data,Actinopterygii,Rodentia,2653.714,781.17,Least Concern
Game interesting,Reptilia,Carnivora,302.241,2358.77,Near Threatened
Administration live,Aves,Anura,3341.709,1626.85,Vulnerable
Quite worker,Amphibia,Squamata,560.244,2106.28,Least Concern
Let training,Mammalia,Squamata,1024.478,2295.56,Critically Endangered
Grow process,Reptilia,Squamata,3839.301,209.78,Near Threatened
Education tough,Actinopterygii,Primates,311.165,678.75,Vulnerable
Across beyond,Actinopterygii,Rodentia,4526.143,284.03,Near Threatened
Small size,Actinopterygii,Rodentia,100.023,1190.61,Critically Endangered
Beat close,Aves,Squamata,3638.253,2215.24,Least Concern
With before,Mammalia,Primates,3760.61,2691.64,Least Concern
Ask rate,Amphibia,Squamata,2904.799,182.86,Vulnerable
Rule short,Reptilia,Anura,1402.198,572.71,Least Concern
Couple front,Mammalia,Squamata,2811.214,1764.89,Least Concern
Teach history,Mammalia,Primates,3072.989,1953.92,Vulnerable
Green work,Mammalia,Passeriformes,3382.585,452.86,Critically Endangered
Big travel,Aves,Anura,4479.801,117.97,Vulnerable
Debate customer,Actinopterygii,Squamata,452.929,643.06,Extinct in the Wild
Raise total,Aves,Anura,4256.071,776.3,Extinct in the Wild
Suffer door,Aves,Primates,1907.328,1268.12,Near Threatened
Long mind,Mammalia,Passeriformes,60.225,421.3,Critically Endangered
Dinner magazine,Actinopterygii,Squamata,4833.574,1869.13,Near Threatened
Food challenge,Mammalia,Passeriformes,2746.812,1364.64,Vulnerable
Strong house,Mammalia,Rodentia,2239.423,736.09,Critically Endangered
Other fight,Reptilia,Carnivora,4311.988,1724.87,Near Threatened
Cell something,Actinopterygii,Squamata,314.114,2823.49,Critically Endangered
Writer study,Mammalia,Passeriformes,2145.466,2049.2,Endangered
Together none,Reptilia,Primates,957.494,2059.66,Extinct in the Wild
System east,Mammalia,Carnivora,1332.529,1985.84,Least Concern
That little,Mammalia,Carnivora,2790.723,793.93,Least Concern
Hope heart,Mammalia,Carnivora,1650.703,751.27,Near Threatened
Build again,Reptilia,Primates,4580.79,2304.2,Least Concern
Party focus,Actinopterygii,Squamata,312.468,1019.38,Critically Endangered
Arm your,Actinopterygii,Primates,4771.705,2806.86,Endangered
Bill entire,Amphibia,Anura,4261.993,2885.76,Least Concern
Despite management,Mammalia,Primates,1269.256,2959.37,Extinct in the Wild
Body protect,Aves,Carnivora,2792.552,450.3,Critically Endangered
Along our,Aves,Anura,1041.229,369.41,Least Concern
Point will,Actinopterygii,Squamata,354.951,2596.73,Endangered
Television everybody,Aves,Carnivora,1243.31,208.51,Vulnerable
Accept national,Mammalia,Anura,2729.538,1165.23,Least Concern
Almost allow,Mammalia,Anura,4881.995,2954.62,Vulnerable
Range not,Mammalia,Passeriformes,1805.886,592.3,Vulnerable
Suffer moment,Amphibia,Squamata,4988.202,458.39,Vulnerable
Strategy indeed,Actinopterygii,Rodentia,1415.579,1093.67,Vulnerable
