species,class,order,weight_kg,length_cm,conservation_status
Or before,Amphibia,Rodentia,3832.184,1512.94,Near Threatened
Performance production,Aves,Primates,1591.046,520.14,Endangered
Second Mr,Actinopterygii,Passeriformes,1582.087,1487.24,Endangered
Many certain,Reptilia,Passeriformes,3093.416,762.61,Near Threatened
State though,Actinopterygii,Carnivora,4766.758,439.56,Critically Endangered
Politics company,Actinopterygii,Rodentia,1708.066,2505.88,Extinct in the Wild
Current fact,Mammalia,Anura,1361.49,764.09,Endangered
Join focus,Amphibia,Primates,1152.622,2475.02,Endangered
Order move,Reptilia,Rodentia,1032.865,1330.43,Vulnerable
Think company,Amphibia,Primates,950.925,958.3,Vulnerable
Remain similar,Aves,Primates,2056.696,512.55,Near Threatened
Watch size,Reptilia,Primates,2923.734,2567.76,Vulnerable
Back as,Mammalia,Passeriformes,4940.617,2485.74,Endangered
Agent ready,Reptilia,Passeriformes,880.877,2955.67,Vulnerable
Natural write,Mammalia,Rodentia,764.026,141.89,Vulnerable
Walk standard,Actinopterygii,Squamata,1788.058,1483.77,Critically Endangered
Maybe real,Reptilia,Anura,3926.218,229.4,Endangered
Clear teach,Aves,Squamata,1119.509,2855.09,Vulnerable
Try avoid,Reptilia,Primates,1786.679,1019.44,Near Threatened
Position majority,Reptilia,Rodentia,4454.321,1168.94,Critically Endangered
Season wall,Aves,Primates,2007.221,1228.24,Extinct in the Wild
Value cell,Reptilia,Passeriformes,16.41,924.33,Critically Endangered
Attorney much,Mammalia,Squamata,743.365,412.16,Extinct in the Wild
Open modern,Amphibia,Primates,4817.86,1895.84,Endangered
Specific energy,Actinopterygii,Primates,3916.752,1080.21,Vulnerable
Describe six,Aves,Carnivora,91.884,2333.79,Vulnerable
Officer news,Aves,Passeriformes,2870.03,2961.99,Least Concern
Now see,Amphibia,Anura,561.723,1393.97,Extinct in the Wild
Single bad,Aves,Carnivora,3426.662,85.75,Extinct in the Wild
Receive itself,Aves,Passeriformes,3969.807,2219.57,Critically Endangered
Rather build,Actinopterygii,Carnivora,3449.184,49.68,Vulnerable
Everyone news,Aves,Squamata,2177.065,318.29,Endangered
Blue tell,Actinopterygii,Squamata,2871.707,702.89,Vulnerable
Show agreement,Reptilia,Primates,202.962,889.69,Vulnerable
School question,Amphibia,Rodentia,1263.376,762.79,Critically Endangered
Society industry,Actinopterygii,Primates,1310.732,2181.55,Extinct in the Wild
Despite eight,Mammalia,Passeriformes,4332.625,273.71,Extinct in the Wild
Offer both,Reptilia,Primates,4091.251,2522.33,Critically Endangered
Class learn,Aves,Passeriformes,3570.235,1046.81,Near Threatened
Prevent enough,Actinopterygii,Squamata,3915.772,2353.01,Endangered
Western never,Aves,Primates,3713.076,2691.82,Vulnerable
Sister role,Amphibia,Rodentia,2656.674,2891.34,Extinct in the Wild
Mother none,Reptilia,Passeriformes,3952.36,2999.51,Extinct in the Wild
Full especially,Actinopterygii,Passeriformes,3366.924,2585.44,Endangered
Ground cause,Actinopterygii,Passeriformes,3618.609,870.88,Least Concern
Various show,Mammalia,Primates,1545.375,343.39,Endangered
Space charge,Mammalia,Rodentia,2920.587,2992.02,Critically Endangered
Especially his,Aves,Carnivora,1660.345,1102.5,Least Concern
Respond ask,Reptilia,Primates,227.679,2309.33,Critically Endangered
Position federal,Reptilia,Primates,3428.076,2008.23,Endangered
Main sense,Mammalia,Squamata,3633.77,1764.28,Extinct in the Wild
Heart test,Mammalia,Squamata,3822.913,527.9,Vulnerable
Speech bill,Mammalia,Primates,4329.291,415.33,Vulnerable
Because hold,Aves,Anura,3777.599,91.98,Critically Endangered
Who here,Aves,Squamata,1561.512,1433.81,Critically Endangered
Point teach,Actinopterygii,Squamata,4616.049,1185.93,Endangered
Soon central,Reptilia,Squamata,3578.359,352.75,Vulnerable
She dog,Actinopterygii,Rodentia,1866.959,1589.64,Endangered
Head make,Aves,Passeriformes,3995.133,2551.14,Endangered
Plant coach,Amphibia,Rodentia,1484.108,83.28,Endangered
Service boy,Amphibia,Anura,3993.975,406.68,Critically Endangered
Respond child,Amphibia,Anura,846.283,1447.94,Vulnerable
Worry point,Amphibia,Anura,4759.61,2290.23,Least Concern
Special one,Amphibia,Carnivora,2498.555,1197.07,Near Threatened
Take box,Aves,Squamata,3269.75,2330.91,Extinct in the Wild
Management Mr,Reptilia,Rodentia,416.921,446.96,Critically Endangered
Word detail,Actinopterygii,Carnivora,2085.436,2730.67,Critically Endangered
Sometimes about,Reptilia,Carnivora,3017.452,1949.9,Least Concern
Popular decide,Aves,Squamata,1632.716,2172.27,Critically Endangered
Home prove,Amphibia,Rodentia,4663.161,258.73,Vulnerable
Place no,Actinopterygii,Carnivora,660.849,101.08,Least Concern
Another woman,Mammalia,Anura,7.123,1609.36,Extinct in the Wild
Green truth,Amphibia,Passeriformes,605.32,122.62,Near Threatened
Wide page,Actinopterygii,Squamata,3717.888,2055.91,Extinct in the Wild
