species,class,order,weight_kg,length_cm,conservation_status
Truth else,Actinopterygii,Anura,2227.594,505.62,Near Threatened
Public evening,Actinopterygii,Passeriformes,2078.773,2566.88,Critically Endangered
Accept certainly,Mammalia,Rodentia,515.326,828.38,Least Concern
Deal rule,Mammalia,Primates,1479.812,920.85,Critically Endangered
Author your,Aves,Anura,4135.059,583.84,Extinct in the Wild
Site everything,Aves,Passeriformes,3053.268,2777.61,Endangered
Draw work,Amphibia,Primates,2733.982,1520.98,Endangered
Join consumer,Amphibia,Rodentia,2932.248,300.43,Critically Endangered
Carry account,Actinopterygii,Primates,3245.824,2740.92,Vulnerable
Young woman,Reptilia,Squamata,2557.541,2344.37,Endangered
Yourself bank,Actinopterygii,Primates,3030.336,531.62,Vulnerable
World sure,Reptilia,Squamata,4177.618,34.24,Critically Endangered
Say over,Aves,Rodentia,1629.932,135.89,Least Concern
Bit measure,Mammalia,Primates,3437.246,1942.0,Least Concern
Source something,Amphibia,Passeriformes,1940.399,2383.85,Near Threatened
Senior enough,Amphibia,Carnivora,4753.078,1438.94,Extinct in the Wild
Arrive quite,Amphibia,Passeriformes,2491.184,716.16,Least Concern
Past available,Mammalia,Passeriformes,2218.28,2588.27,Near Threatened
About least,Aves,Rodentia,1590.665,1127.84,Least Concern
Difficult toward,Amphibia,Passeriformes,2601.434,314.11,Least Concern
Direction then,Reptilia,Anura,1862.719,2337.74,Extinct in the Wild
Difficult sport,Amphibia,Anura,836.36,1849.09,Endangered
Dog idea,Aves,Primates,4343.349,2098.69,Least Concern
Boy also,Aves,Squamata,178.726,1437.72,Extinct in the Wild
Second enough,Aves,Rodentia,3977.245,778.77,Least Concern
Discover century,Reptilia,Squamata,2800.619,2795.61,Critically Endangered
Number natural,Aves,Passeriformes,789.598,2803.24,Endangered
Hit lay,Actinopterygii,Squamata,2471.063,2007.99,Extinct in the Wild
Sense operation,Reptilia,Anura,36.364,2245.09,Near Threatened
Head physical,Actinopterygii,Squamata,3551.365,2713.27,Least Concern
Candidate factor,Actinopterygii,Squamata,574.242,1224.61,Vulnerable
Quality whose,Actinopterygii,Anura,2368.046,471.33,Endangered
Part property,Amphibia,Primates,1592.499,2761.93,Vulnerable
Section many,Actinopterygii,Primates,2438.196,1410.93,Critically Endangered
Company tax,Mammalia,Primates,2237.453,2158.81,Critically Endangered
Reduce yard,Amphibia,Squamata,3972.56,1056.96,Critically Endangered
Suggest record,Amphibia,Anura,2752.804,867.93,Critically Endangered
Focus activity,Aves,Squamata,4146.035,1190.87,Vulnerable
Bring southern,Mammalia,Rodentia,2717.582,2118.21,Endangered
Southern down,Actinopterygii,Passeriformes,878.256,1676.26,Endangered
Imagine community,Amphibia,Squamata,4349.312,2558.69,Endangered
Ever parent,Mammalia,Passeriformes,806.064,1974.0,Extinct in the Wild
Reach sport,Reptilia,Carnivora,106.844,1593.25,Near Threatened
Themselves half,Reptilia,Anura,1186.374,2610.93,Vulnerable
Parent minute,Mammalia,Rodentia,1168.176,720.05,Extinct in the Wild
Inside shoulder,Amphibia,Passeriformes,4384.217,336.25,Vulnerable
Operation management,Mammalia,Rodentia,2438.718,1242.29,Vulnerable
Feel meeting,Actinopterygii,Passeriformes,4268.054,2088.74,Endangered
Modern stage,Mammalia,Rodentia,887.033,1374.68,Near Threatened
Become tax,Aves,Squamata,591.973,2219.2,Endangered
Know from,Aves,Primates,3441.646,1190.76,Critically Endangered
Fight seek,Amphibia,Squamata,3059.101,2894.21,Vulnerable
