species,class,order,weight_kg,length_cm,conservation_status
Child anything,Actinopterygii,Rodentia,4060.287,2654.16,Critically Endangered
Interest author,Amphibia,Rodentia,4885.418,2066.28,Least Concern
Defense civil,Aves,Rodentia,1847.253,1320.72,Critically Endangered
Major blood,Mammalia,Carnivora,399.278,2819.22,Critically Endangered
Food get,Aves,Anura,3557.503,2375.69,Extinct in the Wild
Character decide,Reptilia,Passeriformes,4130.918,1134.04,Vulnerable
Human security,Reptilia,Squamata,3931.822,17.57,Vulnerable
Every after,Reptilia,Passeriformes,4974.797,1300.45,Endangered
Kind eye,Actinopterygii,Rodentia,3179.585,1664.78,Extinct in the Wild
Unit factor,Aves,Passeriformes,3639.745,1197.84,Endangered
Collection suddenly,Actinopterygii,Primates,3449.43,806.71,Critically Endangered
Ability what,Reptilia,Primates,2637.238,885.84,Near Threatened
Serve little,Amphibia,Carnivora,1543.615,764.52,Endangered
Almost wonder,Actinopterygii,Squamata,1475.173,2529.91,Vulnerable
Modern he,Aves,Squamata,3751.632,273.13,Vulnerable
Building away,Aves,Primates,3124.669,2510.59,Vulnerable
Official again,Amphibia,Rodentia,3995.846,86.48,Critically Endangered
Describe sing,Reptilia,Primates,1500.65,1460.98,Least Concern
Best threat,Actinopterygii,Anura,1464.858,792.69,Extinct in the Wild
Southern baby,Aves,Anura,2587.098,998.2,Critically Endangered
Sing training,Amphibia,Anura,753.514,780.83,Endangered
Here soon,Actinopterygii,Squamata,4186.765,365.03,Least Concern
Group hospital,Reptilia,Anura,1823.28,830.13,Vulnerable
Race almost,Reptilia,Rodentia,1043.334,2003.58,Vulnerable
Green hand,Mammalia,Carnivora,1687.993,2336.69,Vulnerable
Activity size,Mammalia,Passeriformes,559.987,1870.61,Endangered
Cost Republican,Mammalia,Carnivora,3994.96,2081.11,Vulnerable
Who group,Reptilia,Rodentia,2169.161,1053.53,Near Threatened
Yet yes,Amphibia,Rodentia,4353.103,2332.53,Endangered
Later organization,Aves,Passeriformes,2481.262,534.84,Endangered
Difference way,Mammalia,Rodentia,832.159,1048.88,Least Concern
Speak foot,Actinopterygii,Anura,1628.738,2251.83,Endangered
Hospital film,Aves,Rodentia,4592.879,274.44,Endangered
Congress perform,Mammalia,Squamata,3095.469,1902.83,Endangered
Question try,Amphibia,Passeriformes,584.56,764.8,Endangered
Decide nor,Aves,Passeriformes,1791.277,462.21,Extinct in the Wild
Forget instead,Amphibia,Passeriformes,1736.877,1681.13,Least Concern
My bill,Aves,Anura,4743.345,1186.78,Extinct in the Wild
Activity common,Actinopterygii,Carnivora,3743.956,902.95,Extinct in the Wild
Woman continue,Aves,Squamata,3039.651,1756.11,Extinct in the Wild
Character different,Amphibia,Anura,1676.142,837.36,Critically Endangered
Agent contain,Aves,Passeriformes,2132.911,2868.37,Critically Endangered
Bit evening,Actinopterygii,Carnivora,3665.808,1227.48,Least Concern
Whatever power,Reptilia,Carnivora,262.851,1278.29,Near Threatened
Best these,Amphibia,Rodentia,1056.044,543.86,Least Concern
Campaign learn,Reptilia,Rodentia,470.456,1162.99,Near Threatened
Arm down,Aves,Primates,4539.665,2721.42,Endangered
Offer heavy,Reptilia,Rodentia,4276.025,258.17,Critically Endangered
Who effort,Amphibia,Squamata,2055.235,2081.4,Endangered
These truth,Aves,Squamata,3558.37,1396.45,Critically Endangered
Painting bag,Reptilia,Squamata,1161.003,990.21,Extinct in the Wild
Site fact,Actinopterygii,Squamata,2575.259,518.02,Near Threatened
Really catch,Aves,Anura,3070.625,1934.55,Near Threatened
Animal including,Aves,Carnivora,612.314,1309.45,Endangered
