species,class,order,weight_kg,length_cm,conservation_status
Tonight now,Actinopterygii,Primates,4492.927,1508.66,Least Concern
Writer just,Reptilia,Anura,890.967,2550.78,Extinct in the Wild
Probably certainly,Aves,Carnivora,1316.0,2419.04,Near Threatened
Available full,Aves,Rodentia,1358.534,779.85,Near Threatened
Almost may,Actinopterygii,Carnivora,2749.604,1496.12,Near Threatened
We analysis,Aves,Anura,449.141,693.81,Near Threatened
Debate exist,Aves,Squamata,702.967,1712.99,Least Concern
Capital force,Amphibia,Primates,2529.781,2016.56,Near Threatened
Particularly glass,Mammalia,Anura,465.912,975.19,Vulnerable
Land history,Actinopterygii,Carnivora,3515.09,2850.65,Near Threatened
Heart tonight,Aves,Anura,1091.282,2332.75,Least Concern
Common thank,Mammalia,Carnivora,952.936,2702.16,Critically Endangered
Successful nearly,Actinopterygii,Passeriformes,2119.125,1143.0,Endangered
Away top,Aves,Rodentia,1731.388,1862.67,Near Threatened
Meeting speech,Mammalia,Anura,4497.522,2354.64,Endangered
Run little,Actinopterygii,Rodentia,2338.716,2171.47,Vulnerable
Relationship particularly,Reptilia,Carnivora,3655.086,2451.72,Vulnerable
Cover chair,Actinopterygii,Anura,1169.71,1735.23,Extinct in the Wild
Wind available,Actinopterygii,Squamata,4779.965,2122.5,Near Threatened
Without sometimes,Aves,Passeriformes,3392.348,1805.28,Endangered
Maybe kind,Mammalia,Rodentia,4558.954,2497.82,Near Threatened
Situation single,Mammalia,Anura,618.109,576.66,Critically Endangered
Notice board,Reptilia,Passeriformes,4222.291,1236.99,Critically Endangered
Turn area,Reptilia,Carnivora,974.472,143.44,Critically Endangered
Five develop,Reptilia,Primates,736.708,1863.05,Critically Endangered
Huge race,Actinopterygii,Squamata,2909.232,717.32,Extinct in the Wild
Property court,Actinopterygii,Carnivora,1069.681,2698.54,Vulnerable
Buy what,Mammalia,Rodentia,1.957,2384.45,Near Threatened
Rock rule,Reptilia,Rodentia,3068.868,339.66,Critically Endangered
Also race,Actinopterygii,Rodentia,392.448,1484.08,Endangered
