species,class,order,weight_kg,length_cm,conservation_status
Production owner,Actinopterygii,Anura,1415.389,2439.34,Vulnerable
Physical main,Aves,Passeriformes,2592.974,387.89,Extinct in the Wild
Single cover,Mammalia,Squamata,3158.742,844.46,Near Threatened
New trouble,Actinopterygii,Rodentia,4899.553,2234.73,Endangered
Affect environmental,Amphibia,Passeriformes,3265.053,2190.84,Endangered
Offer sea,Aves,Primates,1694.076,1158.78,Near Threatened
Green arm,Mammalia,Anura,3222.833,2226.96,Near Threatened
Eight spring,Aves,Primates,2008.554,978.42,Endangered
It around,Mammalia,Anura,3723.413,450.33,Endangered
Run space,Actinopterygii,Squamata,236.235,2638.52,Endangered
Campaign social,Actinopterygii,Squamata,3588.174,1501.07,Extinct in the Wild
North station,Reptilia,Rodentia,3288.454,1247.76,Critically Endangered
Question material,Aves,Primates,1982.873,939.87,Vulnerable
Mr degree,Amphibia,Passeriformes,3143.629,822.82,Endangered
Range even,Mammalia,Squamata,2173.325,2758.43,Critically Endangered
Too where,Actinopterygii,Carnivora,4974.366,2019.61,Extinct in the Wild
Catch whom,Reptilia,Squamata,3245.091,1384.42,Least Concern
Hot beautiful,Actinopterygii,Rodentia,3561.448,1155.44,Extinct in the Wild
Result our,Aves,Anura,4868.954,2328.2,Extinct in the Wild
If law,Amphibia,Carnivora,2802.193,20.86,Endangered
Second experience,Amphibia,Rodentia,1644.231,2237.73,Least Concern
Drive scientist,Aves,Anura,3107.928,1027.57,Near Threatened
Instead decade,Amphibia,Anura,3808.329,594.53,Endangered
Social land,Mammalia,Squamata,1516.407,69.23,Critically Endangered
Bar second,Amphibia,Squamata,4474.208,1356.81,Critically Endangered
Prevent now,Reptilia,Passeriformes,929.725,2291.91,Least Concern
Wonder although,Actinopterygii,Squamata,3963.429,2592.03,Vulnerable
Already none,Mammalia,Rodentia,3507.22,1473.46,Extinct in the Wild
They public,Reptilia,Rodentia,1432.225,2873.56,Endangered
Street modern,Amphibia,Carnivora,4924.279,560.29,Endangered
Any rather,Amphibia,Carnivora,1935.401,312.07,Critically Endangered
Church whose,Amphibia,Rodentia,2540.74,1652.99,Endangered
Reflect crime,Amphibia,Passeriformes,3228.314,2550.58,Extinct in the Wild
Author step,Mammalia,Carnivora,1052.243,2577.56,Extinct in the Wild
Girl until,Reptilia,Anura,3618.075,1548.59,Least Concern
Necessary though,Amphibia,Rodentia,3052.992,199.53,Vulnerable
Finally couple,Amphibia,Primates,3494.532,2022.37,Vulnerable
Foreign administration,Mammalia,Anura,3936.379,1351.33,Near Threatened
Station hotel,Actinopterygii,Rodentia,2416.238,1817.92,Least Concern
Entire apply,Actinopterygii,Carnivora,2619.142,1977.24,Critically Endangered
