species,class,order,weight_kg,length_cm,conservation_status
Sign American,Actinopterygii,Squamata,3214.345,1569.4,Endangered
Heavy real,Amphibia,Squamata,2416.521,817.83,Near Threatened
Structure save,Actinopterygii,Passeriformes,2309.533,2859.2,Endangered
Source science,Reptilia,Passeriformes,2827.816,806.64,Critically Endangered
Woman brother,Aves,Passeriformes,3359.66,199.7,Critically Endangered
Continue want,Actinopterygii,Squamata,2671.044,2878.57,Near Threatened
Show between,Aves,Carnivora,1361.043,345.23,Vulnerable
Box camera,Reptilia,Rodentia,2536.796,653.8,Least Concern
Eye ready,Reptilia,Squamata,3087.698,2702.41,Critically Endangered
Rich magazine,Amphibia,Passeriformes,1451.786,2932.47,Critically Endangered
Item ground,Actinopterygii,Carnivora,1796.873,609.01,Vulnerable
Set him,Amphibia,Anura,4088.617,2424.37,Least Concern
Expect difficult,Mammalia,Carnivora,2954.351,1937.81,Endangered
Development natural,Actinopterygii,Rodentia,2104.813,1843.47,Least Concern
Decision mention,Amphibia,Passeriformes,5.074,901.38,Extinct in the Wild
Reality training,Mammalia,Rodentia,4257.375,2049.79,Critically Endangered
Ability three,Actinopterygii,Carnivora,2074.025,1248.81,Least Concern
Everybody in,Mammalia,Passeriformes,4359.19,1631.65,Near Threatened
Discover notice,Mammalia,Anura,2351.943,26.88,Extinct in the Wild
Defense idea,Amphibia,Anura,3493.62,1703.67,Extinct in the Wild
It month,Actinopterygii,Anura,693.425,908.39,Near Threatened
Arm common,Reptilia,Primates,178.525,2368.94,Least Concern
Window very,Amphibia,Primates,227.324,408.19,Endangered
Worker type,Reptilia,Rodentia,3752.126,737.66,Least Concern
Arm different,Aves,Passeriformes,154.719,2128.29,Vulnerable
Kid throw,Reptilia,Squamata,3760.991,2587.29,Vulnerable
Direction three,Amphibia,Anura,535.65,1093.4,Near Threatened
While window,Aves,Passeriformes,4253.498,804.13,Least Concern
Bed whether,Amphibia,Primates,867.551,2235.14,Vulnerable
Meet story,Mammalia,Passeriformes,2151.404,901.97,Least Concern
Myself professional,Reptilia,Carnivora,3020.446,2433.31,Endangered
While three,Mammalia,Squamata,4942.775,1091.99,Endangered
Interesting generation,Amphibia,Rodentia,4437.137,1705.35,Vulnerable
Husband him,Aves,Rodentia,2245.352,600.47,Extinct in the Wild
People sell,Amphibia,Rodentia,4097.931,1726.22,Critically Endangered
Easy she,Amphibia,Squamata,4006.811,1831.18,Critically Endangered
Lose project,Reptilia,Anura,2270.211,2660.69,Critically Endangered
Woman a,Aves,Passeriformes,1429.219,714.63,Least Concern
Send product,Aves,Rodentia,1108.198,929.85,Least Concern
After upon,Aves,Carnivora,2665.817,2316.21,Near Threatened
Turn wear,Aves,Carnivora,3616.29,2722.76,Extinct in the Wild
Red western,Actinopterygii,Rodentia,2076.25,2215.5,Critically Endangered
Pm section,Actinopterygii,Squamata,3364.981,1556.6,Near Threatened
Bill very,Amphibia,Passeriformes,4110.671,2862.99,Near Threatened
Rock person,Amphibia,Squamata,2938.683,705.58,Near Threatened
Son per,Amphibia,Rodentia,4618.897,1553.7,Vulnerable
Pay that,Amphibia,Primates,1230.292,760.82,Near Threatened
Possible industry,Reptilia,Squamata,1404.632,329.87,Endangered
Themselves husband,Aves,Primates,2564.527,2050.45,Extinct in the Wild
Who already,Actinopterygii,Anura,3225.164,173.86,Near Threatened
Adult movie,Reptilia,Passeriformes,1347.657,1687.53,Extinct in the Wild
Job officer,Amphibia,Squamata,570.485,2292.01,Near Threatened
Thousand when,Reptilia,Squamata,1191.661,2359.43,Extinct in the Wild
Which property,Mammalia,Squamata,817.094,2058.99,Least Concern
Must reality,Mammalia,Carnivora,2624.095,1212.32,Extinct in the Wild
Hot newspaper,Actinopterygii,Anura,3041.585,2683.55,Least Concern
Fall week,Mammalia,Passeriformes,542.138,889.89,Near Threatened
Material send,Actinopterygii,Squamata,3337.426,2255.41,Least Concern
Tend manage,Actinopterygii,Anura,4800.18,2429.87,Near Threatened
Call fund,Aves,Rodentia,1364.671,838.33,Endangered
Expert actually,Mammalia,Carnivora,2693.415,1212.46,Critically Endangered
Three PM,Amphibia,Passeriformes,1868.429,679.87,Critically Endangered
Medical low,Aves,Carnivora,1872.969,1201.5,Vulnerable
Matter concern,Aves,Rodentia,4065.521,1110.77,Critically Endangered
View while,Amphibia,Anura,805.777,2021.88,Critically Endangered
Operation TV,Reptilia,Passeriformes,2178.713,109.69,Near Threatened
Parent side,Reptilia,Passeriformes,991.98,2887.78,Vulnerable
Eat itself,Reptilia,Anura,1369.637,1384.76,Endangered
Source kid,Aves,Carnivora,4297.096,666.41,Near Threatened
Start begin,Reptilia,Rodentia,4533.551,2956.9,Vulnerable
Service fact,Amphibia,Squamata,4449.787,606.8,Extinct in the Wild
Tree cultural,Mammalia,Rodentia,4698.831,2496.34,Endangered
Professor beautiful,Aves,Squamata,2082.176,2677.19,Least Concern
Value pay,Amphibia,Anura,2057.721,2793.79,Least Concern
Box design,Actinopterygii,Carnivora,3168.302,1505.32,Endangered
Attention threat,Reptilia,Anura,3848.673,1265.64,Vulnerable
Before lay,Amphibia,Anura,97.413,2781.27,Extinct in the Wild
Child measure,Amphibia,Rodentia,3856.326,2340.61,Endangered
Identify him,Mammalia,Carnivora,4142.163,2967.28,Vulnerable
Size manager,Amphibia,Squamata,250.087,1470.49,Least Concern
Really morning,Aves,Squamata,3698.153,764.91,Extinct in the Wild
Wall require,Amphibia,Carnivora,3327.895,1471.25,Extinct in the Wild
Type although,Aves,Primates,2284.703,2504.58,Near Threatened
High present,Actinopterygii,Anura,1164.742,1502.91,Vulnerable
Image style,Actinopterygii,Carnivora,1720.419,353.19,Near Threatened
Tax local,Reptilia,Passeriformes,1759.529,2174.77,Least Concern
Will long,Mammalia,Passeriformes,2573.261,2478.28,Vulnerable
Authority statement,Reptilia,Squamata,3219.953,1076.33,Least Concern
Contain price,Aves,Rodentia,1175.514,6.6,Extinct in the Wild
Hold station,Actinopterygii,Rodentia,2073.758,688.28,Least Concern
Another hotel,Amphibia,Squamata,374.347,109.63,Extinct in the Wild
Fear surface,Actinopterygii,Rodentia,403.415,371.79,Least Concern
Action above,Actinopterygii,Passeriformes,4894.156,1161.54,Endangered
Woman my,Aves,Carnivora,3034.037,44.8,Endangered
Area writer,Mammalia,Squamata,4854.612,2123.72,Extinct in the Wild
Some nice,Amphibia,Rodentia,561.264,1157.53,Near Threatened
Mrs order,Mammalia,Squamata,763.462,2104.99,Endangered
Myself herself,Reptilia,Passeriformes,508.242,2971.07,Critically Endangered
House expect,Reptilia,Passeriformes,607.641,2574.85,Critically Endangered
Step no,Amphibia,Rodentia,1403.232,469.63,Vulnerable
Meeting institution,Mammalia,Carnivora,1937.253,17.98,Endangered
Piece resource,Mammalia,Primates,1142.995,2781.32,Critically Endangered
Yet protect,Amphibia,Rodentia,2530.38,1883.08,Vulnerable
Before experience,Actinopterygii,Passeriformes,2720.749,2189.32,Endangered
Oil experience,Actinopterygii,Primates,4619.221,423.62,Endangered
Improve fact,Mammalia,Primates,3351.25,1716.26,Critically Endangered
Stuff option,Amphibia,Rodentia,2711.628,1273.4,Near Threatened
Treatment simple,Mammalia,Passeriformes,3284.441,1903.25,Critically Endangered
Large level,Mammalia,Rodentia,4947.186,2429.13,Extinct in the Wild
One executive,Aves,Primates,345.98,273.39,Critically Endangered
Court theory,Mammalia,Squamata,4407.161,1770.64,Extinct in the Wild
Candidate cup,Reptilia,Anura,3123.797,590.12,Critically Endangered
Manager fact,Amphibia,Passeriformes,2669.342,2529.48,Endangered
Why partner,Amphibia,Anura,2231.464,2817.43,Critically Endangered
Describe either,Aves,Primates,1666.82,1387.7,Least Concern
All very,Aves,Primates,2458.604,1682.96,Least Concern
Big American,Amphibia,Passeriformes,4866.084,2552.01,Near Threatened
Wall force,Mammalia,Primates,4841.322,581.69,Least Concern
Which compare,Reptilia,Primates,4788.609,1560.57,Near Threatened
Significant decade,Amphibia,Passeriformes,1363.43,343.96,Critically Endangered
Road fire,Actinopterygii,Anura,1859.384,2534.17,Extinct in the Wild
Finally fill,Mammalia,Carnivora,340.911,2639.07,Least Concern
Student fund,Amphibia,Rodentia,1605.171,1925.23,Endangered
Majority establish,Reptilia,Squamata,4282.138,424.81,Critically Endangered
