species,class,order,weight_kg,length_cm,conservation_status
Environment certain,Reptilia,Passeriformes,807.531,2562.11,Least Concern
Science why,Reptilia,Passeriformes,3660.619,1608.57,Extinct in the Wild
Likely church,Mammalia,Squamata,4048.718,2988.07,Extinct in the Wild
Sometimes ground,Mammalia,Anura,412.922,1627.72,Vulnerable
Ask significant,Amphibia,Primates,2541.438,2552.85,Vulnerable
Provide design,Amphibia,Primates,3257.802,271.09,Endangered
Technology guy,Reptilia,Passeriformes,4850.523,771.27,Vulnerable
Race paper,Reptilia,Squamata,4494.937,210.27,Extinct in the Wild
Design opportunity,Reptilia,Rodentia,687.951,2279.5,Extinct in the Wild
Full memory,Actinopterygii,Rodentia,3223.595,1406.12,Near Threatened
Manage relate,Aves,Anura,2986.778,652.86,Least Concern
How move,Mammalia,Passeriformes,2644.361,1744.59,Least Concern
Material by,Reptilia,Primates,3558.725,2207.27,Least Concern
Career every,Aves,Primates,4940.768,1549.35,Critically Endangered
Reality similar,Mammalia,Squamata,4987.149,37.23,Extinct in the Wild
Option himself,Amphibia,Squamata,3.422,2623.42,Vulnerable
Month year,Mammalia,Carnivora,3652.522,269.2,Endangered
Including employee,Actinopterygii,Anura,4342.293,368.46,Least Concern
Sit today,Reptilia,Primates,1646.306,561.71,Endangered
Land reality,Mammalia,Carnivora,2128.631,134.45,Vulnerable
Floor health,Amphibia,Squamata,307.53,1507.2,Near Threatened
Senior eat,Actinopterygii,Squamata,235.347,244.85,Vulnerable
Material call,Actinopterygii,Carnivora,1855.002,2104.92,Endangered
World stand,Reptilia,Squamata,614.757,2684.73,Endangered
Want great,Reptilia,Primates,1841.544,2625.8,Critically Endangered
Record tough,Mammalia,Rodentia,3725.548,2459.48,Endangered
Type black,Actinopterygii,Rodentia,99.095,2173.87,Endangered
Until there,Reptilia,Anura,4070.806,1706.33,Critically Endangered
Could bar,Actinopterygii,Squamata,4923.946,1227.17,Extinct in the Wild
Model age,Aves,Passeriformes,2614.529,1795.4,Endangered
Available public,Actinopterygii,Passeriformes,3896.424,840.99,Least Concern
Feeling clearly,Aves,Anura,4544.946,2458.81,Near Threatened
Admit resource,Aves,Rodentia,2674.935,1856.0,Extinct in the Wild
Hand action,Reptilia,Carnivora,2986.762,1607.72,Near Threatened
Arm another,Reptilia,Carnivora,1208.499,814.99,Least Concern
Pick offer,Aves,Carnivora,3651.082,130.63,Least Concern
Director lay,Aves,Passeriformes,1798.102,2849.41,Vulnerable
Value medical,Aves,Primates,113.957,752.35,Vulnerable
Customer old,Reptilia,Anura,1549.492,2922.75,Least Concern
Identify Democrat,Aves,Primates,810.706,1619.04,Extinct in the Wild
Forward Republican,Amphibia,Primates,101.041,2404.32,Least Concern
Fast game,Amphibia,Anura,2047.292,2767.28,Vulnerable
Detail TV,Actinopterygii,Passeriformes,1505.274,2714.49,Endangered
Main authority,Aves,Carnivora,4434.023,2154.51,Endangered
Exist gun,Reptilia,Primates,3262.935,2540.84,Critically Endangered
Fight product,Actinopterygii,Primates,4647.539,803.07,Critically Endangered
Detail this,Aves,Carnivora,3184.26,444.33,Vulnerable
Style agency,Mammalia,Squamata,4563.387,1509.35,Extinct in the Wild
Yourself quite,Mammalia,Passeriformes,3835.687,2507.35,Critically Endangered
Growth lead,Aves,Anura,2953.182,2896.37,Extinct in the Wild
Political the,Aves,Rodentia,4518.456,2221.28,Near Threatened
Sign however,Reptilia,Anura,2112.161,641.63,Endangered
Create entire,Amphibia,Squamata,2402.565,620.82,Least Concern
Apply month,Mammalia,Anura,2101.129,2144.15,Endangered
Require us,Aves,Rodentia,3356.427,1129.14,Vulnerable
Authority school,Aves,Primates,3282.297,1373.51,Extinct in the Wild
Institution discuss,Actinopterygii,Primates,4631.104,682.78,Critically Endangered
Compare history,Amphibia,Rodentia,3705.347,1795.85,Vulnerable
Table girl,Amphibia,Anura,3566.125,1609.42,Vulnerable
Yet clearly,Aves,Squamata,1271.751,2744.96,Extinct in the Wild
Space mention,Actinopterygii,Rodentia,2505.401,1853.46,Extinct in the Wild
Plan whom,Reptilia,Passeriformes,4254.113,488.52,Endangered
Himself top,Amphibia,Carnivora,2006.545,910.49,Endangered
By recognize,Actinopterygii,Anura,4666.341,2030.46,Endangered
Address station,Aves,Squamata,219.118,2318.81,Vulnerable
Respond pick,Aves,Carnivora,4503.824,2885.36,Extinct in the Wild
Book explain,Mammalia,Squamata,812.081,2020.57,Least Concern
Million pressure,Amphibia,Anura,2228.092,1498.09,Critically Endangered
Listen quality,Aves,Anura,1709.599,1791.04,Vulnerable
Until measure,Mammalia,Squamata,3706.087,2928.48,Extinct in the Wild
Building agreement,Aves,Squamata,3128.374,2535.82,Extinct in the Wild
Whose fall,Reptilia,Rodentia,1946.561,2292.95,Near Threatened
Speech also,Amphibia,Anura,3922.894,2733.12,Near Threatened
Father like,Mammalia,Carnivora,2258.893,2936.1,Least Concern
New shoulder,Amphibia,Primates,281.724,2669.45,Critically Endangered
Hotel chair,Amphibia,Rodentia,788.844,405.37,Least Concern
Involve and,Amphibia,Passeriformes,3839.003,2039.56,Extinct in the Wild
Professional save,Reptilia,Carnivora,1768.905,542.73,Critically Endangered
Black day,Aves,Primates,1608.46,838.86,Extinct in the Wild
He actually,Actinopterygii,Squamata,1040.02,858.05,Extinct in the Wild
Light and,Reptilia,Passeriformes,1633.069,753.37,Extinct in the Wild
Attorney tax,Actinopterygii,Passeriformes,1082.743,2355.08,Extinct in the Wild
Former however,Aves,Passeriformes,89.533,1670.25,Critically Endangered
Home role,Mammalia,Passeriformes,294.46,1130.57,Near Threatened
Agent pass,Actinopterygii,Rodentia,3744.065,2362.24,Vulnerable
Meet rule,Actinopterygii,Passeriformes,2436.53,383.24,Endangered
Join old,Reptilia,Primates,1588.458,2221.12,Vulnerable
Quality miss,Mammalia,Carnivora,665.328,1995.25,Endangered
Professor away,Aves,Rodentia,2033.596,579.83,Near Threatened
Left performance,Actinopterygii,Primates,4159.963,1739.51,Near Threatened
Range any,Actinopterygii,Rodentia,2375.66,1909.74,Near Threatened
Change firm,Aves,Passeriformes,569.977,935.69,Endangered
Skill toward,Amphibia,Squamata,1233.212,2674.51,Extinct in the Wild
Practice small,Reptilia,Carnivora,3871.815,88.89,Extinct in the Wild
Cultural white,Amphibia,Anura,2599.158,2275.89,Near Threatened
Believe once,Mammalia,Anura,2802.425,1164.8,Least Concern
Claim soon,Reptilia,Primates,111.837,2446.03,Vulnerable
Particularly herself,Reptilia,Rodentia,3362.084,1397.16,Endangered
Hair under,Reptilia,Anura,3751.56,699.63,Extinct in the Wild
Summer keep,Mammalia,Rodentia,4813.01,1917.57,Least Concern
Out member,Amphibia,Squamata,2968.401,1692.68,Least Concern
Scientist not,Reptilia,Carnivora,0.265,2190.66,Vulnerable
Sit guy,Actinopterygii,Rodentia,4033.821,1243.49,Extinct in the Wild
Newspaper nearly,Aves,Anura,3364.595,2473.28,Vulnerable
Nearly clear,Mammalia,Rodentia,44.776,224.48,Critically Endangered
Late travel,Mammalia,Passeriformes,4662.738,2158.81,Near Threatened
Election culture,Mammalia,Primates,4970.119,2440.63,Near Threatened
Market ball,Reptilia,Primates,2060.453,643.82,Near Threatened
Phone key,Amphibia,Primates,1577.816,1608.85,Critically Endangered
Hotel about,Actinopterygii,Squamata,4312.28,1581.03,Vulnerable
Their Republican,Mammalia,Anura,2449.275,1867.12,Vulnerable
Mr bad,Amphibia,Passeriformes,1370.014,2876.09,Least Concern
Population PM,Amphibia,Carnivora,3246.884,903.25,Endangered
Whom mean,Mammalia,Primates,4636.138,1673.21,Critically Endangered
Recognize today,Actinopterygii,Rodentia,3109.809,2711.32,Extinct in the Wild
Often ready,Reptilia,Rodentia,890.701,1027.64,Extinct in the Wild
Serious nature,Aves,Anura,669.861,1834.01,Critically Endangered
Heavy long,Reptilia,Anura,1400.087,1032.81,Vulnerable
Simply big,Mammalia,Squamata,3293.364,277.38,Least Concern
Certain agreement,Amphibia,Anura,3225.802,1326.43,Extinct in the Wild
Accept speak,Amphibia,Squamata,3635.407,2608.48,Critically Endangered
Type focus,Mammalia,Rodentia,847.283,2515.8,Critically Endangered
Democratic not,Reptilia,Primates,3054.556,2731.2,Extinct in the Wild
Protect reflect,Mammalia,Passeriformes,4759.669,2603.58,Critically Endangered
Degree wrong,Actinopterygii,Squamata,677.104,910.14,Least Concern
Upon conference,Amphibia,Passeriformes,3895.69,2183.37,Endangered
Affect behavior,Aves,Rodentia,2780.409,1153.58,Endangered
Voice military,Actinopterygii,Anura,374.072,571.02,Near Threatened
Boy together,Reptilia,Passeriformes,4259.953,2140.45,Extinct in the Wild
Meeting shake,Mammalia,Anura,139.422,2600.21,Least Concern
Feeling camera,Reptilia,Primates,1678.43,1054.07,Least Concern
Happen late,Aves,Squamata,3478.365,784.98,Vulnerable
Business nothing,Amphibia,Anura,2.861,2099.86,Near Threatened
Position opportunity,Aves,Rodentia,591.226,1355.89,Endangered
Although response,Reptilia,Squamata,4311.468,782.77,Least Concern
Benefit now,Aves,Passeriformes,552.618,1066.14,Critically Endangered
Type approach,Mammalia,Primates,4943.303,2061.1,Near Threatened
Cause quality,Actinopterygii,Primates,3030.529,1855.12,Endangered
Central lot,Mammalia,Passeriformes,944.034,2224.77,Vulnerable
Itself best,Actinopterygii,Squamata,3757.471,800.82,Vulnerable
Maybe party,Actinopterygii,Rodentia,2733.37,1024.34,Endangered
Process personal,Actinopterygii,Squamata,1526.635,1450.76,Endangered
Minute approach,Reptilia,Rodentia,1671.801,1364.68,Critically Endangered
Just us,Reptilia,Passeriformes,1909.12,1951.76,Extinct in the Wild
Face none,Aves,Carnivora,3015.843,609.06,Near Threatened
Eat nice,Mammalia,Anura,2515.337,2275.5,Least Concern
Hour reach,Amphibia,Rodentia,3956.752,2904.62,Vulnerable
Often back,Mammalia,Squamata,1578.291,1526.55,Near Threatened
Religious own,Mammalia,Rodentia,676.648,905.92,Near Threatened
Method unit,Actinopterygii,Anura,41.284,2970.41,Extinct in the Wild
Could among,Amphibia,Carnivora,2098.467,504.91,Endangered
Beyond series,Amphibia,Rodentia,328.917,456.42,Vulnerable
At talk,Mammalia,Passeriformes,3796.006,526.27,Extinct in the Wild
Charge my,Mammalia,Anura,1147.881,939.4,Least Concern
Impact foot,Reptilia,Primates,3860.683,2825.98,Least Concern
Home ball,Actinopterygii,Carnivora,1025.454,2603.9,Near Threatened
Prevent true,Amphibia,Passeriformes,2604.064,2633.04,Extinct in the Wild
Age official,Mammalia,Squamata,3654.37,2946.13,Critically Endangered
Home she,Reptilia,Primates,605.89,2312.49,Extinct in the Wild
Activity usually,Aves,Carnivora,542.084,2853.61,Near Threatened
Billion consider,Reptilia,Passeriformes,4135.866,1332.74,Near Threatened
Claim company,Actinopterygii,Passeriformes,3397.658,512.79,Least Concern
Else protect,Reptilia,Passeriformes,4156.975,2396.68,Extinct in the Wild
Mrs five,Mammalia,Primates,4685.124,1233.91,Endangered
Partner nor,Reptilia,Carnivora,1695.433,1322.21,Vulnerable
During member,Mammalia,Rodentia,723.776,2037.53,Endangered
Nearly continue,Mammalia,Rodentia,1530.674,2324.93,Extinct in the Wild
Model miss,Actinopterygii,Anura,1863.622,1646.09,Endangered
Only start,Amphibia,Carnivora,350.114,2839.57,Extinct in the Wild
May not,Reptilia,Rodentia,2353.671,373.45,Extinct in the Wild
Imagine PM,Reptilia,Primates,2822.895,2713.53,Near Threatened
Anyone tree,Amphibia,Carnivora,2670.847,759.16,Extinct in the Wild
Spend human,Actinopterygii,Squamata,2589.838,1818.51,Least Concern
Describe represent,Mammalia,Passeriformes,1736.237,1392.92,Extinct in the Wild
Mean relationship,Aves,Primates,3941.911,1984.37,Near Threatened
Month society,Mammalia,Squamata,4596.489,210.89,Least Concern
Maintain soon,Actinopterygii,Squamata,3848.422,1632.64,Extinct in the Wild
Network major,Actinopterygii,Carnivora,1126.962,1970.1,Critically Endangered
Establish month,Actinopterygii,Rodentia,1397.767,138.61,Endangered
Return sister,Aves,Passeriformes,3219.787,2644.12,Near Threatened
Control spend,Aves,Passeriformes,3945.431,1916.53,Extinct in the Wild
Notice suddenly,Reptilia,Primates,4605.69,1211.53,Extinct in the Wild
Join middle,Mammalia,Anura,4669.589,1734.08,Least Concern
Scientist trouble,Reptilia,Carnivora,1983.422,1923.49,Vulnerable
Defense technology,Amphibia,Passeriformes,4817.787,848.85,Endangered
May test,Actinopterygii,Primates,1443.441,2681.57,Critically Endangered
News hear,Aves,Primates,3020.977,1886.7,Near Threatened
Forward room,Mammalia,Rodentia,1241.666,1627.76,Vulnerable
Degree theory,Reptilia,Rodentia,4205.943,1690.01,Critically Endangered
Issue ten,Mammalia,Primates,1349.816,1742.37,Least Concern
Statement item,Amphibia,Primates,835.307,438.5,Least Concern
Action population,Mammalia,Anura,635.08,1472.32,Near Threatened
Best himself,Actinopterygii,Carnivora,2538.415,461.07,Least Concern
It door,Reptilia,Rodentia,434.398,2984.62,Extinct in the Wild
Road science,Actinopterygii,Anura,1434.181,2478.77,Extinct in the Wild
Course history,Actinopterygii,Primates,928.475,2746.63,Critically Endangered
Include message,Mammalia,Rodentia,3325.043,1599.68,Critically Endangered
Account sea,Reptilia,Primates,2120.65,2668.0,Extinct in the Wild
Yard standard,Amphibia,Squamata,4115.777,330.86,Vulnerable
Response its,Amphibia,Passeriformes,913.921,2150.38,Extinct in the Wild
Decide sign,Reptilia,Passeriformes,2110.069,1500.19,Near Threatened
Future then,Actinopterygii,Primates,1904.928,2210.7,Near Threatened
Wrong result,Mammalia,Squamata,1.151,1363.53,Vulnerable
Natural control,Amphibia,Primates,4533.981,657.74,Vulnerable
Treat federal,Mammalia,Passeriformes,2230.249,2133.04,Near Threatened
Family serious,Mammalia,Carnivora,1192.505,591.48,Endangered
Statement could,Aves,Primates,4012.883,542.49,Least Concern
Rest any,Amphibia,Passeriformes,2165.464,1602.51,Least Concern
Suggest suffer,Mammalia,Passeriformes,1935.289,2364.99,Critically Endangered
Way live,Aves,Rodentia,1899.041,1993.33,Extinct in the Wild
Century affect,Amphibia,Passeriformes,266.273,2123.32,Critically Endangered
Believe box,Actinopterygii,Passeriformes,271.32,413.11,Least Concern
