species,class,order,weight_kg,length_cm,conservation_status
Material answer,Actinopterygii,Passeriformes,3576.652,801.78,Endangered
Whose assume,Aves,Rodentia,790.133,356.02,Least Concern
Return off,Aves,Primates,2225.012,2796.73,Least Concern
Wind strategy,Aves,Anura,854.13,2907.72,Vulnerable
Sense five,Amphibia,Primates,4793.383,1219.73,Critically Endangered
Deep recently,Mammalia,Carnivora,4343.53,2080.22,Endangered
Above perform,Actinopterygii,Primates,4683.981,2328.28,Critically Endangered
Anyone want,Amphibia,Primates,2793.572,1647.51,Critically Endangered
Glass cost,Amphibia,Squamata,2785.68,2719.54,Near Threatened
Find help,Mammalia,Rodentia,4559.041,2601.01,Near Threatened
Serve item,Actinopterygii,Passeriformes,1020.17,1626.58,Vulnerable
Former popular,Amphibia,Carnivora,1743.92,2464.67,Extinct in the Wild
Shake although,Actinopterygii,Squamata,424.857,2682.29,Endangered
All guy,Mammalia,Anura,2392.275,2606.25,Least Concern
Hold fine,Amphibia,Anura,2924.63,1895.45,Vulnerable
Address move,Reptilia,Carnivora,4475.627,2453.49,Near Threatened
East laugh,Aves,Primates,2221.313,1382.39,Vulnerable
Soldier push,Reptilia,Anura,2361.14,1623.61,Critically Endangered
Table pattern,Reptilia,Anura,4073.247,2012.11,Critically Endangered
Spring able,Actinopterygii,Carnivora,4934.86,172.47,Endangered
Training data,Reptilia,Carnivora,697.712,748.15,Near Threatened
Sister air,Reptilia,Squamata,1350.076,1705.32,Near Threatened
Into everybody,Reptilia,Passeriformes,3161.471,715.2,Critically Endangered
Institution local,Amphibia,Anura,883.333,1415.61,Critically Endangered
Federal yet,Actinopterygii,Anura,2496.509,1586.38,Least Concern
Value everybody,Reptilia,Squamata,2329.507,452.17,Near Threatened
Early simple,Reptilia,Squamata,3747.987,676.75,Near Threatened
Get size,Reptilia,Anura,374.338,2419.73,Least Concern
Rule require,Reptilia,Passeriformes,415.615,548.95,Extinct in the Wild
Some describe,Aves,Primates,3611.654,450.7,Near Threatened
Player movie,Amphibia,Anura,4394.675,2388.04,Near Threatened
It bar,Amphibia,Primates,1778.443,1469.95,Extinct in the Wild
Call same,Aves,Anura,998.187,2587.99,Near Threatened
Work sense,Actinopterygii,Primates,4082.464,2406.38,Least Concern
Guy city,Amphibia,Squamata,2987.5,2171.39,Endangered
Than next,Mammalia,Primates,2547.817,1923.29,Endangered
Pull song,Reptilia,Carnivora,4317.805,2038.13,Endangered
Southern easy,Actinopterygii,Passeriformes,181.987,1781.23,Vulnerable
Away child,Reptilia,Anura,1354.026,1750.62,Near Threatened
Democratic second,Mammalia,Squamata,2358.235,334.3,Extinct in the Wild
Common run,Mammalia,Anura,3098.674,2569.88,Critically Endangered
Nice benefit,Mammalia,Anura,1849.094,825.17,Least Concern
Would arrive,Actinopterygii,Rodentia,1833.521,2971.68,Extinct in the Wild
Consider prevent,Amphibia,Primates,831.576,2476.95,Near Threatened
Simple series,Aves,Squamata,2372.156,1483.22,Endangered
Now theory,Actinopterygii,Carnivora,1938.123,1807.82,Near Threatened
Space short,Amphibia,Passeriformes,2308.434,95.58,Endangered
What thank,Reptilia,Primates,1837.953,1708.27,Critically Endangered
Role model,Actinopterygii,Carnivora,3024.748,67.99,Endangered
Mission it,Reptilia,Carnivora,2061.2,2512.05,Least Concern
Remember note,Amphibia,Passeriformes,4218.625,2769.22,Endangered
Interesting than,Actinopterygii,Anura,1222.025,2540.79,Near Threatened
Rather present,Actinopterygii,Squamata,538.881,1954.62,Near Threatened
Knowledge reflect,Amphibia,Carnivora,301.871,795.89,Near Threatened
Tax quickly,Mammalia,Passeriformes,2200.721,2132.3,Extinct in the Wild
Work physical,Reptilia,Primates,4242.072,2812.88,Extinct in the Wild
Training beat,Actinopterygii,Passeriformes,2507.221,2128.09,Extinct in the Wild
Various fund,Amphibia,Primates,4002.512,313.63,Near Threatened
Girl person,Actinopterygii,Rodentia,1808.088,42.85,Critically Endangered
Health miss,Reptilia,Primates,2199.329,593.29,Endangered
Do half,Reptilia,Passeriformes,4773.736,2615.54,Vulnerable
Recently whatever,Mammalia,Squamata,2803.952,2824.62,Extinct in the Wild
Son some,Reptilia,Passeriformes,2361.407,678.97,Vulnerable
Catch become,Amphibia,Anura,3155.827,2021.34,Extinct in the Wild
Sister open,Aves,Anura,2424.401,255.55,Vulnerable
Writer office,Aves,Passeriformes,2850.871,329.49,Extinct in the Wild
Sometimes develop,Amphibia,Primates,2440.498,79.19,Least Concern
Themselves prove,Aves,Carnivora,3363.218,2036.63,Extinct in the Wild
Tough poor,Aves,Primates,1617.417,792.07,Endangered
Old its,Actinopterygii,Anura,3295.153,165.34,Critically Endangered
Visit soon,Amphibia,Squamata,412.13,2191.11,Least Concern
Wind help,Reptilia,Anura,3185.202,2030.77,Critically Endangered
Somebody ahead,Mammalia,Anura,3532.915,1218.15,Critically Endangered
Follow item,Actinopterygii,Anura,890.598,1860.79,Near Threatened
Group friend,Amphibia,Rodentia,128.359,252.72,Critically Endangered
Ago quality,Actinopterygii,Primates,78.626,1050.62,Extinct in the Wild
Issue consider,Actinopterygii,Squamata,1004.485,1904.81,Extinct in the Wild
Performance region,Mammalia,Primates,1568.766,157.42,Endangered
Up dog,Amphibia,Passeriformes,2183.641,1726.51,Extinct in the Wild
Carry continue,Mammalia,Primates,2210.86,898.23,Extinct in the Wild
Science us,Amphibia,Squamata,3248.969,1390.21,Extinct in the Wild
Speak week,Reptilia,Squamata,2455.801,944.9,Least Concern
Without he,Reptilia,Squamata,1812.173,1059.27,Least Concern
Force share,Mammalia,Primates,3834.791,337.82,Critically Endangered
Commercial tell,Amphibia,Rodentia,2908.699,2990.29,Extinct in the Wild
Off outside,Amphibia,Anura,854.722,1132.84,Endangered
Smile religious,Actinopterygii,Passeriformes,3740.16,170.97,Vulnerable
Think film,Reptilia,Primates,2220.161,1606.27,Critically Endangered
Whatever tend,Actinopterygii,Primates,1368.019,2538.17,Critically Endangered
Defense coach,Aves,Primates,2594.579,2379.34,Extinct in the Wild
Cell full,Amphibia,Squamata,2786.464,2873.62,Least Concern
Avoid marriage,Actinopterygii,Rodentia,4341.454,1123.63,Extinct in the Wild
Peace deep,Reptilia,Passeriformes,4835.012,2585.8,Endangered
Behind cost,Actinopterygii,Anura,2216.664,774.53,Critically Endangered
Suffer rich,Actinopterygii,Primates,4010.601,62.79,Vulnerable
Help blood,Amphibia,Rodentia,4644.739,488.37,Endangered
Control name,Mammalia,Passeriformes,1564.405,1247.3,Vulnerable
Instead reflect,Aves,Anura,2312.574,1850.66,Extinct in the Wild
Strategy thing,Reptilia,Anura,788.052,2515.49,Endangered
Better can,Amphibia,Carnivora,2142.314,2749.69,Least Concern
Truth suggest,Amphibia,Carnivora,652.597,44.29,Vulnerable
Machine successful,Mammalia,Anura,917.915,1393.34,Critically Endangered
Upon specific,Amphibia,Anura,4164.567,1035.89,Least Concern
Direction technology,Mammalia,Carnivora,657.412,37.09,Critically Endangered
Least example,Reptilia,Passeriformes,725.698,2627.5,Near Threatened
Happen much,Reptilia,Carnivora,2698.718,2122.1,Vulnerable
Nature finally,Aves,Carnivora,2632.517,793.07,Near Threatened
Glass which,Reptilia,Squamata,226.284,388.33,Vulnerable
Ok guess,Mammalia,Anura,1569.799,1147.31,Near Threatened
Scientist free,Mammalia,Primates,2785.823,1937.77,Near Threatened
Institution them,Actinopterygii,Carnivora,2926.534,1237.63,Vulnerable
Travel if,Actinopterygii,Carnivora,831.747,1.08,Critically Endangered
Occur blue,Amphibia,Anura,828.054,2479.86,Least Concern
Claim religious,Mammalia,Anura,1630.572,13.81,Vulnerable
Policy professional,Mammalia,Passeriformes,1810.465,1405.76,Near Threatened
Mr may,Actinopterygii,Passeriformes,3098.108,1313.38,Endangered
Republican himself,Actinopterygii,Squamata,3207.84,2111.68,Near Threatened
Money and,Amphibia,Passeriformes,4542.028,2298.41,Extinct in the Wild
Style land,Amphibia,Carnivora,32.607,1466.76,Vulnerable
Field magazine,Actinopterygii,Carnivora,986.259,1746.98,Near Threatened
Research strategy,Actinopterygii,Passeriformes,4526.709,1316.34,Least Concern
While training,Reptilia,Anura,4418.777,1473.0,Endangered
Approach radio,Aves,Rodentia,970.152,1367.03,Endangered
Tv experience,Reptilia,Anura,3779.093,442.52,Extinct in the Wild
Admit serve,Amphibia,Rodentia,2642.722,2593.05,Near Threatened
Beautiful close,Reptilia,Passeriformes,3086.003,550.23,Endangered
Degree onto,Actinopterygii,Anura,1296.76,1565.78,Near Threatened
Three everybody,Amphibia,Squamata,3465.011,119.86,Near Threatened
Glass share,Reptilia,Carnivora,3516.489,287.9,Least Concern
Must born,Mammalia,Anura,4803.689,514.01,Critically Endangered
Population sign,Amphibia,Passeriformes,316.996,1793.9,Near Threatened
Finally accept,Actinopterygii,Rodentia,3125.536,2967.96,Near Threatened
Without bar,Amphibia,Rodentia,4630.655,1014.55,Endangered
Its cultural,Actinopterygii,Carnivora,4078.031,2523.89,Critically Endangered
Scientist south,Aves,Carnivora,1826.593,1110.33,Critically Endangered
Away give,Amphibia,Squamata,4625.62,548.43,Critically Endangered
Operation class,Mammalia,Passeriformes,2412.727,2270.45,Extinct in the Wild
Maybe trouble,Mammalia,Carnivora,1941.753,2630.47,Vulnerable
Idea discover,Actinopterygii,Squamata,3226.566,818.34,Vulnerable
Success ahead,Aves,Primates,2804.703,855.86,Extinct in the Wild
Popular system,Actinopterygii,Passeriformes,2644.356,31.94,Endangered
Score computer,Actinopterygii,Anura,2050.887,2202.74,Extinct in the Wild
Crime thought,Reptilia,Passeriformes,631.713,2579.08,Least Concern
Guess happen,Amphibia,Passeriformes,3659.821,186.46,Vulnerable
Area trial,Mammalia,Primates,2057.756,117.3,Extinct in the Wild
While person,Mammalia,Passeriformes,3857.996,664.19,Endangered
Forget bit,Amphibia,Passeriformes,4724.149,1213.41,Least Concern
Against radio,Reptilia,Rodentia,1581.657,949.07,Endangered
With bring,Amphibia,Anura,1852.741,2015.93,Least Concern
Claim study,Amphibia,Squamata,1752.157,1123.08,Near Threatened
Know series,Reptilia,Anura,1834.855,849.23,Extinct in the Wild
Always office,Reptilia,Primates,900.475,2333.6,Critically Endangered
How all,Reptilia,Carnivora,2576.493,1054.59,Near Threatened
Claim assume,Aves,Rodentia,276.537,938.21,Vulnerable
Pass author,Actinopterygii,Anura,614.468,1119.84,Near Threatened
Particularly card,Actinopterygii,Carnivora,1685.493,1752.15,Vulnerable
Early something,Actinopterygii,Rodentia,4403.897,2236.51,Endangered
Show grow,Mammalia,Squamata,930.896,533.26,Endangered
Artist establish,Amphibia,Anura,2539.241,1089.14,Critically Endangered
Official prepare,Amphibia,Rodentia,3526.519,1580.52,Critically Endangered
Environment than,Amphibia,Passeriformes,239.586,358.11,Least Concern
Wait event,Reptilia,Anura,2629.728,1345.53,Least Concern
Just article,Actinopterygii,Primates,2925.49,1138.54,Vulnerable
Hit suffer,Reptilia,Anura,1310.769,2306.78,Endangered
Seek money,Amphibia,Carnivora,705.638,1512.54,Near Threatened
Main attack,Mammalia,Squamata,1862.602,1726.99,Near Threatened
Act stand,Aves,Carnivora,2750.455,1699.25,Endangered
Off worry,Reptilia,Carnivora,2131.527,1599.31,Vulnerable
Evidence morning,Mammalia,Rodentia,2733.325,2054.43,Extinct in the Wild
Start join,Amphibia,Primates,1154.866,2937.8,Near Threatened
Prevent discussion,Mammalia,Carnivora,2591.005,2971.39,Endangered
Security party,Actinopterygii,Carnivora,3533.684,462.52,Least Concern
Operation ground,Mammalia,Passeriformes,2628.744,1921.71,Endangered
Guess behind,Actinopterygii,Squamata,2454.424,2239.59,Vulnerable
Suddenly drop,Mammalia,Rodentia,41.476,1115.46,Vulnerable
History coach,Actinopterygii,Primates,3839.801,186.66,Critically Endangered
Develop expect,Amphibia,Squamata,29.093,789.4,Least Concern
Increase any,Mammalia,Carnivora,949.536,755.34,Near Threatened
None politics,Reptilia,Primates,2896.977,1139.51,Critically Endangered
International there,Reptilia,Anura,79.47,1138.0,Near Threatened
System nice,Mammalia,Squamata,4914.125,150.02,Critically Endangered
Rest energy,Aves,Squamata,2268.444,2843.15,Extinct in the Wild
Wonder local,Actinopterygii,Primates,2965.685,2936.8,Least Concern
Prevent effort,Actinopterygii,Primates,2132.23,1719.49,Critically Endangered
Green entire,Reptilia,Squamata,2696.039,2034.27,Near Threatened
Tough score,Actinopterygii,Squamata,52.077,2796.89,Critically Endangered
Start quality,Amphibia,Passeriformes,2996.122,955.37,Least Concern
Make bad,Aves,Rodentia,1499.622,1462.45,Vulnerable
Building strategy,Actinopterygii,Primates,2096.763,1698.87,Near Threatened
Strategy different,Mammalia,Carnivora,731.859,1343.77,Vulnerable
Sense other,Mammalia,Primates,293.069,641.68,Critically Endangered
Them range,Actinopterygii,Squamata,1132.413,1404.7,Least Concern
Keep individual,Amphibia,Squamata,973.092,2864.63,Endangered
Land weight,Aves,Primates,3154.865,1998.29,Extinct in the Wild
His since,Aves,Primates,3550.506,2329.47,Endangered
Media business,Reptilia,Passeriformes,797.992,2137.53,Vulnerable
Work data,Actinopterygii,Passeriformes,1636.983,1275.68,Near Threatened
Say country,Actinopterygii,Carnivora,359.916,2966.04,Endangered
Because activity,Reptilia,Passeriformes,3135.788,2437.41,Least Concern
Federal to,Amphibia,Passeriformes,2099.567,64.63,Near Threatened
Health appear,Aves,Passeriformes,1652.351,2746.52,Extinct in the Wild
Song scene,Amphibia,Rodentia,2855.871,2260.26,Near Threatened
Them enjoy,Actinopterygii,Passeriformes,636.072,101.42,Extinct in the Wild
This science,Amphibia,Carnivora,4530.288,738.38,Near Threatened
Human management,Reptilia,Squamata,3206.082,1836.84,Near Threatened
Across across,Amphibia,Squamata,3831.693,1908.3,Extinct in the Wild
Reflect instead,Amphibia,Carnivora,98.082,930.29,Critically Endangered
Security blood,Actinopterygii,Anura,4521.967,1348.84,Vulnerable
Remain hit,Aves,Squamata,633.958,1244.47,Near Threatened
Early continue,Reptilia,Squamata,1205.117,1030.17,Extinct in the Wild
Space break,Amphibia,Primates,1117.0,316.79,Critically Endangered
Crime approach,Mammalia,Anura,393.535,294.54,Near Threatened
Itself also,Aves,Squamata,3478.991,2966.29,Extinct in the Wild
Score together,Actinopterygii,Primates,3903.953,2460.4,Least Concern
Type control,Mammalia,Anura,747.428,1282.75,Least Concern
Cell decade,Reptilia,Rodentia,2586.315,2732.84,Vulnerable
World throughout,Reptilia,Squamata,2160.242,1394.07,Vulnerable
See rather,Mammalia,Squamata,3336.555,1728.94,Endangered
Poor with,Mammalia,Primates,986.901,2268.93,Critically Endangered
Reveal develop,Amphibia,Anura,4503.666,423.23,Least Concern
Against once,Actinopterygii,Anura,4653.391,1650.56,Endangered
Learn floor,Mammalia,Squamata,2378.475,1402.62,Endangered
