species,class,order,weight_kg,length_cm,conservation_status
President personal,Reptilia,Passeriformes,538.024,874.59,Vulnerable
Player national,Amphibia,Carnivora,1861.821,855.48,Least Concern
Degree visit,Mammalia,Rodentia,1822.752,2311.16,Extinct in the Wild
Forget himself,Aves,Rodentia,828.385,2388.87,Extinct in the Wild
Production pretty,Mammalia,Passeriformes,3049.93,30.97,Endangered
Material return,Aves,Anura,2607.881,2732.4,Near Threatened
Institution free,Actinopterygii,Rodentia,1136.524,1637.32,Critically Endangered
Live nature,Aves,Anura,3406.184,1078.88,Critically Endangered
Prepare apply,Amphibia,Carnivora,4370.19,1470.0,Vulnerable
Manager foot,Aves,Passeriformes,391.041,594.47,Near Threatened
Benefit detail,Actinopterygii,Squamata,3325.387,480.95,Critically Endangered
Key response,Amphibia,Passeriformes,37.1,40.46,Extinct in the Wild
Election either,Amphibia,Rodentia,3260.818,1650.5,Near Threatened
Past though,Actinopterygii,Rodentia,4549.838,2729.4,Near Threatened
Trial at,Actinopterygii,Rodentia,1580.863,2110.72,Vulnerable
Current fire,Actinopterygii,Primates,3043.884,2648.66,Least Concern
Voice quality,Actinopterygii,Primates,3934.815,18.15,Near Threatened
Relationship a,Actinopterygii,Carnivora,3097.924,494.49,Endangered
Research series,Reptilia,Squamata,3910.972,2415.11,Least Concern
Board surface,Aves,Anura,557.45,2110.76,Near Threatened
Fund authority,Aves,Rodentia,2241.394,84.01,Least Concern
Along successful,Mammalia,Primates,4380.009,1964.78,Endangered
Require another,Aves,Squamata,2585.853,883.86,Least Concern
Image recently,Amphibia,Primates,4318.561,1560.57,Endangered
Under possible,Amphibia,Passeriformes,2379.565,1366.45,Near Threatened
Five believe,Reptilia,Rodentia,775.893,2825.52,Vulnerable
Price send,Reptilia,Rodentia,4706.244,667.31,Near Threatened
Increase car,Mammalia,Squamata,1582.341,132.5,Vulnerable
Respond job,Amphibia,Primates,2473.279,2096.53,Extinct in the Wild
Detail old,Mammalia,Carnivora,3477.422,1275.67,Least Concern
They price,Actinopterygii,Anura,3721.35,1150.56,Least Concern
Democratic bit,Amphibia,Anura,4204.876,1102.64,Least Concern
Both red,Amphibia,Carnivora,4564.723,1795.44,Near Threatened
Single together,Aves,Anura,4323.284,2134.81,Near Threatened
Business through,Mammalia,Squamata,560.672,1795.13,Endangered
Present stage,Reptilia,Squamata,1491.585,502.84,Least Concern
Happen act,Amphibia,Squamata,4352.157,2906.3,Least Concern
Even near,Actinopterygii,Passeriformes,4565.068,2262.04,Near Threatened
Record mission,Aves,Carnivora,4316.906,2684.09,Endangered
Voice popular,Actinopterygii,Rodentia,2164.594,2134.65,Near Threatened
Produce future,Mammalia,Anura,2483.524,60.91,Near Threatened
Low note,Actinopterygii,Primates,4141.614,15.68,Endangered
Way meet,Mammalia,Passeriformes,1115.186,2987.45,Critically Endangered
Contain someone,Amphibia,Anura,2909.781,2640.87,Extinct in the Wild
Despite through,Mammalia,Squamata,1034.181,301.02,Endangered
Office back,Reptilia,Primates,2803.905,2405.23,Endangered
Contain also,Actinopterygii,Anura,2082.27,186.39,Endangered
Argue quite,Reptilia,Carnivora,3531.025,2501.6,Vulnerable
Service deal,Aves,Carnivora,1295.398,1737.05,Critically Endangered
These article,Actinopterygii,Rodentia,209.516,1581.9,Extinct in the Wild
Try report,Reptilia,Passeriformes,3212.644,2322.87,Critically Endangered
Up myself,Reptilia,Carnivora,2934.373,1967.09,Extinct in the Wild
Change technology,Actinopterygii,Primates,403.927,1916.9,Vulnerable
May recent,Aves,Anura,1055.477,1166.83,Extinct in the Wild
Hospital move,Aves,Carnivora,4034.678,264.78,Endangered
Girl certainly,Mammalia,Primates,30.605,1949.32,Endangered
Important east,Aves,Rodentia,1633.721,2774.93,Near Threatened
Tend light,Reptilia,Primates,820.363,392.62,Extinct in the Wild
Mother middle,Actinopterygii,Carnivora,2418.786,2743.18,Critically Endangered
Dream Congress,Reptilia,Primates,3221.897,1627.18,Vulnerable
Those purpose,Amphibia,Passeriformes,3307.999,606.94,Vulnerable
Land place,Reptilia,Primates,1469.17,1961.11,Near Threatened
Price course,Aves,Passeriformes,3591.408,1573.11,Least Concern
Have better,Amphibia,Anura,1572.131,2286.03,Least Concern
Ago foot,Aves,Squamata,3543.987,90.68,Endangered
Base sit,Actinopterygii,Primates,1208.269,1075.23,Vulnerable
Agency indeed,Amphibia,Primates,4049.533,115.95,Near Threatened
Ability order,Reptilia,Squamata,1668.819,1797.65,Least Concern
Appear knowledge,Actinopterygii,Carnivora,2179.188,2525.9,Endangered
Quickly indicate,Aves,Carnivora,1373.692,2779.45,Critically Endangered
Apply strategy,Aves,Rodentia,4919.286,2193.07,Least Concern
Professional time,Mammalia,Rodentia,1542.747,2884.89,Endangered
Quickly money,Aves,Squamata,4123.801,2820.42,Extinct in the Wild
Ever note,Mammalia,Passeriformes,818.266,2800.21,Near Threatened
Smile table,Amphibia,Passeriformes,4457.662,2746.16,Near Threatened
Character identify,Aves,Carnivora,317.482,2536.5,Least Concern
Former building,Mammalia,Rodentia,1814.322,1215.33,Least Concern
Ask word,Reptilia,Rodentia,1771.625,2780.15,Near Threatened
Begin read,Reptilia,Carnivora,1583.303,962.63,Near Threatened
Into field,Reptilia,Anura,4371.116,1376.97,Extinct in the Wild
Painting yet,Aves,Anura,2149.54,195.56,Extinct in the Wild
Just left,Reptilia,Primates,4938.617,2318.85,Least Concern
The color,Amphibia,Squamata,4706.872,2952.21,Critically Endangered
