species,class,order,weight_kg,length_cm,conservation_status
Charge similar,Actinopterygii,Primates,633.002,1896.15,Endangered
Let pass,Reptilia,Squamata,647.509,2967.68,Critically Endangered
Fund son,Actinopterygii,Passeriformes,3455.08,1993.74,Endangered
Near help,Amphibia,Anura,4291.305,57.18,Least Concern
Claim adult,Aves,Primates,2306.372,1619.4,Extinct in the Wild
Figure I,Actinopterygii,Rodentia,2356.02,635.47,Vulnerable
Else drug,Reptilia,Rodentia,1484.48,941.16,Near Threatened
Could occur,Actinopterygii,Squamata,4467.556,1212.74,Vulnerable
Different institution,Actinopterygii,Anura,2932.033,593.21,Endangered
Question society,Mammalia,Carnivora,4446.987,1206.81,Vulnerable
Recently focus,Reptilia,Anura,2502.783,591.72,Least Concern
Effect him,Mammalia,Carnivora,4907.887,2459.93,Near Threatened
Able response,Reptilia,Squamata,2801.23,516.77,Critically Endangered
Early social,Amphibia,Primates,3867.511,2016.87,Critically Endangered
Season garden,Actinopterygii,Carnivora,1802.38,189.57,Vulnerable
Why customer,Mammalia,Squamata,191.629,395.94,Critically Endangered
Tend though,Actinopterygii,Squamata,267.534,2216.49,Vulnerable
Yet instead,Reptilia,Primates,1167.505,553.51,Extinct in the Wild
Spring thus,Aves,Primates,483.498,714.75,Least Concern
Energy ask,Actinopterygii,Rodentia,4753.006,19.5,Least Concern
Each ground,Amphibia,Squamata,2601.987,2134.57,Critically Endangered
There maybe,Aves,Anura,1289.503,2552.85,Vulnerable
The about,Amphibia,Rodentia,1833.595,691.81,Least Concern
Decide culture,Mammalia,Squamata,4860.727,2689.66,Near Threatened
Including change,Actinopterygii,Squamata,2835.12,1117.35,Least Concern
Spend standard,Reptilia,Passeriformes,582.595,2161.46,Critically Endangered
Also early,Aves,Squamata,649.191,251.15,Least Concern
But watch,Mammalia,Squamata,3656.453,302.35,Extinct in the Wild
Seek process,Aves,Squamata,4505.608,2428.78,Critically Endangered
Itself economy,Actinopterygii,Passeriformes,2871.4,1945.18,Near Threatened
Age half,Amphibia,Carnivora,4463.004,19.88,Extinct in the Wild
North painting,Reptilia,Carnivora,4011.446,1698.67,Critically Endangered
Performance sound,Aves,Rodentia,4441.323,2083.64,Endangered
Myself hand,Reptilia,Carnivora,3217.859,987.89,Critically Endangered
Democratic policy,Aves,Carnivora,1715.914,891.7,Extinct in the Wild
Candidate remember,Aves,Carnivora,3116.67,528.65,Near Threatened
Which among,Amphibia,Primates,1876.711,2959.17,Critically Endangered
Mean top,Amphibia,Rodentia,3089.093,197.34,Critically Endangered
Friend forward,Actinopterygii,Primates,1225.163,1826.27,Endangered
Represent together,Reptilia,Rodentia,3420.942,635.37,Extinct in the Wild
Oil now,Amphibia,Rodentia,3011.487,1475.48,Near Threatened
Amount big,Amphibia,Carnivora,2846.292,1910.86,Near Threatened
Let door,Actinopterygii,Rodentia,2899.759,1790.3,Extinct in the Wild
Star PM,Amphibia,Primates,24.616,2516.9,Endangered
Class might,Mammalia,Rodentia,2716.606,1594.04,Critically Endangered
Team also,Actinopterygii,Anura,838.772,2845.14,Vulnerable
Each administration,Aves,Rodentia,1017.177,1271.34,Vulnerable
Side make,Actinopterygii,Passeriformes,3930.337,2529.37,Endangered
Star consumer,Actinopterygii,Carnivora,2055.861,1485.34,Near Threatened
Single ask,Actinopterygii,Rodentia,1124.168,1843.9,Critically Endangered
We draw,Amphibia,Anura,955.243,1174.12,Critically Endangered
Whom party,Mammalia,Passeriformes,2197.077,671.03,Extinct in the Wild
Rest Republican,Reptilia,Passeriformes,90.342,2445.39,Least Concern
Some back,Amphibia,Primates,443.578,317.43,Endangered
Account south,Mammalia,Anura,1013.486,2070.66,Least Concern
Expert popular,Aves,Passeriformes,1606.885,2383.0,Extinct in the Wild
Beyond authority,Reptilia,Squamata,4853.899,1981.61,Vulnerable
Role do,Aves,Rodentia,329.862,735.28,Near Threatened
Glass view,Actinopterygii,Squamata,1428.975,2163.9,Extinct in the Wild
Others resource,Amphibia,Carnivora,3255.393,2757.03,Critically Endangered
Early risk,Aves,Primates,1218.809,2145.26,Least Concern
Admit PM,Amphibia,Anura,4142.334,2268.36,Critically Endangered
First later,Amphibia,Anura,505.695,1212.84,Critically Endangered
Teach goal,Mammalia,Carnivora,169.503,860.88,Near Threatened
