species,class,order,weight_kg,length_cm,conservation_status
Condition result,Mammalia,Squamata,286.578,634.13,Vulnerable
Difficult practice,Reptilia,Carnivora,4321.209,2610.94,Critically Endangered
Law item,Amphibia,Passeriformes,4698.677,2357.99,Near Threatened
Officer every,Reptilia,Anura,4307.95,2071.13,Endangered
Up song,Amphibia,Anura,3291.747,2383.75,Least Concern
Son realize,Amphibia,Rodentia,1585.667,1180.72,Critically Endangered
Picture age,Aves,Carnivora,4064.353,282.65,Critically Endangered
Name do,Aves,Rodentia,3722.706,705.26,Vulnerable
Mind offer,Actinopterygii,Rodentia,4091.974,453.99,Extinct in the Wild
Go six,Actinopterygii,Rodentia,71.061,853.86,Critically Endangered
Themselves positive,Actinopterygii,Passeriformes,3989.128,616.86,Vulnerable
See happen,Actinopterygii,Rodentia,221.413,1098.29,Critically Endangered
Eat tree,Aves,Passeriformes,4901.574,287.84,Extinct in the Wild
Statement participant,Aves,Primates,2823.896,1134.3,Near Threatened
Happen nature,Mammalia,Anura,248.229,895.74,Endangered
Event when,Aves,Rodentia,3242.531,2758.95,Endangered
Middle news,Reptilia,Carnivora,3595.276,911.06,Endangered
Even finally,Amphibia,Anura,2400.849,917.7,Near Threatened
Year certain,Amphibia,Carnivora,4363.074,2955.05,Extinct in the Wild
The skill,Actinopterygii,Primates,3851.079,469.42,Critically Endangered
Idea discover,Aves,Anura,2355.022,1736.33,Least Concern
Finally can,Actinopterygii,Rodentia,1370.162,597.81,Least Concern
Mouth thought,Mammalia,Anura,3397.465,465.59,Near Threatened
Office industry,Amphibia,Carnivora,1976.649,698.29,Critically Endangered
Just involve,Reptilia,Rodentia,988.22,681.15,Extinct in the Wild
Popular main,Aves,Carnivora,3505.679,809.33,Endangered
Money just,Amphibia,Carnivora,2832.61,2157.65,Vulnerable
Line participant,Mammalia,Anura,1702.579,583.91,Least Concern
Sure start,Reptilia,Rodentia,3755.217,1979.46,Endangered
Receive baby,Aves,Rodentia,2086.255,2801.14,Extinct in the Wild
Popular find,Actinopterygii,Anura,3222.985,410.52,Least Concern
Expert side,Reptilia,Anura,4368.106,2095.0,Critically Endangered
Relate pattern,Mammalia,Rodentia,3052.814,1106.02,Least Concern
Suffer treatment,Amphibia,Rodentia,3376.539,29.62,Vulnerable
Statement its,Reptilia,Carnivora,2337.556,2658.94,Least Concern
Story despite,Mammalia,Passeriformes,1595.964,1515.37,Least Concern
