species,class,order,weight_kg,length_cm,conservation_status
Production smile,Reptilia,Carnivora,4008.038,881.69,Least Concern
Watch very,Reptilia,Carnivora,3736.721,2715.83,Extinct in the Wild
Door old,Reptilia,Rodentia,1961.583,1824.55,Vulnerable
Everybody artist,Amphibia,Carnivora,1303.501,666.46,Critically Endangered
Official end,Amphibia,Carnivora,4681.195,91.88,Vulnerable
Station assume,Actinopterygii,Anura,1807.219,598.22,Endangered
Simply not,Aves,Passeriformes,876.167,1061.44,Least Concern
Fly study,Actinopterygii,Anura,4740.051,1915.71,Least Concern
Week consider,Reptilia,Rodentia,4792.218,1909.73,Endangered
Accept development,Mammalia,Anura,1212.723,969.54,Vulnerable
A expect,Aves,Primates,3813.361,2393.23,Vulnerable
Middle want,Mammalia,Rodentia,2796.207,1941.72,Least Concern
Cost spring,Mammalia,Anura,4483.31,104.84,Extinct in the Wild
Speech trade,Actinopterygii,Primates,556.098,969.12,Endangered
Specific open,Actinopterygii,Rodentia,2374.28,2640.2,Least Concern
This whatever,Mammalia,Rodentia,3310.227,991.49,Endangered
Middle simply,Mammalia,Primates,2570.13,2188.97,Least Concern
Quite else,Mammalia,Rodentia,2006.77,1039.3,Critically Endangered
Move against,Mammalia,Primates,4986.804,634.98,Vulnerable
Wrong then,Amphibia,Primates,361.456,1329.0,Least Concern
Without protect,Actinopterygii,Primates,1117.637,766.89,Endangered
Finally opportunity,Aves,Primates,1233.302,2963.02,Least Concern
Billion before,Mammalia,Squamata,2076.819,2295.44,Least Concern
Later alone,Amphibia,Anura,4399.272,1982.03,Endangered
Quality position,Mammalia,Passeriformes,2321.137,2582.89,Extinct in the Wild
Continue report,Amphibia,Carnivora,448.582,1950.45,Endangered
Speech more,Mammalia,Passeriformes,283.131,2803.08,Least Concern
High right,Reptilia,Primates,183.76,2702.68,Least Concern
Think also,Mammalia,Primates,1413.038,1056.7,Near Threatened
Participant them,Mammalia,Rodentia,708.207,844.93,Critically Endangered
Writer natural,Reptilia,Anura,2051.263,1668.37,Critically Endangered
Prepare machine,Mammalia,Primates,4333.582,1971.61,Endangered
Never professor,Mammalia,Primates,4796.503,44.93,Vulnerable
Doctor finally,Aves,Carnivora,228.375,2967.53,Near Threatened
Parent spring,Mammalia,Carnivora,193.296,1169.61,Vulnerable
Success clearly,Aves,Carnivora,1621.53,2110.36,Extinct in the Wild
Product with,Aves,Anura,899.037,203.95,Least Concern
Decade night,Aves,Primates,1089.443,2292.68,Vulnerable
Agency learn,Actinopterygii,Anura,812.841,2218.07,Critically Endangered
Trouble trade,Amphibia,Squamata,1732.247,1323.45,Critically Endangered
Store pay,Actinopterygii,Rodentia,1357.429,425.18,Extinct in the Wild
There these,Reptilia,Rodentia,2200.577,822.72,Vulnerable
Film personal,Actinopterygii,Squamata,4616.402,2596.26,Vulnerable
Fire themselves,Actinopterygii,Squamata,918.212,2662.2,Endangered
Take heart,Actinopterygii,Anura,1929.957,310.38,Endangered
Involve such,Mammalia,Squamata,3483.914,1685.18,Near Threatened
Learn lot,Actinopterygii,Rodentia,374.326,595.44,Endangered
Too affect,Mammalia,Carnivora,4462.06,2534.22,Near Threatened
Congress effort,Reptilia,Squamata,1908.345,1216.42,Vulnerable
Bill yard,Aves,Squamata,4676.042,420.93,Least Concern
Perhaps partner,Amphibia,Primates,3130.432,1813.92,Endangered
Economy it,Mammalia,Anura,4846.064,1922.16,Extinct in the Wild
Message result,Amphibia,Carnivora,4218.431,2699.95,Critically Endangered
Find me,Aves,Passeriformes,3882.197,2220.26,Extinct in the Wild
Early side,Reptilia,Passeriformes,2044.824,898.93,Endangered
Degree born,Reptilia,Anura,2378.895,1577.43,Extinct in the Wild
Newspaper successful,Reptilia,Primates,285.551,558.9,Endangered
Wife school,Aves,Anura,4348.061,1678.31,Vulnerable
Price soldier,Aves,Passeriformes,3806.488,2374.66,Critically Endangered
Treatment cup,Mammalia,Anura,1909.478,2822.53,Endangered
Safe read,Amphibia,Rodentia,2825.532,686.7,Extinct in the Wild
Pressure figure,Amphibia,Anura,1.055,907.23,Endangered
White lead,Actinopterygii,Carnivora,3160.661,460.65,Critically Endangered
Above brother,Aves,Primates,2064.734,493.15,Near Threatened
Detail trip,Aves,Passeriformes,402.552,462.62,Least Concern
Arm sure,Reptilia,Anura,1179.472,2551.11,Least Concern
Each side,Aves,Passeriformes,4274.788,593.45,Least Concern
Protect source,Mammalia,Rodentia,2374.244,1929.3,Endangered
Cover after,Aves,Anura,2188.134,801.41,Least Concern
Lawyer race,Actinopterygii,Anura,79.521,2778.81,Near Threatened
Challenge meet,Mammalia,Rodentia,2235.246,370.44,Near Threatened
Family hospital,Aves,Carnivora,1345.187,1374.27,Vulnerable
Wife wife,Mammalia,Rodentia,265.728,313.72,Critically Endangered
Actually matter,Amphibia,Squamata,3093.698,203.38,Extinct in the Wild
White south,Amphibia,Rodentia,1655.735,1265.69,Endangered
Bar describe,Mammalia,Primates,1296.807,1590.71,Least Concern
Politics issue,Reptilia,Squamata,1189.311,2104.8,Least Concern
College language,Amphibia,Squamata,1678.064,1331.57,Extinct in the Wild
Hard example,Amphibia,Primates,4115.617,228.65,Near Threatened
Page entire,Reptilia,Carnivora,3760.23,1861.76,Least Concern
Rule how,Reptilia,Squamata,3581.529,2863.48,Near Threatened
Even approach,Reptilia,Rodentia,2949.489,1236.49,Near Threatened
Beyond song,Actinopterygii,Rodentia,2356.859,1402.52,Vulnerable
Fill despite,Actinopterygii,Passeriformes,4982.327,675.1,Extinct in the Wild
Western remember,Actinopterygii,Carnivora,4372.214,2782.54,Endangered
Foreign exactly,Mammalia,Squamata,3845.994,558.99,Vulnerable
Show rather,Mammalia,Rodentia,127.377,2045.95,Near Threatened
Find they,Amphibia,Anura,4608.823,398.57,Endangered
Woman modern,Reptilia,Anura,3801.649,2734.82,Near Threatened
Carry performance,Reptilia,Carnivora,2185.696,1212.44,Endangered
Half will,Actinopterygii,Carnivora,3554.603,670.07,Vulnerable
Run could,Aves,Rodentia,3671.004,2642.12,Endangered
Best present,Reptilia,Primates,1780.81,2062.99,Least Concern
Stop image,Aves,Primates,1179.862,1072.63,Endangered
Type material,Aves,Squamata,4365.399,1340.84,Least Concern
