species,class,order,weight_kg,length_cm,conservation_status
Wonder party,Actinopterygii,Passeriformes,1460.637,852.24,Near Threatened
His course,Amphibia,Primates,558.803,706.53,Extinct in the Wild
Town affect,Amphibia,Anura,1809.4,1438.04,Near Threatened
Perform television,Reptilia,Rodentia,3194.534,2185.61,Near Threatened
Position first,Aves,Primates,4923.267,1158.23,Critically Endangered
Determine whatever,Mammalia,Primates,3883.405,2998.46,Near Threatened
Sea hard,Actinopterygii,Rodentia,1617.821,2273.33,Vulnerable
Without moment,Reptilia,Carnivora,819.433,1394.16,Critically Endangered
Pretty home,Actinopterygii,Carnivora,72.153,1115.34,Vulnerable
Hold try,Actinopterygii,Primates,1677.86,2273.5,Least Concern
Energy between,Reptilia,Anura,2101.372,2713.15,Extinct in the Wild
Brother this,Amphibia,Passeriformes,2948.607,2292.0,Critically Endangered
Maybe send,Reptilia,Primates,2562.296,424.28,Extinct in the Wild
Talk guy,Actinopterygii,Passeriformes,3272.521,1442.53,Least Concern
Determine necessary,Actinopterygii,Carnivora,1897.166,2271.36,Vulnerable
Several school,Mammalia,Squamata,1778.151,735.74,Near Threatened
Theory change,Amphibia,Squamata,4543.632,898.31,Extinct in the Wild
Public huge,Mammalia,Squamata,3780.534,990.52,Extinct in the Wild
Forget fact,Amphibia,Rodentia,4216.131,2115.31,Endangered
Able away,Amphibia,Passeriformes,3694.341,2957.05,Endangered
Fall you,Aves,Passeriformes,4874.187,52.76,Vulnerable
Quite believe,Aves,Squamata,3625.145,1554.66,Endangered
Sound ask,Amphibia,Passeriformes,397.165,780.83,Vulnerable
Win growth,Mammalia,Squamata,843.4,629.46,Extinct in the Wild
Grow well,Actinopterygii,Primates,228.658,1822.23,Critically Endangered
Money itself,Reptilia,Anura,240.96,1454.24,Extinct in the Wild
Road debate,Actinopterygii,Rodentia,327.015,803.13,Vulnerable
Maybe avoid,Amphibia,Primates,580.542,2658.56,Critically Endangered
Will deep,Amphibia,Anura,1835.892,700.84,Endangered
Particular take,Mammalia,Carnivora,3978.494,2001.51,Least Concern
Bed artist,Reptilia,Rodentia,2636.81,1849.65,Critically Endangered
Story show,Mammalia,Passeriformes,2019.505,654.23,Extinct in the Wild
Half feeling,Aves,Anura,1972.574,283.96,Vulnerable
Provide join,Reptilia,Primates,973.28,358.64,Endangered
Court evidence,Mammalia,Passeriformes,143.566,1086.03,Least Concern
Bit others,Amphibia,Primates,787.069,361.13,Critically Endangered
Ball my,Mammalia,Carnivora,3474.112,2819.17,Near Threatened
Field bring,Actinopterygii,Rodentia,1511.084,2143.75,Near Threatened
Their parent,Aves,Primates,4440.37,2934.88,Extinct in the Wild
Resource story,Amphibia,Rodentia,2487.543,256.45,Endangered
They keep,Amphibia,Passeriformes,132.042,700.9,Least Concern
Cost draw,Reptilia,Primates,691.091,323.69,Extinct in the Wild
Bit effort,Amphibia,Primates,2538.367,2154.87,Critically Endangered
Deal name,Aves,Rodentia,2143.969,1028.37,Vulnerable
Size today,Reptilia,Carnivora,4800.283,2297.56,Vulnerable
Consider night,Mammalia,Anura,775.004,239.19,Near Threatened
Heart real,Reptilia,Primates,4568.308,2075.83,Least Concern
Tree rather,Mammalia,Squamata,1611.078,1056.37,Vulnerable
Outside Mrs,Amphibia,Rodentia,3220.832,1659.11,Vulnerable
Rest my,Reptilia,Anura,4561.652,222.98,Endangered
Must already,Mammalia,Passeriformes,4044.58,2567.19,Least Concern
Program must,Reptilia,Squamata,677.231,1261.29,Least Concern
Her owner,Actinopterygii,Rodentia,3275.513,2918.05,Least Concern
Name simple,Reptilia,Passeriformes,3403.075,1933.42,Critically Endangered
Likely control,Mammalia,Anura,3045.153,2497.62,Endangered
Then them,Mammalia,Anura,2594.501,1140.64,Vulnerable
Help employee,Amphibia,Primates,631.242,1600.96,Endangered
List win,Amphibia,Squamata,27.471,1125.15,Endangered
Treatment size,Amphibia,Anura,1070.235,2119.18,Endangered
Alone task,Aves,Carnivora,647.924,2034.26,Critically Endangered
Nearly ability,Aves,Anura,2326.179,2783.2,Near Threatened
Out much,Reptilia,Anura,4671.377,2777.31,Critically Endangered
Practice not,Amphibia,Primates,3373.909,1301.75,Endangered
Wall way,Actinopterygii,Passeriformes,4056.034,302.39,Extinct in the Wild
Its all,Reptilia,Carnivora,1928.438,178.9,Extinct in the Wild
Policy say,Amphibia,Passeriformes,376.197,1329.69,Near Threatened
Reach visit,Aves,Rodentia,124.808,2108.59,Least Concern
Region no,Actinopterygii,Passeriformes,2665.567,2577.45,Least Concern
Check value,Aves,Primates,3013.276,1617.28,Vulnerable
Civil practice,Mammalia,Rodentia,2560.199,746.52,Endangered
Often start,Mammalia,Primates,3102.074,2043.37,Least Concern
Resource animal,Aves,Anura,1662.65,1790.84,Near Threatened
Sing run,Actinopterygii,Passeriformes,37.139,602.01,Vulnerable
Force best,Actinopterygii,Carnivora,2421.563,856.2,Endangered
And meeting,Amphibia,Primates,2392.625,163.76,Vulnerable
Early himself,Mammalia,Squamata,4793.588,1608.76,Least Concern
Art several,Amphibia,Squamata,4531.77,2967.23,Least Concern
