species,class,order,weight_kg,length_cm,conservation_status
Government side,Mammalia,Carnivora,3420.581,1211.09,Near Threatened
Be level,Mammalia,Squamata,941.031,637.23,Critically Endangered
Include magazine,Amphibia,Rodentia,1417.028,1222.42,Endangered
Station media,Amphibia,Anura,1493.342,1771.62,Least Concern
Protect he,Aves,Carnivora,2488.254,2040.27,Least Concern
Send a,Aves,Carnivora,4591.399,593.36,Vulnerable
Open free,Mammalia,Carnivora,162.071,722.83,Least Concern
Morning run,Actinopterygii,Rodentia,533.609,2494.22,Endangered
Cold create,Mammalia,Anura,2614.642,586.46,Near Threatened
Conference cold,Actinopterygii,Carnivora,4268.664,1704.87,Vulnerable
Of movement,Mammalia,Anura,2890.623,1492.24,Near Threatened
Four office,Reptilia,Passeriformes,1685.293,1201.07,Near Threatened
Goal support,Reptilia,Anura,3493.526,1839.21,Critically Endangered
Necessary month,Amphibia,Rodentia,4610.148,1374.94,Endangered
Defense join,Amphibia,Passeriformes,2807.775,2472.02,Extinct in the Wild
Professor night,Aves,Carnivora,4368.39,1044.3,Endangered
Require account,Amphibia,Passeriformes,2694.966,2655.47,Near Threatened
Important Congress,Mammalia,Anura,890.43,1992.54,Near Threatened
Author benefit,Mammalia,Squamata,37.673,2410.9,Endangered
West own,Mammalia,Passeriformes,3748.005,675.67,Vulnerable
Service crime,Mammalia,Anura,348.44,1158.07,Extinct in the Wild
Rise who,Amphibia,Carnivora,3378.772,1037.89,Least Concern
Large he,Actinopterygii,Primates,4853.87,1729.1,Least Concern
Especially child,Actinopterygii,Passeriformes,3146.536,943.18,Least Concern
Into spend,Aves,Anura,3041.132,1248.62,Endangered
Two support,Mammalia,Rodentia,1835.489,487.85,Least Concern
Third involve,Mammalia,Carnivora,1250.966,1213.68,Endangered
Big direction,Reptilia,Rodentia,158.055,1599.3,Critically Endangered
To question,Aves,Rodentia,4723.494,436.76,Critically Endangered
More information,Aves,Primates,511.885,1742.56,Extinct in the Wild
Stock him,Mammalia,Primates,290.48,2439.23,Near Threatened
Left site,Aves,Primates,2305.781,444.93,Critically Endangered
Cold sister,Aves,Squamata,866.674,2667.26,Vulnerable
Raise professional,Mammalia,Rodentia,372.376,938.52,Vulnerable
National police,Aves,Carnivora,1420.414,2070.57,Endangered
Spend she,Amphibia,Squamata,4921.615,183.37,Least Concern
Base campaign,Aves,Anura,3109.371,714.76,Vulnerable
Decision analysis,Aves,Primates,1396.889,2709.13,Vulnerable
Half under,Amphibia,Rodentia,3404.76,1467.71,Extinct in the Wild
Arm born,Amphibia,Carnivora,3129.853,1779.62,Endangered
None above,Amphibia,Squamata,4937.427,1179.64,Least Concern
Later buy,Mammalia,Passeriformes,4615.429,599.13,Critically Endangered
Thus hear,Aves,Squamata,931.843,2173.28,Vulnerable
Light space,Reptilia,Rodentia,481.532,2795.84,Endangered
Hand party,Mammalia,Anura,4690.468,2155.08,Near Threatened
Peace again,Reptilia,Anura,1725.113,835.86,Critically Endangered
Recent drive,Actinopterygii,Passeriformes,2029.6,1154.81,Near Threatened
Mouth goal,Aves,Rodentia,2113.765,1583.55,Least Concern
Sit success,Amphibia,Rodentia,2363.496,2879.28,Endangered
Act news,Reptilia,Anura,2105.812,269.98,Critically Endangered
Challenge like,Reptilia,Squamata,3947.519,1376.82,Near Threatened
At away,Reptilia,Primates,4935.556,2455.74,Vulnerable
Take step,Actinopterygii,Passeriformes,2148.658,2193.75,Vulnerable
Adult every,Aves,Anura,2858.14,2513.18,Least Concern
Own we,Mammalia,Carnivora,768.026,2549.34,Endangered
Cover continue,Reptilia,Passeriformes,4257.455,2480.93,Least Concern
Me left,Reptilia,Carnivora,4735.268,1115.33,Near Threatened
Within medical,Aves,Rodentia,211.826,36.32,Vulnerable
Really drop,Aves,Carnivora,4090.326,2449.58,Near Threatened
Training drug,Amphibia,Primates,3804.51,2609.76,Vulnerable
Beat political,Amphibia,Rodentia,3425.172,8.76,Near Threatened
Success pull,Amphibia,Rodentia,3136.108,56.56,Vulnerable
Former house,Mammalia,Squamata,1151.051,1588.19,Extinct in the Wild
Lot more,Reptilia,Squamata,2208.297,543.7,Least Concern
Never image,Aves,Passeriformes,1733.473,1451.57,Near Threatened
Specific similar,Actinopterygii,Passeriformes,3945.248,1729.54,Extinct in the Wild
Door relationship,Amphibia,Rodentia,1129.88,849.78,Extinct in the Wild
Reach consumer,Mammalia,Primates,3914.835,1077.22,Vulnerable
Shake nation,Actinopterygii,Passeriformes,2459.921,2224.21,Extinct in the Wild
Might relationship,Amphibia,Rodentia,2555.869,1988.95,Endangered
Not stage,Aves,Carnivora,1964.248,2176.57,Vulnerable
Family turn,Aves,Passeriformes,2152.812,2957.23,Least Concern
Ever yeah,Reptilia,Squamata,2206.22,2174.93,Least Concern
Adult Democrat,Mammalia,Rodentia,3551.567,2003.73,Critically Endangered
Save only,Reptilia,Rodentia,2832.429,2385.68,Vulnerable
Wear safe,Aves,Primates,4901.175,207.85,Critically Endangered
Certainly prove,Actinopterygii,Anura,3566.454,641.61,Vulnerable
Building fire,Actinopterygii,Primates,4751.974,500.33,Critically Endangered
Evidence paper,Mammalia,Primates,2057.451,2622.37,Near Threatened
Small available,Actinopterygii,Passeriformes,4327.236,2860.29,Least Concern
Hand next,Amphibia,Passeriformes,1596.699,2137.53,Extinct in the Wild
Town scientist,Reptilia,Squamata,1740.363,923.83,Least Concern
Really should,Amphibia,Rodentia,4076.246,803.54,Vulnerable
Seven still,Reptilia,Passeriformes,411.281,564.53,Endangered
Happen thing,Aves,Primates,3123.294,434.14,Vulnerable
Put close,Amphibia,Primates,1601.305,223.68,Extinct in the Wild
Build yard,Aves,Carnivora,2679.071,1727.68,Near Threatened
Until concern,Reptilia,Rodentia,835.796,1399.01,Least Concern
Performance improve,Mammalia,Anura,1059.295,891.04,Extinct in the Wild
It force,Aves,Squamata,3547.672,988.77,Endangered
