species,class,order,weight_kg,length_cm,conservation_status
Throw task,Aves,Squamata,2447.874,432.03,Least Concern
Manage sure,Reptilia,Squamata,4942.116,2265.73,Vulnerable
Vote no,Mammalia,Anura,370.317,2313.5,Extinct in the Wild
Similar free,Aves,Carnivora,4879.849,1626.17,Least Concern
Open land,Amphibia,Carnivora,329.922,1250.06,Endangered
Image become,Reptilia,Anura,4578.767,2179.69,Near Threatened
Professor capital,Reptilia,Rodentia,820.467,2704.77,Endangered
Physical then,Aves,Anura,3195.529,459.13,Endangered
Sound whom,Mammalia,Squamata,4097.05,2987.48,Vulnerable
Wrong write,Reptilia,Primates,2155.899,2131.86,Vulnerable
Investment run,Aves,Passeriformes,4071.253,1859.8,Vulnerable
Record suddenly,Amphibia,Rodentia,1895.926,2760.28,Extinct in the Wild
Rate picture,Amphibia,Passeriformes,2800.846,1275.05,Critically Endangered
Little successful,Amphibia,Anura,3073.359,2254.5,Extinct in the Wild
Policy position,Aves,Carnivora,3701.142,1327.05,Critically Endangered
Others cell,Aves,Squamata,3053.951,2448.14,Vulnerable
Role young,Reptilia,Primates,300.106,1960.94,Least Concern
Measure her,Actinopterygii,Anura,270.858,2847.24,Extinct in the Wild
Suddenly PM,Aves,Anura,1176.985,1465.09,Critically Endangered
Crime bring,Actinopterygii,Carnivora,4354.152,290.06,Endangered
Air push,Amphibia,Rodentia,3637.803,677.68,Near Threatened
Street whether,Mammalia,Rodentia,1156.863,1244.88,Least Concern
Bill response,Actinopterygii,Primates,1715.697,2024.5,Endangered
Cultural easy,Actinopterygii,Passeriformes,1950.651,138.32,Least Concern
Make continue,Actinopterygii,Squamata,77.83,1842.51,Least Concern
Position measure,Mammalia,Squamata,1632.589,760.57,Vulnerable
Up commercial,Reptilia,Primates,4231.871,1732.27,Critically Endangered
Part just,Mammalia,Passeriformes,3025.375,799.28,Least Concern
Take add,Mammalia,Carnivora,4935.234,824.93,Extinct in the Wild
Ability answer,Aves,Carnivora,3989.987,1107.44,Extinct in the Wild
My billion,Actinopterygii,Squamata,2016.35,1499.55,Critically Endangered
Dark main,Aves,Passeriformes,1170.228,2312.85,Vulnerable
Head treat,Aves,Anura,3546.88,2501.31,Critically Endangered
Coach later,Amphibia,Squamata,1828.721,670.94,Least Concern
Task instead,Mammalia,Passeriformes,3895.765,195.85,Least Concern
Stand forward,Actinopterygii,Carnivora,3665.314,1792.33,Least Concern
Moment truth,Aves,Passeriformes,4910.472,1025.88,Endangered
Compare side,Reptilia,Carnivora,4474.887,1142.33,Extinct in the Wild
Beautiful create,Mammalia,Rodentia,2089.749,2858.52,Vulnerable
Several would,Reptilia,Rodentia,408.21,23.21,Endangered
Arm wide,Reptilia,Rodentia,1719.716,1426.99,Extinct in the Wild
Nice sit,Mammalia,Anura,3554.411,2494.98,Endangered
President red,Mammalia,Anura,3847.866,1362.94,Near Threatened
Specific fact,Reptilia,Anura,3820.846,1608.6,Critically Endangered
Might hotel,Aves,Primates,4574.877,1289.38,Near Threatened
Democrat day,Aves,Passeriformes,3180.324,256.57,Endangered
Method several,Amphibia,Squamata,3622.049,1062.02,Near Threatened
Big tonight,Amphibia,Anura,3240.088,254.52,Near Threatened
Center people,Mammalia,Anura,2999.114,1808.39,Near Threatened
Through especially,Mammalia,Primates,3721.095,1870.96,Near Threatened
Air debate,Aves,Squamata,4713.016,2961.04,Extinct in the Wild
Avoid article,Reptilia,Rodentia,3002.872,1421.15,Extinct in the Wild
Else me,Mammalia,Rodentia,2297.467,2396.87,Vulnerable
All chance,Reptilia,Passeriformes,3380.65,880.62,Endangered
Just couple,Aves,Rodentia,2091.181,1084.37,Least Concern
Stock heart,Amphibia,Carnivora,3596.886,1727.29,Endangered
Cost quite,Actinopterygii,Rodentia,4008.8,1973.93,Vulnerable
Much serious,Reptilia,Carnivora,803.441,3.25,Extinct in the Wild
Relate particularly,Reptilia,Carnivora,1642.611,1585.02,Near Threatened
East executive,Mammalia,Primates,3161.225,2603.64,Near Threatened
Blood understand,Aves,Squamata,3458.394,2706.5,Extinct in the Wild
Test TV,Aves,Anura,3971.494,2237.21,Least Concern
Reason paper,Reptilia,Anura,2547.356,2145.82,Vulnerable
Senior entire,Actinopterygii,Primates,3367.022,1681.09,Least Concern
But fine,Actinopterygii,Primates,74.405,2729.63,Critically Endangered
Game tell,Reptilia,Rodentia,628.75,1144.12,Least Concern
From thing,Amphibia,Squamata,909.911,2675.71,Near Threatened
Media possible,Mammalia,Squamata,4432.716,792.56,Extinct in the Wild
Rule happy,Actinopterygii,Primates,3824.705,75.88,Vulnerable
Probably field,Actinopterygii,Anura,4465.324,1143.19,Extinct in the Wild
Then sister,Actinopterygii,Rodentia,1401.801,332.86,Critically Endangered
News decide,Mammalia,Squamata,2363.04,2551.97,Least Concern
Per huge,Amphibia,Passeriformes,2194.609,2579.47,Vulnerable
Clearly term,Actinopterygii,Squamata,2648.381,972.82,Endangered
Show model,Aves,Rodentia,1450.742,813.33,Vulnerable
Off risk,Actinopterygii,Passeriformes,807.372,768.32,Endangered
Ago hour,Actinopterygii,Carnivora,3115.815,424.67,Critically Endangered
Hand agent,Reptilia,Passeriformes,3897.738,1538.73,Near Threatened
News between,Mammalia,Anura,1406.743,2496.21,Vulnerable
Order husband,Reptilia,Primates,3014.703,379.4,Endangered
Less exactly,Amphibia,Passeriformes,1224.969,1162.6,Endangered
Wish pass,Mammalia,Rodentia,2551.691,2805.61,Critically Endangered
Investment city,Mammalia,Primates,1685.608,2416.18,Critically Endangered
Dog ball,Mammalia,Passeriformes,4930.395,2602.59,Extinct in the Wild
At raise,Aves,Carnivora,4280.98,1365.87,Critically Endangered
Kitchen our,Amphibia,Rodentia,2929.529,1521.51,Vulnerable
Reflect short,Amphibia,Carnivora,3526.745,1779.51,Extinct in the Wild
Region serve,Actinopterygii,Squamata,2296.531,770.69,Critically Endangered
Himself shoulder,Mammalia,Primates,3417.67,1575.34,Critically Endangered
Those wish,Reptilia,Passeriformes,3694.393,1179.89,Extinct in the Wild
Stage central,Mammalia,Passeriformes,4426.712,2761.59,Critically Endangered
Who civil,Actinopterygii,Carnivora,1905.145,603.09,Vulnerable
Message well,Mammalia,Primates,1018.445,874.4,Near Threatened
How interest,Actinopterygii,Squamata,1112.292,1088.67,Endangered
Yet family,Amphibia,Primates,2802.351,2578.63,Least Concern
Model large,Mammalia,Passeriformes,4542.15,400.11,Vulnerable
Chance act,Mammalia,Passeriformes,3119.627,1764.96,Endangered
Produce dinner,Amphibia,Squamata,4544.75,780.05,Least Concern
Center rich,Actinopterygii,Squamata,3002.041,1598.27,Critically Endangered
Most end,Reptilia,Primates,535.971,2516.81,Endangered
Author friend,Amphibia,Rodentia,1045.198,1842.31,Least Concern
Option score,Aves,Rodentia,3706.818,2234.85,Extinct in the Wild
Reason single,Amphibia,Anura,2067.128,2481.93,Critically Endangered
Member grow,Mammalia,Squamata,4182.432,2720.11,Least Concern
Lead billion,Aves,Primates,4995.056,1888.73,Critically Endangered
Interview pass,Reptilia,Rodentia,2365.921,2942.7,Least Concern
Actually drop,Amphibia,Carnivora,2405.208,1607.58,Critically Endangered
World best,Amphibia,Squamata,163.138,2730.95,Least Concern
Science its,Aves,Squamata,140.738,2548.67,Extinct in the Wild
Build fight,Reptilia,Passeriformes,4009.269,2424.94,Critically Endangered
Daughter dream,Reptilia,Primates,3017.083,1764.54,Critically Endangered
Life whom,Reptilia,Squamata,1990.474,2540.12,Least Concern
Its indicate,Aves,Carnivora,103.473,1621.54,Endangered
Theory hundred,Amphibia,Primates,3356.548,1856.1,Endangered
Improve assume,Reptilia,Primates,1604.268,98.61,Least Concern
Memory cost,Amphibia,Passeriformes,1244.998,2563.51,Least Concern
Themselves indeed,Aves,Carnivora,9.052,702.81,Critically Endangered
Process church,Reptilia,Anura,837.381,1700.82,Critically Endangered
None member,Actinopterygii,Rodentia,4971.168,1948.48,Endangered
Short similar,Amphibia,Passeriformes,705.394,663.65,Critically Endangered
Behavior necessary,Amphibia,Carnivora,1262.638,1746.22,Endangered
Nearly Democrat,Mammalia,Passeriformes,1403.635,2183.88,Vulnerable
Heart physical,Amphibia,Anura,57.996,899.05,Near Threatened
Nice represent,Mammalia,Primates,4402.814,190.02,Endangered
Course win,Aves,Carnivora,516.063,80.45,Extinct in the Wild
Front stock,Amphibia,Rodentia,183.149,1287.39,Critically Endangered
On low,Reptilia,Rodentia,4535.55,598.33,Endangered
Tree kid,Mammalia,Primates,4467.512,2220.64,Endangered
Number between,Amphibia,Carnivora,2794.43,2100.17,Critically Endangered
To according,Amphibia,Passeriformes,4304.06,2197.38,Near Threatened
Significant most,Mammalia,Squamata,344.149,2593.61,Least Concern
Free opportunity,Actinopterygii,Squamata,3279.696,2242.74,Endangered
Not style,Amphibia,Primates,394.185,966.49,Vulnerable
Manager box,Actinopterygii,Passeriformes,4495.926,212.78,Critically Endangered
Culture natural,Amphibia,Squamata,2058.542,2049.98,Critically Endangered
Child key,Mammalia,Carnivora,1037.765,1661.34,Critically Endangered
Power development,Reptilia,Passeriformes,2920.716,2422.17,Endangered
Away production,Mammalia,Passeriformes,3271.301,2283.86,Extinct in the Wild
Stay perhaps,Reptilia,Anura,242.108,1986.19,Extinct in the Wild
Almost national,Aves,Passeriformes,3896.72,142.48,Least Concern
Fear high,Mammalia,Passeriformes,1723.94,2627.76,Least Concern
A but,Amphibia,Rodentia,2177.875,2938.12,Extinct in the Wild
Deep career,Amphibia,Anura,11.378,2134.95,Extinct in the Wild
Whose fall,Actinopterygii,Carnivora,3941.3,2783.39,Near Threatened
Car both,Reptilia,Squamata,3408.049,1656.84,Vulnerable
Scene relate,Reptilia,Primates,3679.242,1186.94,Near Threatened
Else three,Aves,Rodentia,4937.909,2096.32,Endangered
These example,Mammalia,Rodentia,1875.77,1919.31,Extinct in the Wild
Begin seven,Aves,Carnivora,2208.395,119.77,Endangered
Raise American,Actinopterygii,Passeriformes,4770.107,2648.06,Critically Endangered
Grow church,Reptilia,Rodentia,2225.5,1220.16,Near Threatened
Defense act,Reptilia,Squamata,2393.561,456.86,Extinct in the Wild
Pass laugh,Actinopterygii,Squamata,877.329,133.29,Vulnerable
Management better,Aves,Carnivora,1811.934,1694.84,Critically Endangered
Six policy,Actinopterygii,Carnivora,3952.363,2156.78,Least Concern
Employee market,Mammalia,Primates,3079.863,952.66,Least Concern
Husband special,Mammalia,Primates,4141.614,167.37,Vulnerable
Resource buy,Aves,Rodentia,3115.444,2211.09,Endangered
Pay ball,Reptilia,Primates,2219.968,1395.69,Near Threatened
Account partner,Amphibia,Carnivora,3779.306,1870.68,Critically Endangered
Question process,Amphibia,Passeriformes,4008.78,2663.45,Endangered
Significant early,Actinopterygii,Carnivora,4792.7,2942.11,Extinct in the Wild
Administration production,Amphibia,Carnivora,2015.144,1731.85,Critically Endangered
Environment your,Amphibia,Rodentia,3606.948,2609.97,Critically Endangered
Be improve,Mammalia,Anura,3189.9,1172.33,Critically Endangered
Born attorney,Actinopterygii,Primates,970.733,1462.21,Extinct in the Wild
Until skill,Aves,Rodentia,2884.244,45.22,Least Concern
Allow while,Reptilia,Primates,3694.303,1965.29,Vulnerable
Answer this,Mammalia,Carnivora,415.326,1458.77,Near Threatened
Kid executive,Mammalia,Passeriformes,1455.268,845.1,Extinct in the Wild
Ok can,Amphibia,Anura,2104.317,2478.4,Least Concern
Technology daughter,Actinopterygii,Primates,1546.427,1653.64,Extinct in the Wild
Section deal,Amphibia,Carnivora,4018.36,1968.58,Extinct in the Wild
Young paper,Reptilia,Anura,36.829,1077.63,Critically Endangered
Land base,Mammalia,Rodentia,1564.517,2285.32,Vulnerable
First occur,Mammalia,Carnivora,555.642,2411.08,Near Threatened
Already service,Actinopterygii,Anura,3126.912,455.04,Vulnerable
Seat until,Reptilia,Primates,506.092,1071.55,Critically Endangered
High provide,Reptilia,Anura,4480.17,2896.39,Vulnerable
Minute you,Actinopterygii,Anura,1072.74,2041.75,Near Threatened
Stage book,Mammalia,Anura,3502.872,1410.32,Extinct in the Wild
Low total,Aves,Squamata,1179.438,1312.13,Least Concern
Two within,Actinopterygii,Primates,2065.516,1503.65,Least Concern
Board your,Mammalia,Primates,1487.848,2276.44,Endangered
Magazine order,Amphibia,Primates,4327.279,719.87,Critically Endangered
Thousand investment,Amphibia,Primates,3998.593,661.7,Vulnerable
Grow local,Actinopterygii,Anura,3521.194,553.57,Extinct in the Wild
Role maintain,Amphibia,Anura,2916.945,821.12,Vulnerable
Think again,Aves,Squamata,1088.468,218.03,Critically Endangered
Power write,Aves,Primates,1172.0,2909.43,Near Threatened
Few piece,Amphibia,Rodentia,2890.639,2731.3,Extinct in the Wild
Week job,Actinopterygii,Passeriformes,3355.909,2025.92,Critically Endangered
