species,class,order,weight_kg,length_cm,conservation_status
Dark level,Actinopterygii,Passeriformes,625.658,1609.73,Least Concern
Set third,Mammalia,Carnivora,3965.68,2307.78,Vulnerable
Play keep,Mammalia,Primates,1915.58,17.08,Least Concern
Time order,Mammalia,Passeriformes,3666.567,1286.64,Extinct in the Wild
Admit identify,Aves,Passeriformes,4803.015,153.11,Vulnerable
Example citizen,Mammalia,Carnivora,4894.326,307.09,Near Threatened
Method pull,Aves,Primates,4429.78,2579.02,Endangered
Under memory,Mammalia,Squamata,797.594,2653.22,Extinct in the Wild
Will member,Aves,Rodentia,3172.791,123.73,Endangered
Into through,Actinopterygii,Anura,4915.773,457.53,Vulnerable
Own detail,Amphibia,Anura,2857.37,1074.46,Near Threatened
Minute reality,Actinopterygii,Anura,3595.607,540.8,Vulnerable
Avoid fish,Reptilia,Squamata,1548.333,2940.21,Extinct in the Wild
Factor color,Amphibia,Anura,4139.358,1170.02,Critically Endangered
Economic argue,Reptilia,Primates,1439.747,326.69,Least Concern
Who purpose,Reptilia,Passeriformes,3466.23,458.31,Extinct in the Wild
Mind past,Amphibia,Anura,1920.088,1996.65,Extinct in the Wild
Red against,Mammalia,Rodentia,4639.41,1161.73,Extinct in the Wild
Pattern travel,Actinopterygii,Primates,3922.053,88.4,Vulnerable
Force stand,Mammalia,Passeriformes,548.5,767.48,Extinct in the Wild
Carry generation,Actinopterygii,Passeriformes,4857.997,1063.33,Vulnerable
Represent arrive,Aves,Anura,437.926,2619.92,Near Threatened
Very break,Reptilia,Primates,1358.393,2990.69,Least Concern
Affect arm,Aves,Primates,165.875,2461.44,Vulnerable
Government upon,Reptilia,Rodentia,1260.252,1896.96,Vulnerable
Ability still,Actinopterygii,Rodentia,56.952,1171.64,Vulnerable
Husband him,Mammalia,Carnivora,1026.849,1792.21,Endangered
Teach international,Reptilia,Passeriformes,4430.491,490.72,Endangered
Sure move,Reptilia,Carnivora,956.209,2476.68,Endangered
Deep most,Actinopterygii,Passeriformes,2200.456,2547.29,Vulnerable
Consumer simple,Mammalia,Carnivora,385.416,1387.32,Extinct in the Wild
Necessary indicate,Actinopterygii,Anura,132.534,2160.97,Critically Endangered
Threat speak,Reptilia,Passeriformes,230.532,2434.8,Near Threatened
Point mission,Mammalia,Primates,483.638,587.43,Critically Endangered
In piece,Mammalia,Carnivora,3289.842,1929.85,Least Concern
Much participant,Actinopterygii,Primates,4075.375,1810.0,Vulnerable
Fish century,Reptilia,Anura,2075.198,1825.02,Critically Endangered
Land moment,Actinopterygii,Primates,1299.886,2900.04,Critically Endangered
A could,Mammalia,Squamata,3579.605,2372.51,Vulnerable
Owner hour,Aves,Passeriformes,1689.673,717.78,Vulnerable
Account guy,Amphibia,Passeriformes,1376.588,1398.83,Near Threatened
Upon job,Actinopterygii,Squamata,4449.055,1482.34,Critically Endangered
Game become,Amphibia,Rodentia,224.311,2331.13,Least Concern
Week day,Amphibia,Squamata,4844.622,560.33,Endangered
Interesting heart,Aves,Passeriformes,4059.25,749.69,Extinct in the Wild
Job by,Reptilia,Passeriformes,3954.068,688.39,Extinct in the Wild
Such project,Amphibia,Primates,3714.374,1321.8,Endangered
Rest treatment,Mammalia,Squamata,3652.548,2176.37,Vulnerable
Wear unit,Mammalia,Passeriformes,3281.285,1644.6,Vulnerable
A establish,Actinopterygii,Primates,2431.655,2151.92,Least Concern
Some respond,Aves,Primates,1060.551,2131.02,Critically Endangered
Forward pretty,Aves,Squamata,3006.804,492.49,Extinct in the Wild
Reflect parent,Reptilia,Carnivora,451.881,1364.86,Near Threatened
Can forget,Mammalia,Passeriformes,203.451,108.42,Vulnerable
Rock majority,Reptilia,Anura,3849.488,1582.69,Least Concern
Simply significant,Reptilia,Carnivora,3553.027,449.45,Critically Endangered
National agreement,Aves,Primates,1159.713,1047.5,Least Concern
Law hour,Aves,Passeriformes,3156.852,947.04,Vulnerable
Let across,Actinopterygii,Primates,3251.236,2556.29,Extinct in the Wild
Beautiful beat,Aves,Passeriformes,4635.979,2611.48,Near Threatened
Guess power,Aves,Rodentia,1744.621,599.95,Critically Endangered
But agent,Mammalia,Anura,2903.266,518.85,Endangered
Couple look,Amphibia,Squamata,1173.286,2471.4,Extinct in the Wild
Song ever,Mammalia,Primates,1514.808,258.81,Vulnerable
Owner protect,Reptilia,Passeriformes,21.47,1024.52,Vulnerable
Support dream,Reptilia,Passeriformes,4990.113,1335.69,Extinct in the Wild
Worry seat,Actinopterygii,Rodentia,2770.157,1875.72,Extinct in the Wild
Suddenly hope,Amphibia,Carnivora,1278.75,1496.07,Least Concern
Mouth prevent,Aves,Passeriformes,4819.9,1552.18,Vulnerable
Know government,Mammalia,Rodentia,553.932,176.11,Extinct in the Wild
Thought today,Aves,Rodentia,365.99,449.5,Critically Endangered
Campaign treat,Actinopterygii,Passeriformes,2886.01,1580.39,Endangered
Feeling fine,Actinopterygii,Anura,2836.364,2199.33,Extinct in the Wild
Note past,Amphibia,Passeriformes,3504.783,2229.21,Vulnerable
Dark dark,Mammalia,Squamata,755.414,2279.28,Least Concern
Color follow,Amphibia,Anura,798.669,2819.6,Least Concern
Nothing purpose,Actinopterygii,Anura,3928.507,1438.82,Endangered
Stay wide,Amphibia,Passeriformes,1298.513,163.45,Vulnerable
Church news,Amphibia,Anura,4781.391,865.21,Critically Endangered
Light lay,Mammalia,Primates,723.601,400.41,Extinct in the Wild
Feel budget,Aves,Rodentia,1451.945,742.47,Vulnerable
Group wife,Actinopterygii,Squamata,4500.06,466.17,Endangered
Prove prove,Mammalia,Rodentia,2030.412,2613.82,Extinct in the Wild
Prevent half,Aves,Primates,4830.451,297.38,Critically Endangered
Require realize,Aves,Carnivora,3224.215,252.75,Endangered
Term blue,Amphibia,Primates,2688.701,2974.8,Endangered
Trouble fight,Aves,Carnivora,613.373,2.47,Critically Endangered
Record knowledge,Amphibia,Carnivora,2113.067,839.29,Vulnerable
Set issue,Reptilia,Anura,556.933,2576.34,Critically Endangered
Each nearly,Mammalia,Rodentia,2894.7,2194.29,Vulnerable
Four enjoy,Mammalia,Passeriformes,2013.615,311.25,Critically Endangered
Occur worry,Aves,Primates,248.763,2298.53,Least Concern
Treat executive,Actinopterygii,Passeriformes,3974.106,863.23,Near Threatened
Expect build,Amphibia,Anura,44.437,1520.9,Vulnerable
Whatever cause,Amphibia,Rodentia,1655.284,1282.47,Least Concern
Wide eight,Actinopterygii,Carnivora,1360.194,2081.77,Vulnerable
Entire bag,Mammalia,Primates,2867.718,1961.72,Vulnerable
Hour deep,Amphibia,Passeriformes,2145.815,2572.87,Extinct in the Wild
Knowledge offer,Aves,Passeriformes,473.794,847.1,Least Concern
Generation early,Mammalia,Anura,2583.551,543.94,Extinct in the Wild
Hundred small,Amphibia,Anura,397.1,1640.29,Critically Endangered
Exactly might,Mammalia,Squamata,597.152,888.22,Endangered
Increase compare,Aves,Primates,2275.068,2731.35,Least Concern
Actually chair,Amphibia,Rodentia,4503.183,2608.15,Least Concern
Season child,Actinopterygii,Passeriformes,3658.569,1036.84,Near Threatened
Central personal,Aves,Passeriformes,2983.139,1279.33,Critically Endangered
Capital bank,Mammalia,Rodentia,1133.487,600.19,Extinct in the Wild
Change into,Amphibia,Rodentia,2272.668,1150.63,Near Threatened
Sure worry,Aves,Carnivora,1058.926,2353.95,Extinct in the Wild
Statement form,Actinopterygii,Primates,4767.224,2741.09,Least Concern
Exist I,Mammalia,Carnivora,3565.106,1035.32,Extinct in the Wild
Ago radio,Mammalia,Passeriformes,4234.167,1359.63,Least Concern
Care leg,Actinopterygii,Anura,4381.528,1318.5,Extinct in the Wild
However positive,Aves,Squamata,4795.961,2317.35,Extinct in the Wild
Cold business,Amphibia,Passeriformes,3923.218,861.22,Endangered
Writer available,Reptilia,Primates,1922.009,96.39,Least Concern
Benefit bit,Amphibia,Primates,3857.675,1277.45,Vulnerable
Training friend,Reptilia,Passeriformes,1579.012,369.42,Vulnerable
Fact life,Reptilia,Squamata,3989.154,964.48,Critically Endangered
Movement them,Actinopterygii,Anura,2669.27,518.72,Near Threatened
Skin mission,Amphibia,Squamata,925.105,1537.23,Least Concern
Meeting region,Mammalia,Carnivora,3106.259,1787.72,Endangered
Support collection,Amphibia,Passeriformes,1786.609,451.78,Near Threatened
Process week,Aves,Primates,1748.149,592.42,Vulnerable
Authority continue,Amphibia,Squamata,4173.355,1382.98,Extinct in the Wild
Lawyer fund,Reptilia,Rodentia,707.702,400.42,Endangered
Teacher will,Amphibia,Passeriformes,4910.203,1718.78,Extinct in the Wild
Economic take,Amphibia,Passeriformes,276.959,951.48,Vulnerable
Large own,Aves,Primates,3446.895,1973.41,Extinct in the Wild
