species,class,order,weight_kg,length_cm,conservation_status
Teach hear,Amphibia,Primates,518.657,2750.22,Vulnerable
Because spring,Amphibia,Anura,1264.263,445.39,Near Threatened
Us many,Aves,Anura,1046.224,2420.09,Endangered
Language common,Mammalia,Primates,3652.678,266.08,Extinct in the Wild
Mention role,Mammalia,Rodentia,3776.59,1656.49,Endangered
Consumer so,Reptilia,Squamata,2592.953,2225.17,Endangered
Senior reflect,Actinopterygii,Anura,522.323,1180.04,Near Threatened
Couple attorney,Reptilia,Squamata,223.563,1986.13,Critically Endangered
Beyond poor,Reptilia,Carnivora,1867.972,2807.23,Vulnerable
Suggest management,Reptilia,Primates,1921.776,1194.23,Least Concern
Always arrive,Mammalia,Anura,3628.407,181.67,Critically Endangered
Table season,Aves,Rodentia,2051.337,1741.2,Vulnerable
Simple way,Mammalia,Carnivora,2677.153,2583.13,Least Concern
Drug out,Amphibia,Primates,4455.441,673.51,Critically Endangered
Policy charge,Actinopterygii,Primates,3968.043,620.88,Critically Endangered
Happy economy,Mammalia,Passeriformes,1656.018,394.45,Near Threatened
Near same,Mammalia,Squamata,1435.713,90.58,Least Concern
Same security,Reptilia,Passeriformes,3276.194,2792.9,Critically Endangered
Support natural,Actinopterygii,Primates,2611.994,1412.9,Critically Endangered
Current while,Actinopterygii,Passeriformes,3592.832,195.24,Endangered
Add Congress,Aves,Anura,4974.157,1319.41,Vulnerable
Floor usually,Aves,Anura,4554.495,219.51,Near Threatened
Call finally,Reptilia,Carnivora,4301.43,2333.07,Endangered
Change business,Amphibia,Rodentia,3330.561,2692.47,Near Threatened
City cold,Amphibia,Primates,4170.989,2039.47,Extinct in the Wild
Allow market,Reptilia,Anura,558.648,1564.63,Near Threatened
Affect future,Mammalia,Anura,3565.984,482.58,Critically Endangered
Not describe,Reptilia,Squamata,3703.362,2903.05,Critically Endangered
Everybody oil,Amphibia,Anura,3330.375,2309.97,Extinct in the Wild
Maintain support,Mammalia,Anura,4056.314,1013.7,Extinct in the Wild
Reduce girl,Actinopterygii,Rodentia,66.812,2074.47,Vulnerable
Future do,Actinopterygii,Passeriformes,3282.688,2028.45,Least Concern
One out,Reptilia,Rodentia,4390.43,342.23,Least Concern
Maintain wish,Amphibia,Anura,4870.701,2445.28,Endangered
Speech shake,Reptilia,Passeriformes,4761.606,1146.28,Critically Endangered
Though son,Actinopterygii,Passeriformes,483.141,2159.25,Vulnerable
Nothing east,Actinopterygii,Rodentia,4132.172,2448.26,Near Threatened
Line light,Aves,Passeriformes,1526.433,2378.46,Least Concern
Meeting brother,Actinopterygii,Anura,2185.486,1530.22,Critically Endangered
Create list,Amphibia,Rodentia,3374.231,145.32,Endangered
Case prepare,Aves,Squamata,3354.992,1747.14,Critically Endangered
