species,class,order,weight_kg,length_cm,conservation_status
Your eye,Reptilia,Rodentia,2627.003,1844.01,Extinct in the Wild
Air report,Amphibia,Carnivora,247.947,2528.68,Near Threatened
Great contain,Amphibia,Squamata,1427.276,2293.03,Vulnerable
Of forget,Actinopterygii,Anura,138.848,2534.07,Endangered
Oil each,Mammalia,Rodentia,162.014,2832.57,Vulnerable
Understand nation,Mammalia,Rodentia,2693.25,1027.09,Extinct in the Wild
Political out,Amphibia,Squamata,1160.818,1476.42,Vulnerable
Author career,Mammalia,Carnivora,1116.288,1630.58,Vulnerable
Next step,Aves,Primates,537.991,2468.74,Extinct in the Wild
Truth mother,Mammalia,Primates,535.071,2891.17,Endangered
People interesting,Aves,Squamata,4493.198,138.84,Least Concern
Show recognize,Actinopterygii,Passeriformes,1382.047,728.54,Vulnerable
Leave gas,Actinopterygii,Rodentia,1580.869,1848.94,Near Threatened
Because hope,Reptilia,Passeriformes,889.135,900.8,Near Threatened
Spend action,Reptilia,Passeriformes,2563.681,1032.3,Vulnerable
Increase message,Aves,Squamata,1305.746,2012.3,Critically Endangered
Everything shoulder,Amphibia,Primates,1214.913,116.6,Endangered
Shake large,Mammalia,Rodentia,4737.717,1225.32,Near Threatened
Ball value,Amphibia,Rodentia,2746.384,513.95,Critically Endangered
Relationship whole,Amphibia,Squamata,652.295,703.47,Critically Endangered
Exactly behind,Aves,Primates,4565.764,2319.91,Extinct in the Wild
Act expert,Aves,Squamata,1775.53,205.27,Vulnerable
Soldier yeah,Amphibia,Carnivora,625.554,2923.94,Extinct in the Wild
Maybe key,Aves,Primates,448.965,1831.74,Extinct in the Wild
About offer,Mammalia,Passeriformes,4797.812,2896.88,Critically Endangered
Former conference,Mammalia,Rodentia,358.426,1677.74,Extinct in the Wild
Brother major,Amphibia,Primates,3251.99,1865.87,Extinct in the Wild
Wind like,Amphibia,Squamata,148.816,1129.36,Extinct in the Wild
This on,Amphibia,Carnivora,3996.702,2282.99,Endangered
Nation professional,Actinopterygii,Squamata,2370.062,1940.29,Vulnerable
Describe sea,Actinopterygii,Squamata,333.299,2067.88,Critically Endangered
Mrs plant,Aves,Squamata,1511.147,324.07,Near Threatened
Call employee,Actinopterygii,Rodentia,4245.711,1076.05,Least Concern
Behavior bar,Reptilia,Passeriformes,1047.237,391.76,Near Threatened
Event meeting,Actinopterygii,Rodentia,1894.234,732.64,Near Threatened
Process marriage,Aves,Carnivora,494.013,675.59,Least Concern
