species,class,order,weight_kg,length_cm,conservation_status
Term and,Aves,Carnivora,942.356,377.21,Critically Endangered
Fill strategy,Mammalia,Anura,2315.189,1796.31,Endangered
She surface,Aves,Primates,4426.47,593.84,Vulnerable
Practice seek,Aves,Primates,2111.285,401.27,Near Threatened
Station during,Amphibia,Squamata,4296.374,769.45,Near Threatened
Long thank,Amphibia,Squamata,3431.336,1629.35,Extinct in the Wild
Popular live,Amphibia,Squamata,3014.877,1085.58,Least Concern
Special blue,Aves,Primates,3111.347,1623.54,Vulnerable
Thousand happy,Reptilia,Anura,2117.289,164.1,Extinct in the Wild
Feeling employee,Reptilia,Passeriformes,4596.73,1203.1,Endangered
Reflect significant,Reptilia,Carnivora,2163.099,1208.63,Vulnerable
Action reflect,Actinopterygii,Anura,2575.444,2062.72,Endangered
Near a,Aves,Rodentia,1945.761,114.55,Extinct in the Wild
Quickly partner,Mammalia,Carnivora,3427.411,1891.55,Endangered
Identify every,Amphibia,Carnivora,1765.079,1631.61,Endangered
Audience attention,Actinopterygii,Rodentia,2998.312,451.87,Critically Endangered
Individual best,Mammalia,Passeriformes,3468.509,1878.25,Extinct in the Wild
Medical already,Amphibia,Carnivora,3730.081,1971.56,Extinct in the Wild
Check available,Amphibia,Carnivora,938.647,1592.47,Vulnerable
Form most,Mammalia,Anura,4903.196,72.19,Critically Endangered
Today executive,Reptilia,Squamata,4440.59,949.6,Critically Endangered
Floor be,Mammalia,Passeriformes,1203.128,2773.05,Critically Endangered
Significant soon,Reptilia,Primates,1058.797,2828.72,Near Threatened
Role campaign,Mammalia,Squamata,4057.506,1628.27,Least Concern
Close myself,Actinopterygii,Rodentia,1904.749,976.06,Near Threatened
Letter memory,Reptilia,Anura,4393.19,2080.25,Vulnerable
Person exactly,Reptilia,Squamata,4800.035,120.36,Near Threatened
National across,Mammalia,Carnivora,4717.449,2495.27,Least Concern
Raise style,Aves,Carnivora,2323.87,2228.42,Vulnerable
Morning administration,Amphibia,Passeriformes,4033.784,252.29,Endangered
Of hospital,Reptilia,Carnivora,426.891,2114.78,Near Threatened
Feel his,Mammalia,Rodentia,4669.089,2798.64,Extinct in the Wild
Purpose program,Actinopterygii,Anura,61.863,690.13,Least Concern
Heavy soldier,Actinopterygii,Carnivora,1764.309,884.47,Near Threatened
Ahead toward,Amphibia,Primates,2414.625,2159.83,Vulnerable
Stay cold,Actinopterygii,Passeriformes,438.92,1804.44,Least Concern
President measure,Amphibia,Squamata,3605.685,2417.49,Near Threatened
Always heavy,Actinopterygii,Anura,312.076,845.8,Least Concern
High which,Mammalia,Carnivora,2133.395,1179.97,Near Threatened
Woman discuss,Amphibia,Squamata,4972.906,1726.56,Near Threatened
Their able,Reptilia,Anura,4866.555,1496.64,Critically Endangered
Market success,Mammalia,Primates,791.939,129.59,Extinct in the Wild
Store reflect,Mammalia,Anura,568.25,1330.58,Near Threatened
If field,Actinopterygii,Carnivora,3735.104,1903.13,Least Concern
