species,class,order,weight_kg,length_cm,conservation_status
He detail,Reptilia,Rodentia,3154.391,2266.24,Least Concern
Meet of,Actinopterygii,Primates,3117.21,2687.43,Vulnerable
Buy physical,Amphibia,Carnivora,4061.968,1347.36,Critically Endangered
Police cut,Mammalia,Squamata,786.424,673.51,Critically Endangered
Whose side,Reptilia,Squamata,3867.421,496.76,Near Threatened
Themselves future,Reptilia,Carnivora,3518.67,2805.98,Least Concern
Population study,Actinopterygii,Anura,1488.704,1226.18,Critically Endangered
Trouble view,Mammalia,Rodentia,2904.223,114.77,Extinct in the Wild
Choice build,Aves,Anura,1438.376,2048.72,Critically Endangered
Including century,Reptilia,Primates,878.584,2021.21,Endangered
Strong grow,Actinopterygii,Primates,4880.868,1711.06,Vulnerable
Experience skin,Amphibia,Carnivora,4359.674,379.92,Vulnerable
During debate,Aves,Anura,4371.834,1388.71,Critically Endangered
Appear natural,Aves,Carnivora,2704.641,2863.72,Vulnerable
Determine speech,Amphibia,Carnivora,1868.618,449.99,Least Concern
Large risk,Aves,Anura,4888.043,1914.75,Vulnerable
Save question,Mammalia,Squamata,2310.766,2063.4,Endangered
Wish base,Amphibia,Passeriformes,2360.473,1883.59,Endangered
Cause feel,Reptilia,Rodentia,4641.568,674.49,Endangered
Wide late,Actinopterygii,Passeriformes,4095.011,2569.84,Vulnerable
Group charge,Reptilia,Anura,3025.621,505.09,Near Threatened
Throw management,Amphibia,Carnivora,4271.679,1315.93,Critically Endangered
Become position,Aves,Primates,4279.708,1718.18,Vulnerable
Student husband,Mammalia,Primates,1309.16,892.05,Least Concern
Yeah trouble,Reptilia,Rodentia,3411.557,1480.35,Least Concern
Discuss seven,Actinopterygii,Squamata,2498.129,724.33,Critically Endangered
Firm action,Actinopterygii,Carnivora,4593.126,2734.87,Near Threatened
Mrs understand,Reptilia,Rodentia,238.98,601.85,Least Concern
Rule choice,Reptilia,Anura,955.321,2010.56,Least Concern
Toward need,Amphibia,Anura,1961.346,2638.13,Near Threatened
Avoid Mrs,Reptilia,Passeriformes,4288.644,420.67,Critically Endangered
Food reality,Amphibia,Primates,3234.554,885.37,Endangered
Of information,Amphibia,Primates,4109.344,74.74,Extinct in the Wild
Just career,Mammalia,Squamata,1370.456,851.14,Least Concern
Require anything,Mammalia,Passeriformes,663.728,2011.15,Critically Endangered
Site billion,Mammalia,Rodentia,4979.494,986.17,Least Concern
While finally,Actinopterygii,Squamata,2056.892,2799.87,Extinct in the Wild
Service push,Mammalia,Rodentia,4005.344,1880.92,Least Concern
Education guess,Mammalia,Rodentia,4734.539,1590.43,Extinct in the Wild
Less offer,Amphibia,Rodentia,95.869,1026.32,Critically Endangered
Church her,Mammalia,Squamata,2298.12,666.24,Critically Endangered
Lay economy,Actinopterygii,Passeriformes,791.919,1089.77,Least Concern
Group treat,Amphibia,Anura,155.588,937.03,Near Threatened
Ground ago,Amphibia,Passeriformes,1021.115,538.28,Endangered
Stop relationship,Reptilia,Primates,3181.451,2508.72,Vulnerable
Positive smile,Actinopterygii,Primates,3558.965,460.87,Critically Endangered
Miss life,Amphibia,Primates,1649.48,1448.87,Endangered
Politics figure,Mammalia,Rodentia,837.411,570.44,Critically Endangered
Time majority,Reptilia,Squamata,1576.219,2788.42,Vulnerable
Nearly somebody,Amphibia,Squamata,307.668,1836.73,Vulnerable
Industry have,Amphibia,Squamata,2811.467,152.51,Extinct in the Wild
Chance exist,Mammalia,Anura,990.127,2656.08,Extinct in the Wild
Result create,Reptilia,Rodentia,4101.355,174.27,Near Threatened
It down,Actinopterygii,Squamata,4711.07,1691.44,Extinct in the Wild
Before military,Mammalia,Squamata,236.073,1148.88,Endangered
National out,Mammalia,Primates,3104.144,2986.08,Critically Endangered
Baby must,Actinopterygii,Primates,2563.197,2422.56,Critically Endangered
Ground buy,Actinopterygii,Anura,3161.698,1634.84,Extinct in the Wild
Necessary traditional,Actinopterygii,Rodentia,2977.974,864.84,Critically Endangered
Coach yard,Reptilia,Primates,1533.919,2432.68,Critically Endangered
Thought program,Actinopterygii,Anura,2700.062,686.43,Critically Endangered
Go deal,Actinopterygii,Rodentia,923.223,1402.18,Near Threatened
Ahead election,Mammalia,Passeriformes,2124.511,2510.94,Endangered
Really between,Aves,Carnivora,3608.498,2110.31,Extinct in the Wild
Front pretty,Actinopterygii,Primates,2318.519,525.37,Near Threatened
Success analysis,Amphibia,Primates,688.867,1965.22,Endangered
Moment tax,Aves,Carnivora,4000.619,2251.95,Endangered
Maintain I,Mammalia,Passeriformes,523.065,390.57,Near Threatened
Chair various,Reptilia,Primates,3777.984,1961.07,Endangered
Imagine beautiful,Actinopterygii,Primates,1451.805,2900.57,Vulnerable
Exist national,Reptilia,Carnivora,750.487,1595.9,Least Concern
More list,Amphibia,Anura,1758.267,2218.37,Least Concern
Matter compare,Aves,Rodentia,1907.765,2024.82,Extinct in the Wild
Foot him,Reptilia,Rodentia,2485.399,2244.93,Critically Endangered
Itself avoid,Amphibia,Rodentia,257.359,1126.84,Vulnerable
Word someone,Actinopterygii,Primates,1786.713,2865.16,Vulnerable
Within off,Mammalia,Primates,1098.429,2371.87,Vulnerable
Pass read,Amphibia,Rodentia,2724.519,1168.35,Extinct in the Wild
Along as,Aves,Squamata,604.161,2355.71,Endangered
Art drop,Mammalia,Rodentia,4205.508,2782.59,Critically Endangered
Material performance,Mammalia,Rodentia,3962.352,2480.84,Near Threatened
