species,class,order,weight_kg,length_cm,conservation_status
Institution white,Aves,Passeriformes,3017.897,1275.96,Vulnerable
Truth yes,Amphibia,Passeriformes,3590.876,2722.47,Extinct in the Wild
Value all,Mammalia,Primates,368.261,1392.41,Near Threatened
Recognize network,Amphibia,Carnivora,1702.611,1767.92,Extinct in the Wild
Else high,Aves,Primates,1295.198,2538.84,Near Threatened
Reach challenge,Mammalia,Primates,2600.897,547.92,Near Threatened
Stuff commercial,Amphibia,Anura,4180.0,2925.29,Endangered
Nothing Republican,Amphibia,Primates,1586.933,960.22,Extinct in the Wild
Remain often,Mammalia,Squamata,2230.184,538.0,Endangered
Describe exactly,Amphibia,Squamata,2461.883,933.73,Critically Endangered
Author training,Actinopterygii,Carnivora,1976.459,509.83,Critically Endangered
Create wrong,Actinopterygii,Rodentia,3928.386,2333.48,Vulnerable
Step other,Amphibia,Primates,4871.34,89.48,Endangered
Mr financial,Mammalia,Passeriformes,927.024,1215.88,Endangered
Heart far,Mammalia,Passeriformes,2840.204,1545.71,Vulnerable
Improve face,Aves,Primates,1117.035,64.88,Vulnerable
Learn age,Reptilia,Passeriformes,1372.93,2859.63,Critically Endangered
Really possible,Mammalia,Carnivora,377.868,2377.17,Near Threatened
Exactly off,Actinopterygii,Carnivora,1927.086,1358.38,Critically Endangered
Course agreement,Mammalia,Anura,4391.02,541.92,Endangered
Discover coach,Reptilia,Rodentia,4272.502,2516.87,Least Concern
Real himself,Actinopterygii,Carnivora,3015.912,2850.43,Endangered
Knowledge save,Amphibia,Rodentia,4148.097,375.32,Vulnerable
Actually onto,Actinopterygii,Anura,1323.794,1477.41,Near Threatened
Model month,Actinopterygii,Anura,2099.197,940.97,Least Concern
Address away,Aves,Primates,1178.808,1625.03,Vulnerable
Arm public,Mammalia,Passeriformes,724.254,1194.75,Vulnerable
Within PM,Actinopterygii,Squamata,1717.648,541.34,Near Threatened
Career improve,Mammalia,Anura,324.469,2888.36,Vulnerable
Energy without,Amphibia,Rodentia,3840.461,685.95,Critically Endangered
Trial represent,Mammalia,Anura,194.028,1353.08,Extinct in the Wild
Quickly answer,Mammalia,Anura,3051.532,926.29,Extinct in the Wild
Rate increase,Reptilia,Carnivora,870.71,1016.09,Endangered
Community month,Reptilia,Primates,666.593,1742.66,Endangered
Lay sell,Mammalia,Passeriformes,2135.036,778.42,Vulnerable
Group test,Actinopterygii,Carnivora,4429.1,1741.33,Endangered
Collection may,Aves,Passeriformes,2909.359,2154.0,Endangered
Recognize citizen,Actinopterygii,Carnivora,1307.486,1319.74,Least Concern
Travel section,Reptilia,Squamata,1847.594,399.09,Least Concern
Throughout themselves,Amphibia,Rodentia,4966.582,164.91,Extinct in the Wild
Entire behavior,Actinopterygii,Passeriformes,3576.925,2487.17,Near Threatened
Ten key,Aves,Passeriformes,3498.965,1328.05,Critically Endangered
Today join,Aves,Primates,1802.061,2463.52,Endangered
Past too,Amphibia,Primates,3443.229,2514.96,Vulnerable
Every commercial,Aves,Anura,851.85,2179.68,Least Concern
Program report,Aves,Primates,3026.822,2865.2,Extinct in the Wild
Two cup,Mammalia,Carnivora,1557.492,563.15,Extinct in the Wild
Current start,Amphibia,Rodentia,4950.545,2263.37,Extinct in the Wild
Show every,Reptilia,Rodentia,3382.277,1734.06,Critically Endangered
Try why,Amphibia,Anura,176.909,3.48,Vulnerable
Increase above,Reptilia,Squamata,3616.239,2728.55,Critically Endangered
Throughout face,Mammalia,Rodentia,1765.963,2018.95,Extinct in the Wild
Pretty sell,Aves,Anura,2042.303,1453.9,Critically Endangered
Those first,Reptilia,Carnivora,4246.517,2772.46,Extinct in the Wild
Simply leader,Mammalia,Anura,2810.988,504.24,Extinct in the Wild
Decision south,Reptilia,Squamata,1784.666,2249.03,Near Threatened
