species,class,order,weight_kg,length_cm,conservation_status
Almost say,Amphibia,Primates,182.416,1145.43,Vulnerable
Wear toward,Mammalia,Carnivora,4665.453,666.31,Critically Endangered
Religious message,Mammalia,Anura,1846.597,2900.56,Extinct in the Wild
Eat water,Reptilia,Anura,4387.272,773.59,Near Threatened
Increase direction,Amphibia,Squamata,2955.738,2465.41,Least Concern
Actually marriage,Reptilia,Anura,3029.944,1441.87,Least Concern
Worker create,Aves,Carnivora,4183.283,1680.37,Critically Endangered
Church data,Aves,Primates,2126.061,1038.69,Near Threatened
Example child,Mammalia,Rodentia,1514.733,2839.33,Extinct in the Wild
Force both,Amphibia,Carnivora,700.127,950.74,Endangered
Natural finish,Actinopterygii,Carnivora,2889.912,443.85,Endangered
State hope,Aves,Squamata,1452.573,601.73,Endangered
Us simple,Actinopterygii,Carnivora,2322.495,189.26,Vulnerable
Ten rule,Actinopterygii,Rodentia,991.367,2322.81,Least Concern
Sometimes character,Amphibia,Carnivora,3670.877,1601.86,Endangered
Prepare face,Amphibia,Passeriformes,3660.135,1372.09,Near Threatened
Before author,Aves,Rodentia,3052.73,2055.06,Critically Endangered
Product chance,Amphibia,Primates,4837.767,622.31,Near Threatened
Effort need,Aves,Passeriformes,1530.861,2616.2,Near Threatened
City be,Actinopterygii,Rodentia,4883.448,1217.75,Vulnerable
Decide professional,Reptilia,Anura,3466.043,79.98,Extinct in the Wild
Black ground,Actinopterygii,Squamata,1646.02,1849.52,Endangered
Certain race,Amphibia,Rodentia,4997.996,1916.73,Extinct in the Wild
Political enough,Actinopterygii,Rodentia,3619.064,346.47,Critically Endangered
Set certainly,Mammalia,Passeriformes,1052.156,40.39,Near Threatened
Exist happy,Mammalia,Anura,3248.149,2799.57,Extinct in the Wild
Onto within,Actinopterygii,Rodentia,3398.631,2505.27,Least Concern
Size successful,Aves,Primates,1799.744,265.62,Near Threatened
Road fish,Actinopterygii,Primates,3047.763,140.03,Near Threatened
Again seven,Actinopterygii,Passeriformes,630.328,2756.42,Endangered
Hour great,Mammalia,Rodentia,38.365,1246.6,Vulnerable
Avoid direction,Aves,Carnivora,4668.538,1452.57,Near Threatened
Industry day,Aves,Anura,3379.225,226.23,Extinct in the Wild
Build imagine,Reptilia,Anura,1914.602,975.76,Vulnerable
Plant suggest,Actinopterygii,Passeriformes,1086.861,2313.0,Near Threatened
Here sure,Aves,Squamata,2295.596,938.02,Critically Endangered
Church think,Reptilia,Rodentia,1860.056,1670.85,Least Concern
Military throughout,Mammalia,Passeriformes,706.894,1576.09,Vulnerable
Surface believe,Amphibia,Squamata,4001.061,2045.28,Least Concern
Daughter tend,Aves,Passeriformes,2169.27,1537.5,Vulnerable
Effort possible,Actinopterygii,Primates,3086.257,439.32,Extinct in the Wild
Behind far,Aves,Rodentia,4333.302,2360.02,Critically Endangered
Population push,Mammalia,Carnivora,572.633,2027.62,Near Threatened
Reach behavior,Mammalia,Carnivora,333.803,2766.76,Extinct in the Wild
Pm best,Actinopterygii,Rodentia,992.343,1279.35,Extinct in the Wild
Station reflect,Actinopterygii,Squamata,3545.128,2323.11,Extinct in the Wild
Consider take,Amphibia,Squamata,3092.86,542.99,Near Threatened
Investment everything,Amphibia,Rodentia,460.836,401.29,Near Threatened
Four physical,Actinopterygii,Primates,4952.713,2465.69,Extinct in the Wild
Line situation,Amphibia,Rodentia,3964.388,1443.79,Vulnerable
Community report,Mammalia,Squamata,3895.346,43.71,Vulnerable
Wife open,Mammalia,Anura,3746.275,28.72,Critically Endangered
Smile people,Amphibia,Anura,965.021,2274.46,Endangered
Generation do,Mammalia,Rodentia,3292.952,192.96,Extinct in the Wild
Must toward,Mammalia,Anura,471.678,2438.86,Least Concern
Participant edge,Aves,Primates,4789.862,2593.27,Least Concern
Rest employee,Amphibia,Carnivora,4433.624,810.87,Critically Endangered
Couple can,Actinopterygii,Squamata,1670.811,1898.82,Near Threatened
Drive single,Mammalia,Primates,1790.273,2042.15,Least Concern
Indeed finish,Mammalia,Primates,1042.149,2404.73,Vulnerable
Trade work,Reptilia,Rodentia,3415.036,1697.7,Near Threatened
Here hit,Actinopterygii,Squamata,4270.471,321.7,Near Threatened
One during,Amphibia,Squamata,556.559,2186.76,Least Concern
Green area,Aves,Carnivora,1315.498,2472.59,Critically Endangered
