species,class,order,weight_kg,length_cm,conservation_status
Maintain like,Actinopterygii,Squamata,2680.702,940.07,Critically Endangered
Kind training,Aves,Anura,136.061,2826.53,Near Threatened
Mention human,Aves,Passeriformes,1015.82,1157.7,Vulnerable
Trip organization,Actinopterygii,Passeriformes,3292.111,2224.08,Extinct in the Wild
Skill case,Amphibia,Squamata,2676.783,2878.13,Critically Endangered
Tough success,Reptilia,Passeriformes,4353.634,2574.46,Extinct in the Wild
Sing turn,Amphibia,Anura,1450.365,71.96,Vulnerable
Resource we,Aves,Rodentia,1137.947,2039.19,Least Concern
Far TV,Actinopterygii,Passeriformes,3200.766,1023.53,Extinct in the Wild
Majority worker,Amphibia,Anura,4880.861,57.18,Near Threatened
Apply expert,Aves,Carnivora,1456.176,2406.72,Near Threatened
By management,Mammalia,Rodentia,3186.681,1018.11,Vulnerable
Similar figure,Aves,Carnivora,4154.731,2065.69,Endangered
Culture south,Aves,Carnivora,3251.863,56.17,Endangered
Maybe feel,Amphibia,Carnivora,1277.104,2829.99,Vulnerable
Soldier human,Mammalia,Passeriformes,4949.596,758.39,Vulnerable
Court ability,Reptilia,Squamata,1409.06,1406.12,Critically Endangered
Almost why,Actinopterygii,Anura,1913.128,1049.86,Extinct in the Wild
Bring step,Aves,Anura,1273.257,151.94,Near Threatened
Appear game,Reptilia,Passeriformes,2712.012,2185.71,Vulnerable
News behavior,Amphibia,Anura,2501.428,591.07,Extinct in the Wild
Least meeting,Reptilia,Rodentia,1210.283,2702.22,Least Concern
Eight wrong,Actinopterygii,Squamata,36.681,1489.57,Extinct in the Wild
Amount social,Reptilia,Carnivora,3134.993,1973.79,Least Concern
Course right,Aves,Anura,2176.586,2481.67,Extinct in the Wild
Month about,Aves,Carnivora,2655.811,992.96,Critically Endangered
Message peace,Actinopterygii,Passeriformes,3506.87,850.69,Critically Endangered
Heavy common,Reptilia,Anura,4246.735,2721.39,Least Concern
Blue form,Actinopterygii,Primates,4938.659,745.78,Extinct in the Wild
Everything mean,Amphibia,Primates,1677.254,1753.21,Near Threatened
Agreement should,Reptilia,Squamata,476.321,119.67,Least Concern
Many return,Reptilia,Squamata,996.604,161.87,Least Concern
Beat how,Amphibia,Squamata,4513.464,1787.07,Vulnerable
Despite professional,Reptilia,Anura,3598.356,1236.11,Near Threatened
In teacher,Aves,Anura,3788.547,48.77,Critically Endangered
Success myself,Mammalia,Rodentia,710.373,889.4,Vulnerable
Animal attention,Reptilia,Passeriformes,286.511,679.81,Endangered
