species,class,order,weight_kg,length_cm,conservation_status
Interest will,Aves,Primates,1856.498,2608.75,Near Threatened
Push blood,Reptilia,Primates,3974.375,2677.21,Vulnerable
Commercial foreign,Actinopterygii,Rodentia,362.174,1520.33,Extinct in the Wild
Evidence yet,Aves,Anura,2251.333,805.85,Critically Endangered
Oil picture,Reptilia,Rodentia,3938.354,2165.76,Endangered
Argue focus,Aves,Rodentia,3370.458,2842.17,Least Concern
Gun decide,Amphibia,Squamata,840.779,1187.44,Critically Endangered
About partner,Amphibia,Carnivora,1510.023,950.86,Near Threatened
So position,Reptilia,Rodentia,2333.47,425.93,Vulnerable
North hit,Aves,Carnivora,1631.516,2111.42,Near Threatened
Individual history,Mammalia,Primates,2107.699,85.29,Near Threatened
Far wife,Mammalia,Carnivora,2948.386,398.16,Near Threatened
Nature tell,Mammalia,Primates,4999.648,27.12,Extinct in the Wild
Mind national,Aves,Primates,268.308,2687.92,Critically Endangered
Special each,Mammalia,Squamata,4307.192,399.41,Near Threatened
Build wait,Aves,Rodentia,3384.072,1039.73,Near Threatened
Bar floor,Aves,Primates,4406.565,2289.25,Least Concern
Suffer assume,Amphibia,Primates,301.867,174.93,Least Concern
Student area,Aves,Passeriformes,2615.551,1162.97,Least Concern
Person baby,Reptilia,Squamata,2324.919,1038.9,Least Concern
Strategy song,Mammalia,Carnivora,4880.366,2206.3,Critically Endangered
Instead break,Reptilia,Rodentia,4154.233,518.68,Vulnerable
Become senior,Aves,Anura,2375.003,1027.76,Vulnerable
Decision operation,Amphibia,Carnivora,2547.945,324.43,Near Threatened
Appear suddenly,Actinopterygii,Primates,4957.839,14.41,Vulnerable
Finally accept,Amphibia,Carnivora,2545.012,2110.05,Critically Endangered
Her usually,Mammalia,Carnivora,478.295,2911.91,Near Threatened
Movie evidence,Aves,Rodentia,3147.631,2367.2,Extinct in the Wild
Coach agent,Amphibia,Anura,2723.663,1319.23,Critically Endangered
Kid budget,Actinopterygii,Carnivora,4196.357,548.01,Near Threatened
Study material,Amphibia,Squamata,1791.3,2569.05,Extinct in the Wild
Mean day,Actinopterygii,Squamata,1914.531,1838.25,Endangered
Head from,Mammalia,Rodentia,443.428,2349.24,Least Concern
Well director,Mammalia,Passeriformes,4470.378,2682.25,Near Threatened
She human,Aves,Primates,2770.914,932.64,Endangered
Collection forget,Aves,Squamata,2641.004,1633.54,Extinct in the Wild
Body sea,Amphibia,Squamata,4603.116,904.15,Vulnerable
Network economy,Mammalia,Rodentia,2317.149,2132.95,Endangered
Here friend,Aves,Primates,937.026,1025.4,Critically Endangered
Billion effect,Aves,Anura,3556.203,1493.17,Near Threatened
Whether wide,Reptilia,Rodentia,750.939,2177.8,Endangered
Voice possible,Aves,Anura,1986.651,1992.4,Critically Endangered
Who education,Amphibia,Squamata,3666.641,2736.96,Critically Endangered
Stay explain,Reptilia,Rodentia,4310.921,1404.08,Near Threatened
Many network,Aves,Primates,2028.907,799.53,Critically Endangered
Garden laugh,Amphibia,Squamata,184.806,2416.4,Near Threatened
Yeah dream,Actinopterygii,Carnivora,2219.098,1487.29,Critically Endangered
Radio large,Mammalia,Squamata,2661.098,2679.04,Vulnerable
Report group,Amphibia,Carnivora,16.884,174.44,Least Concern
Civil kitchen,Reptilia,Carnivora,4137.032,707.67,Near Threatened
Money matter,Amphibia,Anura,1218.63,2428.5,Endangered
She be,Mammalia,Squamata,3191.808,2157.7,Endangered
Least always,Actinopterygii,Rodentia,4822.743,2692.53,Vulnerable
Movie game,Reptilia,Passeriformes,709.242,2997.01,Near Threatened
Natural gun,Amphibia,Passeriformes,2309.039,1031.21,Extinct in the Wild
Series must,Actinopterygii,Anura,2476.307,545.75,Vulnerable
Seven there,Actinopterygii,Primates,2544.548,2274.04,Vulnerable
Nation market,Actinopterygii,Carnivora,144.038,2178.61,Critically Endangered
Son sign,Actinopterygii,Squamata,1313.857,2836.5,Endangered
Bad natural,Amphibia,Carnivora,3787.025,2271.43,Vulnerable
Player people,Actinopterygii,Rodentia,3765.864,2608.81,Least Concern
Everything purpose,Mammalia,Passeriformes,4270.355,1885.89,Least Concern
Experience page,Reptilia,Rodentia,304.054,2836.56,Endangered
Peace within,Actinopterygii,Primates,4751.036,337.61,Endangered
Best town,Amphibia,Primates,767.826,1095.17,Extinct in the Wild
Support strong,Amphibia,Primates,3134.41,2291.74,Near Threatened
Summer out,Reptilia,Carnivora,4287.776,2332.44,Extinct in the Wild
Treat chair,Actinopterygii,Carnivora,112.034,1616.61,Endangered
Allow fear,Reptilia,Passeriformes,3070.513,261.99,Least Concern
Capital ready,Aves,Primates,2106.031,276.0,Extinct in the Wild
Painting protect,Mammalia,Passeriformes,2350.274,1220.43,Extinct in the Wild
Industry word,Actinopterygii,Passeriformes,2000.331,1362.5,Least Concern
Party young,Amphibia,Anura,4796.011,810.76,Vulnerable
Realize them,Aves,Squamata,4077.611,1566.35,Endangered
Bag do,Aves,Anura,274.256,2025.42,Near Threatened
Network study,Actinopterygii,Anura,2013.111,87.7,Endangered
Effort how,Actinopterygii,Carnivora,1581.059,176.29,Vulnerable
Low letter,Actinopterygii,Primates,2820.425,359.71,Vulnerable
Available up,Mammalia,Passeriformes,3405.502,2248.47,Extinct in the Wild
Occur save,Mammalia,Rodentia,4471.801,1037.75,Near Threatened
According push,Amphibia,Carnivora,1374.067,800.25,Endangered
Medical artist,Mammalia,Carnivora,4713.107,1290.25,Near Threatened
Night teach,Actinopterygii,Squamata,2447.757,1031.4,Critically Endangered
Military war,Reptilia,Anura,2715.532,1407.94,Near Threatened
Perform recent,Actinopterygii,Rodentia,2964.073,1171.05,Extinct in the Wild
Other civil,Amphibia,Rodentia,3463.564,402.79,Least Concern
Third indicate,Aves,Primates,595.778,571.42,Endangered
Together professional,Actinopterygii,Primates,1206.014,1835.41,Vulnerable
Accept design,Actinopterygii,Rodentia,3089.658,789.54,Critically Endangered
Task size,Aves,Carnivora,4498.616,2367.23,Critically Endangered
Customer piece,Reptilia,Carnivora,3887.139,162.9,Endangered
Close analysis,Amphibia,Passeriformes,4674.155,1093.57,Near Threatened
Fight together,Aves,Carnivora,571.885,387.81,Vulnerable
Daughter nice,Mammalia,Anura,4518.825,2483.38,Least Concern
Prepare partner,Amphibia,Rodentia,2109.198,422.43,Vulnerable
Matter year,Amphibia,Primates,1412.33,901.31,Extinct in the Wild
Could believe,Amphibia,Carnivora,1957.282,1972.92,Endangered
Remember site,Amphibia,Passeriformes,1688.918,781.01,Endangered
Rise decision,Aves,Squamata,2119.004,447.94,Endangered
Various authority,Mammalia,Rodentia,2291.266,469.48,Critically Endangered
Their authority,Amphibia,Squamata,3888.212,1819.14,Near Threatened
Lead want,Reptilia,Carnivora,1455.336,2172.45,Endangered
Never yourself,Actinopterygii,Passeriformes,3283.663,2274.53,Endangered
It short,Actinopterygii,Rodentia,4402.977,1579.65,Critically Endangered
Woman student,Actinopterygii,Primates,1945.91,2349.94,Extinct in the Wild
Music want,Actinopterygii,Anura,4135.744,414.08,Critically Endangered
Central truth,Mammalia,Anura,3210.613,2895.79,Least Concern
Perhaps music,Reptilia,Primates,505.343,2945.55,Least Concern
Contain do,Mammalia,Primates,4245.365,2521.69,Endangered
Leave animal,Mammalia,Anura,1133.14,2938.81,Vulnerable
Whom practice,Aves,Primates,4939.727,2090.37,Endangered
Standard choice,Mammalia,Passeriformes,2789.655,1729.68,Critically Endangered
Your arm,Amphibia,Passeriformes,2497.643,1702.3,Critically Endangered
Finish best,Actinopterygii,Anura,4005.797,261.71,Least Concern
