species,class,order,weight_kg,length_cm,conservation_status
Shake see,Aves,Passeriformes,4987.639,2729.1,Critically Endangered
Evidence such,Reptilia,Passeriformes,2517.435,2188.45,Vulnerable
Continue perhaps,Aves,Passeriformes,189.582,259.23,Least Concern
Find seek,Aves,Squamata,323.655,1289.29,Near Threatened
Of after,Mammalia,Carnivora,4785.124,2254.34,Least Concern
Sort political,Amphibia,Passeriformes,1991.351,1799.78,Vulnerable
Property address,Actinopterygii,Rodentia,2401.374,1028.5,Endangered
Prevent right,Reptilia,Squamata,2563.412,976.86,Least Concern
Standard its,Aves,Anura,3323.961,131.84,Extinct in the Wild
Responsibility thus,Aves,Squamata,1854.931,718.4,Least Concern
Total defense,Mammalia,Squamata,862.273,1482.84,Extinct in the Wild
Present wind,Aves,Carnivora,3501.494,1814.84,Extinct in the Wild
Minute article,Aves,Primates,2373.085,553.38,Endangered
Up learn,Amphibia,Passeriformes,1882.771,2708.36,Near Threatened
Color first,Mammalia,Anura,3385.552,657.37,Vulnerable
Natural tonight,Actinopterygii,Primates,3000.966,1063.59,Critically Endangered
Heavy Democrat,Reptilia,Passeriformes,4151.79,418.8,Least Concern
Investment of,Amphibia,Carnivora,1277.811,628.58,Vulnerable
Total deep,Mammalia,Passeriformes,2153.035,2712.17,Least Concern
Last agree,Actinopterygii,Squamata,1822.245,235.85,Vulnerable
Type bring,Mammalia,Carnivora,1021.296,2913.02,Endangered
Military image,Actinopterygii,Primates,326.705,1734.09,Extinct in the Wild
Standard cause,Actinopterygii,Anura,4837.897,1049.46,Vulnerable
Question cover,Aves,Squamata,529.11,1876.39,Least Concern
Trip themselves,Aves,Squamata,4764.81,2736.38,Least Concern
Along rate,Aves,Carnivora,4505.58,620.88,Least Concern
Since show,Actinopterygii,Primates,585.741,2194.36,Endangered
Teacher above,Actinopterygii,Anura,1833.798,160.45,Least Concern
Bank learn,Actinopterygii,Primates,3768.148,432.15,Endangered
Whom discover,Actinopterygii,Primates,3896.915,2313.0,Critically Endangered
Worker popular,Amphibia,Squamata,2429.472,1682.93,Vulnerable
Thing general,Amphibia,Anura,1319.676,1089.6,Vulnerable
Above try,Aves,Primates,928.793,759.52,Endangered
Become very,Actinopterygii,Primates,233.231,2251.55,Vulnerable
How cell,Actinopterygii,Carnivora,1140.018,854.74,Endangered
Fear attorney,Aves,Rodentia,733.386,2855.76,Least Concern
Well catch,Amphibia,Passeriformes,336.712,1742.0,Critically Endangered
Sport gun,Actinopterygii,Passeriformes,4056.254,2103.44,Least Concern
Partner dream,Amphibia,Squamata,4997.067,2147.03,Critically Endangered
Edge avoid,Actinopterygii,Rodentia,4031.341,2247.61,Near Threatened
Mission expect,Aves,Passeriformes,1623.88,13.04,Critically Endangered
Company forget,Actinopterygii,Primates,4052.849,583.26,Near Threatened
How discussion,Actinopterygii,Rodentia,3948.034,2561.75,Endangered
Let work,Actinopterygii,Carnivora,3009.849,1873.34,Extinct in the Wild
Moment grow,Reptilia,Squamata,2054.917,585.8,Vulnerable
Song outside,Amphibia,Rodentia,4821.797,1880.01,Least Concern
Term likely,Actinopterygii,Rodentia,2653.161,731.35,Vulnerable
Federal protect,Mammalia,Rodentia,3698.695,2158.19,Critically Endangered
Body hold,Aves,Carnivora,2353.124,1826.05,Endangered
Deal street,Actinopterygii,Passeriformes,2318.097,321.15,Extinct in the Wild
List happy,Amphibia,Carnivora,2347.572,304.1,Vulnerable
Area fine,Aves,Primates,558.316,1824.04,Vulnerable
Usually upon,Actinopterygii,Squamata,2735.367,1790.62,Endangered
Raise near,Mammalia,Rodentia,4589.702,461.85,Critically Endangered
Offer every,Reptilia,Passeriformes,4217.237,2029.29,Vulnerable
Can who,Reptilia,Anura,326.444,1706.84,Critically Endangered
