species,class,order,weight_kg,length_cm,conservation_status
Know arm,Aves,Carnivora,2967.68,1742.93,Critically Endangered
Foreign toward,Reptilia,Passeriformes,1215.632,391.66,Least Concern
Far continue,Aves,Rodentia,4789.677,1252.47,Near Threatened
Past knowledge,Aves,Rodentia,4892.313,2413.91,Extinct in the Wild
Per old,Aves,Primates,827.7,548.41,Endangered
Issue else,Aves,Carnivora,449.512,2411.08,Extinct in the Wild
Surface cold,Amphibia,Rodentia,2733.628,52.31,Near Threatened
Age third,Reptilia,Carnivora,379.838,438.08,Near Threatened
Note occur,Reptilia,Anura,984.784,72.71,Extinct in the Wild
Above full,Aves,Rodentia,1444.947,2703.24,Least Concern
Her necessary,Aves,Carnivora,1882.302,2447.01,Endangered
To season,Reptilia,Primates,318.434,1288.48,Critically Endangered
Student whole,Mammalia,Anura,4420.378,2603.09,Endangered
Us lawyer,Mammalia,Carnivora,3862.531,1246.71,Extinct in the Wild
Everything walk,Actinopterygii,Carnivora,3150.512,1498.49,Vulnerable
Else space,Actinopterygii,Anura,2967.685,255.21,Vulnerable
Understand require,Aves,Primates,3273.87,699.56,Extinct in the Wild
Believe citizen,Aves,Squamata,4284.85,804.6,Least Concern
About Democrat,Amphibia,Anura,3321.838,1433.95,Near Threatened
Career yeah,Aves,Passeriformes,390.483,931.72,Vulnerable
Body yet,Mammalia,Rodentia,1031.465,764.71,Endangered
Represent soon,Mammalia,Passeriformes,944.753,1109.42,Near Threatened
Action happy,Amphibia,Anura,175.681,376.19,Near Threatened
Century consumer,Mammalia,Rodentia,19.49,46.33,Vulnerable
Probably here,Aves,Primates,52.055,1697.88,Extinct in the Wild
Dog task,Amphibia,Squamata,2214.885,2783.78,Endangered
Few life,Mammalia,Anura,2982.896,2430.73,Critically Endangered
Edge money,Aves,Passeriformes,1636.792,1104.08,Critically Endangered
Voice fact,Mammalia,Passeriformes,3572.27,1532.46,Critically Endangered
Behind to,Reptilia,Passeriformes,4560.875,2161.88,Endangered
Goal party,Mammalia,Carnivora,2000.81,1369.49,Least Concern
Ability him,Actinopterygii,Primates,4178.12,1871.83,Vulnerable
However government,Mammalia,Anura,2614.821,525.71,Near Threatened
Wear government,Actinopterygii,Passeriformes,2542.61,873.51,Critically Endangered
Break set,Actinopterygii,Squamata,3299.803,2955.49,Least Concern
Accept social,Reptilia,Rodentia,1781.272,1527.43,Vulnerable
Evidence dog,Amphibia,Passeriformes,4197.399,1282.33,Near Threatened
Different argue,Mammalia,Rodentia,3000.187,310.64,Vulnerable
Today in,Mammalia,Passeriformes,2932.405,947.69,Vulnerable
Paper open,Aves,Passeriformes,3659.576,1053.83,Extinct in the Wild
Join laugh,Reptilia,Passeriformes,1936.291,2124.85,Least Concern
Administration top,Reptilia,Anura,3738.599,1895.68,Endangered
Bed together,Reptilia,Passeriformes,1800.521,1833.95,Vulnerable
Mention age,Mammalia,Rodentia,2293.715,2610.84,Vulnerable
If possible,Mammalia,Squamata,1797.715,1350.86,Extinct in the Wild
Debate cultural,Aves,Anura,3888.175,1437.07,Critically Endangered
Fire seven,Amphibia,Primates,1511.788,964.86,Least Concern
Somebody nation,Aves,Primates,504.874,460.75,Endangered
Minute tell,Amphibia,Primates,2006.84,879.54,Near Threatened
Air science,Amphibia,Squamata,225.166,2192.45,Near Threatened
Apply subject,Amphibia,Passeriformes,874.078,2004.71,Vulnerable
American federal,Reptilia,Squamata,113.581,1901.9,Near Threatened
Service knowledge,Aves,Carnivora,4347.63,571.8,Extinct in the Wild
Minute lay,Amphibia,Primates,179.534,904.35,Near Threatened
Push establish,Actinopterygii,Rodentia,4019.101,1825.2,Near Threatened
Trip usually,Actinopterygii,Squamata,4593.759,2522.55,Near Threatened
Several foot,Actinopterygii,Primates,3564.491,737.37,Critically Endangered
Born value,Mammalia,Rodentia,2938.322,2973.79,Near Threatened
Customer occur,Aves,Rodentia,4888.458,2353.3,Endangered
Spring stage,Reptilia,Passeriformes,4941.883,1602.65,Critically Endangered
By effect,Amphibia,Passeriformes,2202.206,1495.82,Critically Endangered
Let must,Actinopterygii,Carnivora,1848.29,1887.8,Near Threatened
Affect first,Amphibia,Squamata,305.503,2797.28,Vulnerable
Within purpose,Aves,Passeriformes,565.934,607.42,Critically Endangered
Appear range,Aves,Carnivora,2624.477,645.7,Least Concern
Staff oil,Actinopterygii,Rodentia,606.416,2082.21,Extinct in the Wild
Meet sport,Actinopterygii,Passeriformes,1354.853,9.58,Endangered
Drive pick,Actinopterygii,Squamata,1080.612,118.27,Near Threatened
Continue imagine,Amphibia,Carnivora,3120.876,442.2,Least Concern
Happy soldier,Aves,Carnivora,4140.714,2601.75,Endangered
Sense back,Actinopterygii,Anura,1998.937,362.18,Critically Endangered
Standard middle,Mammalia,Squamata,1645.586,2055.59,Least Concern
Must respond,Reptilia,Anura,4214.142,1947.51,Critically Endangered
Later well,Amphibia,Rodentia,3615.171,1960.48,Endangered
Available keep,Actinopterygii,Anura,1044.683,1138.18,Endangered
Management box,Amphibia,Rodentia,4473.005,731.87,Extinct in the Wild
Nothing talk,Amphibia,Squamata,4347.647,993.37,Vulnerable
Off of,Actinopterygii,Anura,2731.162,492.48,Least Concern
Debate design,Actinopterygii,Anura,1288.111,508.6,Endangered
Maintain price,Mammalia,Squamata,1714.204,838.52,Critically Endangered
Step prepare,Reptilia,Anura,317.102,1721.37,Critically Endangered
Bed daughter,Mammalia,Primates,1597.624,466.11,Extinct in the Wild
Key just,Actinopterygii,Rodentia,1974.358,2012.78,Extinct in the Wild
Hit discuss,Mammalia,Rodentia,3576.338,2171.46,Extinct in the Wild
Between phone,Mammalia,Carnivora,633.704,610.28,Critically Endangered
Floor player,Aves,Anura,4727.6,1903.92,Extinct in the Wild
Purpose group,Actinopterygii,Carnivora,3438.549,683.02,Critically Endangered
Yet blood,Aves,Passeriformes,3029.325,1870.12,Vulnerable
Pressure thought,Aves,Squamata,4774.267,2355.95,Extinct in the Wild
Word race,Mammalia,Rodentia,2762.21,1699.61,Critically Endangered
Produce voice,Aves,Rodentia,3231.481,577.79,Least Concern
Cold finally,Actinopterygii,Primates,2817.248,256.13,Extinct in the Wild
Source service,Amphibia,Carnivora,3854.03,2042.36,Vulnerable
Myself tend,Mammalia,Carnivora,3674.467,43.02,Vulnerable
Total modern,Mammalia,Rodentia,1572.065,1863.86,Near Threatened
Certainly drug,Actinopterygii,Rodentia,4545.106,1614.44,Critically Endangered
Process too,Amphibia,Primates,2707.928,2030.14,Near Threatened
Assume like,Amphibia,Squamata,3963.918,2145.79,Critically Endangered
School there,Aves,Rodentia,4858.121,557.71,Least Concern
Dog various,Reptilia,Squamata,4055.742,2572.67,Least Concern
Player prepare,Amphibia,Anura,863.138,1011.34,Vulnerable
Support seem,Aves,Rodentia,4273.231,906.33,Endangered
National group,Actinopterygii,Rodentia,2428.465,1991.32,Least Concern
Central then,Aves,Anura,1827.178,148.08,Critically Endangered
Century argue,Amphibia,Primates,3537.836,1811.84,Critically Endangered
Fill picture,Amphibia,Carnivora,1424.801,96.07,Endangered
Few color,Reptilia,Primates,1004.892,147.77,Critically Endangered
Follow after,Amphibia,Carnivora,1366.471,471.52,Near Threatened
Body training,Amphibia,Squamata,1140.281,1922.49,Near Threatened
Cultural able,Reptilia,Anura,2128.963,2617.01,Endangered
Participant book,Reptilia,Carnivora,1699.715,2364.44,Vulnerable
Major hear,Actinopterygii,Rodentia,3736.488,735.76,Least Concern
Vote human,Aves,Carnivora,3143.396,847.54,Critically Endangered
Stage wear,Reptilia,Rodentia,574.824,2242.21,Near Threatened
Kitchen other,Amphibia,Rodentia,2832.497,2974.12,Least Concern
Build road,Mammalia,Passeriformes,4029.704,2948.6,Least Concern
Business society,Mammalia,Squamata,2751.2,1701.82,Vulnerable
Raise heart,Actinopterygii,Rodentia,1023.371,2544.96,Least Concern
Push usually,Amphibia,Anura,2926.246,2590.52,Critically Endangered
Itself low,Aves,Carnivora,2073.328,2612.39,Extinct in the Wild
Partner especially,Actinopterygii,Primates,1970.493,2862.25,Critically Endangered
Body record,Mammalia,Rodentia,3814.031,413.46,Critically Endangered
Possible international,Amphibia,Squamata,4537.08,2248.49,Endangered
Either sometimes,Amphibia,Rodentia,2625.908,835.55,Vulnerable
Upon recognize,Mammalia,Passeriformes,2434.71,2714.32,Least Concern
Him military,Amphibia,Squamata,4444.604,1971.11,Endangered
Too pick,Mammalia,Primates,3205.723,1648.65,Endangered
Card cover,Reptilia,Primates,153.318,1696.68,Near Threatened
Red number,Reptilia,Passeriformes,4400.235,1119.12,Endangered
World floor,Amphibia,Rodentia,3461.5,174.14,Vulnerable
Management soldier,Mammalia,Anura,3301.203,53.46,Vulnerable
Would use,Mammalia,Carnivora,3009.894,2352.34,Near Threatened
Compare according,Amphibia,Rodentia,1997.682,579.06,Extinct in the Wild
Already teacher,Amphibia,Carnivora,4116.115,1686.72,Least Concern
Light other,Mammalia,Rodentia,3539.907,1348.27,Near Threatened
Play her,Amphibia,Rodentia,1020.971,340.96,Critically Endangered
Effort hundred,Actinopterygii,Carnivora,567.21,771.29,Extinct in the Wild
Despite sign,Reptilia,Anura,847.351,2639.68,Endangered
Instead drop,Actinopterygii,Carnivora,1262.026,2005.7,Extinct in the Wild
Finally discuss,Amphibia,Rodentia,1186.944,2687.21,Extinct in the Wild
Be voice,Amphibia,Rodentia,1783.698,853.35,Extinct in the Wild
Someone yourself,Amphibia,Rodentia,4168.922,672.98,Extinct in the Wild
Middle happen,Reptilia,Carnivora,2485.648,129.17,Vulnerable
Never young,Amphibia,Passeriformes,448.039,2325.39,Endangered
Well task,Actinopterygii,Rodentia,4219.884,193.57,Near Threatened
Edge born,Mammalia,Rodentia,4565.807,1224.29,Vulnerable
Mean song,Aves,Rodentia,4679.29,2154.57,Critically Endangered
Drop mouth,Amphibia,Passeriformes,2505.101,1350.7,Extinct in the Wild
Say grow,Actinopterygii,Primates,1906.422,1074.87,Near Threatened
Poor song,Aves,Rodentia,3293.562,2003.92,Extinct in the Wild
Receive offer,Reptilia,Carnivora,3653.144,961.78,Extinct in the Wild
Training say,Reptilia,Carnivora,2207.183,2125.92,Critically Endangered
Represent pull,Aves,Primates,2993.773,1131.75,Extinct in the Wild
Sense ball,Aves,Rodentia,2921.396,532.14,Critically Endangered
Later sense,Mammalia,Anura,1405.192,1143.24,Critically Endangered
Step crime,Mammalia,Anura,1128.289,874.21,Least Concern
Thank science,Reptilia,Anura,3511.538,2984.87,Critically Endangered
Go form,Amphibia,Squamata,140.612,325.55,Critically Endangered
Idea she,Mammalia,Primates,439.2,202.79,Least Concern
Structure work,Mammalia,Passeriformes,2221.72,2426.93,Vulnerable
Rule until,Actinopterygii,Primates,1262.113,1222.22,Vulnerable
Argue picture,Amphibia,Rodentia,3216.66,1071.87,Critically Endangered
Or family,Reptilia,Rodentia,617.678,1126.68,Critically Endangered
Attorney task,Amphibia,Passeriformes,2127.652,1228.65,Extinct in the Wild
Issue decade,Reptilia,Primates,654.847,1794.42,Critically Endangered
Policy baby,Aves,Carnivora,2792.828,58.71,Vulnerable
Herself ago,Aves,Anura,2828.167,104.81,Critically Endangered
Third few,Amphibia,Squamata,908.04,2161.82,Critically Endangered
Family open,Mammalia,Passeriformes,1480.257,1239.26,Extinct in the Wild
Alone majority,Amphibia,Rodentia,933.986,461.55,Near Threatened
Speak there,Reptilia,Squamata,1270.817,2740.71,Endangered
Hour country,Reptilia,Anura,763.986,1290.22,Extinct in the Wild
Economic short,Mammalia,Rodentia,4158.27,751.13,Vulnerable
Kind health,Aves,Squamata,983.823,1496.56,Endangered
Medical must,Mammalia,Carnivora,1727.281,412.28,Least Concern
Also PM,Amphibia,Carnivora,908.111,1019.47,Extinct in the Wild
Too interest,Reptilia,Passeriformes,2129.164,726.41,Critically Endangered
Better economy,Amphibia,Rodentia,2945.328,1821.67,Least Concern
Piece test,Actinopterygii,Passeriformes,2828.824,2774.11,Critically Endangered
Set peace,Amphibia,Anura,3895.989,2672.42,Critically Endangered
Executive writer,Reptilia,Anura,1783.148,227.09,Critically Endangered
Most onto,Actinopterygii,Passeriformes,825.265,37.1,Vulnerable
Analysis special,Amphibia,Primates,3175.602,2164.17,Near Threatened
Defense wear,Actinopterygii,Carnivora,911.059,1975.23,Vulnerable
Else beyond,Mammalia,Rodentia,3137.674,213.52,Near Threatened
Participant put,Amphibia,Squamata,170.271,102.04,Critically Endangered
Treatment born,Amphibia,Anura,4063.081,1486.46,Vulnerable
Economy which,Mammalia,Passeriformes,4955.641,500.15,Vulnerable
Official their,Actinopterygii,Anura,4479.679,2608.32,Endangered
Kind power,Amphibia,Carnivora,4186.277,264.26,Critically Endangered
Station teach,Mammalia,Primates,1922.57,56.71,Near Threatened
Somebody newspaper,Amphibia,Passeriformes,120.064,2255.89,Endangered
One case,Reptilia,Rodentia,1942.907,899.22,Near Threatened
End coach,Aves,Carnivora,4741.695,991.01,Extinct in the Wild
Particularly note,Reptilia,Primates,3284.17,1514.54,Least Concern
At establish,Amphibia,Anura,3130.481,731.31,Near Threatened
Whom final,Actinopterygii,Primates,4702.364,83.88,Critically Endangered
He note,Amphibia,Primates,207.324,1251.99,Endangered
Build memory,Aves,Carnivora,4558.417,1786.92,Near Threatened
Art answer,Reptilia,Primates,2535.953,1248.35,Critically Endangered
Culture group,Mammalia,Carnivora,1015.816,2296.94,Vulnerable
Guess cut,Amphibia,Carnivora,1163.439,1863.23,Least Concern
Gas pay,Actinopterygii,Squamata,1978.81,1388.48,Near Threatened
While popular,Aves,Carnivora,209.316,944.62,Extinct in the Wild
Remember six,Amphibia,Anura,456.473,2847.47,Extinct in the Wild
Describe other,Aves,Rodentia,1977.821,2314.61,Vulnerable
Perhaps more,Reptilia,Carnivora,3779.199,1427.6,Extinct in the Wild
Federal stop,Mammalia,Anura,2262.824,2915.98,Endangered
Image lead,Amphibia,Passeriformes,707.692,2769.0,Near Threatened
Spring job,Mammalia,Rodentia,3485.089,2275.19,Least Concern
Program question,Amphibia,Rodentia,1164.696,2154.84,Critically Endangered
Social type,Mammalia,Anura,4437.656,1580.23,Critically Endangered
Serve company,Aves,Squamata,4642.974,394.26,Critically Endangered
Tend year,Amphibia,Primates,1871.667,2233.83,Extinct in the Wild
Cold treatment,Amphibia,Squamata,2191.396,1394.96,Vulnerable
Court return,Amphibia,Passeriformes,1415.981,2444.15,Near Threatened
Side open,Aves,Primates,2354.758,1880.25,Endangered
Defense card,Aves,Passeriformes,239.949,2174.11,Near Threatened
Goal realize,Mammalia,Primates,2541.608,1489.37,Vulnerable
Season adult,Actinopterygii,Passeriformes,2341.421,2758.05,Endangered
Anyone speak,Amphibia,Anura,3373.09,1488.98,Critically Endangered
Seem candidate,Reptilia,Anura,1533.532,150.33,Least Concern
Those ten,Reptilia,Carnivora,929.04,1592.55,Critically Endangered
American trade,Amphibia,Passeriformes,3500.132,363.16,Endangered
Degree prove,Mammalia,Rodentia,398.501,121.33,Vulnerable
Nearly deep,Reptilia,Rodentia,2582.25,2782.71,Critically Endangered
Down thing,Reptilia,Rodentia,4937.9,1367.1,Least Concern
Usually seek,Amphibia,Anura,3316.916,695.49,Near Threatened
Truth design,Amphibia,Carnivora,2775.446,691.51,Least Concern
Himself last,Aves,Rodentia,2046.858,1449.55,Near Threatened
Collection challenge,Amphibia,Rodentia,1574.384,2175.76,Vulnerable
Reduce true,Aves,Primates,3706.94,2925.37,Endangered
Table to,Amphibia,Passeriformes,4781.883,347.21,Vulnerable
News the,Amphibia,Rodentia,3378.378,985.78,Extinct in the Wild
Future benefit,Aves,Carnivora,801.707,1713.58,Extinct in the Wild
Least idea,Aves,Anura,2992.362,1134.64,Near Threatened
Sing case,Actinopterygii,Anura,287.372,2744.59,Least Concern
Program country,Mammalia,Primates,135.011,2599.51,Endangered
Five measure,Aves,Carnivora,2523.965,72.36,Least Concern
Politics bit,Actinopterygii,Carnivora,41.633,607.55,Least Concern
Actually usually,Aves,Rodentia,4951.948,1445.22,Least Concern
Network test,Amphibia,Squamata,3021.75,2513.87,Endangered
White your,Actinopterygii,Passeriformes,1213.851,1741.5,Extinct in the Wild
Coach whose,Amphibia,Primates,3250.931,309.66,Critically Endangered
True political,Aves,Primates,3621.026,2329.57,Extinct in the Wild
Improve black,Reptilia,Primates,2360.406,233.42,Vulnerable
Bar stuff,Mammalia,Squamata,2827.26,2853.68,Extinct in the Wild
Draw choose,Reptilia,Primates,4750.029,694.4,Endangered
Expert view,Reptilia,Anura,588.288,2948.28,Near Threatened
Best be,Actinopterygii,Carnivora,3475.243,1186.98,Least Concern
Word discover,Reptilia,Anura,4604.233,773.42,Least Concern
It your,Reptilia,Anura,2467.928,1768.17,Extinct in the Wild
Foot cup,Reptilia,Squamata,1252.67,1339.12,Endangered
Us off,Amphibia,Anura,1516.322,2428.91,Critically Endangered
Pressure bad,Actinopterygii,Primates,1164.126,506.39,Extinct in the Wild
Glass true,Actinopterygii,Primates,4935.75,1270.32,Near Threatened
Between source,Reptilia,Rodentia,679.052,2773.96,Critically Endangered
Television early,Mammalia,Squamata,3843.577,1246.43,Endangered
Brother you,Amphibia,Squamata,3046.139,2725.26,Endangered
Arrive small,Mammalia,Primates,1807.336,2640.51,Extinct in the Wild
Big summer,Reptilia,Squamata,383.41,294.54,Near Threatened
Tv benefit,Reptilia,Carnivora,2627.034,758.59,Critically Endangered
White old,Aves,Primates,520.49,1816.37,Endangered
Second decade,Amphibia,Squamata,1521.733,1615.91,Extinct in the Wild
Direction allow,Amphibia,Carnivora,4251.689,2217.74,Critically Endangered
So everything,Aves,Primates,4784.368,2848.15,Critically Endangered
Agency fill,Reptilia,Rodentia,3273.395,260.37,Vulnerable
Bar sometimes,Reptilia,Carnivora,840.814,1405.17,Critically Endangered
Character boy,Actinopterygii,Squamata,2050.319,2182.05,Near Threatened
For happy,Actinopterygii,Primates,4392.136,994.19,Endangered
Wait personal,Reptilia,Carnivora,4386.599,1582.09,Vulnerable
Scientist enough,Aves,Primates,2846.565,465.84,Extinct in the Wild
Degree you,Amphibia,Squamata,4767.096,1601.23,Vulnerable
Arrive painting,Amphibia,Passeriformes,56.47,167.83,Vulnerable
Third activity,Actinopterygii,Anura,676.052,2689.68,Near Threatened
Movie near,Actinopterygii,Squamata,1961.491,1094.93,Least Concern
Give agency,Amphibia,Passeriformes,462.357,1166.11,Critically Endangered
Peace southern,Actinopterygii,Squamata,323.584,1202.09,Vulnerable
Live technology,Reptilia,Rodentia,3840.874,1323.21,Least Concern
Outside particularly,Reptilia,Carnivora,3590.878,2601.6,Near Threatened
Although crime,Mammalia,Primates,689.047,257.14,Endangered
And professor,Actinopterygii,Primates,472.551,1258.7,Extinct in the Wild
Up mother,Mammalia,Passeriformes,2876.445,944.51,Extinct in the Wild
Model begin,Actinopterygii,Anura,1378.133,2334.45,Endangered
Happen by,Mammalia,Anura,134.918,720.06,Critically Endangered
Wish ball,Mammalia,Passeriformes,684.599,755.16,Least Concern
Buy week,Mammalia,Rodentia,3043.54,2977.79,Extinct in the Wild
Ability herself,Mammalia,Squamata,3651.386,1585.49,Near Threatened
Style better,Mammalia,Rodentia,1656.679,986.41,Vulnerable
Talk far,Reptilia,Squamata,4767.914,287.7,Endangered
Right of,Mammalia,Squamata,4312.852,1637.34,Least Concern
Time I,Mammalia,Primates,4508.26,206.79,Vulnerable
View with,Amphibia,Anura,3088.187,223.21,Least Concern
Behavior find,Mammalia,Passeriformes,1308.875,552.94,Vulnerable
Member better,Actinopterygii,Primates,3459.919,1851.6,Endangered
Herself future,Aves,Primates,3522.428,2890.89,Critically Endangered
Beat finally,Aves,Primates,3660.915,2113.05,Extinct in the Wild
Garden staff,Mammalia,Carnivora,1321.344,642.21,Vulnerable
Defense after,Mammalia,Passeriformes,4224.734,2974.08,Extinct in the Wild
