species,class,order,weight_kg,length_cm,conservation_status
Claim table,Amphibia,Passeriformes,1593.182,2722.45,Vulnerable
Population after,Actinopterygii,Rodentia,4427.72,1706.19,Near Threatened
Sign where,Mammalia,Rodentia,1351.461,1549.52,Vulnerable
Alone history,Amphibia,Carnivora,4873.55,627.19,Endangered
Along rule,Aves,Primates,1755.694,1710.34,Near Threatened
Go long,Actinopterygii,Squamata,77.802,2288.68,Endangered
Leg knowledge,Actinopterygii,Squamata,3785.504,2751.82,Extinct in the Wild
Society without,Aves,Anura,4049.852,1937.02,Endangered
Per gas,Mammalia,Anura,1541.964,2706.49,Endangered
So human,Actinopterygii,Squamata,801.372,2639.5,Least Concern
Model occur,Reptilia,Anura,326.59,2527.46,Critically Endangered
Gun already,Mammalia,Passeriformes,3899.085,1644.98,Critically Endangered
Space paper,Actinopterygii,Anura,547.291,48.69,Extinct in the Wild
Run your,Mammalia,Rodentia,2945.179,909.32,Near Threatened
Poor blood,Actinopterygii,Passeriformes,2086.02,1776.19,Critically Endangered
Require per,Aves,Primates,399.009,2793.05,Least Concern
Best rule,Actinopterygii,Rodentia,909.962,1694.45,Critically Endangered
Real product,Mammalia,Squamata,3303.251,2145.26,Near Threatened
Who billion,Mammalia,Anura,2089.173,2113.89,Near Threatened
Worker church,Amphibia,Rodentia,804.245,2969.0,Near Threatened
Before thing,Amphibia,Squamata,4173.545,2922.13,Vulnerable
Series research,Amphibia,Carnivora,1457.678,661.91,Vulnerable
Important defense,Actinopterygii,Passeriformes,3487.444,2896.28,Critically Endangered
My seek,Amphibia,Squamata,1903.37,116.42,Near Threatened
Modern across,Amphibia,Passeriformes,4753.626,1387.52,Vulnerable
Once magazine,Reptilia,Passeriformes,4246.719,381.07,Vulnerable
Image add,Aves,Anura,1784.197,541.43,Endangered
Value bar,Mammalia,Rodentia,470.119,406.17,Endangered
System for,Aves,Rodentia,3271.143,1627.0,Endangered
Sense attack,Mammalia,Carnivora,2060.134,2348.35,Near Threatened
Security hear,Actinopterygii,Passeriformes,981.183,2139.55,Vulnerable
First want,Amphibia,Squamata,535.652,1366.09,Vulnerable
Cultural behavior,Aves,Squamata,3694.111,1569.77,Near Threatened
As rock,Amphibia,Rodentia,2143.005,251.48,Vulnerable
Pm discover,Mammalia,Carnivora,4513.045,1321.43,Near Threatened
Program main,Reptilia,Squamata,3060.459,1644.7,Critically Endangered
World rise,Amphibia,Passeriformes,1684.114,2623.27,Endangered
Beautiful space,Amphibia,Primates,1472.2,452.43,Vulnerable
Care sport,Aves,Rodentia,3954.722,2015.61,Vulnerable
Visit help,Reptilia,Passeriformes,735.952,2068.7,Least Concern
Education health,Mammalia,Passeriformes,825.911,1373.78,Vulnerable
Appear recently,Aves,Carnivora,1561.358,1402.23,Extinct in the Wild
Against simply,Amphibia,Primates,3598.988,2473.26,Least Concern
Pick present,Reptilia,Passeriformes,416.541,2721.75,Extinct in the Wild
Cold crime,Reptilia,Rodentia,4027.872,2895.32,Extinct in the Wild
Knowledge soon,Aves,Passeriformes,3222.338,1741.19,Critically Endangered
Soon after,Aves,Squamata,3479.723,1078.49,Critically Endangered
Point art,Mammalia,Rodentia,4306.812,1250.74,Endangered
Step once,Aves,Rodentia,4159.305,1015.3,Near Threatened
Similar how,Actinopterygii,Passeriformes,4360.761,1517.29,Extinct in the Wild
Around customer,Reptilia,Primates,1294.633,1479.73,Vulnerable
While trip,Aves,Squamata,515.263,1133.24,Vulnerable
Garden during,Reptilia,Squamata,2555.119,2185.65,Extinct in the Wild
Space us,Actinopterygii,Passeriformes,2160.911,2249.79,Near Threatened
Suggest friend,Actinopterygii,Primates,2890.51,2554.54,Extinct in the Wild
Clear able,Mammalia,Carnivora,2824.461,103.64,Extinct in the Wild
Lose edge,Reptilia,Passeriformes,3116.267,1822.12,Near Threatened
Service return,Amphibia,Passeriformes,111.029,1893.34,Vulnerable
Education race,Mammalia,Carnivora,3321.732,499.66,Extinct in the Wild
Someone of,Mammalia,Squamata,3630.796,126.59,Endangered
Back final,Aves,Rodentia,370.297,784.11,Vulnerable
Visit hit,Actinopterygii,Rodentia,4675.384,453.33,Least Concern
Head mention,Reptilia,Squamata,1212.52,569.97,Vulnerable
Threat animal,Amphibia,Carnivora,3197.083,1916.69,Endangered
True probably,Amphibia,Rodentia,1460.375,2317.24,Vulnerable
Anyone forget,Mammalia,Carnivora,2964.982,55.47,Extinct in the Wild
Despite close,Actinopterygii,Passeriformes,4422.861,2237.01,Extinct in the Wild
Cell anyone,Aves,Anura,1209.791,2453.3,Near Threatened
