species,class,order,weight_kg,length_cm,conservation_status
Leader away,Actinopterygii,Passeriformes,733.641,2402.49,Endangered
More world,Mammalia,Rodentia,3205.106,798.31,Critically Endangered
None simply,Actinopterygii,Rodentia,4994.745,1981.57,Extinct in the Wild
Picture left,Reptilia,Primates,1162.847,763.13,Least Concern
Organization class,Reptilia,Rodentia,2316.635,2077.11,Near Threatened
Admit structure,Aves,Carnivora,2574.523,1351.82,Least Concern
Skin prove,Actinopterygii,Anura,3870.159,957.47,Critically Endangered
Work dark,Aves,Rodentia,672.349,1764.78,Extinct in the Wild
Federal police,Reptilia,Carnivora,845.364,1796.96,Extinct in the Wild
Court serve,Amphibia,Anura,2960.866,1189.36,Vulnerable
Idea specific,Actinopterygii,Passeriformes,4194.341,2885.33,Vulnerable
Seven claim,Aves,Rodentia,1419.231,1011.22,Least Concern
Area fine,Aves,Carnivora,2494.752,2444.14,Near Threatened
Model training,Actinopterygii,Carnivora,4256.816,674.82,Endangered
Sit nation,Actinopterygii,Squamata,1053.548,315.17,Near Threatened
Nothing series,Amphibia,Anura,2722.436,2850.13,Near Threatened
Early simply,Actinopterygii,Passeriformes,2651.336,2311.0,Least Concern
History put,Aves,Primates,3665.24,1530.0,Endangered
Response purpose,Reptilia,Passeriformes,463.415,1521.4,Extinct in the Wild
Throw physical,Actinopterygii,Primates,931.578,2400.23,Endangered
Up want,Reptilia,Squamata,1885.142,1795.23,Near Threatened
History individual,Actinopterygii,Passeriformes,423.087,450.79,Critically Endangered
Deep identify,Reptilia,Passeriformes,483.107,1823.04,Least Concern
You language,Aves,Squamata,4851.001,1193.34,Extinct in the Wild
Memory building,Mammalia,Passeriformes,1782.37,727.37,Least Concern
Kitchen old,Amphibia,Anura,1016.642,1195.68,Vulnerable
Degree every,Reptilia,Carnivora,3605.231,1520.51,Endangered
Particularly before,Actinopterygii,Rodentia,153.481,2031.44,Vulnerable
Hair lay,Amphibia,Rodentia,2401.375,935.78,Critically Endangered
Close yard,Amphibia,Rodentia,3047.336,317.71,Least Concern
Establish meet,Mammalia,Squamata,1103.988,440.18,Endangered
Evening dream,Amphibia,Carnivora,3042.395,519.45,Endangered
Mean hand,Aves,Rodentia,4646.269,2068.0,Vulnerable
Book ago,Actinopterygii,Carnivora,1020.32,406.63,Extinct in the Wild
Some Democrat,Amphibia,Squamata,1871.477,2076.62,Extinct in the Wild
Civil drive,Reptilia,Squamata,2349.913,1517.97,Least Concern
Receive recognize,Mammalia,Primates,4249.572,103.25,Vulnerable
Study girl,Amphibia,Primates,2087.898,2560.85,Endangered
War fall,Amphibia,Primates,3160.28,813.23,Least Concern
Own model,Reptilia,Carnivora,3320.635,937.21,Extinct in the Wild
Quickly these,Actinopterygii,Passeriformes,3754.526,1009.34,Near Threatened
Point vote,Amphibia,Primates,2144.679,1867.96,Extinct in the Wild
Town break,Reptilia,Carnivora,3030.494,2856.63,Extinct in the Wild
Sing collection,Reptilia,Squamata,2765.113,1751.07,Vulnerable
Nice note,Amphibia,Passeriformes,3797.097,1076.94,Endangered
Start TV,Aves,Passeriformes,2868.348,1963.01,Extinct in the Wild
Congress conference,Actinopterygii,Rodentia,1250.353,2721.06,Endangered
