species,class,order,weight_kg,length_cm,conservation_status
Detail be,Mammalia,Anura,764.604,2834.38,Near Threatened
Never public,Reptilia,Carnivora,1422.729,310.16,Extinct in the Wild
Just authority,Actinopterygii,Carnivora,3921.116,470.34,Near Threatened
In stay,Amphibia,Squamata,2046.415,1771.14,Vulnerable
Development voice,Amphibia,Rodentia,1469.086,1606.8,Near Threatened
Trial newspaper,Aves,Carnivora,3925.921,2553.97,Least Concern
Life manage,Actinopterygii,Passeriformes,2727.087,1115.52,Critically Endangered
Cold best,Actinopterygii,Anura,561.075,696.23,Vulnerable
Prevent actually,Mammalia,Rodentia,2016.63,53.58,Endangered
Story body,Mammalia,Anura,2522.883,2005.59,Extinct in the Wild
Rich whether,Reptilia,Passeriformes,3270.937,2703.9,Extinct in the Wild
White culture,Reptilia,Passeriformes,4244.398,253.87,Vulnerable
If couple,Reptilia,Passeriformes,1689.688,22.12,Vulnerable
Whose matter,Aves,Carnivora,2130.667,2860.53,Least Concern
Step plant,Aves,Rodentia,1911.13,1041.7,Least Concern
Simple affect,Actinopterygii,Rodentia,1919.874,89.9,Endangered
Statement sign,Aves,Anura,2136.436,12.6,Near Threatened
Investment investment,Aves,Carnivora,320.558,1710.69,Near Threatened
President north,Amphibia,Anura,997.49,144.62,Near Threatened
Recognize choose,Mammalia,Primates,4599.324,2095.71,Critically Endangered
Mind general,Amphibia,Rodentia,3593.946,2277.33,Vulnerable
Turn rock,Aves,Primates,3215.214,2891.26,Endangered
Study face,Amphibia,Squamata,954.853,621.49,Extinct in the Wild
Choose particular,Actinopterygii,Squamata,771.8,1054.83,Extinct in the Wild
One lose,Actinopterygii,Carnivora,1716.033,2503.23,Extinct in the Wild
Bed loss,Amphibia,Passeriformes,70.864,1632.9,Least Concern
Guy often,Mammalia,Anura,2341.981,2193.91,Endangered
Training method,Reptilia,Primates,3654.775,1344.13,Endangered
Forget others,Actinopterygii,Passeriformes,809.65,886.12,Least Concern
Situation decide,Reptilia,Rodentia,3982.401,213.58,Endangered
Condition feel,Actinopterygii,Primates,2188.049,1859.17,Extinct in the Wild
Lead even,Reptilia,Carnivora,1301.182,1313.95,Endangered
Doctor yourself,Mammalia,Rodentia,1639.521,2104.57,Least Concern
Official today,Amphibia,Primates,270.225,1789.26,Extinct in the Wild
On culture,Reptilia,Rodentia,1692.82,1818.67,Vulnerable
Hundred environment,Amphibia,Passeriformes,1465.178,2879.84,Near Threatened
Lose go,Amphibia,Rodentia,1905.304,2220.1,Endangered
Computer design,Mammalia,Squamata,1399.421,965.28,Vulnerable
Compare court,Mammalia,Anura,3855.892,2765.92,Vulnerable
New first,Actinopterygii,Carnivora,4479.577,2872.65,Extinct in the Wild
West any,Actinopterygii,Passeriformes,3288.716,729.32,Critically Endangered
Machine design,Aves,Carnivora,1186.989,551.73,Critically Endangered
Discover front,Amphibia,Anura,2866.387,1165.65,Endangered
Theory approach,Aves,Primates,2001.696,810.86,Near Threatened
Speech culture,Mammalia,Carnivora,1242.819,39.34,Near Threatened
Magazine may,Mammalia,Carnivora,2321.659,1964.06,Extinct in the Wild
We learn,Aves,Carnivora,3191.135,284.08,Near Threatened
End kitchen,Amphibia,Primates,1200.957,2829.26,Vulnerable
Seven drive,Aves,Squamata,2689.654,1811.87,Near Threatened
Person never,Aves,Rodentia,3217.715,1919.63,Critically Endangered
Every improve,Amphibia,Squamata,2039.755,1664.73,Extinct in the Wild
Find them,Aves,Passeriformes,2815.179,1798.5,Endangered
House purpose,Amphibia,Anura,842.526,25.54,Critically Endangered
Structure year,Mammalia,Carnivora,4167.233,41.73,Endangered
Fall government,Amphibia,Squamata,4991.466,1895.52,Endangered
Style buy,Aves,Primates,1135.525,2421.06,Vulnerable
Ok even,Reptilia,Rodentia,2695.783,2653.79,Near Threatened
Market general,Mammalia,Rodentia,50.263,914.88,Near Threatened
Born sort,Aves,Carnivora,1766.091,1106.6,Extinct in the Wild
Popular large,Aves,Squamata,3689.147,519.95,Critically Endangered
Point under,Reptilia,Rodentia,155.347,450.47,Endangered
Blood pay,Reptilia,Rodentia,284.101,2917.57,Extinct in the Wild
Along though,Mammalia,Passeriformes,4312.642,1699.06,Endangered
Television new,Aves,Primates,2143.009,173.79,Extinct in the Wild
For two,Actinopterygii,Primates,4193.297,675.91,Endangered
Research nothing,Actinopterygii,Squamata,4115.763,2877.25,Vulnerable
Design dog,Reptilia,Squamata,2486.068,1023.98,Critically Endangered
Determine green,Actinopterygii,Primates,1287.42,1025.89,Extinct in the Wild
Drop compare,Mammalia,Squamata,1995.025,946.22,Least Concern
Those see,Mammalia,Squamata,1520.568,287.63,Extinct in the Wild
Task into,Reptilia,Passeriformes,4351.476,452.26,Near Threatened
Save box,Reptilia,Passeriformes,49.283,2005.66,Extinct in the Wild
Hard capital,Amphibia,Squamata,1959.062,655.41,Least Concern
Prepare week,Actinopterygii,Passeriformes,2266.57,2999.12,Near Threatened
Floor wide,Amphibia,Anura,536.18,543.5,Critically Endangered
Whether tend,Actinopterygii,Anura,2391.786,268.83,Least Concern
Model this,Actinopterygii,Primates,564.504,1746.07,Near Threatened
Capital such,Aves,Squamata,562.715,360.68,Extinct in the Wild
Similar fight,Aves,Anura,692.382,2134.01,Extinct in the Wild
Live detail,Amphibia,Primates,2052.403,1467.68,Critically Endangered
Break know,Actinopterygii,Rodentia,1134.867,1677.24,Extinct in the Wild
Data institution,Actinopterygii,Primates,3564.026,2244.09,Critically Endangered
Painting whom,Mammalia,Squamata,4753.566,2058.5,Vulnerable
Brother call,Aves,Passeriformes,2601.605,938.26,Least Concern
Firm part,Aves,Squamata,1118.658,524.86,Extinct in the Wild
Increase player,Reptilia,Squamata,1534.796,1130.16,Least Concern
Free matter,Actinopterygii,Anura,545.384,2969.73,Vulnerable
Send budget,Reptilia,Anura,203.51,554.04,Extinct in the Wild
Probably trial,Aves,Passeriformes,1168.124,2889.75,Vulnerable
Day follow,Reptilia,Carnivora,4466.65,923.21,Endangered
Environmental approach,Mammalia,Squamata,2706.273,2251.9,Endangered
Call fly,Reptilia,Anura,713.187,1142.67,Least Concern
Yeah election,Aves,Primates,4602.156,142.84,Least Concern
Agreement by,Aves,Primates,1289.782,2294.02,Vulnerable
Care foreign,Aves,Squamata,3947.27,303.54,Near Threatened
