species,class,order,weight_kg,length_cm,conservation_status
Interest thousand,Aves,Passeriformes,4108.563,2922.8,Critically Endangered
Material conference,Amphibia,Passeriformes,1794.184,392.77,Extinct in the Wild
Begin activity,Mammalia,Passeriformes,1529.057,1406.39,Least Concern
Tv yard,Aves,Primates,4670.85,851.37,Near Threatened
Leave ask,Actinopterygii,Squamata,3507.633,280.04,Near Threatened
Exactly enough,Actinopterygii,Anura,1959.492,2155.29,Vulnerable
Including part,Reptilia,Anura,1435.717,2701.95,Endangered
Month police,Amphibia,Squamata,1595.421,1117.94,Endangered
Later night,Aves,Anura,4747.629,1640.85,Near Threatened
Far law,Reptilia,Rodentia,3219.21,135.94,Endangered
Suffer late,Reptilia,Passeriformes,1026.262,959.44,Vulnerable
Score record,Actinopterygii,Passeriformes,776.047,2773.11,Endangered
Pay bring,Actinopterygii,Squamata,117.81,1523.44,Vulnerable
Treatment party,Amphibia,Rodentia,1086.611,2043.71,Vulnerable
Religious miss,Reptilia,Passeriformes,3589.006,2621.0,Critically Endangered
Effort half,Aves,Squamata,3207.924,2571.86,Near Threatened
Government throw,Amphibia,Anura,4352.299,1798.5,Vulnerable
Address whatever,Aves,Carnivora,3261.689,856.34,Critically Endangered
Huge sister,Aves,Anura,1536.037,1443.27,Least Concern
Let newspaper,Actinopterygii,Squamata,4365.941,2805.48,Endangered
Force stay,Actinopterygii,Primates,3978.562,182.1,Least Concern
Skin light,Mammalia,Passeriformes,1638.02,2148.44,Extinct in the Wild
Her American,Aves,Primates,4983.175,536.3,Critically Endangered
Tax rich,Amphibia,Primates,2873.36,2883.0,Endangered
But win,Amphibia,Rodentia,2077.821,2821.38,Near Threatened
General doctor,Mammalia,Passeriformes,1896.966,396.48,Least Concern
While despite,Amphibia,Primates,4.607,2028.83,Near Threatened
Bit song,Amphibia,Passeriformes,246.884,1003.02,Vulnerable
Yes only,Actinopterygii,Carnivora,4528.648,123.03,Vulnerable
Record simply,Amphibia,Passeriformes,4264.332,2133.92,Least Concern
Research hear,Mammalia,Anura,215.021,1936.46,Endangered
Far may,Aves,Squamata,3638.3,1377.92,Least Concern
Maintain common,Mammalia,Carnivora,790.296,155.71,Vulnerable
Size treatment,Aves,Anura,542.463,2319.88,Extinct in the Wild
Forget believe,Actinopterygii,Passeriformes,3411.823,296.9,Extinct in the Wild
Possible big,Reptilia,Rodentia,4108.883,329.08,Vulnerable
Day summer,Aves,Anura,4156.603,664.86,Extinct in the Wild
Purpose million,Mammalia,Squamata,3457.039,2126.55,Critically Endangered
Either school,Actinopterygii,Rodentia,3150.999,2591.98,Critically Endangered
Our common,Mammalia,Carnivora,3798.444,1333.29,Endangered
Speak civil,Mammalia,Passeriformes,1993.622,1920.92,Critically Endangered
Carry near,Mammalia,Rodentia,1345.027,1791.21,Least Concern
Hot issue,Mammalia,Rodentia,1507.368,1643.8,Extinct in the Wild
Catch who,Amphibia,Anura,1240.235,2725.9,Vulnerable
Wide talk,Reptilia,Rodentia,4364.294,2119.87,Least Concern
Kind six,Mammalia,Squamata,3586.244,1035.22,Least Concern
Task shake,Reptilia,Passeriformes,4741.051,377.5,Critically Endangered
Sometimes perhaps,Amphibia,Passeriformes,3990.965,1676.55,Extinct in the Wild
During option,Actinopterygii,Rodentia,999.969,2199.14,Extinct in the Wild
Rock imagine,Mammalia,Rodentia,3360.004,117.29,Endangered
World maintain,Actinopterygii,Squamata,3417.589,196.14,Endangered
A religious,Mammalia,Carnivora,1225.153,727.62,Vulnerable
Foreign alone,Reptilia,Primates,3093.59,2224.21,Endangered
Blue significant,Amphibia,Anura,4471.877,299.12,Extinct in the Wild
Development establish,Actinopterygii,Squamata,3624.596,2422.64,Near Threatened
Small everything,Mammalia,Squamata,477.374,1929.86,Critically Endangered
Speech off,Aves,Carnivora,3462.61,283.81,Extinct in the Wild
Skin score,Actinopterygii,Rodentia,3804.87,309.32,Critically Endangered
Month avoid,Reptilia,Rodentia,2927.038,1314.04,Extinct in the Wild
Down exactly,Amphibia,Passeriformes,1672.613,2277.52,Least Concern
Protect drug,Mammalia,Anura,1845.399,1744.08,Vulnerable
Thank peace,Actinopterygii,Rodentia,398.486,886.21,Endangered
Suffer involve,Amphibia,Passeriformes,4314.22,786.14,Least Concern
