species,class,order,weight_kg,length_cm,conservation_status
Chance budget,Aves,Primates,1231.746,267.82,Near Threatened
Nature author,Actinopterygii,Squamata,4811.141,2386.32,Near Threatened
Involve red,Amphibia,Squamata,1927.613,1158.21,Near Threatened
Together thought,Amphibia,Squamata,653.384,244.64,Vulnerable
Then street,Reptilia,Anura,2438.84,1653.54,Critically Endangered
Account father,Reptilia,Primates,2342.49,358.91,Endangered
No mention,Actinopterygii,Anura,4756.506,2791.87,Vulnerable
Well particularly,Actinopterygii,Carnivora,267.641,2225.3,Near Threatened
Identify bag,Aves,Anura,3065.308,1214.44,Critically Endangered
Live like,Aves,Passeriformes,1003.149,255.17,Extinct in the Wild
School treatment,Mammalia,Carnivora,3239.463,2187.71,Vulnerable
Enjoy still,Reptilia,Rodentia,3795.185,1085.08,Least Concern
Top item,Aves,Passeriformes,4789.64,2996.62,Critically Endangered
Theory kind,Reptilia,Primates,3641.384,2955.83,Endangered
Than section,Aves,Passeriformes,1275.578,2381.44,Least Concern
Talk cut,Mammalia,Anura,4758.033,157.25,Critically Endangered
Second enjoy,Actinopterygii,Passeriformes,3672.824,273.04,Critically Endangered
Pattern each,Actinopterygii,Anura,284.582,2013.41,Endangered
Ask tree,Reptilia,Carnivora,1301.033,558.13,Near Threatened
Edge every,Actinopterygii,Carnivora,1797.67,753.86,Least Concern
Cut population,Aves,Squamata,506.306,2365.57,Near Threatened
Camera attention,Mammalia,Primates,4139.22,351.31,Vulnerable
Authority even,Aves,Anura,4369.485,1040.05,Least Concern
Indicate thousand,Actinopterygii,Rodentia,1689.522,283.0,Least Concern
Me official,Mammalia,Squamata,2226.164,255.24,Extinct in the Wild
Area student,Actinopterygii,Squamata,4297.121,295.17,Near Threatened
Trouble gun,Mammalia,Anura,4415.714,444.54,Critically Endangered
Matter newspaper,Aves,Rodentia,3276.866,359.43,Extinct in the Wild
Anyone our,Reptilia,Primates,411.639,951.23,Endangered
Rule rule,Mammalia,Carnivora,3258.719,2721.8,Endangered
Many campaign,Mammalia,Primates,4160.332,483.15,Critically Endangered
Move when,Aves,Squamata,3019.662,2078.16,Extinct in the Wild
Blue finally,Mammalia,Squamata,969.614,820.19,Critically Endangered
One evening,Amphibia,Passeriformes,2330.062,552.65,Critically Endangered
Probably week,Amphibia,Squamata,2309.827,266.26,Endangered
Much design,Aves,Primates,2725.823,1132.64,Least Concern
Recent stop,Amphibia,Squamata,2911.878,2208.76,Endangered
Fear town,Aves,Squamata,3448.182,1226.16,Vulnerable
Image less,Reptilia,Primates,4241.971,2877.71,Critically Endangered
Dinner interview,Mammalia,Anura,1323.397,904.85,Vulnerable
Behind place,Actinopterygii,Squamata,2868.628,2698.49,Extinct in the Wild
