species,class,order,weight_kg,length_cm,conservation_status
Role various,Actinopterygii,Squamata,4023.96,1555.23,Vulnerable
Rest administration,Mammalia,Rodentia,3518.26,2861.32,Near Threatened
Step every,Mammalia,Passeriformes,868.692,842.97,Extinct in the Wild
Finish show,Aves,Primates,1585.665,2430.05,Vulnerable
Fine both,Aves,Primates,4589.77,389.08,Critically Endangered
Attack whether,Actinopterygii,Carnivora,3001.154,2567.36,Least Concern
College board,Aves,Primates,2612.455,265.64,Near Threatened
Probably ago,Aves,Anura,4856.613,2132.3,Endangered
Area picture,Amphibia,Passeriformes,1288.963,1071.62,Extinct in the Wild
Relationship ground,Amphibia,Carnivora,4313.666,1097.86,Near Threatened
Age play,Reptilia,Passeriformes,1951.312,326.26,Extinct in the Wild
Teacher go,Reptilia,Carnivora,688.693,1807.34,Least Concern
Car structure,Aves,Anura,1276.464,1418.06,Vulnerable
Model commercial,Reptilia,Rodentia,3777.178,2364.26,Least Concern
Manage five,Mammalia,Rodentia,2043.973,1740.3,Endangered
Service early,Reptilia,Squamata,788.034,2513.66,Extinct in the Wild
Movement natural,Actinopterygii,Rodentia,4060.903,1493.44,Least Concern
Smile brother,Aves,Primates,4094.948,1368.13,Vulnerable
Attorney interview,Aves,Carnivora,2512.407,394.69,Critically Endangered
In quickly,Mammalia,Passeriformes,3881.655,1926.98,Least Concern
First big,Aves,Primates,3991.934,891.77,Vulnerable
Usually say,Amphibia,Anura,1059.619,785.4,Least Concern
Wish body,Mammalia,Primates,938.707,2880.57,Extinct in the Wild
Direction enter,Actinopterygii,Passeriformes,329.552,1918.21,Extinct in the Wild
Get country,Amphibia,Passeriformes,3839.805,2421.26,Vulnerable
Because today,Mammalia,Rodentia,2449.776,1658.03,Extinct in the Wild
Lay myself,Reptilia,Primates,492.841,1977.64,Extinct in the Wild
White walk,Mammalia,Squamata,1662.747,1368.87,Extinct in the Wild
Seven her,Actinopterygii,Anura,177.114,643.63,Least Concern
Race base,Amphibia,Anura,2167.623,1980.5,Near Threatened
House movement,Mammalia,Squamata,3694.168,1755.74,Least Concern
Bill film,Amphibia,Primates,1876.135,347.54,Near Threatened
Customer hope,Aves,Primates,1913.832,366.86,Least Concern
Present ahead,Mammalia,Passeriformes,3129.005,1034.69,Endangered
Nothing artist,Actinopterygii,Carnivora,4407.099,2801.98,Vulnerable
Fast above,Aves,Carnivora,4209.159,1407.23,Extinct in the Wild
Agreement sign,Mammalia,Anura,3796.551,869.86,Extinct in the Wild
Hear culture,Actinopterygii,Squamata,3097.297,386.91,Critically Endangered
Also amount,Aves,Primates,55.114,2959.79,Endangered
Attention me,Actinopterygii,Passeriformes,1929.175,943.44,Extinct in the Wild
Might big,Actinopterygii,Rodentia,1070.43,2972.97,Endangered
Face ahead,Amphibia,Anura,941.834,1493.5,Critically Endangered
