species,class,order,weight_kg,length_cm,conservation_status
Conference make,Amphibia,Anura,1132.517,991.27,Extinct in the Wild
Matter suddenly,Amphibia,Carnivora,1408.71,2772.79,Endangered
Let present,Mammalia,Squamata,4604.453,2072.12,Vulnerable
Any name,Actinopterygii,Rodentia,752.321,1067.12,Least Concern
When lose,Reptilia,Rodentia,2334.798,13.99,Least Concern
Although baby,Amphibia,Primates,2719.351,23.78,Critically Endangered
Attention break,Reptilia,Passeriformes,4845.402,310.95,Vulnerable
Meet whom,Amphibia,Primates,902.704,1473.54,Near Threatened
Catch everything,Reptilia,Carnivora,3018.705,1455.18,Endangered
Feeling easy,Reptilia,Anura,4485.001,1145.43,Near Threatened
Support structure,Amphibia,Rodentia,2170.539,1492.51,Endangered
My you,Aves,Carnivora,3493.608,1116.87,Near Threatened
Property what,Mammalia,Squamata,2951.742,2616.35,Near Threatened
Arm dinner,Mammalia,Rodentia,4072.437,2308.09,Endangered
Summer protect,Aves,Primates,1483.461,615.84,Vulnerable
Language international,Aves,Squamata,870.626,2003.95,Vulnerable
Whatever become,Reptilia,Rodentia,2413.016,1304.45,Least Concern
Pressure wide,Mammalia,Squamata,3634.056,1261.67,Critically Endangered
Strong own,Aves,Anura,4035.974,2716.7,Critically Endangered
Remember decide,Amphibia,Squamata,344.7,2953.39,Extinct in the Wild
Edge social,Actinopterygii,Passeriformes,3986.355,2212.85,Endangered
Special many,Reptilia,Squamata,238.438,723.55,Vulnerable
When magazine,Actinopterygii,Carnivora,3140.033,1622.15,Near Threatened
Decade enjoy,Mammalia,Anura,2185.896,625.15,Endangered
College discover,Mammalia,Passeriformes,1895.619,1369.05,Critically Endangered
Much often,Reptilia,Rodentia,3886.113,1551.61,Vulnerable
Main choose,Amphibia,Rodentia,201.713,2881.93,Near Threatened
Something partner,Mammalia,Passeriformes,3724.421,2899.12,Critically Endangered
Involve believe,Aves,Anura,541.971,503.41,Extinct in the Wild
Gun claim,Amphibia,Passeriformes,3911.421,722.93,Endangered
Little table,Amphibia,Anura,3996.331,2.31,Extinct in the Wild
Threat station,Aves,Anura,2142.186,1255.52,Endangered
Cause tough,Amphibia,Squamata,648.813,1233.68,Endangered
Per pass,Aves,Anura,1863.677,75.11,Critically Endangered
Feel perhaps,Amphibia,Rodentia,4947.256,2616.01,Near Threatened
