species,class,order,weight_kg,length_cm,conservation_status
National employee,Aves,Primates,1058.014,824.24,Extinct in the Wild
Nor both,Aves,Anura,610.504,2815.33,Near Threatened
Would threat,Mammalia,Squamata,3588.002,1767.87,Endangered
Remain activity,Reptilia,Squamata,2159.145,2609.47,Endangered
Smile alone,Mammalia,Anura,3577.677,366.36,Extinct in the Wild
Civil support,Reptilia,Passeriformes,3236.591,696.63,Endangered
Church member,Mammalia,Rodentia,3182.64,1446.11,Critically Endangered
Establish during,Actinopterygii,Passeriformes,3384.654,2145.25,Least Concern
Shake senior,Mammalia,Primates,2769.122,187.28,Critically Endangered
Travel pattern,Amphibia,Anura,3942.811,1298.04,Endangered
Most painting,Aves,Primates,2584.471,1159.16,Extinct in the Wild
Why staff,Mammalia,Primates,651.122,2176.96,Near Threatened
Security statement,Reptilia,Passeriformes,2391.483,1027.63,Least Concern
Night government,Aves,Anura,4930.481,146.83,Extinct in the Wild
Low organization,Actinopterygii,Squamata,3697.618,834.99,Least Concern
Like argue,Amphibia,Squamata,1420.519,13.79,Critically Endangered
Democratic including,Amphibia,Anura,3100.753,1979.19,Extinct in the Wild
Bring change,Aves,Carnivora,2711.409,880.94,Extinct in the Wild
Hope can,Reptilia,Squamata,1907.109,1204.84,Endangered
Space response,Mammalia,Anura,4860.813,2154.62,Extinct in the Wild
Image yeah,Actinopterygii,Passeriformes,3713.572,1331.77,Critically Endangered
Present evidence,Aves,Rodentia,4686.516,1518.72,Vulnerable
Pattern policy,Reptilia,Carnivora,3013.068,673.36,Critically Endangered
Significant about,Actinopterygii,Passeriformes,2643.504,1902.73,Critically Endangered
Investment simple,Reptilia,Anura,4117.988,41.24,Near Threatened
Factor image,Aves,Anura,4615.953,880.68,Endangered
Almost more,Reptilia,Anura,1852.663,1800.45,Critically Endangered
Agency turn,Actinopterygii,Squamata,691.345,59.9,Least Concern
Board election,Amphibia,Squamata,689.345,1310.37,Least Concern
Movement matter,Reptilia,Passeriformes,4776.866,1185.04,Vulnerable
Win morning,Aves,Squamata,3011.873,2095.93,Near Threatened
Store assume,Mammalia,Primates,4610.868,451.25,Vulnerable
Then threat,Actinopterygii,Rodentia,1327.277,1715.58,Critically Endangered
Mind smile,Amphibia,Anura,1262.674,1883.96,Near Threatened
Face end,Mammalia,Carnivora,4308.475,2679.74,Extinct in the Wild
Kind instead,Aves,Anura,3047.957,1382.62,Critically Endangered
Suffer boy,Actinopterygii,Primates,3069.921,218.95,Extinct in the Wild
Just surface,Mammalia,Rodentia,2581.444,422.74,Endangered
New person,Aves,Squamata,1539.102,1206.11,Near Threatened
Set among,Aves,Carnivora,4652.947,2807.49,Endangered
One partner,Reptilia,Carnivora,2625.808,1784.52,Least Concern
Figure throw,Mammalia,Squamata,462.635,2553.72,Near Threatened
Candidate every,Aves,Primates,2482.331,2232.89,Endangered
East father,Mammalia,Squamata,310.953,1930.3,Critically Endangered
Entire morning,Aves,Rodentia,4269.651,1066.31,Near Threatened
Kind maintain,Aves,Primates,2565.096,2450.4,Near Threatened
Spend thought,Mammalia,Primates,4483.192,2548.27,Near Threatened
Institution read,Mammalia,Anura,1136.803,518.82,Near Threatened
Head moment,Aves,Passeriformes,4751.712,964.35,Endangered
Candidate couple,Aves,Primates,4880.952,2115.2,Critically Endangered
May beautiful,Amphibia,Rodentia,1770.195,2002.95,Extinct in the Wild
Start attention,Amphibia,Primates,3929.431,1421.32,Vulnerable
National ok,Aves,Squamata,2718.683,2970.55,Extinct in the Wild
Road traditional,Actinopterygii,Squamata,1766.449,2922.7,Near Threatened
Piece camera,Aves,Passeriformes,4191.253,348.45,Vulnerable
Nothing should,Actinopterygii,Squamata,1212.232,1839.14,Extinct in the Wild
Republican eat,Actinopterygii,Anura,1919.44,1786.09,Extinct in the Wild
Less charge,Reptilia,Squamata,3805.067,2819.73,Endangered
Likely left,Aves,Squamata,4427.553,713.47,Endangered
Give popular,Actinopterygii,Carnivora,929.568,1952.42,Vulnerable
Whatever long,Amphibia,Anura,2876.373,1762.16,Vulnerable
Them card,Actinopterygii,Passeriformes,4887.411,2036.2,Vulnerable
Fine just,Reptilia,Rodentia,4338.012,1383.6,Vulnerable
Both late,Actinopterygii,Primates,2600.226,2256.0,Critically Endangered
Society myself,Amphibia,Rodentia,2102.625,786.02,Vulnerable
Sea once,Reptilia,Passeriformes,4807.946,2568.7,Critically Endangered
Weight thank,Reptilia,Squamata,1911.496,1843.05,Vulnerable
Administration edge,Actinopterygii,Anura,2990.641,2431.56,Near Threatened
Tax green,Reptilia,Anura,144.804,2408.56,Critically Endangered
Thus nothing,Amphibia,Primates,1133.821,2555.64,Near Threatened
Group difference,Mammalia,Anura,2906.633,2658.64,Endangered
Feel finally,Amphibia,Carnivora,4567.149,2215.15,Extinct in the Wild
Decision whole,Mammalia,Primates,4591.94,2461.71,Extinct in the Wild
Lose near,Reptilia,Rodentia,3088.843,1225.9,Near Threatened
Democrat green,Actinopterygii,Primates,735.863,1583.72,Endangered
With usually,Actinopterygii,Primates,2462.456,1632.17,Near Threatened
Record cell,Actinopterygii,Passeriformes,2610.25,1293.3,Critically Endangered
Drive wonder,Amphibia,Squamata,4323.403,1274.75,Least Concern
Help write,Mammalia,Passeriformes,1561.152,2647.27,Critically Endangered
Tough entire,Reptilia,Rodentia,2876.706,448.26,Extinct in the Wild
Want program,Aves,Passeriformes,496.495,430.7,Vulnerable
Last stay,Mammalia,Squamata,238.309,1001.04,Near Threatened
Where job,Actinopterygii,Rodentia,3067.287,2557.59,Least Concern
National despite,Aves,Passeriformes,1167.428,1876.53,Least Concern
As store,Reptilia,Carnivora,4507.563,790.55,Critically Endangered
Keep pick,Mammalia,Rodentia,727.203,226.1,Least Concern
Agree toward,Reptilia,Rodentia,2654.904,944.09,Extinct in the Wild
Particularly debate,Actinopterygii,Carnivora,2334.701,2805.21,Endangered
Successful talk,Actinopterygii,Squamata,1910.443,414.34,Near Threatened
Provide visit,Mammalia,Carnivora,78.587,2819.09,Critically Endangered
Magazine in,Aves,Primates,4856.243,2487.93,Least Concern
Store then,Mammalia,Carnivora,2088.237,115.75,Near Threatened
Shoulder say,Aves,Squamata,1834.364,1785.24,Near Threatened
Great event,Reptilia,Rodentia,2824.247,2084.13,Endangered
Thank figure,Aves,Anura,2715.34,2685.94,Least Concern
For seven,Amphibia,Squamata,654.701,132.8,Critically Endangered
Front sing,Reptilia,Squamata,262.316,2881.9,Critically Endangered
State before,Actinopterygii,Squamata,54.399,542.25,Critically Endangered
Wear whole,Aves,Anura,3632.615,430.95,Critically Endangered
Fund employee,Actinopterygii,Passeriformes,281.286,938.64,Extinct in the Wild
Necessary nice,Amphibia,Anura,209.91,1041.81,Extinct in the Wild
Himself new,Mammalia,Squamata,3946.922,1896.34,Extinct in the Wild
Mrs read,Aves,Rodentia,2440.11,1468.85,Extinct in the Wild
Save prove,Actinopterygii,Rodentia,3206.439,2362.86,Near Threatened
Money citizen,Reptilia,Carnivora,2370.851,768.27,Vulnerable
Old respond,Amphibia,Primates,2424.907,2445.03,Least Concern
Hospital support,Actinopterygii,Carnivora,1578.934,493.58,Extinct in the Wild
Serious help,Actinopterygii,Anura,2320.18,1406.43,Extinct in the Wild
Scene north,Amphibia,Primates,4047.883,2723.93,Extinct in the Wild
Air able,Amphibia,Rodentia,3409.079,2115.6,Near Threatened
Character world,Actinopterygii,Carnivora,4674.297,1672.3,Near Threatened
Agent even,Mammalia,Passeriformes,1700.837,2769.28,Extinct in the Wild
Hundred however,Mammalia,Squamata,4873.498,122.15,Endangered
Sister door,Aves,Primates,2466.125,2072.97,Extinct in the Wild
Treatment ok,Aves,Carnivora,4027.115,2337.94,Extinct in the Wild
Shake floor,Aves,Carnivora,2332.866,2282.51,Least Concern
Simple tax,Actinopterygii,Rodentia,1134.456,265.11,Near Threatened
Edge everything,Reptilia,Anura,4104.742,2745.41,Endangered
Sport check,Aves,Squamata,4290.313,2184.22,Least Concern
Full discussion,Actinopterygii,Rodentia,1557.847,2529.47,Extinct in the Wild
Set form,Aves,Squamata,624.383,524.07,Near Threatened
Clear best,Aves,Carnivora,2538.387,647.57,Endangered
Out dinner,Mammalia,Anura,3962.758,1666.38,Endangered
Design everything,Reptilia,Anura,1919.241,853.16,Near Threatened
Game care,Reptilia,Squamata,4294.373,2541.35,Endangered
Street professor,Actinopterygii,Carnivora,1438.719,2120.98,Least Concern
May page,Aves,Anura,384.056,2635.65,Vulnerable
Security decide,Amphibia,Passeriformes,1241.903,2450.0,Critically Endangered
Population training,Amphibia,Passeriformes,4063.313,1812.84,Critically Endangered
Himself attorney,Aves,Anura,2548.803,41.86,Vulnerable
He yeah,Aves,Carnivora,3653.505,981.98,Extinct in the Wild
Lose hot,Amphibia,Rodentia,2322.641,1110.57,Extinct in the Wild
Firm money,Actinopterygii,Primates,1411.614,1176.07,Vulnerable
Voice five,Amphibia,Passeriformes,854.083,247.27,Critically Endangered
Week four,Aves,Primates,4423.147,1419.98,Vulnerable
Seven sometimes,Aves,Squamata,1643.683,2831.48,Endangered
Kitchen arrive,Aves,Anura,2691.646,1174.55,Least Concern
Other behind,Aves,Rodentia,3036.273,1010.21,Extinct in the Wild
Financial she,Mammalia,Carnivora,3076.998,796.56,Extinct in the Wild
President democratic,Mammalia,Rodentia,3826.154,2585.33,Near Threatened
Hundred crime,Aves,Primates,1296.255,2424.39,Endangered
These foreign,Actinopterygii,Squamata,2777.935,255.17,Vulnerable
Fact would,Mammalia,Passeriformes,702.558,2932.07,Extinct in the Wild
Audience authority,Aves,Passeriformes,850.111,2009.06,Extinct in the Wild
Cut eye,Aves,Squamata,1000.145,4.58,Extinct in the Wild
Culture science,Aves,Squamata,786.333,1889.49,Extinct in the Wild
Factor role,Mammalia,Carnivora,1524.969,1268.03,Extinct in the Wild
Drug lot,Actinopterygii,Primates,2709.646,2875.29,Extinct in the Wild
Will home,Amphibia,Passeriformes,897.617,2236.28,Least Concern
Upon network,Reptilia,Carnivora,1111.049,1001.18,Least Concern
Mouth election,Aves,Passeriformes,4269.562,2468.15,Vulnerable
Specific environment,Aves,Passeriformes,4279.851,1528.73,Endangered
Seat billion,Mammalia,Carnivora,3280.065,1791.78,Endangered
Yourself source,Mammalia,Anura,235.527,1448.16,Least Concern
Area short,Aves,Squamata,4808.026,1134.6,Endangered
Analysis actually,Reptilia,Squamata,3033.785,156.41,Extinct in the Wild
According hold,Amphibia,Passeriformes,781.362,2317.61,Near Threatened
Mind with,Mammalia,Primates,3939.857,865.51,Critically Endangered
Throw line,Actinopterygii,Rodentia,638.568,2952.98,Extinct in the Wild
Next order,Amphibia,Anura,460.616,474.11,Extinct in the Wild
Approach yes,Aves,Passeriformes,3625.452,734.84,Extinct in the Wild
Rock popular,Reptilia,Primates,2286.492,2602.44,Extinct in the Wild
Scene American,Actinopterygii,Carnivora,948.43,2602.59,Endangered
Shoulder hear,Amphibia,Squamata,2212.049,2399.54,Critically Endangered
Good some,Reptilia,Primates,4732.633,1595.07,Endangered
Whether lay,Amphibia,Squamata,419.161,1339.55,Extinct in the Wild
Pretty employee,Amphibia,Rodentia,1751.17,12.57,Critically Endangered
Deep manage,Reptilia,Anura,2202.705,270.06,Endangered
Try send,Actinopterygii,Passeriformes,1598.444,161.22,Critically Endangered
That put,Actinopterygii,Carnivora,2015.718,1996.47,Critically Endangered
Country carry,Aves,Squamata,1452.345,2144.42,Endangered
No degree,Amphibia,Primates,2653.933,641.03,Extinct in the Wild
Hard pretty,Mammalia,Primates,4174.756,2428.05,Least Concern
Everybody pick,Aves,Passeriformes,748.541,2566.22,Endangered
School series,Mammalia,Anura,3189.518,37.99,Vulnerable
Between wind,Amphibia,Primates,1883.305,1.11,Extinct in the Wild
Appear save,Aves,Primates,3822.544,217.92,Vulnerable
Tree old,Reptilia,Anura,2418.884,464.09,Endangered
General PM,Amphibia,Carnivora,1163.982,2593.95,Near Threatened
Majority director,Aves,Passeriformes,661.498,1772.73,Near Threatened
Campaign beat,Mammalia,Rodentia,1180.353,133.86,Extinct in the Wild
Two each,Aves,Squamata,4186.503,534.92,Least Concern
Thank difficult,Actinopterygii,Passeriformes,51.3,2926.98,Endangered
Them else,Reptilia,Squamata,1594.153,233.45,Near Threatened
Away grow,Actinopterygii,Passeriformes,726.557,353.26,Extinct in the Wild
Example should,Amphibia,Passeriformes,2528.245,1681.09,Vulnerable
Spring compare,Amphibia,Anura,4577.532,1599.19,Near Threatened
Skin ever,Aves,Squamata,2298.554,2264.67,Near Threatened
Exactly his,Aves,Carnivora,4175.744,2856.25,Vulnerable
Impact career,Actinopterygii,Passeriformes,88.797,2338.13,Near Threatened
Behind white,Mammalia,Rodentia,3322.069,1624.23,Critically Endangered
Throw decade,Amphibia,Squamata,732.27,2478.82,Extinct in the Wild
Congress life,Actinopterygii,Primates,126.555,2268.9,Critically Endangered
Grow on,Actinopterygii,Passeriformes,433.652,1655.35,Near Threatened
Expect enough,Reptilia,Primates,1171.522,1042.24,Critically Endangered
Husband make,Aves,Rodentia,55.617,288.76,Vulnerable
Toward whom,Aves,Passeriformes,4852.044,2292.49,Endangered
See within,Reptilia,Squamata,2575.681,2481.57,Near Threatened
Garden blue,Amphibia,Passeriformes,184.826,1105.22,Endangered
Decade vote,Aves,Primates,30.074,1508.71,Near Threatened
Which chance,Reptilia,Primates,1016.823,348.55,Extinct in the Wild
Full point,Reptilia,Squamata,1021.867,567.16,Extinct in the Wild
Herself forward,Mammalia,Squamata,306.793,2074.96,Endangered
Impact represent,Amphibia,Carnivora,760.669,2680.0,Near Threatened
Support hundred,Amphibia,Passeriformes,1990.945,859.0,Least Concern
Way another,Amphibia,Primates,3698.957,1993.88,Critically Endangered
Morning mind,Actinopterygii,Carnivora,1770.826,1520.89,Extinct in the Wild
Too single,Actinopterygii,Anura,3397.454,508.4,Critically Endangered
Necessary late,Amphibia,Primates,3242.98,2405.5,Extinct in the Wild
Without hope,Reptilia,Passeriformes,3411.7,1282.67,Vulnerable
Always garden,Reptilia,Primates,4232.7,1710.86,Extinct in the Wild
Year mention,Actinopterygii,Anura,782.442,744.4,Vulnerable
Once half,Mammalia,Rodentia,3356.584,1625.67,Endangered
Republican never,Aves,Passeriformes,2556.894,2042.8,Near Threatened
Any begin,Reptilia,Anura,3210.649,1944.02,Vulnerable
My under,Amphibia,Carnivora,2373.995,308.42,Near Threatened
Sister else,Aves,Squamata,4860.051,825.91,Extinct in the Wild
Although carry,Mammalia,Anura,1934.717,2123.68,Endangered
Mouth enter,Amphibia,Squamata,3165.373,335.52,Endangered
Subject sea,Mammalia,Rodentia,1640.827,897.12,Critically Endangered
Year set,Actinopterygii,Anura,3161.424,1832.82,Endangered
Tend really,Amphibia,Anura,3264.56,2635.54,Near Threatened
Sound structure,Mammalia,Anura,1991.742,1781.65,Least Concern
Physical former,Mammalia,Rodentia,3884.88,2877.16,Extinct in the Wild
Thank space,Aves,Carnivora,3068.56,359.81,Near Threatened
Friend call,Reptilia,Squamata,1311.202,2386.64,Least Concern
Sing guess,Mammalia,Rodentia,2661.889,2815.48,Critically Endangered
Probably effect,Amphibia,Passeriformes,3796.884,2701.42,Vulnerable
Their push,Reptilia,Anura,2383.356,2303.46,Least Concern
Hot within,Amphibia,Squamata,852.749,994.12,Near Threatened
Have beautiful,Aves,Passeriformes,2361.152,1834.67,Vulnerable
Out much,Reptilia,Squamata,1207.388,407.05,Extinct in the Wild
Party lawyer,Reptilia,Primates,2887.084,935.46,Critically Endangered
Ok painting,Reptilia,Rodentia,1511.432,31.14,Near Threatened
Throw rise,Amphibia,Passeriformes,2127.744,2453.94,Critically Endangered
Region Democrat,Aves,Passeriformes,4463.775,1477.81,Extinct in the Wild
Suggest region,Actinopterygii,Passeriformes,4619.689,1325.25,Near Threatened
Resource successful,Aves,Carnivora,3045.168,880.48,Near Threatened
Necessary realize,Actinopterygii,Anura,1730.007,496.29,Near Threatened
Size take,Reptilia,Carnivora,4285.415,1615.57,Endangered
Eat rule,Mammalia,Carnivora,2879.256,291.42,Critically Endangered
Method fly,Mammalia,Carnivora,4622.699,980.91,Endangered
That building,Aves,Primates,1798.015,1630.78,Near Threatened
Value husband,Reptilia,Primates,1846.984,1457.73,Least Concern
Baby wonder,Amphibia,Squamata,4672.053,416.63,Critically Endangered
Owner trip,Actinopterygii,Primates,149.271,57.22,Least Concern
Coach me,Reptilia,Anura,258.348,253.68,Near Threatened
Space reflect,Amphibia,Rodentia,4575.554,1842.0,Extinct in the Wild
Not fire,Actinopterygii,Squamata,1696.001,2142.25,Vulnerable
Take public,Actinopterygii,Passeriformes,1349.04,506.0,Critically Endangered
Seat word,Actinopterygii,Squamata,4705.005,1053.67,Critically Endangered
Alone call,Actinopterygii,Passeriformes,1433.829,2195.57,Endangered
Term dog,Reptilia,Carnivora,2135.237,1594.6,Extinct in the Wild
Cold simply,Amphibia,Anura,606.161,1400.86,Near Threatened
Protect always,Actinopterygii,Passeriformes,1914.043,2699.14,Endangered
Notice couple,Mammalia,Rodentia,3938.31,1820.76,Critically Endangered
Tell billion,Aves,Squamata,3652.26,333.46,Vulnerable
Story sing,Amphibia,Squamata,164.567,1926.29,Near Threatened
While throughout,Amphibia,Carnivora,2120.288,775.07,Near Threatened
White practice,Amphibia,Primates,2800.185,582.99,Near Threatened
Anyone case,Mammalia,Carnivora,2745.808,2638.51,Near Threatened
None middle,Actinopterygii,Anura,3876.05,1774.72,Critically Endangered
Add article,Mammalia,Squamata,3338.868,149.55,Least Concern
Decade improve,Amphibia,Carnivora,4613.258,232.55,Least Concern
Dinner data,Reptilia,Anura,2499.077,1387.68,Critically Endangered
Change street,Reptilia,Rodentia,4425.807,84.39,Near Threatened
Evening talk,Amphibia,Carnivora,1493.511,1110.24,Endangered
Always participant,Actinopterygii,Passeriformes,1827.448,1534.87,Endangered
Charge charge,Aves,Carnivora,4646.432,2433.02,Critically Endangered
Also area,Aves,Anura,312.573,2397.8,Extinct in the Wild
Door occur,Aves,Anura,4335.161,774.11,Least Concern
Value list,Amphibia,Carnivora,4711.696,273.48,Least Concern
