species,class,order,weight_kg,length_cm,conservation_status
Some specific,Actinopterygii,Primates,4328.054,1104.64,Least Concern
Campaign our,Aves,Primates,1013.549,1263.73,Endangered
Specific those,Aves,Carnivora,2762.685,116.03,Vulnerable
Race even,Reptilia,Anura,122.281,856.46,Extinct in the Wild
Moment yourself,Amphibia,Carnivora,4640.889,1459.63,Extinct in the Wild
National and,Mammalia,Squamata,4773.048,332.58,Near Threatened
Around it,Actinopterygii,Passeriformes,4365.897,998.47,Extinct in the Wild
Figure hope,Amphibia,Squamata,3549.17,650.44,Vulnerable
Reason remain,Mammalia,Passeriformes,4487.031,1909.1,Vulnerable
Artist mother,Aves,Passeriformes,1690.232,93.87,Extinct in the Wild
Book born,Reptilia,Rodentia,3588.75,1378.96,Least Concern
Sort beyond,Aves,Primates,3186.734,379.6,Least Concern
Simple hold,Amphibia,Primates,1992.746,574.29,Extinct in the Wild
Street dark,Aves,Passeriformes,519.515,1719.49,Extinct in the Wild
Cause enough,Amphibia,Rodentia,4445.583,2263.87,Extinct in the Wild
Service member,Actinopterygii,Rodentia,27.351,553.21,Near Threatened
Watch health,Actinopterygii,Primates,2803.967,290.8,Near Threatened
Lawyer support,Actinopterygii,Rodentia,2051.422,804.34,Near Threatened
White hour,Aves,Carnivora,4894.359,19.19,Extinct in the Wild
Commercial east,Mammalia,Rodentia,4061.14,1511.2,Vulnerable
Wife physical,Aves,Passeriformes,1593.939,2495.21,Endangered
Expert ago,Aves,Squamata,3125.849,2744.88,Extinct in the Wild
Memory pass,Mammalia,Primates,2098.825,2308.55,Endangered
Mean nature,Amphibia,Squamata,2458.236,921.96,Extinct in the Wild
Speech system,Amphibia,Anura,3433.194,299.06,Near Threatened
Present democratic,Amphibia,Primates,2299.498,321.27,Extinct in the Wild
Win produce,Aves,Primates,956.593,236.22,Near Threatened
South more,Reptilia,Passeriformes,600.051,1797.36,Near Threatened
Gas pattern,Actinopterygii,Anura,2525.67,741.47,Vulnerable
Land might,Aves,Rodentia,4791.123,2560.37,Vulnerable
Change should,Aves,Rodentia,865.977,2215.78,Extinct in the Wild
Center national,Mammalia,Squamata,4311.81,2647.15,Endangered
Blood letter,Actinopterygii,Primates,1495.01,344.85,Least Concern
Staff town,Reptilia,Passeriformes,4356.838,1621.61,Vulnerable
Them bag,Mammalia,Squamata,3799.074,574.22,Vulnerable
Write drop,Aves,Rodentia,1494.059,20.55,Vulnerable
Actually natural,Actinopterygii,Rodentia,85.77,1886.94,Vulnerable
Always fact,Reptilia,Squamata,4622.736,285.81,Critically Endangered
Involve magazine,Actinopterygii,Passeriformes,1342.695,632.43,Extinct in the Wild
Star present,Amphibia,Primates,4454.252,1660.63,Critically Endangered
Any how,Aves,Rodentia,3410.721,760.96,Critically Endangered
Worry but,Actinopterygii,Passeriformes,4824.704,340.48,Endangered
Gun write,Reptilia,Squamata,664.48,1746.69,Vulnerable
Weight their,Aves,Squamata,2536.333,2409.09,Vulnerable
Loss after,Mammalia,Passeriformes,4872.914,2170.19,Critically Endangered
Accept partner,Amphibia,Primates,2861.973,2316.23,Near Threatened
Reveal strategy,Mammalia,Squamata,2200.356,137.0,Extinct in the Wild
Certainly about,Reptilia,Anura,4761.441,1363.3,Least Concern
Save small,Mammalia,Anura,2360.738,528.97,Extinct in the Wild
Girl exactly,Amphibia,Squamata,4382.751,239.0,Vulnerable
Fund star,Aves,Rodentia,2720.733,2990.4,Endangered
There music,Actinopterygii,Carnivora,4866.753,1033.78,Extinct in the Wild
Appear establish,Aves,Primates,3955.521,1127.07,Near Threatened
Little service,Mammalia,Primates,426.568,1400.56,Extinct in the Wild
Number military,Aves,Anura,4928.144,1924.89,Extinct in the Wild
Thing perform,Mammalia,Carnivora,1920.873,171.96,Least Concern
Quickly receive,Aves,Rodentia,289.29,2616.02,Endangered
Know office,Aves,Carnivora,1920.911,2082.08,Vulnerable
Subject citizen,Mammalia,Passeriformes,3598.644,1452.38,Least Concern
Task weight,Aves,Primates,214.509,1603.23,Critically Endangered
Thing space,Actinopterygii,Anura,3386.328,678.16,Critically Endangered
Gas they,Amphibia,Primates,4119.278,2331.15,Critically Endangered
Teacher major,Mammalia,Squamata,3206.62,2131.21,Extinct in the Wild
Note mission,Reptilia,Carnivora,3391.274,2928.49,Critically Endangered
Baby foot,Amphibia,Carnivora,3460.506,1041.41,Vulnerable
Evidence cost,Aves,Passeriformes,2235.563,2719.63,Near Threatened
Six grow,Mammalia,Squamata,1494.352,353.11,Near Threatened
Recent energy,Actinopterygii,Anura,2202.876,728.32,Least Concern
Future let,Amphibia,Carnivora,634.203,1481.99,Critically Endangered
Admit allow,Actinopterygii,Passeriformes,2219.921,148.13,Near Threatened
Least former,Actinopterygii,Anura,3927.374,1876.14,Least Concern
Future already,Actinopterygii,Primates,3686.612,2368.3,Vulnerable
Friend modern,Aves,Passeriformes,4032.235,161.73,Near Threatened
Under now,Reptilia,Carnivora,230.112,244.05,Critically Endangered
Memory every,Actinopterygii,Passeriformes,669.076,1018.76,Extinct in the Wild
Down know,Mammalia,Squamata,2891.063,1438.7,Endangered
Wide development,Mammalia,Anura,2154.306,312.8,Vulnerable
Senior property,Amphibia,Passeriformes,4662.687,1509.7,Least Concern
Little treatment,Aves,Passeriformes,2231.36,748.23,Near Threatened
Relationship simply,Mammalia,Squamata,4237.158,844.5,Least Concern
School deal,Amphibia,Carnivora,4954.825,2361.59,Critically Endangered
Can food,Amphibia,Primates,2224.752,2862.26,Endangered
Eye policy,Amphibia,Primates,3275.551,243.12,Endangered
Other why,Aves,Passeriformes,1828.361,1233.64,Vulnerable
There fight,Aves,Passeriformes,4124.551,2796.28,Near Threatened
Whom know,Aves,Anura,3380.168,1576.63,Vulnerable
Vote site,Mammalia,Rodentia,1737.547,1542.37,Vulnerable
Official want,Mammalia,Anura,164.476,2329.76,Least Concern
Head thus,Reptilia,Rodentia,3209.059,2496.56,Near Threatened
Road such,Amphibia,Squamata,3126.394,2523.72,Endangered
Someone price,Reptilia,Squamata,3323.98,281.59,Extinct in the Wild
Maintain network,Reptilia,Squamata,4277.8,1955.67,Critically Endangered
Network miss,Aves,Primates,1526.835,588.69,Vulnerable
Apply buy,Aves,Rodentia,662.03,2806.87,Near Threatened
Able different,Actinopterygii,Passeriformes,2877.61,2614.45,Extinct in the Wild
May around,Actinopterygii,Carnivora,2166.836,2285.72,Least Concern
Speak change,Aves,Anura,3790.817,38.91,Endangered
Clearly direction,Amphibia,Carnivora,937.783,2542.62,Vulnerable
And blood,Aves,Primates,2515.385,1067.46,Least Concern
State interview,Aves,Rodentia,900.254,1344.93,Vulnerable
Prove wrong,Actinopterygii,Rodentia,1602.407,1459.6,Critically Endangered
Window hospital,Mammalia,Squamata,2055.09,866.64,Endangered
Create significant,Amphibia,Passeriformes,3047.476,2937.41,Least Concern
Key argue,Actinopterygii,Anura,4788.473,174.5,Least Concern
Site threat,Amphibia,Carnivora,2571.196,968.74,Least Concern
Report order,Amphibia,Primates,2274.902,1922.03,Near Threatened
Enter teacher,Aves,Rodentia,439.041,1580.36,Least Concern
Establish Republican,Reptilia,Passeriformes,4934.317,729.04,Critically Endangered
Vote car,Mammalia,Anura,3397.395,671.11,Extinct in the Wild
Development establish,Actinopterygii,Carnivora,3691.922,1382.97,Critically Endangered
Option this,Aves,Carnivora,3732.316,1978.06,Extinct in the Wild
Speak own,Actinopterygii,Primates,3937.178,1117.19,Near Threatened
Employee open,Actinopterygii,Primates,4861.556,2922.84,Endangered
Together by,Amphibia,Squamata,115.973,452.63,Least Concern
Spring increase,Aves,Passeriformes,3781.635,1350.42,Vulnerable
Program can,Mammalia,Anura,3176.964,1064.01,Critically Endangered
Our despite,Aves,Passeriformes,1780.6,2041.66,Near Threatened
Begin lose,Aves,Rodentia,4521.562,610.11,Vulnerable
Sort message,Mammalia,Rodentia,587.733,2870.92,Critically Endangered
Quality per,Aves,Primates,3590.987,1161.97,Near Threatened
Hotel be,Mammalia,Primates,2111.53,2128.16,Endangered
Time ten,Mammalia,Passeriformes,1993.931,1886.79,Endangered
Rate song,Aves,Passeriformes,4158.442,1171.19,Extinct in the Wild
Lose little,Actinopterygii,Primates,2263.718,1489.08,Least Concern
Dinner particularly,Aves,Carnivora,3701.14,1241.66,Endangered
Her third,Amphibia,Passeriformes,2580.517,2802.68,Critically Endangered
Threat party,Amphibia,Passeriformes,1403.485,306.14,Least Concern
From tough,Reptilia,Primates,193.199,877.44,Near Threatened
First team,Amphibia,Anura,4205.121,1456.87,Endangered
Person heavy,Reptilia,Passeriformes,2821.77,428.98,Vulnerable
Identify source,Amphibia,Carnivora,64.702,238.22,Least Concern
Meet already,Aves,Primates,3589.259,597.79,Least Concern
Do here,Amphibia,Primates,3562.042,220.33,Extinct in the Wild
Carry maintain,Mammalia,Primates,4896.539,2824.08,Least Concern
Pm six,Actinopterygii,Passeriformes,2614.332,2808.99,Near Threatened
Doctor soldier,Amphibia,Squamata,4909.575,882.63,Endangered
Full wait,Amphibia,Squamata,466.428,1458.95,Least Concern
Shoulder involve,Amphibia,Primates,2325.789,2344.64,Vulnerable
She computer,Amphibia,Carnivora,1148.811,2259.1,Extinct in the Wild
Bank stand,Aves,Passeriformes,1370.556,1554.42,Vulnerable
Model night,Reptilia,Anura,2826.02,2189.95,Endangered
Three team,Aves,Primates,1050.138,258.04,Extinct in the Wild
Put almost,Reptilia,Anura,3846.1,2853.78,Vulnerable
Pick maintain,Reptilia,Carnivora,4601.601,2884.54,Near Threatened
Book house,Actinopterygii,Passeriformes,1561.979,968.0,Endangered
Stock sometimes,Mammalia,Anura,3308.318,1607.41,Critically Endangered
Soon team,Reptilia,Passeriformes,240.985,2159.02,Critically Endangered
Quality goal,Actinopterygii,Passeriformes,1028.101,617.27,Least Concern
It team,Reptilia,Passeriformes,88.378,48.96,Least Concern
All series,Mammalia,Passeriformes,3564.775,1270.5,Near Threatened
Away certain,Reptilia,Squamata,413.52,2101.49,Least Concern
Old stuff,Mammalia,Carnivora,1965.038,151.48,Least Concern
Direction produce,Amphibia,Carnivora,4219.589,2141.54,Least Concern
Anyone challenge,Mammalia,Rodentia,1689.768,38.0,Critically Endangered
Worker newspaper,Amphibia,Squamata,1382.437,338.74,Vulnerable
Knowledge nearly,Aves,Carnivora,3672.955,2917.16,Critically Endangered
Laugh evening,Reptilia,Passeriformes,877.242,1472.6,Critically Endangered
Manager hundred,Reptilia,Anura,2013.756,2421.42,Critically Endangered
Star mention,Mammalia,Anura,612.142,1039.94,Endangered
Debate particularly,Aves,Carnivora,3258.777,409.59,Least Concern
Information soldier,Reptilia,Primates,3592.57,2507.05,Least Concern
Democratic above,Reptilia,Primates,4630.831,2587.33,Least Concern
Soon population,Aves,Squamata,3961.366,1654.05,Least Concern
Reason somebody,Actinopterygii,Squamata,4554.392,1356.05,Endangered
Ahead prepare,Aves,Anura,4421.45,2937.63,Least Concern
Though example,Reptilia,Primates,1762.545,1301.79,Least Concern
Weight ago,Actinopterygii,Rodentia,2338.982,1911.12,Endangered
Hot democratic,Aves,Primates,1859.574,268.87,Least Concern
Between window,Reptilia,Passeriformes,2112.074,1425.16,Endangered
Determine treat,Aves,Squamata,2544.595,335.45,Vulnerable
Follow low,Amphibia,Rodentia,466.099,1124.52,Least Concern
Ready agreement,Mammalia,Passeriformes,1310.798,2853.55,Critically Endangered
Coach impact,Amphibia,Carnivora,3530.241,560.34,Critically Endangered
True economy,Aves,Primates,395.997,1859.14,Vulnerable
Write central,Actinopterygii,Carnivora,923.051,1501.01,Least Concern
Develop security,Reptilia,Primates,326.225,478.12,Near Threatened
Think be,Actinopterygii,Primates,2032.272,517.33,Least Concern
Green little,Amphibia,Passeriformes,1125.972,463.75,Critically Endangered
Administration school,Amphibia,Primates,1850.537,2680.71,Extinct in the Wild
Into him,Aves,Passeriformes,4285.178,2309.56,Near Threatened
Father interesting,Mammalia,Passeriformes,1702.401,819.65,Critically Endangered
Camera her,Aves,Rodentia,2933.189,262.27,Extinct in the Wild
Only hour,Aves,Primates,2018.293,1817.38,Critically Endangered
Surface last,Mammalia,Anura,2789.584,1060.73,Extinct in the Wild
True institution,Amphibia,Passeriformes,1055.316,2728.33,Near Threatened
Message nice,Mammalia,Squamata,4000.95,1037.46,Extinct in the Wild
Even collection,Amphibia,Primates,4371.245,1350.93,Critically Endangered
Station feeling,Reptilia,Primates,1554.212,86.59,Endangered
Deep term,Actinopterygii,Anura,526.638,93.07,Near Threatened
Staff purpose,Aves,Carnivora,4542.475,1177.95,Extinct in the Wild
Wonder wish,Aves,Passeriformes,516.6,2361.83,Vulnerable
Movement test,Amphibia,Rodentia,3610.439,1127.16,Critically Endangered
Per offer,Amphibia,Squamata,4864.301,2832.54,Least Concern
Easy story,Amphibia,Squamata,453.346,645.02,Endangered
Statement weight,Reptilia,Rodentia,194.824,250.24,Near Threatened
Anyone total,Mammalia,Carnivora,1626.819,535.9,Vulnerable
Issue someone,Actinopterygii,Passeriformes,4455.943,1403.7,Extinct in the Wild
Measure bill,Mammalia,Squamata,1677.792,882.31,Critically Endangered
Coach draw,Mammalia,Rodentia,2630.833,57.3,Near Threatened
First go,Actinopterygii,Anura,1597.343,1065.92,Least Concern
Clearly woman,Actinopterygii,Passeriformes,408.946,956.27,Vulnerable
Look dog,Mammalia,Passeriformes,1384.738,179.73,Extinct in the Wild
Identify eight,Actinopterygii,Rodentia,637.219,791.5,Near Threatened
Fish society,Aves,Passeriformes,4849.882,1610.9,Least Concern
Another conference,Actinopterygii,Primates,4423.46,827.87,Extinct in the Wild
Defense son,Actinopterygii,Anura,2698.97,1664.21,Near Threatened
Analysis traditional,Actinopterygii,Anura,2541.577,121.16,Vulnerable
War break,Actinopterygii,Carnivora,3832.015,574.99,Extinct in the Wild
To catch,Aves,Squamata,2175.721,1627.52,Vulnerable
Property woman,Actinopterygii,Rodentia,1344.65,172.57,Vulnerable
Would according,Actinopterygii,Primates,4969.487,1291.31,Vulnerable
Help simply,Mammalia,Anura,72.132,2165.69,Near Threatened
Myself help,Reptilia,Rodentia,2080.836,1998.31,Least Concern
Find process,Mammalia,Carnivora,2501.46,1095.28,Extinct in the Wild
Word test,Mammalia,Anura,4728.034,135.04,Least Concern
Every guy,Amphibia,Carnivora,3231.078,771.98,Vulnerable
Really stay,Actinopterygii,Passeriformes,3733.593,1232.31,Near Threatened
Score success,Reptilia,Primates,971.807,2100.91,Near Threatened
Company usually,Aves,Rodentia,4330.326,2294.28,Endangered
Office strong,Aves,Anura,3396.241,181.04,Vulnerable
View financial,Actinopterygii,Passeriformes,506.328,405.61,Least Concern
Act practice,Amphibia,Primates,2262.822,2927.68,Critically Endangered
Just hard,Actinopterygii,Anura,2308.624,2288.51,Near Threatened
Commercial above,Actinopterygii,Anura,3397.09,996.83,Extinct in the Wild
Let your,Aves,Anura,4082.932,2588.8,Near Threatened
Story product,Aves,Squamata,1097.046,2791.3,Least Concern
Republican call,Reptilia,Passeriformes,1245.109,2999.62,Vulnerable
