species,class,order,weight_kg,length_cm,conservation_status
Glass serious,Reptilia,Anura,4905.224,2339.59,Least Concern
Whatever trade,Aves,Carnivora,4725.561,333.28,Vulnerable
Glass perform,Reptilia,Primates,2184.006,325.31,Least Concern
Travel hit,Reptilia,Squamata,1609.055,1510.5,Critically Endangered
Very along,Amphibia,Squamata,3123.53,633.86,Vulnerable
Stock check,Aves,Carnivora,2860.726,2301.42,Critically Endangered
Hour threat,Actinopterygii,Rodentia,1134.091,2355.81,Extinct in the Wild
Capital item,Reptilia,Carnivora,3068.755,2936.11,Vulnerable
Term travel,Actinopterygii,Carnivora,1632.757,1415.43,Vulnerable
Better various,Amphibia,Carnivora,1883.859,1223.44,Least Concern
Sound doctor,Reptilia,Squamata,2785.508,2294.22,Extinct in the Wild
Ability take,Reptilia,Squamata,1408.142,1837.33,Near Threatened
There along,Mammalia,Carnivora,3740.461,2554.02,Extinct in the Wild
Agree TV,Mammalia,Rodentia,2523.511,2281.13,Endangered
Drop sit,Mammalia,Anura,138.288,1692.28,Least Concern
Standard particularly,Reptilia,Primates,2933.082,1813.87,Near Threatened
Bag feeling,Actinopterygii,Primates,2214.93,2913.31,Endangered
Such response,Aves,Carnivora,2038.048,2403.33,Extinct in the Wild
Last much,Amphibia,Passeriformes,4145.343,27.11,Least Concern
Reason daughter,Actinopterygii,Rodentia,4618.828,648.43,Least Concern
Police south,Actinopterygii,Passeriformes,4669.111,2030.76,Endangered
Modern man,Reptilia,Passeriformes,1643.568,2978.06,Least Concern
Task center,Reptilia,Rodentia,1097.326,2605.48,Critically Endangered
Question wind,Reptilia,Primates,2952.299,1846.72,Extinct in the Wild
Activity nearly,Aves,Passeriformes,3267.091,1515.8,Least Concern
Style two,Amphibia,Carnivora,991.173,2473.91,Endangered
Describe accept,Reptilia,Passeriformes,2637.369,2057.2,Extinct in the Wild
Policy method,Reptilia,Primates,3653.482,2516.76,Endangered
Series best,Amphibia,Primates,161.19,1937.38,Critically Endangered
Pass picture,Reptilia,Squamata,1294.898,2467.34,Vulnerable
Head federal,Actinopterygii,Passeriformes,2002.603,2914.86,Least Concern
Indeed fight,Reptilia,Carnivora,86.74,1783.4,Least Concern
Usually act,Actinopterygii,Passeriformes,3310.429,938.98,Critically Endangered
Physical break,Aves,Carnivora,2378.118,2725.97,Critically Endangered
Tell report,Aves,Primates,2090.57,2192.86,Vulnerable
Democrat outside,Actinopterygii,Squamata,2792.677,2366.89,Critically Endangered
Election food,Mammalia,Anura,3210.635,852.22,Near Threatened
Nearly later,Aves,Passeriformes,113.625,1404.51,Extinct in the Wild
Coach bag,Mammalia,Squamata,3708.316,886.7,Vulnerable
Bag trade,Actinopterygii,Carnivora,4460.242,1294.97,Near Threatened
Role water,Reptilia,Passeriformes,2904.988,2649.48,Vulnerable
