species,class,order,weight_kg,length_cm,conservation_status
True already,Actinopterygii,Anura,2000.055,2608.71,Near Threatened
Mr call,Reptilia,Anura,2575.048,958.46,Vulnerable
Serve admit,Aves,Squamata,3770.373,2589.75,Extinct in the Wild
Already eye,Actinopterygii,Passeriformes,4517.283,1761.39,Vulnerable
Person beautiful,Aves,Passeriformes,2716.127,1890.55,Least Concern
Six college,Aves,Primates,405.805,2906.25,Vulnerable
Who bank,Amphibia,Primates,4057.019,2228.74,Endangered
Value although,Mammalia,Carnivora,1603.628,2572.18,Endangered
Attorney school,Mammalia,Anura,1192.638,1929.44,Vulnerable
Last central,Aves,Primates,3287.866,2754.43,Vulnerable
Response score,Amphibia,Passeriformes,4192.109,80.42,Endangered
Town good,Actinopterygii,Anura,3997.696,293.11,Near Threatened
Company evidence,Reptilia,Rodentia,870.07,1801.97,Extinct in the Wild
Star if,Actinopterygii,Squamata,3761.989,1924.38,Near Threatened
Happy create,Aves,Carnivora,2486.326,1411.82,Vulnerable
Television network,Mammalia,Passeriformes,2506.353,2496.67,Endangered
Door at,Reptilia,Rodentia,4411.988,1358.56,Endangered
Your customer,Aves,Primates,2241.273,296.18,Extinct in the Wild
Oil person,Amphibia,Squamata,3825.798,988.15,Extinct in the Wild
Central involve,Mammalia,Rodentia,815.939,2639.72,Endangered
Fear already,Reptilia,Primates,3770.742,763.19,Vulnerable
Top go,Reptilia,Anura,3787.571,226.21,Critically Endangered
Room time,Reptilia,Rodentia,1693.874,695.44,Endangered
Card dinner,Reptilia,Primates,62.209,1409.4,Extinct in the Wild
Car identify,Actinopterygii,Anura,275.612,2188.27,Critically Endangered
Far history,Actinopterygii,Primates,3241.992,1745.54,Vulnerable
Tough account,Aves,Anura,1999.864,522.64,Least Concern
Exactly cup,Reptilia,Anura,2633.885,2081.38,Least Concern
Maybe member,Actinopterygii,Carnivora,3186.477,2655.32,Extinct in the Wild
Reality effort,Reptilia,Carnivora,4791.049,2359.35,Least Concern
Whatever better,Reptilia,Primates,1580.405,1107.1,Extinct in the Wild
Appear series,Reptilia,Primates,2096.066,2149.65,Least Concern
Clear shoulder,Aves,Passeriformes,4124.256,287.84,Extinct in the Wild
Personal allow,Actinopterygii,Anura,3003.049,543.55,Vulnerable
Society issue,Aves,Passeriformes,3155.575,1861.87,Least Concern
Local happen,Mammalia,Anura,804.425,2163.43,Near Threatened
Memory heart,Reptilia,Squamata,4946.904,111.08,Critically Endangered
Trip mind,Actinopterygii,Squamata,4904.731,566.04,Extinct in the Wild
Important notice,Aves,Carnivora,772.61,2150.26,Endangered
Raise can,Mammalia,Passeriformes,2036.059,2073.63,Endangered
White term,Amphibia,Passeriformes,3810.393,1626.69,Critically Endangered
Picture focus,Mammalia,Anura,1350.735,786.71,Vulnerable
Positive huge,Mammalia,Rodentia,3601.572,853.76,Vulnerable
Prove fine,Amphibia,Squamata,4315.494,2756.65,Critically Endangered
House peace,Actinopterygii,Primates,3502.725,2924.9,Vulnerable
Together subject,Mammalia,Primates,2190.662,312.48,Least Concern
Maintain nearly,Amphibia,Carnivora,1530.509,1667.14,Least Concern
Down worry,Reptilia,Primates,3062.496,2635.14,Near Threatened
Figure property,Aves,Anura,2423.219,613.22,Near Threatened
Describe purpose,Amphibia,Primates,3477.32,2773.2,Vulnerable
Hand radio,Amphibia,Passeriformes,2806.297,2711.35,Near Threatened
History tend,Aves,Passeriformes,1889.899,2450.55,Vulnerable
Nor business,Amphibia,Squamata,2549.723,1973.18,Least Concern
Hard there,Aves,Carnivora,381.527,2119.9,Near Threatened
Walk party,Amphibia,Anura,57.029,1227.71,Critically Endangered
Decision tough,Mammalia,Anura,4036.206,2717.53,Extinct in the Wild
Small style,Actinopterygii,Carnivora,4416.279,2096.21,Least Concern
Skill step,Amphibia,Anura,4371.603,2817.53,Least Concern
Structure will,Actinopterygii,Rodentia,2283.57,624.44,Near Threatened
Also foot,Aves,Squamata,3141.592,1320.12,Endangered
Open it,Aves,Anura,4414.37,2659.54,Critically Endangered
Must first,Reptilia,Squamata,4809.79,2888.41,Least Concern
Material center,Mammalia,Anura,1723.784,488.39,Least Concern
Do religious,Actinopterygii,Anura,1510.525,1694.53,Vulnerable
Early we,Actinopterygii,Rodentia,1021.273,2919.24,Least Concern
Point apply,Amphibia,Rodentia,19.259,490.5,Extinct in the Wild
Term town,Reptilia,Anura,4238.459,1915.31,Near Threatened
Provide Democrat,Reptilia,Squamata,3812.069,1567.45,Critically Endangered
Possible lose,Mammalia,Carnivora,2460.847,1051.37,Critically Endangered
Health value,Amphibia,Passeriformes,2184.281,1658.45,Critically Endangered
Film air,Actinopterygii,Anura,4771.996,2917.68,Critically Endangered
Candidate spend,Mammalia,Anura,2286.426,2496.78,Vulnerable
Century friend,Reptilia,Anura,4102.602,98.28,Vulnerable
Wife car,Reptilia,Anura,2660.091,416.82,Critically Endangered
Arm him,Reptilia,Anura,4638.242,2210.04,Vulnerable
Condition station,Actinopterygii,Passeriformes,3789.197,1222.62,Extinct in the Wild
Attack anyone,Amphibia,Squamata,1521.254,461.42,Near Threatened
Number stock,Reptilia,Anura,499.219,1774.33,Near Threatened
Morning mouth,Reptilia,Anura,4700.914,1094.91,Near Threatened
Among almost,Mammalia,Anura,3692.677,1892.37,Near Threatened
It response,Aves,Passeriformes,441.346,888.71,Least Concern
Those stay,Reptilia,Squamata,1002.687,1990.73,Extinct in the Wild
Thousand yes,Mammalia,Passeriformes,1298.387,2805.52,Critically Endangered
Ahead never,Actinopterygii,Squamata,4792.951,2096.66,Least Concern
Push adult,Actinopterygii,Squamata,3869.505,841.71,Vulnerable
Nor friend,Reptilia,Carnivora,4298.89,996.57,Least Concern
Four none,Mammalia,Rodentia,3961.113,2477.35,Endangered
Head third,Mammalia,Passeriformes,695.668,1191.25,Near Threatened
Child civil,Amphibia,Rodentia,4275.542,1754.02,Extinct in the Wild
Pretty wonder,Actinopterygii,Squamata,1754.992,2418.22,Endangered
Friend food,Aves,Squamata,1578.977,221.45,Near Threatened
Fill figure,Mammalia,Carnivora,4996.906,935.51,Vulnerable
Mean every,Reptilia,Primates,3161.889,1515.75,Near Threatened
Month pull,Mammalia,Squamata,3632.873,2974.89,Vulnerable
Wide final,Amphibia,Rodentia,3330.619,2566.53,Extinct in the Wild
Quickly east,Mammalia,Primates,1231.539,2012.97,Critically Endangered
Such condition,Actinopterygii,Carnivora,4707.503,924.77,Least Concern
First fine,Actinopterygii,Carnivora,1329.679,2471.3,Critically Endangered
Wait each,Mammalia,Squamata,3975.799,995.07,Vulnerable
Television action,Actinopterygii,Rodentia,1717.638,1548.55,Extinct in the Wild
Behind important,Aves,Squamata,4185.093,2237.91,Least Concern
Wait fine,Aves,Carnivora,4959.779,33.05,Least Concern
By friend,Actinopterygii,Rodentia,2586.575,2998.8,Endangered
Around claim,Mammalia,Carnivora,2576.579,2752.24,Endangered
Three skill,Amphibia,Primates,2701.823,2400.2,Vulnerable
He water,Mammalia,Primates,1341.831,2123.37,Critically Endangered
For wonder,Aves,Squamata,1214.959,1905.22,Vulnerable
Take clear,Reptilia,Primates,2802.829,1260.27,Critically Endangered
For agency,Aves,Passeriformes,2331.655,2841.0,Extinct in the Wild
Million control,Mammalia,Rodentia,337.996,2709.72,Endangered
Soon speak,Actinopterygii,Carnivora,2058.81,2892.22,Extinct in the Wild
Majority return,Actinopterygii,Passeriformes,3462.901,2363.51,Least Concern
Option before,Actinopterygii,Carnivora,1779.234,1409.27,Extinct in the Wild
Enter month,Mammalia,Primates,1478.494,337.06,Near Threatened
Ten debate,Mammalia,Primates,3226.395,1927.87,Critically Endangered
Trouble hot,Reptilia,Squamata,206.901,14.3,Vulnerable
Understand big,Mammalia,Primates,4344.01,303.11,Near Threatened
Letter all,Reptilia,Passeriformes,244.308,2693.72,Endangered
Yard begin,Aves,Primates,2079.843,1386.8,Endangered
Break authority,Mammalia,Squamata,4848.682,2029.57,Vulnerable
Good charge,Amphibia,Passeriformes,3213.831,1099.41,Endangered
Project a,Aves,Primates,4205.671,2632.71,Vulnerable
Mission sport,Reptilia,Carnivora,3989.048,1074.62,Near Threatened
Pm sense,Actinopterygii,Primates,4197.036,770.99,Extinct in the Wild
Pretty sort,Actinopterygii,Primates,4934.978,1166.13,Vulnerable
Class whom,Amphibia,Passeriformes,4013.199,2769.76,Endangered
Structure protect,Actinopterygii,Passeriformes,2674.077,2253.93,Vulnerable
Both blue,Aves,Passeriformes,211.085,1909.7,Endangered
Blood bed,Actinopterygii,Carnivora,3661.726,1828.11,Near Threatened
Scientist at,Amphibia,Anura,230.945,951.66,Extinct in the Wild
Clearly why,Actinopterygii,Squamata,1968.581,2512.58,Endangered
Box source,Amphibia,Primates,1383.175,761.75,Vulnerable
Not age,Aves,Passeriformes,2077.637,2530.46,Near Threatened
Morning pay,Reptilia,Anura,2714.942,777.88,Least Concern
Medical girl,Actinopterygii,Rodentia,455.186,946.45,Near Threatened
Author body,Amphibia,Anura,861.214,372.48,Near Threatened
Skin clear,Amphibia,Carnivora,127.511,493.65,Near Threatened
Approach peace,Mammalia,Rodentia,1716.629,1464.27,Critically Endangered
Choose fall,Reptilia,Squamata,2626.251,147.24,Endangered
While join,Mammalia,Primates,3933.699,1125.45,Extinct in the Wild
Little oil,Amphibia,Primates,3086.395,1464.08,Near Threatened
Share sort,Actinopterygii,Anura,937.617,160.76,Near Threatened
Per participant,Mammalia,Primates,4528.62,494.47,Near Threatened
Among almost,Actinopterygii,Primates,4064.564,1260.61,Near Threatened
Loss himself,Mammalia,Carnivora,2953.816,2084.66,Critically Endangered
Reflect upon,Aves,Squamata,1987.103,1659.26,Extinct in the Wild
Congress develop,Reptilia,Carnivora,2725.289,487.44,Endangered
Seat public,Actinopterygii,Rodentia,3412.057,2470.7,Vulnerable
Allow another,Amphibia,Passeriformes,291.154,922.96,Critically Endangered
Decide account,Aves,Primates,4389.893,2027.98,Extinct in the Wild
Successful us,Actinopterygii,Anura,4918.75,970.62,Least Concern
Collection vote,Reptilia,Squamata,1837.201,739.31,Least Concern
Cell community,Aves,Squamata,3272.896,2427.51,Least Concern
National agreement,Aves,Rodentia,3159.433,1439.23,Critically Endangered
Begin some,Amphibia,Primates,1061.36,765.77,Endangered
Available large,Mammalia,Passeriformes,494.122,826.69,Least Concern
See population,Amphibia,Rodentia,1372.236,1025.0,Near Threatened
Dream speak,Reptilia,Rodentia,2797.485,191.58,Least Concern
Among exist,Actinopterygii,Carnivora,135.169,1903.55,Vulnerable
Model because,Actinopterygii,Rodentia,288.998,2831.7,Extinct in the Wild
Election throw,Amphibia,Rodentia,733.857,160.01,Near Threatened
Four argue,Reptilia,Passeriformes,142.255,1350.26,Endangered
Question sea,Amphibia,Passeriformes,324.078,2783.24,Vulnerable
Voice night,Amphibia,Passeriformes,1489.173,335.63,Extinct in the Wild
A worry,Amphibia,Squamata,3826.932,2333.77,Vulnerable
Claim country,Aves,Anura,1454.194,1864.17,Extinct in the Wild
From career,Actinopterygii,Primates,531.46,1214.68,Endangered
Rather similar,Aves,Primates,3297.02,1743.91,Critically Endangered
Employee newspaper,Amphibia,Carnivora,2450.093,470.52,Least Concern
Throw today,Amphibia,Anura,3320.891,1782.33,Least Concern
Around example,Aves,Squamata,2374.264,640.29,Least Concern
Project history,Amphibia,Squamata,2139.37,2891.33,Critically Endangered
Clearly trade,Reptilia,Anura,4475.634,1105.45,Vulnerable
Yes sense,Reptilia,Rodentia,3240.508,267.16,Endangered
Per purpose,Reptilia,Rodentia,1260.682,2945.68,Near Threatened
Good general,Mammalia,Passeriformes,1448.292,118.46,Extinct in the Wild
Peace paper,Mammalia,Primates,3719.333,929.11,Endangered
Serious whatever,Aves,Passeriformes,241.08,1944.87,Near Threatened
Public huge,Actinopterygii,Carnivora,4101.179,2967.04,Endangered
Fear early,Actinopterygii,Carnivora,1006.602,1923.74,Extinct in the Wild
Before road,Reptilia,Anura,3683.226,737.92,Endangered
Value a,Amphibia,Primates,2344.927,500.37,Critically Endangered
As benefit,Amphibia,Anura,3648.792,1177.76,Endangered
Happen there,Aves,Passeriformes,3599.655,2628.24,Vulnerable
Party another,Reptilia,Carnivora,4877.135,1370.67,Extinct in the Wild
Same near,Amphibia,Rodentia,400.643,2047.77,Endangered
Short knowledge,Mammalia,Carnivora,680.426,1212.42,Endangered
View material,Aves,Passeriformes,163.828,125.05,Least Concern
Artist price,Mammalia,Primates,1034.761,1158.51,Critically Endangered
Test possible,Mammalia,Rodentia,1395.804,2516.32,Vulnerable
Word letter,Aves,Rodentia,164.967,410.35,Critically Endangered
Probably game,Mammalia,Passeriformes,780.065,1015.54,Least Concern
Artist piece,Amphibia,Squamata,2508.348,1980.7,Extinct in the Wild
Million finish,Amphibia,Primates,1236.007,44.1,Endangered
Together rest,Amphibia,Squamata,82.267,497.99,Critically Endangered
We know,Aves,Rodentia,571.683,1225.18,Critically Endangered
Use use,Mammalia,Passeriformes,1596.21,721.26,Vulnerable
National put,Mammalia,Anura,2212.258,2867.98,Least Concern
Prevent necessary,Actinopterygii,Squamata,4242.398,205.01,Extinct in the Wild
Market since,Reptilia,Carnivora,2716.756,1485.68,Endangered
Pattern now,Amphibia,Rodentia,3991.511,2397.9,Critically Endangered
Those top,Reptilia,Primates,632.037,1343.79,Vulnerable
Husband once,Mammalia,Rodentia,3856.739,749.5,Least Concern
Agent method,Aves,Anura,2171.768,2227.45,Vulnerable
Give data,Amphibia,Passeriformes,375.835,105.65,Extinct in the Wild
Bill best,Aves,Squamata,4798.885,813.48,Critically Endangered
Finally part,Aves,Carnivora,4143.387,388.18,Vulnerable
Participant large,Reptilia,Squamata,1606.254,1406.17,Near Threatened
Catch media,Mammalia,Squamata,497.539,816.79,Extinct in the Wild
Democrat happy,Reptilia,Squamata,3020.74,1727.63,Vulnerable
Measure quality,Mammalia,Carnivora,1959.767,1994.29,Endangered
Gun matter,Mammalia,Anura,2757.348,48.84,Endangered
Box already,Amphibia,Anura,3495.277,2647.65,Least Concern
Group person,Reptilia,Anura,1676.872,342.79,Endangered
Interesting foreign,Actinopterygii,Primates,2413.415,750.71,Vulnerable
Event better,Actinopterygii,Rodentia,1680.231,776.97,Extinct in the Wild
Whom be,Aves,Carnivora,327.36,1937.64,Vulnerable
Short executive,Aves,Squamata,4485.994,2681.14,Least Concern
Wind several,Actinopterygii,Squamata,2500.699,523.76,Near Threatened
Common also,Aves,Primates,3297.686,2051.62,Extinct in the Wild
Truth while,Reptilia,Carnivora,2724.455,759.06,Extinct in the Wild
Task into,Mammalia,Carnivora,2211.207,1071.04,Extinct in the Wild
Senior energy,Amphibia,Squamata,2051.303,1861.01,Critically Endangered
Huge but,Mammalia,Passeriformes,1131.404,1321.9,Near Threatened
Skill join,Reptilia,Anura,954.46,1381.01,Extinct in the Wild
Around many,Aves,Squamata,3805.253,2548.29,Critically Endangered
Scene city,Reptilia,Primates,1102.968,1705.66,Critically Endangered
Now policy,Aves,Passeriformes,1872.228,1402.5,Near Threatened
Seem claim,Mammalia,Passeriformes,1060.865,935.82,Near Threatened
Agreement toward,Reptilia,Squamata,813.892,1862.07,Extinct in the Wild
Later book,Mammalia,Squamata,46.917,2274.03,Extinct in the Wild
Rock show,Mammalia,Anura,1587.547,2573.63,Extinct in the Wild
Major show,Reptilia,Squamata,2101.981,557.02,Vulnerable
Site value,Mammalia,Anura,193.92,1589.12,Least Concern
When staff,Reptilia,Anura,836.924,2048.24,Near Threatened
Cost particularly,Reptilia,Primates,3506.107,1616.15,Near Threatened
Employee beat,Amphibia,Anura,1163.54,1527.9,Near Threatened
Mention skill,Reptilia,Carnivora,4765.416,1224.14,Endangered
Recognize difficult,Aves,Passeriformes,3045.584,2817.43,Least Concern
Person various,Mammalia,Primates,1953.099,2908.7,Endangered
Visit interview,Amphibia,Anura,1378.398,54.8,Least Concern
Challenge per,Mammalia,Rodentia,2632.233,1238.43,Endangered
Drop play,Actinopterygii,Squamata,482.725,2038.36,Least Concern
Staff why,Reptilia,Rodentia,4509.723,764.7,Vulnerable
Different you,Amphibia,Anura,2738.276,2547.98,Least Concern
Important itself,Actinopterygii,Rodentia,4405.029,167.69,Vulnerable
Machine section,Reptilia,Squamata,1072.939,607.01,Extinct in the Wild
Thus work,Mammalia,Anura,231.236,1535.86,Least Concern
Public tell,Mammalia,Anura,3635.262,1356.89,Endangered
Little floor,Actinopterygii,Rodentia,1082.947,2253.86,Vulnerable
Century young,Reptilia,Rodentia,1225.513,2332.68,Vulnerable
History scene,Aves,Primates,4547.931,1991.83,Least Concern
Join stuff,Actinopterygii,Passeriformes,825.444,823.27,Endangered
Guy Mr,Amphibia,Squamata,730.301,1216.52,Least Concern
Him director,Amphibia,Passeriformes,2944.925,2748.93,Critically Endangered
Draw stock,Aves,Passeriformes,1852.717,2890.66,Critically Endangered
Word across,Actinopterygii,Anura,3847.798,849.81,Endangered
Work long,Mammalia,Squamata,4325.625,596.02,Endangered
Theory policy,Aves,Squamata,2481.16,1387.4,Endangered
Recognize billion,Aves,Carnivora,3655.463,1393.49,Least Concern
Wait daughter,Reptilia,Primates,1737.867,2295.34,Extinct in the Wild
Late fund,Aves,Primates,2957.284,2695.88,Extinct in the Wild
Whether matter,Aves,Rodentia,131.114,404.65,Critically Endangered
Machine newspaper,Reptilia,Carnivora,160.827,501.59,Near Threatened
Plant into,Aves,Anura,4180.614,2586.14,Near Threatened
Market we,Reptilia,Anura,1352.814,1949.2,Endangered
Meet eye,Aves,Anura,241.965,2155.95,Near Threatened
Whole three,Aves,Squamata,4722.109,1023.9,Critically Endangered
Three ever,Actinopterygii,Anura,311.347,1025.84,Near Threatened
Himself claim,Aves,Passeriformes,848.68,1481.26,Vulnerable
Fall similar,Amphibia,Passeriformes,2180.531,2804.18,Extinct in the Wild
Early culture,Reptilia,Primates,2277.464,1959.86,Near Threatened
Involve analysis,Reptilia,Rodentia,3552.067,1131.19,Near Threatened
Discuss per,Amphibia,Passeriformes,4671.634,1849.94,Endangered
Son address,Aves,Primates,4171.045,2648.24,Near Threatened
Success condition,Mammalia,Primates,1258.174,585.46,Endangered
Church window,Actinopterygii,Anura,2591.81,1505.88,Critically Endangered
Discover bad,Amphibia,Anura,1644.834,1332.0,Least Concern
Want our,Mammalia,Rodentia,4169.493,693.27,Vulnerable
Clearly think,Mammalia,Carnivora,409.441,1745.12,Near Threatened
Ten clearly,Amphibia,Carnivora,387.547,1314.94,Endangered
Fact several,Amphibia,Anura,4760.03,527.43,Endangered
Perform feel,Reptilia,Primates,2058.16,599.02,Vulnerable
Able hair,Actinopterygii,Anura,4865.512,297.77,Vulnerable
Much use,Reptilia,Anura,246.985,538.71,Near Threatened
Drug reflect,Reptilia,Squamata,4430.343,2114.64,Near Threatened
Face heavy,Mammalia,Anura,1657.278,1039.74,Near Threatened
Bit least,Mammalia,Primates,713.944,66.49,Extinct in the Wild
Government large,Reptilia,Squamata,125.917,1074.32,Near Threatened
Fast hard,Amphibia,Rodentia,1477.65,1837.62,Near Threatened
Month offer,Mammalia,Squamata,4651.131,321.44,Extinct in the Wild
Message human,Amphibia,Carnivora,1693.838,543.63,Least Concern
According nor,Mammalia,Anura,3638.629,2539.63,Endangered
Thousand officer,Amphibia,Carnivora,1405.728,942.09,Least Concern
Enter chair,Aves,Rodentia,4331.781,1137.16,Near Threatened
Whose consider,Amphibia,Squamata,3757.757,68.46,Near Threatened
Modern during,Reptilia,Rodentia,300.723,286.94,Endangered
Identify purpose,Amphibia,Rodentia,2990.508,1632.6,Vulnerable
Visit send,Mammalia,Squamata,3405.204,1829.03,Vulnerable
Own ready,Actinopterygii,Primates,705.392,2475.53,Least Concern
Represent whether,Mammalia,Squamata,63.777,50.11,Critically Endangered
Participant help,Mammalia,Carnivora,2892.239,2048.17,Critically Endangered
Create easy,Mammalia,Rodentia,3930.703,1724.16,Near Threatened
Everything city,Reptilia,Squamata,2342.386,920.04,Critically Endangered
Everything eat,Actinopterygii,Rodentia,1056.018,2780.73,Vulnerable
Who responsibility,Amphibia,Passeriformes,961.233,60.42,Extinct in the Wild
Choice recently,Amphibia,Anura,1496.144,1648.18,Least Concern
Lead yes,Mammalia,Primates,670.131,1596.11,Near Threatened
May million,Amphibia,Passeriformes,1357.543,408.45,Endangered
Election lay,Actinopterygii,Primates,304.224,1721.62,Least Concern
Accept than,Actinopterygii,Anura,1782.543,1317.55,Critically Endangered
Operation action,Aves,Squamata,2543.854,2192.05,Vulnerable
Foot town,Actinopterygii,Primates,3910.874,2565.08,Extinct in the Wild
Table open,Aves,Primates,2763.295,1088.84,Vulnerable
Want agreement,Mammalia,Passeriformes,2518.925,1193.43,Endangered
Analysis since,Reptilia,Squamata,3938.117,1014.03,Least Concern
Piece exactly,Mammalia,Anura,504.494,1874.87,Vulnerable
Mrs as,Reptilia,Passeriformes,3036.576,1761.52,Endangered
Audience size,Actinopterygii,Passeriformes,3107.257,5.88,Vulnerable
Middle way,Actinopterygii,Anura,370.902,1231.27,Extinct in the Wild
Read cut,Mammalia,Anura,4726.132,2061.53,Least Concern
Break position,Reptilia,Squamata,4263.948,2796.12,Near Threatened
Four TV,Aves,Primates,1392.082,704.62,Near Threatened
Under nor,Reptilia,Squamata,1347.405,1509.11,Vulnerable
Next ten,Reptilia,Rodentia,2876.878,1479.93,Least Concern
Onto wind,Amphibia,Passeriformes,2220.731,2087.6,Critically Endangered
Section several,Amphibia,Passeriformes,4383.765,1774.94,Near Threatened
Over remain,Aves,Primates,965.993,1947.21,Near Threatened
Simply bring,Aves,Squamata,1102.96,662.77,Endangered
Nation choose,Reptilia,Primates,1319.137,1830.33,Near Threatened
Themselves floor,Reptilia,Carnivora,404.434,945.55,Near Threatened
Treatment accept,Reptilia,Squamata,4089.601,2728.6,Near Threatened
Enough new,Reptilia,Rodentia,4836.058,1662.9,Endangered
Many interesting,Actinopterygii,Rodentia,4559.736,2773.43,Least Concern
Network many,Actinopterygii,Primates,1749.197,2834.8,Near Threatened
Say rest,Mammalia,Primates,2404.449,2311.98,Critically Endangered
Work country,Amphibia,Primates,552.612,1008.09,Endangered
Major series,Mammalia,Rodentia,4145.948,2998.14,Extinct in the Wild
Religious piece,Reptilia,Squamata,4995.79,1525.11,Extinct in the Wild
She medical,Aves,Passeriformes,3490.395,2465.68,Extinct in the Wild
Price order,Amphibia,Anura,1051.854,1318.59,Vulnerable
Amount center,Mammalia,Rodentia,3047.685,1562.6,Critically Endangered
Surface break,Amphibia,Passeriformes,15.693,211.39,Least Concern
Growth color,Reptilia,Rodentia,1561.745,125.73,Near Threatened
Owner production,Reptilia,Squamata,145.407,2765.48,Endangered
Important memory,Reptilia,Rodentia,2436.715,2852.99,Least Concern
Despite tonight,Reptilia,Carnivora,3700.334,2199.45,Near Threatened
Impact since,Mammalia,Squamata,4973.616,184.03,Extinct in the Wild
Appear general,Reptilia,Primates,4975.745,485.22,Least Concern
Recently deep,Actinopterygii,Rodentia,292.843,71.84,Least Concern
Red life,Amphibia,Primates,3253.526,565.37,Extinct in the Wild
Exist fight,Actinopterygii,Anura,4936.877,2121.54,Vulnerable
Sea painting,Actinopterygii,Rodentia,3757.082,1105.74,Vulnerable
Back find,Reptilia,Squamata,3717.842,1870.4,Vulnerable
Research drug,Amphibia,Passeriformes,3690.889,1404.35,Critically Endangered
Wide he,Mammalia,Rodentia,3719.353,2382.13,Critically Endangered
Own natural,Mammalia,Squamata,1111.669,290.04,Extinct in the Wild
Adult cup,Mammalia,Rodentia,142.597,2802.59,Endangered
These read,Reptilia,Carnivora,1097.655,2556.74,Least Concern
Future similar,Amphibia,Anura,399.534,1064.37,Least Concern
Item interesting,Aves,Squamata,3513.053,1070.05,Endangered
Push discuss,Reptilia,Carnivora,448.824,2499.98,Endangered
Any race,Actinopterygii,Rodentia,2887.879,2679.33,Extinct in the Wild
