species,class,order,weight_kg,length_cm,conservation_status
Successful peace,Mammalia,Anura,3576.617,1573.7,Critically Endangered
Know word,Actinopterygii,Carnivora,2438.267,2728.39,Critically Endangered
To about,Amphibia,Carnivora,2715.467,194.65,Near Threatened
Film agency,Amphibia,Passeriformes,3787.677,1536.73,Extinct in the Wild
Turn blue,Actinopterygii,Carnivora,1742.935,2356.86,Vulnerable
They establish,Mammalia,Rodentia,4497.398,2177.59,Extinct in the Wild
Everything claim,Actinopterygii,Passeriformes,2518.845,814.44,Extinct in the Wild
Six news,Mammalia,Squamata,2047.239,1130.89,Extinct in the Wild
Staff great,Actinopterygii,Rodentia,3665.995,2706.81,Critically Endangered
Most hotel,Reptilia,Passeriformes,998.948,1095.59,Critically Endangered
Other middle,Mammalia,Squamata,192.428,789.75,Vulnerable
Per away,Mammalia,Squamata,4274.421,1221.32,Extinct in the Wild
How enough,Actinopterygii,Anura,3438.594,858.34,Least Concern
Push determine,Aves,Squamata,3191.078,1294.11,Vulnerable
Wait enough,Aves,Passeriformes,2155.754,181.2,Endangered
Believe thought,Actinopterygii,Passeriformes,892.242,1636.34,Critically Endangered
Room almost,Amphibia,Anura,1225.483,1549.47,Vulnerable
Large that,Actinopterygii,Squamata,4952.785,368.8,Least Concern
Couple attack,Aves,Primates,2152.623,83.61,Least Concern
Strong authority,Actinopterygii,Squamata,1428.739,1457.53,Critically Endangered
Law science,Mammalia,Carnivora,3657.394,487.03,Extinct in the Wild
Then two,Actinopterygii,Carnivora,899.751,1164.7,Critically Endangered
Gas live,Mammalia,Rodentia,3472.13,312.08,Least Concern
Young heart,Actinopterygii,Passeriformes,4712.719,1904.61,Near Threatened
Main remain,Amphibia,Passeriformes,699.513,634.52,Vulnerable
Attorney walk,Actinopterygii,Carnivora,84.979,1718.39,Near Threatened
Safe ability,Mammalia,Primates,3448.691,2705.12,Critically Endangered
Rate arrive,Amphibia,Primates,2788.832,375.91,Vulnerable
Instead public,Actinopterygii,Passeriformes,984.34,1869.24,Vulnerable
White modern,Actinopterygii,Carnivora,4340.199,348.23,Least Concern
Simply clearly,Actinopterygii,Primates,208.52,1479.96,Extinct in the Wild
Party computer,Amphibia,Carnivora,382.371,2609.92,Critically Endangered
Morning appear,Aves,Squamata,826.498,2239.85,Least Concern
Country call,Actinopterygii,Primates,3900.048,566.93,Vulnerable
Color various,Aves,Rodentia,1824.066,2982.83,Near Threatened
Example matter,Reptilia,Rodentia,4068.38,1854.89,Vulnerable
Again born,Reptilia,Carnivora,276.786,62.3,Endangered
Important upon,Mammalia,Squamata,2935.334,1905.65,Critically Endangered
Much soon,Aves,Rodentia,3673.59,1482.95,Least Concern
Back too,Amphibia,Carnivora,2661.081,1705.95,Critically Endangered
Tv let,Aves,Passeriformes,3528.514,317.02,Endangered
Create candidate,Reptilia,Anura,3161.008,302.21,Least Concern
Necessary allow,Aves,Carnivora,1457.991,1710.69,Near Threatened
Question of,Reptilia,Anura,4281.074,1113.77,Endangered
Message agent,Aves,Squamata,1806.366,1695.81,Endangered
