species,class,order,weight_kg,length_cm,conservation_status
Here away,Actinopterygii,Squamata,4439.178,2357.53,Extinct in the Wild
Start turn,Amphibia,Anura,3835.66,901.06,Critically Endangered
Become light,Reptilia,Primates,4482.154,421.42,Vulnerable
Truth may,Actinopterygii,Anura,2568.429,1803.28,Endangered
Speech fall,Actinopterygii,Rodentia,3732.179,1992.52,Vulnerable
Still pay,Aves,Passeriformes,4186.325,2791.0,Critically Endangered
Third summer,Actinopterygii,Anura,3903.924,1800.1,Near Threatened
Daughter go,Reptilia,Rodentia,1481.385,2141.08,Least Concern
Window everybody,Aves,Passeriformes,3991.119,1712.49,Vulnerable
Contain conference,Actinopterygii,Anura,741.573,1407.34,Vulnerable
Above door,Reptilia,Passeriformes,4470.057,363.57,Endangered
See stuff,Amphibia,Squamata,3807.143,2163.67,Critically Endangered
Interest little,Aves,Anura,1494.148,2204.45,Extinct in the Wild
Concern light,Actinopterygii,Passeriformes,4548.752,411.41,Vulnerable
Let enter,Actinopterygii,Carnivora,2540.902,2932.78,Critically Endangered
Receive front,Reptilia,Passeriformes,3856.367,1386.28,Vulnerable
Most second,Mammalia,Rodentia,4336.057,1436.45,Critically Endangered
Majority message,Actinopterygii,Squamata,4024.378,620.81,Near Threatened
Property sell,Aves,Passeriformes,314.349,2870.37,Least Concern
Service school,Mammalia,Rodentia,1384.127,2354.27,Vulnerable
Information gun,Reptilia,Carnivora,403.629,1934.65,Least Concern
Animal should,Actinopterygii,Rodentia,809.023,809.35,Near Threatened
Someone open,Amphibia,Anura,261.502,2306.77,Endangered
Memory past,Aves,Rodentia,2577.945,200.54,Vulnerable
Market same,Reptilia,Anura,3232.276,1223.97,Extinct in the Wild
Read according,Reptilia,Rodentia,4478.797,1666.8,Critically Endangered
Amount send,Aves,Squamata,959.086,437.03,Least Concern
Similar relate,Amphibia,Carnivora,1867.14,1556.03,Extinct in the Wild
Big medical,Actinopterygii,Primates,4008.195,1946.67,Near Threatened
Rock language,Aves,Carnivora,1319.039,2999.37,Vulnerable
Air inside,Actinopterygii,Primates,3074.654,876.59,Endangered
Collection wish,Reptilia,Anura,2249.28,79.64,Vulnerable
Never data,Actinopterygii,Anura,3928.693,4.14,Least Concern
Per group,Aves,Passeriformes,467.492,1311.78,Critically Endangered
Determine by,Aves,Rodentia,843.614,288.18,Least Concern
Change discuss,Aves,Anura,1289.901,532.06,Endangered
Will series,Reptilia,Anura,1826.86,230.77,Vulnerable
Maintain hold,Reptilia,Rodentia,1929.344,1552.28,Near Threatened
Room behavior,Aves,Rodentia,2710.352,2257.18,Least Concern
Thousand him,Aves,Carnivora,1199.517,2609.83,Least Concern
Relate few,Mammalia,Squamata,4483.322,1369.37,Endangered
Low cover,Aves,Primates,1025.121,1723.2,Critically Endangered
Tend best,Amphibia,Rodentia,2452.621,698.93,Near Threatened
Act specific,Reptilia,Squamata,2022.991,1263.01,Endangered
Difficult live,Mammalia,Rodentia,2801.834,2268.21,Extinct in the Wild
Than without,Amphibia,Primates,353.367,277.33,Critically Endangered
Part follow,Aves,Carnivora,302.603,972.99,Endangered
Trip behavior,Mammalia,Passeriformes,3733.151,949.46,Endangered
Report scene,Actinopterygii,Anura,4321.538,441.33,Near Threatened
According future,Aves,Passeriformes,1414.405,199.3,Critically Endangered
Deep structure,Reptilia,Rodentia,1631.995,2677.14,Least Concern
Onto stock,Aves,Rodentia,915.84,60.33,Extinct in the Wild
Number natural,Aves,Anura,3650.111,152.28,Near Threatened
Professional state,Reptilia,Squamata,4178.134,537.99,Near Threatened
Receive little,Actinopterygii,Squamata,1057.427,2297.06,Vulnerable
Company ask,Aves,Carnivora,885.255,1929.16,Near Threatened
Loss identify,Mammalia,Carnivora,128.599,1666.31,Critically Endangered
Year reduce,Reptilia,Squamata,2591.122,2301.35,Least Concern
Top but,Reptilia,Primates,1414.205,2772.22,Extinct in the Wild
Result particularly,Aves,Rodentia,4817.379,2796.6,Extinct in the Wild
Cultural the,Reptilia,Rodentia,2494.364,22.12,Vulnerable
Back Republican,Amphibia,Rodentia,830.435,779.3,Near Threatened
Report door,Aves,Carnivora,4145.419,1606.11,Extinct in the Wild
Spend myself,Actinopterygii,Rodentia,1803.683,2729.75,Critically Endangered
Likely cause,Reptilia,Carnivora,1474.65,515.99,Extinct in the Wild
Million institution,Reptilia,Carnivora,3306.994,1697.83,Vulnerable
Suddenly stand,Reptilia,Primates,1208.007,758.87,Least Concern
Able somebody,Mammalia,Primates,2957.594,2717.11,Critically Endangered
Culture cut,Amphibia,Anura,1128.127,1510.84,Endangered
Foreign spring,Amphibia,Passeriformes,376.618,212.96,Least Concern
Increase and,Actinopterygii,Passeriformes,4441.165,2776.22,Vulnerable
Raise people,Aves,Primates,2284.71,62.37,Near Threatened
Collection nature,Amphibia,Squamata,3261.235,1268.87,Critically Endangered
Beyond describe,Aves,Primates,159.79,2266.59,Vulnerable
College music,Reptilia,Passeriformes,4329.342,2552.39,Least Concern
Late design,Mammalia,Squamata,3930.44,2016.59,Vulnerable
