species,class,order,weight_kg,length_cm,conservation_status
Car teacher,Mammalia,Passeriformes,301.896,230.71,Near Threatened
Article sell,Mammalia,Squamata,3111.067,267.52,Least Concern
Condition whose,Reptilia,Squamata,436.371,1943.72,Extinct in the Wild
Really tell,Reptilia,Carnivora,913.055,29.73,Least Concern
Indeed manage,Mammalia,Carnivora,3437.584,14.81,Endangered
Wall yourself,Amphibia,Primates,1812.68,812.65,Least Concern
Many follow,Actinopterygii,Primates,2497.919,462.25,Near Threatened
Off eight,Actinopterygii,Rodentia,424.848,1972.82,Least Concern
Year matter,Actinopterygii,Squamata,2422.839,2033.43,Vulnerable
Some can,Actinopterygii,Passeriformes,3599.958,1811.2,Endangered
Remember certain,Reptilia,Rodentia,2301.511,265.26,Extinct in the Wild
Second result,Reptilia,Carnivora,2550.083,1443.65,Critically Endangered
Full yes,Aves,Anura,4032.104,1702.4,Endangered
Plan toward,Aves,Primates,2741.138,261.23,Endangered
Chair day,Aves,Squamata,4014.126,623.5,Extinct in the Wild
Hit Mr,Actinopterygii,Passeriformes,3202.385,900.95,Vulnerable
Mother friend,Mammalia,Rodentia,1161.404,1061.95,Endangered
Join goal,Reptilia,Passeriformes,2658.119,2587.63,Least Concern
Would oil,Amphibia,Squamata,3993.496,503.34,Endangered
Picture again,Reptilia,Rodentia,232.221,1990.16,Endangered
Soldier under,Amphibia,Primates,777.597,362.24,Extinct in the Wild
So relationship,Aves,Rodentia,4871.718,2118.33,Critically Endangered
Call break,Aves,Carnivora,105.562,1090.53,Near Threatened
Eight should,Aves,Rodentia,80.928,1454.68,Vulnerable
Dog party,Actinopterygii,Passeriformes,3801.733,1559.81,Critically Endangered
Throw media,Mammalia,Carnivora,4135.588,2947.9,Critically Endangered
Prepare person,Reptilia,Rodentia,4111.079,2517.7,Extinct in the Wild
Fire to,Aves,Passeriformes,2310.326,385.89,Near Threatened
Garden color,Actinopterygii,Primates,4875.61,1066.68,Extinct in the Wild
Prevent show,Reptilia,Squamata,532.534,906.76,Extinct in the Wild
Parent even,Amphibia,Rodentia,2124.923,2252.39,Vulnerable
Fund guess,Amphibia,Carnivora,674.561,1335.52,Least Concern
Animal blue,Amphibia,Carnivora,3650.076,824.6,Least Concern
Total result,Actinopterygii,Rodentia,2442.069,2698.99,Endangered
Toward accept,Mammalia,Carnivora,2276.964,1996.51,Extinct in the Wild
Feel mind,Amphibia,Rodentia,3402.336,15.49,Vulnerable
Actually building,Mammalia,Rodentia,2887.875,2506.65,Critically Endangered
Prevent source,Mammalia,Carnivora,3307.634,1165.1,Least Concern
