species,class,order,weight_kg,length_cm,conservation_status
Law impact,Amphibia,Anura,68.17,1421.71,Endangered
Watch price,Amphibia,Rodentia,4217.516,1623.29,Critically Endangered
Moment accept,Mammalia,Rodentia,1233.276,704.09,Critically Endangered
Material personal,Actinopterygii,Squamata,737.863,2292.57,Vulnerable
Then present,Actinopterygii,Carnivora,1123.56,1468.27,Least Concern
So particular,Actinopterygii,Primates,3215.016,2391.07,Extinct in the Wild
Generation floor,Reptilia,Carnivora,4796.411,2781.84,Endangered
Assume real,Reptilia,Carnivora,1812.726,461.09,Least Concern
Point under,Actinopterygii,Anura,3756.557,1642.44,Near Threatened
Anyone magazine,Reptilia,Anura,438.376,2946.26,Near Threatened
Go value,Reptilia,Primates,1607.264,2375.64,Near Threatened
Under successful,Aves,Passeriformes,335.015,1803.9,Vulnerable
Thus prove,Actinopterygii,Anura,4175.642,556.9,Near Threatened
Executive prevent,Reptilia,Carnivora,1746.324,2653.99,Least Concern
Than close,Reptilia,Primates,3284.434,1217.11,Critically Endangered
Recent start,Aves,Primates,4019.427,239.24,Near Threatened
Mean high,Mammalia,Rodentia,3319.01,1218.39,Critically Endangered
Of note,Aves,Primates,1114.488,2701.4,Critically Endangered
Environment fine,Reptilia,Squamata,1944.134,577.82,Least Concern
Agent know,Amphibia,Passeriformes,4394.164,2157.72,Least Concern
Join night,Reptilia,Squamata,2741.609,1703.11,Vulnerable
Forward station,Amphibia,Anura,1959.462,1562.92,Vulnerable
Town home,Mammalia,Rodentia,4420.422,1540.74,Endangered
Real fast,Mammalia,Primates,3789.759,1813.62,Extinct in the Wild
Large economic,Reptilia,Primates,1550.376,2469.81,Least Concern
And team,Mammalia,Primates,1118.722,1359.72,Near Threatened
Thank four,Actinopterygii,Rodentia,4589.536,2415.62,Least Concern
West stage,Reptilia,Squamata,4823.514,23.84,Vulnerable
Authority market,Mammalia,Passeriformes,3206.937,66.6,Vulnerable
Relate piece,Actinopterygii,Rodentia,1510.159,529.18,Critically Endangered
To suggest,Amphibia,Carnivora,2442.137,791.93,Least Concern
Bag cold,Mammalia,Passeriformes,3073.688,933.68,Vulnerable
Deal enjoy,Amphibia,Primates,1504.643,773.89,Least Concern
Notice necessary,Mammalia,Squamata,2441.095,2452.28,Least Concern
Off discuss,Amphibia,Anura,3620.596,2554.49,Near Threatened
Task give,Actinopterygii,Squamata,432.918,1592.84,Extinct in the Wild
Participant age,Amphibia,Primates,4896.345,1863.57,Extinct in the Wild
