species,class,order,weight_kg,length_cm,conservation_status
Particular someone,Actinopterygii,Passeriformes,3309.516,1466.86,Least Concern
Himself position,Actinopterygii,Squamata,4165.554,255.2,Vulnerable
Partner break,Amphibia,Squamata,941.842,1071.62,Endangered
Expect occur,Mammalia,Squamata,3846.267,916.05,Near Threatened
Me success,Aves,Rodentia,1109.018,2184.2,Endangered
Can each,Aves,Squamata,2116.154,142.77,Critically Endangered
Argue herself,Amphibia,Primates,1358.742,2359.94,Endangered
Usually he,Mammalia,Squamata,2523.433,1940.02,Least Concern
Wait rather,Reptilia,Anura,1953.284,529.5,Near Threatened
Economic dark,Actinopterygii,Passeriformes,3956.208,1680.16,Vulnerable
Leave memory,Aves,Primates,3707.895,147.76,Extinct in the Wild
Decision case,Amphibia,Primates,2394.878,2688.31,Endangered
Rather argue,Mammalia,Squamata,1421.614,2514.65,Near Threatened
House south,Reptilia,Squamata,300.791,749.12,Critically Endangered
Worry skill,Mammalia,Anura,541.1,1597.78,Extinct in the Wild
Rich whatever,Reptilia,Primates,3887.873,2101.88,Endangered
War great,Amphibia,Carnivora,3812.61,2143.93,Vulnerable
Another phone,Amphibia,Squamata,2506.658,2934.45,Endangered
Remember total,Mammalia,Carnivora,4287.004,5.23,Extinct in the Wild
Art nice,Mammalia,Passeriformes,1634.009,2665.2,Extinct in the Wild
White agent,Aves,Squamata,4513.317,2922.84,Extinct in the Wild
Yourself room,Aves,Anura,2781.539,2644.25,Critically Endangered
Offer behavior,Mammalia,Rodentia,738.681,659.25,Critically Endangered
Remain include,Actinopterygii,Rodentia,2174.414,2481.94,Least Concern
Ball these,Aves,Squamata,4137.684,730.52,Endangered
Style executive,Amphibia,Passeriformes,2567.942,50.92,Endangered
Congress song,Aves,Rodentia,466.425,2416.15,Least Concern
Off cost,Actinopterygii,Carnivora,1422.902,2918.07,Near Threatened
Challenge central,Actinopterygii,Primates,1097.506,2552.19,Critically Endangered
Face official,Actinopterygii,Rodentia,2069.273,1806.47,Least Concern
Simply another,Reptilia,Squamata,1139.721,1026.48,Extinct in the Wild
Either treat,Aves,Primates,3485.004,578.53,Least Concern
Nature culture,Amphibia,Anura,1235.321,1809.47,Near Threatened
Television ok,Amphibia,Primates,4157.994,2313.73,Extinct in the Wild
Hour happen,Amphibia,Anura,1318.323,2140.74,Vulnerable
Speech pass,Reptilia,Anura,1178.845,537.35,Critically Endangered
Case bag,Amphibia,Anura,581.38,375.3,Least Concern
Like lawyer,Reptilia,Rodentia,4582.824,645.35,Least Concern
Firm real,Aves,Anura,2643.083,2535.19,Vulnerable
Teach sister,Mammalia,Carnivora,4290.747,2971.42,Extinct in the Wild
What avoid,Reptilia,Squamata,2050.873,112.45,Endangered
Perhaps bag,Reptilia,Primates,4546.939,1177.85,Vulnerable
