species,class,order,weight_kg,length_cm,conservation_status
Run future,Actinopterygii,Passeriformes,4430.337,2849.73,Vulnerable
Local fine,Actinopterygii,Anura,677.09,2905.87,Vulnerable
Morning hair,Actinopterygii,Anura,887.686,831.96,Extinct in the Wild
Impact our,Mammalia,Anura,3077.781,379.96,Extinct in the Wild
Pattern week,Actinopterygii,Anura,463.71,193.88,Endangered
Article number,Actinopterygii,Passeriformes,738.248,519.02,Vulnerable
Attorney relationship,Reptilia,Anura,1260.373,240.57,Vulnerable
Require hotel,Actinopterygii,Passeriformes,4797.881,2106.21,Least Concern
She believe,Actinopterygii,Squamata,2262.93,964.58,Near Threatened
Let fast,Reptilia,Carnivora,4437.742,513.53,Critically Endangered
Military husband,Aves,Primates,4755.25,161.82,Least Concern
Ever first,Mammalia,Passeriformes,2763.666,20.09,Least Concern
Election four,Reptilia,Primates,1893.302,832.0,Near Threatened
Less difficult,Amphibia,Carnivora,1849.347,455.8,Extinct in the Wild
Exist policy,Reptilia,Squamata,4462.553,167.18,Critically Endangered
Low organization,Amphibia,Primates,4867.779,1896.28,Near Threatened
All series,Reptilia,Passeriformes,4493.087,1142.38,Near Threatened
Newspaper green,Mammalia,Carnivora,4727.388,2260.07,Endangered
Stuff per,Actinopterygii,Passeriformes,4319.711,1924.2,Extinct in the Wild
Ability nice,Actinopterygii,Rodentia,3303.894,814.86,Critically Endangered
Small every,Amphibia,Primates,1814.334,2972.13,Vulnerable
Hear cell,Amphibia,Passeriformes,138.195,2385.5,Least Concern
Me accept,Amphibia,Primates,250.013,2861.18,Extinct in the Wild
Meeting force,Reptilia,Carnivora,1044.703,719.36,Extinct in the Wild
Hear detail,Amphibia,Carnivora,1413.093,240.34,Vulnerable
Time bed,Amphibia,Squamata,4375.018,1331.11,Vulnerable
Then cause,Amphibia,Carnivora,3764.199,920.21,Endangered
Eye possible,Actinopterygii,Rodentia,2718.9,2973.0,Extinct in the Wild
Age space,Mammalia,Carnivora,4926.831,193.57,Critically Endangered
Suffer majority,Mammalia,Passeriformes,246.524,2050.05,Vulnerable
Represent day,Amphibia,Passeriformes,3634.024,2897.36,Extinct in the Wild
Cost whether,Mammalia,Primates,1037.487,2469.06,Near Threatened
Do newspaper,Reptilia,Anura,4230.509,1496.17,Vulnerable
Stock week,Reptilia,Anura,91.518,797.07,Vulnerable
Give realize,Amphibia,Primates,264.074,219.26,Vulnerable
Serious door,Mammalia,Primates,2018.752,655.51,Critically Endangered
Federal keep,Actinopterygii,Carnivora,11.192,2294.67,Critically Endangered
Serious color,Mammalia,Squamata,1131.834,281.56,Least Concern
Thought Republican,Reptilia,Squamata,3579.405,713.31,Critically Endangered
Likely food,Actinopterygii,Anura,2553.541,2354.32,Near Threatened
Article often,Actinopterygii,Primates,4433.074,922.54,Least Concern
Charge yeah,Reptilia,Primates,2306.961,2938.33,Vulnerable
Stock avoid,Actinopterygii,Rodentia,2558.205,72.67,Vulnerable
Make medical,Amphibia,Passeriformes,1303.952,2895.78,Extinct in the Wild
Serious report,Mammalia,Carnivora,2136.077,1549.19,Near Threatened
Woman knowledge,Aves,Squamata,4545.004,2858.26,Critically Endangered
Shoulder her,Amphibia,Anura,4688.193,2432.81,Extinct in the Wild
Entire politics,Mammalia,Rodentia,3923.752,1455.88,Extinct in the Wild
Soon hospital,Aves,Carnivora,432.297,56.29,Critically Endangered
Point moment,Amphibia,Passeriformes,2523.289,2361.43,Least Concern
Notice floor,Actinopterygii,Carnivora,1522.836,663.35,Near Threatened
Play friend,Actinopterygii,Carnivora,3243.093,224.94,Least Concern
Local difficult,Aves,Rodentia,3084.254,741.85,Vulnerable
Mind level,Aves,Passeriformes,2573.498,1712.65,Extinct in the Wild
Role side,Reptilia,Squamata,4575.494,2072.47,Endangered
Color picture,Mammalia,Primates,1762.172,680.49,Near Threatened
Happy food,Aves,Squamata,4248.123,1429.13,Near Threatened
Work identify,Aves,Primates,4984.565,2671.18,Endangered
Soldier special,Actinopterygii,Carnivora,866.979,2349.3,Vulnerable
Situation teach,Mammalia,Carnivora,2252.405,1307.24,Near Threatened
Wife cause,Reptilia,Rodentia,4783.526,1831.15,Least Concern
Skill writer,Reptilia,Carnivora,3384.215,2853.55,Vulnerable
Clear quite,Mammalia,Primates,193.638,1569.35,Least Concern
Vote however,Actinopterygii,Squamata,937.92,61.55,Near Threatened
Nor top,Actinopterygii,Anura,2076.545,2687.94,Extinct in the Wild
Size too,Actinopterygii,Anura,2179.908,2190.5,Vulnerable
Budget view,Reptilia,Passeriformes,2855.745,182.88,Endangered
Pull say,Actinopterygii,Squamata,4666.406,2664.71,Least Concern
Often write,Actinopterygii,Anura,568.176,354.7,Extinct in the Wild
Drive question,Amphibia,Primates,468.217,1256.3,Critically Endangered
Know dark,Amphibia,Primates,4299.249,205.83,Least Concern
Rich spring,Actinopterygii,Passeriformes,823.828,2455.64,Endangered
Employee site,Aves,Anura,529.893,20.57,Extinct in the Wild
Scene society,Mammalia,Primates,4120.127,1770.1,Near Threatened
Soldier hope,Mammalia,Primates,2327.628,1238.05,Extinct in the Wild
Far movement,Mammalia,Carnivora,2734.064,2877.98,Extinct in the Wild
World television,Actinopterygii,Passeriformes,4339.666,1464.38,Extinct in the Wild
Reduce south,Amphibia,Squamata,4294.147,1315.88,Critically Endangered
Either hair,Actinopterygii,Primates,3664.56,2238.08,Near Threatened
Would college,Amphibia,Squamata,1280.268,1592.67,Near Threatened
Nearly yourself,Reptilia,Primates,2822.5,2986.83,Critically Endangered
Its else,Reptilia,Anura,2407.46,2112.83,Near Threatened
Color detail,Actinopterygii,Squamata,3976.733,558.15,Near Threatened
Fall baby,Reptilia,Primates,3261.399,885.12,Extinct in the Wild
State democratic,Aves,Passeriformes,4587.212,2419.13,Extinct in the Wild
Save world,Actinopterygii,Passeriformes,2740.201,1289.6,Extinct in the Wild
Lay partner,Amphibia,Carnivora,3603.155,742.55,Endangered
Bar two,Amphibia,Anura,2580.43,1210.71,Extinct in the Wild
Explain station,Mammalia,Squamata,3925.956,1360.58,Critically Endangered
Almost reach,Mammalia,Anura,1896.611,2676.68,Extinct in the Wild
Market magazine,Amphibia,Primates,2378.571,2964.05,Vulnerable
Edge show,Actinopterygii,Passeriformes,1828.956,2642.31,Near Threatened
Case both,Aves,Rodentia,1363.467,736.97,Vulnerable
Attorney include,Reptilia,Rodentia,4642.682,1454.04,Near Threatened
Who add,Aves,Passeriformes,944.535,2955.49,Extinct in the Wild
And important,Aves,Carnivora,2850.396,1127.76,Near Threatened
Energy customer,Aves,Primates,3262.368,2728.98,Near Threatened
Story share,Actinopterygii,Rodentia,3423.454,2192.85,Extinct in the Wild
Find section,Amphibia,Rodentia,4903.312,1871.88,Extinct in the Wild
Shoulder few,Mammalia,Squamata,3630.118,2999.17,Endangered
Actually experience,Actinopterygii,Squamata,1846.534,788.95,Least Concern
Situation look,Actinopterygii,Rodentia,1256.797,1302.49,Extinct in the Wild
Sister work,Amphibia,Carnivora,3244.607,1682.06,Vulnerable
Difficult American,Reptilia,Carnivora,994.03,2106.24,Extinct in the Wild
Trial maintain,Mammalia,Primates,4805.162,2883.2,Endangered
Window several,Aves,Rodentia,4356.514,17.11,Extinct in the Wild
Their bring,Amphibia,Anura,2476.58,883.83,Vulnerable
Various suddenly,Aves,Rodentia,4724.838,2987.72,Critically Endangered
Those under,Actinopterygii,Primates,4712.31,2737.27,Endangered
Peace beautiful,Actinopterygii,Squamata,213.455,1896.73,Extinct in the Wild
Training story,Actinopterygii,Carnivora,351.393,978.56,Near Threatened
Guy suggest,Actinopterygii,Passeriformes,1301.337,1882.34,Vulnerable
Each ever,Reptilia,Rodentia,4128.011,2909.24,Extinct in the Wild
Increase same,Mammalia,Passeriformes,1631.7,118.15,Least Concern
Wish pick,Reptilia,Anura,1470.364,2864.41,Extinct in the Wild
Few ground,Mammalia,Squamata,4707.788,2451.62,Endangered
Current laugh,Reptilia,Rodentia,616.27,1362.59,Near Threatened
Others great,Amphibia,Carnivora,4558.981,1409.31,Extinct in the Wild
Song southern,Aves,Rodentia,4539.836,2504.89,Critically Endangered
Dinner focus,Amphibia,Carnivora,3057.522,2879.41,Critically Endangered
Listen activity,Mammalia,Anura,4904.121,2855.88,Endangered
Bank compare,Amphibia,Primates,4526.529,18.23,Extinct in the Wild
Similar go,Reptilia,Rodentia,3940.859,96.93,Vulnerable
Person take,Actinopterygii,Anura,983.581,2052.5,Least Concern
Whom administration,Amphibia,Carnivora,3927.743,1349.47,Near Threatened
Him more,Actinopterygii,Squamata,3788.126,941.96,Least Concern
Would yet,Mammalia,Primates,4019.414,2162.09,Vulnerable
Career management,Reptilia,Primates,2262.437,504.84,Near Threatened
Design debate,Amphibia,Primates,2269.672,2196.56,Critically Endangered
Yes such,Reptilia,Squamata,2150.205,492.24,Near Threatened
They I,Reptilia,Passeriformes,518.912,2489.97,Least Concern
Everybody performance,Reptilia,Carnivora,4177.754,990.62,Critically Endangered
Her although,Actinopterygii,Carnivora,3403.94,1793.39,Vulnerable
Represent event,Aves,Anura,2641.461,1111.28,Vulnerable
Month red,Aves,Primates,3348.187,1420.0,Critically Endangered
When gun,Amphibia,Rodentia,1570.76,288.07,Critically Endangered
Dark need,Reptilia,Primates,2470.701,847.37,Critically Endangered
Entire buy,Mammalia,Rodentia,818.354,2263.11,Near Threatened
When fish,Aves,Primates,2564.382,2295.0,Vulnerable
Call whose,Aves,Rodentia,1490.062,2828.95,Near Threatened
Under effect,Actinopterygii,Passeriformes,4135.295,2514.01,Near Threatened
Generation base,Actinopterygii,Squamata,4673.909,2091.98,Extinct in the Wild
Sign throughout,Actinopterygii,Primates,484.751,2373.1,Least Concern
Agent source,Mammalia,Squamata,3253.61,601.3,Vulnerable
Pattern six,Actinopterygii,Primates,3805.82,2077.48,Least Concern
Thank senior,Reptilia,Primates,1201.358,858.7,Extinct in the Wild
Law medical,Mammalia,Primates,2321.41,1358.35,Critically Endangered
Whose detail,Actinopterygii,Carnivora,3804.817,1801.09,Endangered
Boy country,Mammalia,Primates,4848.006,1506.68,Endangered
Drive from,Aves,Anura,2128.774,1143.02,Vulnerable
Major style,Aves,Squamata,2091.605,1586.41,Extinct in the Wild
Especially character,Aves,Passeriformes,2453.972,1700.91,Critically Endangered
Pm above,Actinopterygii,Anura,3397.238,2018.39,Extinct in the Wild
More western,Amphibia,Carnivora,165.145,1717.11,Near Threatened
Issue unit,Mammalia,Passeriformes,1882.695,625.65,Endangered
Law election,Reptilia,Primates,3838.124,745.8,Critically Endangered
Gun might,Mammalia,Carnivora,3034.763,2541.23,Least Concern
Market bring,Mammalia,Anura,150.548,1548.46,Extinct in the Wild
Factor spend,Aves,Primates,2306.165,669.1,Extinct in the Wild
Discussion would,Amphibia,Squamata,621.637,1640.4,Near Threatened
Consumer subject,Actinopterygii,Squamata,3846.259,657.67,Near Threatened
North themselves,Mammalia,Rodentia,806.941,172.17,Near Threatened
Able population,Actinopterygii,Rodentia,3112.441,334.73,Near Threatened
Contain answer,Mammalia,Squamata,2018.563,1039.96,Critically Endangered
Agency second,Actinopterygii,Anura,910.99,1521.6,Endangered
Explain worker,Reptilia,Squamata,2967.418,342.23,Near Threatened
Word way,Reptilia,Primates,4765.537,1133.83,Extinct in the Wild
Ever it,Reptilia,Passeriformes,748.684,1311.34,Vulnerable
Program yourself,Reptilia,Carnivora,382.36,179.17,Critically Endangered
Check near,Amphibia,Primates,132.89,2396.66,Critically Endangered
Debate fear,Reptilia,Squamata,1078.348,209.64,Near Threatened
Check study,Actinopterygii,Squamata,1828.884,128.44,Critically Endangered
East trade,Aves,Squamata,1070.361,746.24,Critically Endangered
Social indicate,Aves,Primates,4124.27,2544.34,Endangered
How rather,Aves,Passeriformes,447.237,1570.99,Vulnerable
Seek economy,Mammalia,Rodentia,758.58,896.16,Extinct in the Wild
History operation,Mammalia,Passeriformes,3768.21,2548.85,Vulnerable
Citizen take,Aves,Squamata,3417.078,1498.98,Extinct in the Wild
Subject ahead,Amphibia,Carnivora,1215.534,1304.4,Critically Endangered
Herself middle,Aves,Squamata,2679.178,148.89,Vulnerable
Answer statement,Amphibia,Primates,4438.76,208.57,Endangered
Miss international,Aves,Passeriformes,3598.888,1911.42,Least Concern
Under middle,Reptilia,Squamata,4261.91,2755.49,Endangered
Meet paper,Actinopterygii,Rodentia,2839.177,1683.5,Endangered
Glass best,Mammalia,Rodentia,4101.938,1648.39,Endangered
Hot people,Mammalia,Carnivora,4045.781,1142.56,Critically Endangered
Kitchen pretty,Mammalia,Carnivora,1926.81,2699.56,Near Threatened
View statement,Actinopterygii,Carnivora,3908.031,902.33,Least Concern
Decision foot,Actinopterygii,Primates,2677.269,2509.73,Vulnerable
Table apply,Reptilia,Passeriformes,437.622,1951.78,Near Threatened
Idea white,Aves,Passeriformes,2680.15,2149.73,Vulnerable
Without ability,Reptilia,Passeriformes,249.071,2529.83,Critically Endangered
Citizen you,Actinopterygii,Anura,2588.122,1994.14,Extinct in the Wild
Town research,Reptilia,Rodentia,1403.343,1629.63,Vulnerable
Dog collection,Mammalia,Anura,1761.085,1753.28,Vulnerable
Eight here,Aves,Passeriformes,3797.058,2818.53,Critically Endangered
Network woman,Actinopterygii,Squamata,2627.6,2428.2,Critically Endangered
Public manager,Actinopterygii,Passeriformes,2619.75,482.08,Near Threatened
Better cell,Actinopterygii,Anura,3394.766,2066.14,Endangered
Congress television,Reptilia,Carnivora,3431.16,2983.43,Near Threatened
Different political,Actinopterygii,Anura,384.996,1101.86,Vulnerable
Fine against,Amphibia,Primates,4128.892,2477.06,Critically Endangered
Condition citizen,Actinopterygii,Primates,1422.73,1111.14,Vulnerable
Put wonder,Aves,Primates,935.021,2123.26,Extinct in the Wild
City clear,Reptilia,Anura,4418.85,671.69,Endangered
Matter understand,Reptilia,Primates,650.435,1601.39,Least Concern
Interview to,Aves,Rodentia,4083.172,2147.09,Critically Endangered
Kid each,Actinopterygii,Anura,1197.293,517.79,Endangered
Street into,Reptilia,Passeriformes,4154.02,2.76,Least Concern
Social raise,Amphibia,Anura,804.627,2326.31,Endangered
Nation bag,Actinopterygii,Rodentia,4187.875,1279.85,Endangered
Figure task,Mammalia,Passeriformes,3786.108,2541.45,Vulnerable
Address community,Aves,Primates,3148.933,2137.63,Near Threatened
Mrs financial,Amphibia,Passeriformes,3493.078,1039.75,Extinct in the Wild
Owner job,Actinopterygii,Primates,3724.443,1126.6,Endangered
Alone age,Mammalia,Squamata,2658.409,67.13,Extinct in the Wild
Newspaper field,Mammalia,Primates,1738.928,415.69,Near Threatened
Action law,Amphibia,Rodentia,3004.548,598.77,Near Threatened
Fund which,Actinopterygii,Primates,693.116,1200.68,Vulnerable
Way mean,Reptilia,Primates,4253.296,222.23,Extinct in the Wild
Federal why,Actinopterygii,Carnivora,3111.857,1408.72,Least Concern
Glass everyone,Actinopterygii,Primates,431.516,1720.73,Critically Endangered
Adult how,Amphibia,Passeriformes,4788.054,617.38,Vulnerable
People sure,Aves,Anura,338.491,2708.42,Near Threatened
Short record,Actinopterygii,Squamata,1799.651,1085.41,Near Threatened
Heart because,Amphibia,Primates,2166.162,2092.62,Extinct in the Wild
Anyone crime,Aves,Carnivora,4353.217,1151.85,Least Concern
Report Mrs,Reptilia,Primates,2657.046,1052.53,Vulnerable
Major value,Actinopterygii,Rodentia,1194.931,1818.59,Near Threatened
Media lot,Amphibia,Anura,2857.546,1536.08,Least Concern
Ball support,Aves,Passeriformes,3647.097,758.15,Critically Endangered
Particular itself,Actinopterygii,Rodentia,227.052,1956.36,Least Concern
Thought face,Actinopterygii,Carnivora,3752.413,2580.84,Critically Endangered
Act mention,Mammalia,Primates,53.467,2023.21,Endangered
