species,class,order,weight_kg,length_cm,conservation_status
Own collection,Actinopterygii,Carnivora,329.932,1276.86,Critically Endangered
Along many,Mammalia,Rodentia,2073.472,1807.4,Extinct in the Wild
Less else,Amphibia,Rodentia,4168.375,1070.14,Critically Endangered
Must though,Mammalia,Primates,3811.903,2351.35,Near Threatened
Relationship type,Actinopterygii,Rodentia,3867.548,829.73,Endangered
Continue local,Reptilia,Primates,3907.403,1529.23,Critically Endangered
Fly arrive,Mammalia,Primates,1229.659,2219.83,Endangered
Popular enough,Mammalia,Carnivora,3709.676,919.29,Least Concern
Suggest worker,Mammalia,Passeriformes,295.42,2816.88,Extinct in the Wild
Mean particular,Amphibia,Carnivora,3070.488,2580.35,Critically Endangered
Such than,Amphibia,Carnivora,3233.559,1444.71,Least Concern
Country forward,Aves,Carnivora,2040.066,2888.56,Endangered
Century road,Actinopterygii,Carnivora,2925.159,2939.58,Critically Endangered
By address,Reptilia,Squamata,2159.258,2245.03,Least Concern
Between of,Aves,Anura,2529.489,200.91,Critically Endangered
Guess something,Aves,Primates,2884.605,1269.69,Vulnerable
Answer language,Actinopterygii,Squamata,2969.045,2156.14,Near Threatened
Business doctor,Amphibia,Rodentia,2644.492,2134.76,Endangered
Paper marriage,Mammalia,Squamata,1881.21,405.1,Extinct in the Wild
Since suffer,Mammalia,Passeriformes,371.739,1590.43,Least Concern
Church style,Mammalia,Anura,4196.472,812.7,Endangered
Response discuss,Aves,Passeriformes,2990.21,2199.95,Endangered
Few far,Mammalia,Rodentia,1996.978,1693.8,Near Threatened
Factor minute,Aves,Carnivora,75.905,1980.81,Extinct in the Wild
Beyond fact,Mammalia,Rodentia,2763.102,888.18,Endangered
Whom character,Amphibia,Rodentia,2441.941,1241.71,Extinct in the Wild
Sense beat,Aves,Rodentia,4301.828,2194.07,Critically Endangered
Up college,Reptilia,Primates,2926.392,261.4,Near Threatened
Standard they,Mammalia,Rodentia,2623.78,1638.8,Endangered
Law writer,Actinopterygii,Rodentia,1508.831,58.43,Extinct in the Wild
Act develop,Aves,Anura,3037.336,1809.63,Near Threatened
Growth black,Reptilia,Rodentia,3700.483,2429.82,Endangered
Effort exist,Amphibia,Primates,1684.86,928.96,Endangered
Young education,Mammalia,Passeriformes,850.952,1730.39,Vulnerable
Week wind,Actinopterygii,Rodentia,2690.124,1526.54,Extinct in the Wild
Plan give,Amphibia,Squamata,3173.673,1763.06,Vulnerable
Place reflect,Amphibia,Anura,3075.107,69.65,Least Concern
Site throughout,Mammalia,Carnivora,1136.43,1238.74,Least Concern
Wide political,Mammalia,Carnivora,4963.605,1548.98,Endangered
Forget father,Mammalia,Carnivora,2730.294,125.88,Near Threatened
Care during,Mammalia,Rodentia,1965.869,987.22,Extinct in the Wild
Even figure,Aves,Passeriformes,4614.607,47.3,Near Threatened
Produce travel,Actinopterygii,Passeriformes,2329.456,274.07,Critically Endangered
Important newspaper,Amphibia,Rodentia,4194.187,720.21,Vulnerable
Billion nothing,Actinopterygii,Squamata,535.708,2497.07,Endangered
Leg son,Aves,Squamata,2634.179,431.99,Critically Endangered
Morning including,Actinopterygii,Squamata,3769.92,1749.11,Endangered
Light security,Aves,Squamata,1944.43,76.56,Extinct in the Wild
Ask though,Aves,Anura,3657.649,1543.7,Near Threatened
Once event,Reptilia,Passeriformes,974.934,261.48,Critically Endangered
Reason general,Mammalia,Squamata,2090.382,2457.39,Endangered
Across red,Reptilia,Primates,2894.126,1926.05,Least Concern
Hair participant,Mammalia,Squamata,1940.386,2110.37,Extinct in the Wild
Available page,Actinopterygii,Passeriformes,880.979,1433.25,Vulnerable
Large by,Reptilia,Squamata,2259.525,72.3,Extinct in the Wild
Though concern,Mammalia,Carnivora,1651.173,1816.21,Endangered
Short reduce,Aves,Anura,964.76,2825.26,Endangered
Loss impact,Actinopterygii,Rodentia,2047.005,13.9,Extinct in the Wild
Those herself,Amphibia,Squamata,3335.513,1700.05,Least Concern
Since now,Amphibia,Rodentia,2923.127,873.53,Least Concern
Student sense,Aves,Squamata,1990.809,2501.35,Critically Endangered
Cover eye,Mammalia,Squamata,1804.072,383.62,Vulnerable
Serious society,Actinopterygii,Rodentia,2083.377,685.77,Vulnerable
Term tree,Mammalia,Rodentia,2748.22,1963.83,Endangered
Sell lead,Aves,Primates,1146.273,1083.24,Endangered
Southern start,Aves,Squamata,2357.543,850.42,Vulnerable
Identify throw,Reptilia,Anura,3713.785,2941.2,Near Threatened
Myself hot,Aves,Anura,1171.472,212.28,Near Threatened
Look which,Amphibia,Primates,903.747,651.44,Near Threatened
Decide something,Actinopterygii,Squamata,1119.331,1245.27,Critically Endangered
City positive,Aves,Passeriformes,919.589,712.98,Critically Endangered
Account have,Actinopterygii,Passeriformes,751.816,1641.47,Critically Endangered
Major inside,Aves,Squamata,3952.939,19.54,Critically Endangered
Case society,Actinopterygii,Primates,1353.718,641.37,Vulnerable
Artist consider,Aves,Carnivora,2420.27,1170.98,Vulnerable
Want school,Reptilia,Primates,214.235,1737.47,Least Concern
Mention future,Reptilia,Passeriformes,1854.065,2993.98,Near Threatened
Prepare its,Reptilia,Squamata,4661.84,2528.57,Extinct in the Wild
Also if,Amphibia,Carnivora,1806.091,1147.87,Vulnerable
Statement make,Aves,Carnivora,182.683,1847.48,Near Threatened
Reach wind,Amphibia,Carnivora,4818.796,1281.46,Endangered
Like up,Aves,Carnivora,81.479,2574.94,Least Concern
Continue authority,Actinopterygii,Rodentia,1673.095,997.88,Endangered
Whom moment,Aves,Squamata,3305.423,998.43,Vulnerable
Book raise,Amphibia,Rodentia,1228.738,560.54,Least Concern
Medical final,Mammalia,Passeriformes,3922.935,524.72,Extinct in the Wild
Cover go,Actinopterygii,Passeriformes,3295.765,1820.18,Extinct in the Wild
Pass receive,Amphibia,Carnivora,1533.301,403.21,Extinct in the Wild
Decision four,Mammalia,Primates,668.687,1446.76,Endangered
Defense you,Actinopterygii,Squamata,251.026,618.03,Vulnerable
Not through,Aves,Squamata,4666.571,2470.35,Extinct in the Wild
Father lot,Mammalia,Anura,2867.51,2742.97,Critically Endangered
Significant forward,Aves,Primates,1216.481,192.6,Vulnerable
Mrs shoulder,Reptilia,Passeriformes,1911.506,2457.14,Vulnerable
Control game,Amphibia,Rodentia,849.29,960.35,Extinct in the Wild
Yet pull,Mammalia,Anura,1063.742,44.16,Vulnerable
Word produce,Reptilia,Anura,2217.049,1555.91,Near Threatened
Floor sell,Actinopterygii,Rodentia,3264.787,853.9,Near Threatened
At yet,Amphibia,Squamata,2347.14,2367.23,Endangered
Democratic attention,Amphibia,Primates,3530.703,279.48,Near Threatened
Move friend,Reptilia,Passeriformes,741.343,536.11,Critically Endangered
Letter seem,Reptilia,Squamata,2624.147,1494.41,Near Threatened
Writer too,Aves,Rodentia,840.764,210.78,Endangered
Billion message,Actinopterygii,Rodentia,1932.591,666.15,Least Concern
Help green,Aves,Anura,1995.744,1727.79,Least Concern
Whom meeting,Aves,Primates,1957.459,819.06,Critically Endangered
Energy fast,Amphibia,Primates,1844.126,2369.85,Near Threatened
Top such,Aves,Passeriformes,328.093,2578.15,Extinct in the Wild
Pm material,Aves,Rodentia,1704.183,1361.59,Extinct in the Wild
Field green,Amphibia,Anura,1958.581,349.9,Least Concern
Despite campaign,Reptilia,Passeriformes,3418.195,836.97,Near Threatened
Organization concern,Amphibia,Passeriformes,2634.636,761.45,Extinct in the Wild
Million strategy,Actinopterygii,Squamata,2714.489,1710.11,Least Concern
Air speech,Reptilia,Passeriformes,477.407,1458.47,Near Threatened
Person card,Mammalia,Squamata,4069.808,2078.57,Near Threatened
Strong treatment,Mammalia,Passeriformes,4018.321,2587.01,Critically Endangered
Foot then,Mammalia,Rodentia,1734.167,1220.07,Vulnerable
Pay white,Aves,Squamata,3134.171,2070.83,Critically Endangered
Radio cup,Actinopterygii,Anura,3015.882,1256.5,Near Threatened
Training mean,Mammalia,Primates,553.534,553.02,Least Concern
Do region,Actinopterygii,Rodentia,2871.75,2071.73,Least Concern
Poor year,Amphibia,Passeriformes,2972.32,664.46,Least Concern
Join news,Aves,Passeriformes,4132.674,462.31,Least Concern
Opportunity doctor,Mammalia,Squamata,4185.885,2969.75,Critically Endangered
Social sea,Amphibia,Carnivora,4504.585,2416.15,Extinct in the Wild
Religious base,Actinopterygii,Squamata,133.634,484.19,Critically Endangered
Thousand ability,Actinopterygii,Primates,4309.512,2907.15,Near Threatened
Our mention,Aves,Passeriformes,638.815,1616.19,Extinct in the Wild
Officer act,Amphibia,Carnivora,4629.057,1945.36,Critically Endangered
Already region,Reptilia,Primates,920.339,1915.63,Near Threatened
Begin though,Aves,Carnivora,3145.899,1098.34,Endangered
Laugh anything,Actinopterygii,Carnivora,2628.352,2003.12,Critically Endangered
Me better,Amphibia,Anura,2212.986,1544.07,Near Threatened
Director design,Aves,Squamata,4401.419,1232.48,Critically Endangered
Office wide,Actinopterygii,Primates,4067.124,2838.19,Extinct in the Wild
Executive west,Aves,Primates,501.298,2368.68,Critically Endangered
Gun of,Aves,Primates,771.36,573.6,Least Concern
Most price,Actinopterygii,Passeriformes,2062.809,1432.22,Vulnerable
Maintain economy,Actinopterygii,Passeriformes,3413.278,925.17,Extinct in the Wild
Customer weight,Actinopterygii,Rodentia,3714.845,1038.35,Vulnerable
Deal foot,Mammalia,Squamata,1252.955,2382.22,Critically Endangered
Bag manager,Aves,Rodentia,998.02,407.64,Endangered
Chair game,Aves,Carnivora,3350.986,2887.04,Endangered
Wife figure,Aves,Rodentia,1934.192,2647.31,Extinct in the Wild
Note red,Aves,Primates,1155.873,1303.68,Least Concern
Idea parent,Actinopterygii,Primates,2537.439,596.11,Vulnerable
Push big,Amphibia,Carnivora,967.547,953.72,Endangered
Democrat study,Aves,Passeriformes,4711.645,277.16,Critically Endangered
Also task,Aves,Squamata,4752.752,1908.05,Vulnerable
Occur agreement,Mammalia,Squamata,1801.304,2049.64,Critically Endangered
Bag provide,Amphibia,Anura,3.499,1169.49,Extinct in the Wild
Fill military,Actinopterygii,Passeriformes,4547.551,2359.71,Vulnerable
Box minute,Actinopterygii,Passeriformes,956.402,2134.1,Near Threatened
Return large,Reptilia,Rodentia,3832.002,310.43,Vulnerable
Ever serve,Aves,Passeriformes,3552.822,35.0,Least Concern
Full ball,Aves,Rodentia,2156.718,666.69,Vulnerable
