species,class,order,weight_kg,length_cm,conservation_status
Indicate possible,Reptilia,Passeriformes,2.261,650.41,Vulnerable
Quite her,Reptilia,Anura,3979.396,554.54,Critically Endangered
Town imagine,Actinopterygii,Anura,4556.647,2570.21,Vulnerable
Home father,Reptilia,Primates,460.106,502.85,Near Threatened
Nothing art,Reptilia,Carnivora,3238.779,2294.2,Extinct in the Wild
Kid general,Reptilia,Primates,2241.608,1754.1,Vulnerable
Sea book,Actinopterygii,Rodentia,4744.938,831.14,Critically Endangered
Share myself,Actinopterygii,Passeriformes,1239.536,2870.99,Extinct in the Wild
Behavior figure,Mammalia,Squamata,44.916,1775.13,Least Concern
Factor only,Amphibia,Primates,469.285,1267.52,Critically Endangered
Travel firm,Reptilia,Primates,910.891,2406.81,Near Threatened
Former truth,Amphibia,Primates,1901.291,1885.83,Critically Endangered
Option response,Actinopterygii,Anura,3637.6,2881.4,Extinct in the Wild
Of suggest,Aves,Primates,3524.626,646.35,Vulnerable
Yard environment,Aves,Squamata,2722.023,1828.3,Near Threatened
Game policy,Mammalia,Rodentia,2211.713,950.47,Endangered
You section,Amphibia,Anura,1572.106,2230.49,Least Concern
Knowledge once,Amphibia,Anura,3900.258,1149.17,Near Threatened
Include animal,Amphibia,Rodentia,2970.428,580.28,Critically Endangered
Yes suggest,Amphibia,Anura,4982.053,322.03,Least Concern
Something add,Actinopterygii,Primates,2731.948,249.5,Extinct in the Wild
Age section,Amphibia,Primates,466.878,111.21,Extinct in the Wild
Interesting marriage,Reptilia,Carnivora,649.243,299.18,Critically Endangered
Agent everyone,Reptilia,Anura,4215.241,1854.2,Vulnerable
Above or,Mammalia,Passeriformes,2527.733,43.99,Endangered
Southern we,Amphibia,Anura,1286.375,1826.71,Least Concern
Unit picture,Aves,Carnivora,4191.384,522.5,Vulnerable
Community create,Reptilia,Carnivora,3861.696,2134.76,Endangered
Budget focus,Mammalia,Passeriformes,4351.207,2458.06,Extinct in the Wild
Happen activity,Amphibia,Passeriformes,765.193,2898.96,Least Concern
Movement begin,Amphibia,Primates,3090.493,511.19,Vulnerable
