species,class,order,weight_kg,length_cm,conservation_status
House most,Aves,Rodentia,4076.516,112.77,Vulnerable
Television read,Reptilia,Carnivora,4465.736,2098.93,Endangered
People argue,Aves,Carnivora,3596.399,38.01,Vulnerable
Marriage memory,Amphibia,Carnivora,3235.646,1098.06,Critically Endangered
Member father,Mammalia,Carnivora,810.348,618.05,Critically Endangered
Room so,Reptilia,Anura,4486.683,2044.56,Critically Endangered
Network full,Actinopterygii,Squamata,4912.63,2443.09,Near Threatened
Seek small,Reptilia,Passeriformes,1875.86,172.92,Endangered
Beat situation,Aves,Primates,1732.713,20.79,Least Concern
Own born,Mammalia,Carnivora,2128.371,946.53,Vulnerable
Check several,Mammalia,Primates,4166.777,393.88,Vulnerable
Yet though,Reptilia,Primates,1009.095,1514.47,Near Threatened
Long ever,Actinopterygii,Passeriformes,1561.533,1119.64,Least Concern
Mission tell,Actinopterygii,Anura,212.101,249.85,Near Threatened
International imagine,Mammalia,Carnivora,2791.658,1487.8,Least Concern
Program better,Actinopterygii,Primates,2201.152,2215.3,Extinct in the Wild
Federal tend,Mammalia,Carnivora,4325.632,118.77,Vulnerable
Body brother,Reptilia,Passeriformes,4081.367,88.9,Critically Endangered
Special group,Aves,Passeriformes,4761.157,2293.02,Endangered
Large girl,Reptilia,Squamata,3513.162,1173.22,Least Concern
Show increase,Amphibia,Rodentia,2403.306,516.46,Vulnerable
Me allow,Actinopterygii,Passeriformes,4019.788,869.37,Least Concern
Wide religious,Actinopterygii,Primates,633.891,2891.98,Vulnerable
Contain century,Aves,Passeriformes,4827.532,331.34,Vulnerable
Resource success,Amphibia,Primates,3367.162,238.06,Extinct in the Wild
Small rise,Amphibia,Anura,2485.224,600.52,Near Threatened
Each share,Reptilia,Anura,509.8,2787.13,Endangered
Quality their,Mammalia,Squamata,3715.077,2159.02,Extinct in the Wild
His college,Mammalia,Carnivora,1339.537,613.53,Near Threatened
Scene add,Aves,Primates,2348.233,15.72,Least Concern
Meet truth,Mammalia,Squamata,4882.202,2287.2,Endangered
Collection space,Aves,Rodentia,1245.208,2310.12,Vulnerable
Meeting skin,Reptilia,Passeriformes,4699.139,2497.65,Endangered
Race want,Reptilia,Squamata,2820.499,1377.94,Least Concern
Claim practice,Mammalia,Anura,3135.034,2346.17,Least Concern
Manage major,Actinopterygii,Passeriformes,3712.176,160.61,Least Concern
Reveal realize,Mammalia,Passeriformes,2862.026,2631.04,Least Concern
Social turn,Reptilia,Rodentia,960.986,1159.83,Vulnerable
Energy board,Amphibia,Squamata,4752.864,933.67,Near Threatened
Interview question,Amphibia,Rodentia,829.413,1894.0,Vulnerable
Positive choose,Aves,Primates,692.742,1543.21,Vulnerable
Where probably,Mammalia,Rodentia,3871.887,2687.52,Endangered
Big leave,Reptilia,Rodentia,526.667,2604.51,Endangered
Piece college,Amphibia,Primates,4238.807,62.76,Extinct in the Wild
Former image,Reptilia,Passeriformes,2471.607,590.76,Vulnerable
Take worry,Mammalia,Primates,477.735,1092.49,Vulnerable
Perform a,Actinopterygii,Rodentia,1285.196,2327.96,Endangered
Fish herself,Mammalia,Squamata,2299.553,2475.29,Vulnerable
Challenge assume,Actinopterygii,Passeriformes,1050.518,2503.92,Critically Endangered
Add a,Mammalia,Passeriformes,4928.555,747.78,Least Concern
Child leader,Aves,Squamata,3570.673,1364.53,Least Concern
Her our,Actinopterygii,Primates,1969.08,81.64,Critically Endangered
