species,class,order,weight_kg,length_cm,conservation_status
Customer price,Amphibia,Passeriformes,4562.96,1762.82,Endangered
Send inside,Actinopterygii,Carnivora,576.39,2239.41,Extinct in the Wild
Where successful,Mammalia,Squamata,832.963,886.86,Extinct in the Wild
Beat citizen,Amphibia,Squamata,129.469,2587.9,Critically Endangered
Fund forward,Amphibia,Squamata,3559.217,260.57,Vulnerable
See decide,Aves,Passeriformes,3034.367,355.63,Vulnerable
College participant,Reptilia,Squamata,3190.881,1017.08,Endangered
Federal central,Reptilia,Primates,587.022,2602.63,Extinct in the Wild
City forward,Actinopterygii,Anura,4181.453,1278.68,Critically Endangered
Success increase,Actinopterygii,Carnivora,3601.11,815.03,Near Threatened
Arrive play,Reptilia,Squamata,4948.568,2241.74,Near Threatened
Character inside,Actinopterygii,Carnivora,1409.783,483.07,Near Threatened
Page quite,Actinopterygii,Primates,1444.623,1052.58,Extinct in the Wild
How wish,Reptilia,Rodentia,2011.422,652.75,Least Concern
Put event,Amphibia,Carnivora,2547.532,2568.42,Vulnerable
Black speak,Reptilia,Anura,1437.25,1297.66,Endangered
Prevent rather,Amphibia,Rodentia,584.101,2719.17,Endangered
Participant social,Amphibia,Carnivora,4417.427,857.57,Least Concern
Manager law,Aves,Carnivora,1344.558,1747.59,Least Concern
Step amount,Aves,Primates,4651.888,724.83,Vulnerable
Cut little,Actinopterygii,Anura,3448.224,2523.57,Near Threatened
Tv most,Aves,Rodentia,768.82,390.63,Least Concern
Camera movie,Aves,Primates,2749.966,2702.31,Vulnerable
Old small,Aves,Rodentia,1501.751,2396.55,Extinct in the Wild
Price toward,Aves,Rodentia,16.603,390.87,Near Threatened
Cold team,Actinopterygii,Carnivora,1301.855,750.79,Critically Endangered
Buy growth,Actinopterygii,Carnivora,4090.329,275.26,Near Threatened
Hair far,Actinopterygii,Carnivora,1614.204,2383.17,Extinct in the Wild
Too issue,Reptilia,Squamata,1847.379,1711.66,Extinct in the Wild
Physical expert,Mammalia,Squamata,2636.542,234.44,Least Concern
Oil ago,Mammalia,Primates,4165.607,1913.85,Endangered
Culture actually,Reptilia,Passeriformes,4761.243,1096.71,Extinct in the Wild
