species,class,order,weight_kg,length_cm,conservation_status
Old even,Reptilia,Carnivora,2163.176,2442.09,Least Concern
Of decide,Reptilia,Passeriformes,2899.441,1044.16,Critically Endangered
Country strategy,Mammalia,Rodentia,830.475,1508.66,Near Threatened
Republican between,Reptilia,Carnivora,504.766,2159.97,Extinct in the Wild
Tend analysis,Mammalia,Anura,1523.896,759.74,Vulnerable
Conference fast,Mammalia,Rodentia,1233.514,1408.92,Critically Endangered
Need discuss,Aves,Rodentia,204.436,912.87,Critically Endangered
Parent there,Aves,Passeriformes,1223.228,1362.23,Least Concern
Question week,Mammalia,Squamata,3661.657,1010.43,Endangered
His imagine,Reptilia,Squamata,2262.156,750.79,Near Threatened
Step career,Amphibia,Anura,4477.043,515.03,Least Concern
Hit against,Reptilia,Primates,4697.975,180.15,Vulnerable
Read foot,Aves,Squamata,3039.542,368.51,Endangered
Important rate,Amphibia,Primates,176.547,759.65,Least Concern
Sign activity,Aves,Primates,163.658,80.57,Least Concern
Gun easy,Aves,Primates,499.557,255.45,Critically Endangered
Ground follow,Actinopterygii,Carnivora,2104.674,1462.38,Critically Endangered
Hit sign,Mammalia,Squamata,3409.599,2340.3,Critically Endangered
Direction responsibility,Amphibia,Passeriformes,1761.084,1192.0,Extinct in the Wild
Final foreign,Reptilia,Primates,3830.04,1429.56,Endangered
Writer account,Reptilia,Primates,2190.794,884.09,Near Threatened
Story wind,Aves,Rodentia,2904.505,857.58,Near Threatened
Mrs several,Mammalia,Carnivora,4062.407,1200.12,Vulnerable
Pressure mission,Amphibia,Squamata,4502.691,471.79,Extinct in the Wild
Level question,Reptilia,Primates,48.258,1226.05,Least Concern
This building,Aves,Rodentia,3296.008,948.17,Endangered
Tax possible,Amphibia,Anura,3316.535,2086.94,Least Concern
Indeed seat,Amphibia,Squamata,2419.848,2882.96,Endangered
Remain skin,Mammalia,Primates,3781.898,1082.6,Least Concern
None pattern,Amphibia,Passeriformes,3133.819,199.94,Critically Endangered
His yard,Amphibia,Carnivora,487.104,2794.45,Critically Endangered
Memory poor,Reptilia,Anura,2287.086,2655.64,Vulnerable
Tough easy,Amphibia,Carnivora,4703.046,265.73,Extinct in the Wild
Home window,Reptilia,Primates,848.579,2956.7,Near Threatened
Happy sing,Reptilia,Passeriformes,2896.939,2588.45,Near Threatened
Page finally,Mammalia,Anura,4949.281,754.2,Endangered
After degree,Mammalia,Carnivora,4978.331,2491.15,Vulnerable
Eight may,Reptilia,Rodentia,3065.507,1271.04,Vulnerable
Table everything,Reptilia,Anura,1460.737,663.53,Endangered
Ground others,Reptilia,Rodentia,4309.66,24.79,Least Concern
Letter wear,Actinopterygii,Anura,1768.568,791.85,Extinct in the Wild
Town station,Reptilia,Squamata,4130.866,434.62,Vulnerable
Five effort,Actinopterygii,Primates,1410.693,1997.43,Extinct in the Wild
City indeed,Mammalia,Anura,2636.375,1317.14,Critically Endangered
Three better,Amphibia,Rodentia,4825.732,1665.92,Vulnerable
Foreign significant,Mammalia,Anura,1600.67,1937.52,Extinct in the Wild
Value population,Reptilia,Carnivora,3152.924,2320.46,Critically Endangered
Agree college,Amphibia,Squamata,1430.209,1245.79,Critically Endangered
Song form,Amphibia,Rodentia,4921.924,43.03,Vulnerable
Near feeling,Actinopterygii,Rodentia,802.683,2448.49,Critically Endangered
Account network,Mammalia,Passeriformes,2547.087,2420.33,Near Threatened
Already system,Actinopterygii,Carnivora,3341.71,2859.81,Endangered
Skin could,Amphibia,Carnivora,3846.263,1829.14,Near Threatened
Computer the,Actinopterygii,Passeriformes,3529.831,295.71,Endangered
Recognize million,Actinopterygii,Anura,325.178,2553.34,Extinct in the Wild
Imagine year,Amphibia,Squamata,1176.841,1723.19,Endangered
Rest professor,Mammalia,Anura,569.311,398.46,Near Threatened
Yet cause,Actinopterygii,Primates,2866.149,944.18,Near Threatened
Street effort,Mammalia,Squamata,3948.157,670.12,Least Concern
Himself almost,Mammalia,Primates,1006.807,1573.39,Critically Endangered
Make risk,Aves,Squamata,879.791,2353.89,Extinct in the Wild
